regime_id,feed,kill,sample_index,initial_condition_seed,component_count,background_component_count,minority_component_count,phase_component_max,euler_characteristic,absolute_euler_characteristic,interface_length,area_fraction,minkowski_area,minkowski_perimeter,minkowski_euler,anisotropy,heldout_spectrum_1,heldout_spectrum_2,phi_mean,phi_second_moment,phi_shell_1,phi_shell_2
grid_F0280_k0615,0.028,0.0615,24,31024,6.0,1.0,6.0,6.0,6.0,6.0,0.1796875,0.271484375,0.271484375,0.1796875,6.0,0.10273171122881775,0.00011695617923979653,2.424643428075027e-06,0.10349251329898834,0.02271377108991146,0.014490501955151558,0.008627952076494694
grid_F0280_k0615,0.028,0.0615,25,31025,6.0,1.0,6.0,6.0,6.0,6.0,0.1796875,0.265625,0.265625,0.1796875,6.0,0.09299464356980242,0.0001314928430346438,2.4275497010367005e-06,0.10269883275032043,0.0225377157330513,0.014456579461693764,0.008579160086810589
grid_F0280_k0615,0.028,0.0615,26,31026,6.0,1.0,6.0,6.0,6.0,6.0,0.185546875,0.2724609375,0.2724609375,0.185546875,6.0,0.10007398791275068,0.00010537833176184607,2.278886127788485e-06,0.10385072231292725,0.022690817713737488,0.014305297285318375,0.008630210533738136
grid_F0280_k0615,0.028,0.0615,27,31027,6.0,1.0,6.0,6.0,6.0,6.0,0.177734375,0.26953125,0.26953125,0.177734375,6.0,0.05909791074552248,0.00012050193817368164,1.8822788781606144e-06,0.10204844921827316,0.022355899214744568,0.014375238679349422,0.00849384069442749
grid_F0280_k0615,0.028,0.0615,28,31028,7.0,1.0,7.0,7.0,7.0,7.0,0.19140625,0.2685546875,0.2685546875,0.19140625,7.0,0.06585268996992702,8.097167706889695e-05,2.8603432117803042e-06,0.10685604810714722,0.023283176124095917,0.01409236341714859,0.009213510900735855
grid_F0280_k0615,0.028,0.0615,29,31029,6.0,1.0,6.0,6.0,6.0,6.0,0.18359375,0.2724609375,0.2724609375,0.18359375,6.0,0.14737135840048776,0.00012625459413927875,2.7509047352977695e-06,0.10473930090665817,0.022874396294355392,0.014417956583201885,0.008683927357196808
grid_F0280_k0615,0.028,0.0615,30,31030,6.0,1.0,6.0,6.0,6.0,6.0,0.1796875,0.2705078125,0.2705078125,0.1796875,6.0,0.05660166209087844,0.0001258385390577018,1.821823666357623e-06,0.10171481221914291,0.022318391129374504,0.014374143444001675,0.008517238311469555
grid_F0280_k0615,0.028,0.0615,31,31031,6.0,1.0,6.0,6.0,6.0,6.0,0.1796875,0.263671875,0.263671875,0.1796875,6.0,0.010266028737545388,9.860827823362448e-05,1.6433537027809036e-06,0.10024058818817139,0.021992692723870277,0.014194486662745476,0.00841678399592638
grid_F0280_k0615,0.028,0.0615,32,31032,7.0,1.0,7.0,7.0,7.0,7.0,0.193359375,0.2705078125,0.2705078125,0.193359375,7.0,0.03518142480199189,7.56028485896614e-05,2.665889840741789e-06,0.10702499002218246,0.023321740329265594,0.014087223447859287,0.009240847080945969
grid_F0280_k0615,0.028,0.0615,33,31033,6.0,1.0,6.0,6.0,6.0,6.0,0.181640625,0.275390625,0.275390625,0.181640625,6.0,0.1138262255770772,0.0001360885129378463,2.6933221844207095e-06,0.10359660536050797,0.022737454622983932,0.014521907083690166,0.008621366694569588
grid_F0280_k0615,0.028,0.0615,34,31034,6.0,1.0,6.0,6.0,6.0,6.0,0.18359375,0.2705078125,0.2705078125,0.18359375,6.0,0.046996192317277634,0.00012346247738312236,1.8041238439995325e-06,0.10156392306089401,0.022349949926137924,0.014413263648748398,0.008544008247554302
grid_F0280_k0615,0.028,0.0615,35,31035,7.0,1.0,7.0,7.0,7.0,7.0,0.189453125,0.265625,0.265625,0.189453125,7.0,0.03678070269084673,8.080410178778452e-05,3.1429794169838284e-06,0.10646246373653412,0.023548673838377,0.01428621169179678,0.009548335336148739
grid_F0280_k0615,0.028,0.0615,36,31036,7.0,1.0,7.0,7.0,7.0,7.0,0.1953125,0.2783203125,0.2783203125,0.1953125,7.0,0.012797671143894128,9.600681577558813e-05,2.228029383657663e-06,0.1085924506187439,0.02374829351902008,0.014296328648924828,0.009371939115226269
grid_F0280_k0615,0.028,0.0615,37,31037,7.0,1.0,7.0,7.0,7.0,7.0,0.193359375,0.271484375,0.271484375,0.193359375,7.0,0.01688983496347772,0.00010016453605045305,3.0732997858581962e-06,0.10774211585521698,0.023877691477537155,0.014457670971751213,0.009633039124310017
grid_F0280_k0615,0.028,0.0615,38,31038,7.0,1.0,7.0,7.0,7.0,7.0,0.189453125,0.2724609375,0.2724609375,0.189453125,7.0,0.025307418613455677,9.467664948595268e-05,2.629549093971141e-06,0.10737010091543198,0.023461513221263885,0.014158646576106548,0.00936897937208414
grid_F0280_k0615,0.028,0.0615,39,31039,6.0,1.0,6.0,6.0,6.0,6.0,0.1796875,0.2685546875,0.2685546875,0.1796875,6.0,0.03826465067232969,8.643236165965662e-05,2.533191880429865e-06,0.10176195204257965,0.02220652997493744,0.014104797504842281,0.008308636024594307
grid_F0280_k0615,0.028,0.0615,40,31040,7.0,1.0,7.0,7.0,7.0,7.0,0.193359375,0.275390625,0.275390625,0.193359375,7.0,0.017988694723497557,9.620414882425834e-05,2.7087192214295645e-06,0.10755020380020142,0.023710645735263824,0.01433673407882452,0.00952089112251997
grid_F0280_k0615,0.028,0.0615,41,31041,6.0,1.0,6.0,6.0,6.0,6.0,0.177734375,0.2685546875,0.2685546875,0.177734375,6.0,0.06199157922972731,0.00013234974010652053,1.993021235725345e-06,0.10189878940582275,0.02242211624979973,0.014447204768657684,0.008568787947297096
grid_F0280_k0615,0.028,0.0615,42,31042,7.0,1.0,7.0,7.0,7.0,7.0,0.189453125,0.2724609375,0.2724609375,0.189453125,7.0,0.028027992488626988,9.807544565189783e-05,2.5688807902891432e-06,0.10771696269512177,0.023707956075668335,0.014317937195301056,0.009498992003500462
grid_F0280_k0615,0.028,0.0615,43,31043,6.0,1.0,6.0,6.0,6.0,6.0,0.181640625,0.2734375,0.2734375,0.181640625,6.0,0.10678295721183866,0.00014430597772497987,2.4412689786138403e-06,0.10310874879360199,0.02262238785624504,0.014486562460660934,0.008598542772233486
grid_F0280_k0615,0.028,0.0615,44,31044,7.0,1.0,7.0,7.0,7.0,7.0,0.19140625,0.2666015625,0.2666015625,0.19140625,7.0,0.03562756820986917,7.469855212090926e-05,2.6305780518436863e-06,0.10556969046592712,0.022765688598155975,0.01375197246670723,0.009101723320782185
grid_F0280_k0615,0.028,0.0615,45,31045,7.0,1.0,7.0,7.0,7.0,7.0,0.193359375,0.2724609375,0.2724609375,0.193359375,7.0,0.026137188382409526,9.554047815366573e-05,2.636381208809785e-06,0.10756669193506241,0.023483041673898697,0.01416436955332756,0.009343551471829414
grid_F0280_k0615,0.028,0.0615,46,31046,6.0,1.0,6.0,6.0,6.0,6.0,0.1796875,0.267578125,0.267578125,0.1796875,6.0,0.08234007670585351,0.00014674291950225542,2.23479608778872e-06,0.1022944375872612,0.022452756762504578,0.014437112025916576,0.008566679432988167
grid_F0280_k0615,0.028,0.0615,47,31047,6.0,1.0,6.0,6.0,6.0,6.0,0.177734375,0.26953125,0.26953125,0.177734375,6.0,0.11143579902000382,0.0001420672735291431,2.5152309346801885e-06,0.1032363623380661,0.022639475762844086,0.014488271437585354,0.008601697161793709
grid_F0280_k0615,0.028,0.0615,48,31048,6.0,1.0,6.0,6.0,6.0,6.0,0.173828125,0.265625,0.265625,0.173828125,6.0,0.042930978787914284,0.00011989206537632036,1.6961983553625312e-06,0.10150231420993805,0.0223037451505661,0.014378244057297707,0.008520806208252907
grid_F0280_k0615,0.028,0.0615,49,31049,7.0,1.0,7.0,7.0,7.0,7.0,0.1953125,0.28125,0.28125,0.1953125,7.0,0.01821829657887859,9.89539339991888e-05,2.5393707069520316e-06,0.10788371413946152,0.02367979846894741,0.014306087978184223,0.009436436928808689
grid_F0280_k0615,0.028,0.0615,50,31050,7.0,1.0,7.0,7.0,7.0,7.0,0.2109375,0.291015625,0.291015625,0.2109375,7.0,0.07548149059680465,7.420784858413562e-05,4.971842046086717e-06,0.11310114711523056,0.025010809302330017,0.014366666786372662,0.010257958434522152
grid_F0280_k0615,0.028,0.0615,51,31051,6.0,1.0,6.0,6.0,6.0,6.0,0.18359375,0.27734375,0.27734375,0.18359375,6.0,0.0583116373617118,0.00010334788798054035,2.010622897768752e-06,0.10213989019393921,0.022495951503515244,0.014460659585893154,0.008578464388847351
grid_F0280_k0615,0.028,0.0615,52,31052,6.0,1.0,6.0,6.0,6.0,6.0,0.181640625,0.2734375,0.2734375,0.181640625,6.0,0.07479141673881684,0.00014943352871966492,2.1935689350932034e-06,0.10244456678628922,0.022547224536538124,0.014501459896564484,0.008606885559856892
grid_F0280_k0615,0.028,0.0615,53,31053,6.0,1.0,6.0,6.0,6.0,6.0,0.18359375,0.2744140625,0.2744140625,0.18359375,6.0,0.07575083104174583,0.00016017587071568594,2.121043824703522e-06,0.10278476774692535,0.022639606148004532,0.01455521397292614,0.008626680821180344
grid_F0280_k0615,0.028,0.0615,54,31054,7.0,1.0,7.0,7.0,7.0,7.0,0.1953125,0.27734375,0.27734375,0.1953125,7.0,0.01063645522174643,9.822896758539818e-05,2.2759227548416296e-06,0.10827940702438354,0.02359880693256855,0.014213446527719498,0.009311897680163383
grid_F0280_k0615,0.028,0.0615,55,31055,8.0,1.0,8.0,8.0,8.0,8.0,0.201171875,0.2734375,0.2734375,0.201171875,8.0,0.03984875104505898,6.026084535959852e-05,5.1243952482679954e-06,0.10949882864952087,0.02379564195871353,0.013552818447351456,0.01002398133277893
grid_F0280_k0615,0.028,0.0615,56,31056,6.0,1.0,6.0,6.0,6.0,6.0,0.177734375,0.267578125,0.267578125,0.177734375,6.0,0.04150195177629326,0.00010647846046264653,2.7609292649328196e-06,0.10135253518819809,0.02217153087258339,0.014327418059110641,0.008308020420372486
grid_F0280_k0615,0.028,0.0615,57,31057,6.0,1.0,6.0,6.0,6.0,6.0,0.177734375,0.2705078125,0.2705078125,0.177734375,6.0,0.058293828555076706,9.864326483676466e-05,1.9850771517514216e-06,0.10164797306060791,0.022313717752695084,0.014346589334309101,0.008519032038748264
