candidate_key,geometry,geometry_deg,provenance,population_valid,finite_valid,population_loss,finite_risk,projective_separation_deg,allowance_percent,L_max,R_max,feasible,is_previous_incumbent,is_historical_full,is_stage_winner,proxy_evaluated,prescreen_evaluated,prescreen_A_full_h,prescreen_passes,prescreen_source,selection_evaluated,selection_A_full_h,selection_passes,selection_source,validation_evaluated,validation_A_full_h,validation_passes,validation_source,proxy_A_full_h,proxy_passes,proxy_source
"[0.4328264700099406,1.1612997352373198]","[0.4328264700099406,1.1612997352373198]","[24.799129993115297,66.53757357875836]","[""initial_ring_center_3_r2_7""]",True,True,0.0688026800206133,0.06618616649395695,41.738443585643054,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,23.06044769710745,True,new_corrected_nested_sweep_evaluation
"[0.4255970795401152,1.1859824182270888]","[0.4255970795401152,1.1859824182270888]","[24.3849164307422,67.95178714113146]","[""initial_ring_center_3_r1_0""]",True,True,0.06874727734911296,0.06614200756724717,43.56687071038926,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,23.181481143495965,True,new_corrected_nested_sweep_evaluation
"[0.42048512851505626,1.198323759721973]","[0.42048512851505626,1.198323759721973]","[24.092023211928748,68.658893922318]","[""initial_ring_center_3_r1_1""]",True,True,0.0687445269268489,0.06614694773377891,44.56687071038925,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,22.97271971837582,True,new_corrected_nested_sweep_evaluation
"[0.40814378702017196,1.2034357107470317]","[0.40814378702017196,1.2034357107470317]","[23.3849164307422,68.95178714113145]","[""initial_ring_center_3_r1_2""]",True,True,0.06875133664624043,0.06618871389505303,45.566870710389246,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,21.53019128453839,True,new_corrected_nested_sweep_evaluation
"[0.3958024455252876,1.198323759721973]","[0.3958024455252876,1.198323759721973]","[22.677809649555655,68.658893922318]","[""initial_ring_center_3_r1_3""]",True,True,0.06875480020166276,0.06623650356327748,45.981084272762345,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,19.837917167327262,True,new_corrected_nested_sweep_evaluation
"[0.39069049450022864,1.1859824182270888]","[0.39069049450022864,1.1859824182270888]","[22.3849164307422,67.95178714113146]","[""initial_ring_center_3_r1_4""]",True,True,0.06874847561565321,0.06625557255723072,45.56687071038926,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,18.909644197891634,True,new_corrected_nested_sweep_evaluation
"[0.3958024455252876,1.173641076732204]","[0.3958024455252876,1.173641076732204]","[22.677809649555655,67.2446803599449]","[""initial_ring_center_3_r1_5""]",True,True,0.06874466886768575,0.06624076666907674,44.56687071038924,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,19.15868410226218,True,new_corrected_nested_sweep_evaluation
"[0.40814378702017196,1.1685291257071453]","[0.40814378702017196,1.1685291257071453]","[23.3849164307422,66.95178714113145]","[""initial_ring_center_3_r1_6""]",True,True,0.06875039924310673,0.06620823720318392,43.566870710389246,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,20.4150469203452,True,new_corrected_nested_sweep_evaluation
"[0.42048512851505626,1.173641076732204]","[0.42048512851505626,1.173641076732204]","[24.092023211928748,67.2446803599449]","[""initial_ring_center_3_r1_7""]",True,True,0.06875344784733863,0.06617026520121141,43.15265714801615,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,22.067136737355604,True,new_corrected_nested_sweep_evaluation
"[0.4450375259659446,1.2632941927599515]","[0.4450375259659446,1.2632941927599515]","[25.49877196279241,72.3814255285315]","[""initial_ring_center_5_r4_0""]",True,True,0.06901931345704088,0.06626718999635023,46.88265356573908,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,28.92279854740184,True,new_corrected_nested_sweep_evaluation
"[0.42458972186570887,1.3126595587394887]","[0.42458972186570887,1.3126595587394887]","[24.327199087538602,75.20985265327768]","[""initial_ring_center_5_r4_1""]",True,True,0.06962682360433678,0.06681330611265578,50.882653565739076,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3752243558861714,1.3331073628397245]","[0.3752243558861714,1.3331073628397245]","[21.49877196279241,76.3814255285315]","[""initial_ring_center_5_r4_2""]",True,True,0.07029326657819605,0.06753966474167068,54.88265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.325858989906634,1.3126595587394887]","[0.325858989906634,1.3126595587394887]","[18.67034483804622,75.20985265327768]","[""initial_ring_center_5_r4_3""]",True,True,0.07045475127442798,0.0679266084253711,56.53950781523146,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.30541118580639826,1.2632941927599515]","[0.30541118580639826,1.2632941927599515]","[17.49877196279241,72.3814255285315]","[""initial_ring_center_5_r4_4""]",True,True,0.06995961188059718,0.06766669558111099,54.88265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.325858989906634,1.213928826780414]","[0.325858989906634,1.213928826780414]","[18.67034483804622,69.55299840378531]","[""initial_ring_center_5_r4_5""]",True,True,0.069202282001622,0.06692303053118638,50.88265356573909,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,True,22.995581843956785,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,12.512343560956523,True,new_corrected_nested_sweep_evaluation
"[0.3752243558861714,1.1934810226801782]","[0.3752243558861714,1.1934810226801782]","[21.49877196279241,68.3814255285315]","[""initial_ring_center_5_r4_6""]",True,True,0.06879374142330895,0.06634909612537115,46.88265356573908,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,17.318385155933036,True,new_corrected_nested_sweep_evaluation
"[0.42458972186570887,1.213928826780414]","[0.42458972186570887,1.213928826780414]","[24.327199087538602,69.55299840378531]","[""initial_ring_center_5_r4_7""]",True,True,0.06877132932479914,0.06614753655120194,45.22579931624671,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,24.074311600891264,True,new_corrected_nested_sweep_evaluation
"[0.410130940926058,1.2632941927599515]","[0.410130940926058,1.2632941927599515]","[23.49877196279241,72.3814255285315]","[""initial_ring_center_5_r2_0""]",True,True,0.06906622258428503,0.06641465421842903,48.88265356573908,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,23.34855415916487,True,new_corrected_nested_sweep_evaluation
"[0.39990703887594015,1.28797687574972]","[0.39990703887594015,1.28797687574972]","[22.912985525165507,73.79563909090459]","[""initial_ring_center_5_r2_1""]",True,True,0.06937667233717815,0.06669885013850411,50.882653565739076,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3752243558861714,1.2982007777998381]","[0.3752243558861714,1.2982007777998381]","[21.49877196279241,74.3814255285315]","[""initial_ring_center_5_r2_2""]",True,True,0.0696719637935352,0.0670381050541449,52.88265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3505416728964027,1.28797687574972]","[0.3505416728964027,1.28797687574972]","[20.084558400419315,73.79563909090459]","[""initial_ring_center_5_r2_3""]",True,True,0.06973269427299683,0.06720718870659971,53.711080690485275,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.34031777084628484,1.2632941927599515]","[0.34031777084628484,1.2632941927599515]","[19.49877196279241,72.3814255285315]","[""initial_ring_center_5_r2_4""]",True,True,0.06950344083122473,0.0670797108141171,52.88265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3505416728964027,1.2386115097701829]","[0.3505416728964027,1.2386115097701829]","[20.084558400419315,70.9672119661584]","[""initial_ring_center_5_r2_5""]",True,True,0.06915735339586014,0.06674769147443209,50.88265356573909,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,15.1730261647646,True,new_corrected_nested_sweep_evaluation
"[0.3752243558861714,1.2283876077200648]","[0.3752243558861714,1.2283876077200648]","[21.49877196279241,70.3814255285315]","[""initial_ring_center_5_r2_6""]",True,True,0.06892946722195449,0.06644864683541918,48.88265356573908,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,17.938118707616717,True,new_corrected_nested_sweep_evaluation
"[0.39990703887594015,1.2386115097701829]","[0.39990703887594015,1.2386115097701829]","[22.912985525165507,70.9672119661584]","[""initial_ring_center_5_r2_7""]",True,True,0.06890370123196876,0.06632663375466472,48.05422644099289,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,21.339018885852774,True,new_corrected_nested_sweep_evaluation
"[0.3926776484061148,1.2632941927599515]","[0.3926776484061148,1.2632941927599515]","[22.498771962792414,72.3814255285315]","[""initial_ring_center_5_r1_0""]",True,True,0.0691270407680196,0.0665286093518318,49.882653565739076,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,20.787588963733707,True,new_corrected_nested_sweep_evaluation
"[0.38756569738105573,1.2756355342548358]","[0.38756569738105573,1.2756355342548358]","[22.205878743978957,73.08853230971805]","[""initial_ring_center_5_r1_1""]",True,True,0.06928515083985654,0.0666749308198059,50.88265356573909,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3752243558861714,1.2807474852798948]","[0.3752243558861714,1.2807474852798948]","[21.49877196279241,73.3814255285315]","[""initial_ring_center_5_r1_2""]",True,True,0.06942350638055635,0.06683880242628443,51.88265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3628830143912871,1.2756355342548358]","[0.3628830143912871,1.2756355342548358]","[20.791665181605865,73.08853230971805]","[""initial_ring_center_5_r1_3""]",True,True,0.06944917396517634,0.06691729253615243,52.29686712811218,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3577710633662281,1.2632941927599515]","[0.3577710633662281,1.2632941927599515]","[20.49877196279241,72.3814255285315]","[""initial_ring_center_5_r1_4""]",True,True,0.06934152869720428,0.06685679047904275,51.88265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3752243558861714,1.2458409002400082]","[0.3752243558861714,1.2458409002400082]","[21.49877196279241,71.3814255285315]","[""initial_ring_center_5_r1_6""]",True,True,0.069053297016469,0.06654491408681501,49.88265356573908,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,18.188294560394837,True,new_corrected_nested_sweep_evaluation
"[0.38756569738105573,1.250952851265067]","[0.38756569738105573,1.250952851265067]","[22.205878743978957,71.67431874734494]","[""initial_ring_center_5_r1_7""]",True,True,0.06903638482151711,0.0664782408815508,49.468440003365984,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,19.883411716727316,True,new_corrected_nested_sweep_evaluation
"[0.4494008490959304,1.2632941927599515]","[0.4494008490959304,1.2632941927599515]","[25.74877196279241,72.3814255285315]","[""initial_ring_center_6_r4_0""]",True,True,0.06901949339943876,0.06625522208628973,46.63265356573908,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,29.65780857474318,True,new_corrected_nested_sweep_evaluation
"[0.4289530449956947,1.3126595587394887]","[0.4289530449956947,1.3126595587394887]","[24.577199087538602,75.20985265327768]","[""initial_ring_center_6_r4_1""]",True,True,0.06961170413583491,0.06678707470094036,50.632653565739076,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.37958767901615725,1.3331073628397245]","[0.37958767901615725,1.3331073628397245]","[21.74877196279241,76.3814255285315]","[""initial_ring_center_6_r4_2""]",True,True,0.07025596928754146,0.06749072262194776,54.63265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3302223130366198,1.3126595587394887]","[0.3302223130366198,1.3126595587394887]","[18.92034483804622,75.20985265327768]","[""initial_ring_center_6_r4_3""]",True,True,0.07039363291927789,0.06785122605779575,56.28950781523146,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3097745089363841,1.2632941927599515]","[0.3097745089363841,1.2632941927599515]","[17.74877196279241,72.3814255285315]","[""initial_ring_center_6_r4_4""]",True,True,0.0698919378620093,0.0675820406039559,54.63265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3302223130366198,1.213928826780414]","[0.3302223130366198,1.213928826780414]","[18.92034483804622,69.55299840378531]","[""initial_ring_center_6_r4_5""]",True,True,0.06915851134089135,0.06686198671886712,50.63265356573909,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,True,23.035808927589667,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,12.915724027297298,True,new_corrected_nested_sweep_evaluation
"[0.37958767901615725,1.1934810226801782]","[0.37958767901615725,1.1934810226801782]","[21.74877196279241,68.3814255285315]","[""initial_ring_center_6_r4_6""]",True,True,0.06878059865240052,0.0663207591639611,46.63265356573908,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,17.81060741965726,True,new_corrected_nested_sweep_evaluation
"[0.4289530449956946,1.213928826780414]","[0.4289530449956946,1.213928826780414]","[24.5771990875386,69.55299840378531]","[""initial_ring_center_6_r4_7""]",True,True,0.06877339967249324,0.06613626620262378,44.97579931624671,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,24.685936267840557,True,new_corrected_nested_sweep_evaluation
"[0.41449426405604384,1.2632941927599515]","[0.41449426405604384,1.2632941927599515]","[23.74877196279241,72.3814255285315]","[""initial_ring_center_6_r2_0""]",True,True,0.06905521573886533,0.06639069405121685,48.63265356573908,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,24.013649578363406,True,new_corrected_nested_sweep_evaluation
"[0.404270362005926,1.28797687574972]","[0.404270362005926,1.28797687574972]","[23.162985525165507,73.79563909090459]","[""initial_ring_center_6_r2_1""]",True,True,0.06935723279894913,0.06666685487751914,50.632653565739076,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.37958767901615725,1.2982007777998381]","[0.37958767901615725,1.2982007777998381]","[21.74877196279241,74.3814255285315]","[""initial_ring_center_6_r2_2""]",True,True,0.06964007248948953,0.06699320507853396,52.63265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.35490499602638853,1.28797687574972]","[0.35490499602638853,1.28797687574972]","[20.334558400419315,73.79563909090459]","[""initial_ring_center_6_r2_3""]",True,True,0.06968994440796601,0.06715014081177123,53.461080690485275,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.34468109397627067,1.2632941927599515]","[0.34468109397627067,1.2632941927599515]","[19.74877196279241,72.3814255285315]","[""initial_ring_center_6_r2_4""]",True,True,0.06945916352139928,0.06701990974779107,52.63265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.35490499602638853,1.2386115097701829]","[0.35490499602638853,1.2386115097701829]","[20.334558400419315,70.9672119661584]","[""initial_ring_center_6_r2_5""]",True,True,0.06912365754202345,0.06669827475516066,50.63265356573909,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,15.662620620688944,True,new_corrected_nested_sweep_evaluation
"[0.37958767901615725,1.2283876077200648]","[0.37958767901615725,1.2283876077200648]","[21.74877196279241,70.3814255285315]","[""initial_ring_center_6_r2_6""]",True,True,0.06891028162329647,0.06641459794113028,48.63265356573908,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,18.47656248472029,True,new_corrected_nested_sweep_evaluation
"[0.404270362005926,1.2386115097701829]","[0.404270362005926,1.2386115097701829]","[23.162985525165507,70.9672119661584]","[""initial_ring_center_6_r2_7""]",True,True,0.06889322626250854,0.06630237488048726,47.80422644099289,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,21.94507663335113,True,new_corrected_nested_sweep_evaluation
"[0.3970409715361005,1.2632941927599515]","[0.3970409715361005,1.2632941927599515]","[22.74877196279241,72.3814255285315]","[""initial_ring_center_6_r1_0""]",True,True,0.06910920659407968,0.06649728206838308,49.63265356573908,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,21.41245285643699,True,new_corrected_nested_sweep_evaluation
"[0.39192902051104156,1.2756355342548358]","[0.39192902051104156,1.2756355342548358]","[22.455878743978957,73.08853230971805]","[""initial_ring_center_6_r1_1""]",True,True,0.06926286922493656,0.0666393236309611,50.63265356573909,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.37958767901615725,1.2807474852798948]","[0.37958767901615725,1.2807474852798948]","[21.74877196279241,73.3814255285315]","[""initial_ring_center_6_r1_2""]",True,True,0.06939470273154479,0.06679639547805623,51.63265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.367246337521273,1.2756355342548358]","[0.367246337521273,1.2756355342548358]","[21.041665181605868,73.08853230971805]","[""initial_ring_center_6_r1_3""]",True,True,0.06941520128583613,0.06686909319293047,52.04686712811218,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.36213438649621393,1.2632941927599515]","[0.36213438649621393,1.2632941927599515]","[20.74877196279241,72.3814255285315]","[""initial_ring_center_6_r1_4""]",True,True,0.06930714104213602,0.06680759699042113,51.63265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.37958767901615725,1.2458409002400082]","[0.37958767901615725,1.2458409002400082]","[21.74877196279241,71.3814255285315]","[""initial_ring_center_6_r1_6""]",True,True,0.0690309295369796,0.06650800166918615,49.63265356573908,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,18.74853775024431,True,new_corrected_nested_sweep_evaluation
"[0.39192902051104156,1.250952851265067]","[0.39192902051104156,1.250952851265067]","[22.455878743978957,71.67431874734494]","[""initial_ring_center_6_r1_7""]",True,True,0.06901864182328132,0.06644652935228522,49.218440003365984,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,True,False,,,,False,,,,False,,,,20.479653814826108,True,new_corrected_nested_sweep_evaluation
"[0.38703633751986416,1.2663795281336725]","[0.38703633751986416,1.2663795281336725]","[22.17554865808905,72.55820222382813]","[""prescreen_refinement_r0.5_0""]",True,True,0.06918465066095415,0.06659726494731173,50.38265356573908,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,False,True,18.964272371604874,True,new_corrected_nested_sweep_evaluation,True,19.596777586784327,True,new_corrected_nested_sweep_evaluation,False,,,,,,
"[0.3844803620073347,1.2725501988811148]","[0.3844803620073347,1.2725501988811148]","[22.029102048682322,72.91175561442141]","[""prescreen_refinement_r0.5_1""]",True,True,0.06926596023780418,0.06667259875178379,50.88265356573909,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.37830969125989256,1.2751061743936443]","[0.37830969125989256,1.2751061743936443]","[21.67554865808905,73.05820222382813]","[""prescreen_refinement_r0.5_2""]",True,True,0.06933242795889448,0.06675227920560234,51.38265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.37213902051245035,1.2725501988811148]","[0.37213902051245035,1.2725501988811148]","[21.321995267495776,72.91175561442141]","[""prescreen_refinement_r0.5_3""]",True,True,0.06934203916149313,0.06678778186455062,51.58976034692563,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3695830449999209,1.2663795281336725]","[0.3695830449999209,1.2663795281336725]","[21.17554865808905,72.55820222382813]","[""prescreen_refinement_r0.5_4""]",True,True,0.06928778354287532,0.06675641219102155,51.38265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.37830969125989256,1.257652881873701]","[0.37830969125989256,1.257652881873701]","[21.67554865808905,72.05820222382813]","[""prescreen_refinement_r0.5_6""]",True,True,0.06914232134131697,0.06660124605726936,50.38265356573908,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,False,True,19.35243379355301,True,new_corrected_nested_sweep_evaluation,True,20.443371978579403,True,new_corrected_nested_sweep_evaluation,False,,,,,,
"[0.3844803620073347,1.2602088573862302]","[0.3844803620073347,1.2602088573862302]","[22.029102048682322,72.20464883323486]","[""prescreen_refinement_r0.5_7""]",True,True,0.06913477150409165,0.06656855372831356,50.17554678455254,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,False,True,19.385647893976834,True,new_corrected_nested_sweep_evaluation,True,20.265694988504148,True,new_corrected_nested_sweep_evaluation,False,,,,,,
"[0.38267301438987844,1.2663795281336725]","[0.38267301438987844,1.2663795281336725]","[21.925548658089053,72.55820222382813]","[""prescreen_refinement_r0.25_0""]",True,True,0.06920738613146768,0.06663376052889186,50.632653565739076,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,False,True,18.7602264388426,True,new_corrected_nested_sweep_evaluation,True,19.482212703262086,True,new_corrected_nested_sweep_evaluation,False,,,,,,
"[0.38139502663361363,1.2694648635073937]","[0.38139502663361363,1.2694648635073937]","[21.852325353385687,72.73497891912477]","[""prescreen_refinement_r0.25_1""]",True,True,0.06924827597122826,0.06667175177998523,50.88265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.37830969125989256,1.2707428512636583]","[0.37830969125989256,1.2707428512636583]","[21.67554865808905,72.80820222382813]","[""prescreen_refinement_r0.25_2""]",True,True,0.06928094800214345,0.0667112474618758,51.13265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3752243558861714,1.2694648635073937]","[0.3752243558861714,1.2694648635073937]","[21.49877196279241,72.73497891912477]","[""prescreen_refinement_r0.25_3""]",True,True,0.06928548869994829,0.06672864597069611,51.23620695633236,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3739463681299067,1.2663795281336725]","[0.3739463681299067,1.2663795281336725]","[21.42554865808905,72.55820222382813]","[""prescreen_refinement_r0.25_4""]",True,True,0.06925888584211308,0.06671326702018276,51.13265356573908,5.0,0.0692360118546043,0.06949502355704645,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.37830969125989256,1.2620162050036867]","[0.37830969125989256,1.2620162050036867]","[21.67554865808905,72.30820222382813]","[""prescreen_refinement_r0.25_6""]",True,True,0.06918590932907005,0.06663574326849199,50.63265356573908,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,False,True,18.95253633381002,True,new_corrected_nested_sweep_evaluation,True,19.901195794537788,True,new_corrected_nested_sweep_evaluation,False,,,,,,
"[0.38139502663361363,1.2632941927599515]","[0.38139502663361363,1.2632941927599515]","[21.852325353385687,72.3814255285315]","[""prescreen_refinement_r0.25_7""]",True,True,0.06918188166447263,0.06661904862680101,50.52910017514581,5.0,0.0692360118546043,0.06949502355704645,True,False,False,False,False,True,18.973945312444897,True,new_corrected_nested_sweep_evaluation,True,19.818999958947533,True,new_corrected_nested_sweep_evaluation,False,,,,,,
