design_index,design_id,rank,risk,bootstrap_standard_error,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_rank_median,bootstrap_rank_ci_lower,bootstrap_rank_ci_upper,projection_valid,law_risk_valid,multiplier_dynamics_valid,tangent_action_valid,full_action_valid,maximum_projection_residual,mean_projection_kl,minimum_log10_intrinsic_ess,worst_covariance_condition
179,design_000179,306,0.023010611197972607,0.012987674085509564,0.012341011176768838,0.06254075497465619,307.0,129.0,340.0,True,True,False,False,False,0.017249809925403762,,,
180,design_000180,280,0.021342896325080185,0.009965592984990402,0.014992467947004933,0.05421135699999002,278.0,222.0,362.525,True,True,False,False,False,0.011323078165924783,,,
181,design_000181,221,0.01828874312380919,0.009490111417644805,0.012849160121426492,0.04994360751426499,221.5,155.0,312.0,True,True,False,False,False,0.019646803215265442,,,
182,design_000182,22,0.009132490979478316,0.00539171910079428,0.00888382019541666,0.030320472924434284,29.0,10.0,322.2499999999998,True,True,False,False,False,0.040527578285411786,,,
183,design_000183,479,0.045713905723313214,0.015182701730683885,0.029599742691842644,0.0879471627552041,478.0,444.475,499.0,True,True,False,False,False,0.009488380037053363,,,
184,design_000184,158,0.015287781993812878,0.011972569367460596,0.006595554514958879,0.05221391926605351,151.0,3.4750000000000103,244.52499999999998,True,True,False,False,False,0.047464817098909665,,,
185,design_000185,151,0.01507274628943667,0.009626935893480704,0.010228179383409601,0.04701297398690264,157.0,46.47500000000001,227.0,True,True,False,False,False,0.027461391702974444,,,
186,design_000186,8,0.007765408606081957,0.005963403776332385,0.0073329124423333345,0.03136016645905985,18.0,4.47500000000001,223.57499999999993,True,True,False,False,False,0.042026594118949746,,,
187,design_000187,236,0.018842114499998328,0.010418878845427092,0.01258344906645721,0.05264438532243294,234.0,166.95000000000002,272.525,True,True,False,False,False,0.008977572593198235,,,
188,design_000188,247,0.01937312141098982,0.010815955717573681,0.011614675348642923,0.053991129873717354,238.0,93.47500000000001,328.525,True,True,False,False,False,0.02276861197178662,,,
189,design_000189,436,0.03574608554195313,0.0189498928329486,0.014945514293123763,0.08761601928138857,434.0,181.0,469.57499999999993,True,True,False,False,False,0.04578520584569886,,,
190,design_000190,108,0.013560158032010845,0.009811058932151315,0.008640471245403215,0.04651856483189658,117.0,35.42500000000003,172.52499999999998,True,True,False,False,False,0.05482828481084223,,,
191,design_000191,219,0.018208327211034547,0.005138618345658696,0.017477346920831475,0.03813980441118892,218.5,52.47500000000001,501.525,True,True,False,False,False,0.007801449116253072,,,
192,design_000192,41,0.01002897006052963,0.006795831097973704,0.008706223355172274,0.035767328133699816,53.0,24.0,209.57499999999993,True,True,False,False,False,0.04636328228375469,,,
193,design_000193,14,0.008365562228852543,0.008946009555659499,0.0050940523882517935,0.03977858570904206,24.0,1.0,101.52499999999998,True,True,False,False,False,0.028349547866049544,,,
194,design_000194,448,0.03876924828392318,0.015413718894354576,0.02344258138663886,0.0836022925542693,447.0,421.475,483.525,True,True,False,False,False,0.016245583606464973,,,
195,design_000195,399,0.030710011477290543,0.011231894491430515,0.022216919418596503,0.06461038223995477,396.0,326.475,462.04999999999995,True,True,False,False,False,0.02425977328936961,,,
196,design_000196,180,0.01620689880528816,0.010204960851014222,0.010542707064875981,0.050637671696407205,177.0,95.0,220.0,True,True,False,False,False,0.032798177277115745,,,
197,design_000197,225,0.018428092600878736,0.010233120165843585,0.012160869669484835,0.051687340235964614,221.0,114.47500000000001,299.525,True,True,False,False,False,0.0324928179465458,,,
198,design_000198,494,0.048592774769227444,0.016001848305246827,0.03150038040208932,0.09231392725540707,493.0,460.0,503.0,True,True,False,False,False,0.011552051612315482,,,
199,design_000199,200,0.016865737089685508,0.005888258616965708,0.014742801224865671,0.03847746180994495,193.0,76.42500000000003,473.57499999999993,True,True,False,False,False,0.012901228783963348,,,
200,design_000200,76,0.011967197379780308,0.009086979533639197,0.007832376728577745,0.04289522379289996,85.5,13.47500000000001,164.52499999999998,True,True,False,False,False,0.0277314288165829,,,
201,design_000201,87,0.01242913864105276,0.008219770905957055,0.00919167447941645,0.04080822892752086,101.0,52.0,178.6249999999999,True,True,False,False,False,0.01936830133345179,,,
202,design_000202,58,0.011178072485554157,0.006894334263818696,0.009539369893856786,0.03633602528772793,72.5,24.0,276.67499999999984,True,True,False,False,False,0.02631897912803677,,,
203,design_000203,75,0.01194968059851285,0.007300839380855662,0.009767082422342446,0.038380283497412404,93.0,22.95000000000002,269.57499999999993,True,True,False,False,False,0.07279327604657325,,,
204,design_000204,132,0.014475340711130534,0.008434033958821145,0.010680337677370609,0.04374823284991962,145.0,81.47500000000001,270.57499999999993,True,True,False,False,False,0.02161342488691527,,,
205,design_000205,105,0.013245203900173351,0.008538414824493433,0.009978083832446517,0.04300366244882117,114.0,38.0,193.67499999999984,True,True,False,False,False,0.03211897215666917,,,
206,design_000206,150,0.0150628409552459,0.010977158082580131,0.008314038373297339,0.04964873970485061,155.5,25.47500000000001,229.0,True,True,False,False,False,0.04531044957841394,,,
207,design_000207,251,0.019459386703707553,0.010683620059475341,0.012204411665469995,0.05305957795767732,240.0,127.47500000000001,321.57499999999993,True,True,False,False,False,0.02142288609765825,,,
208,design_000208,444,0.03755099590640145,0.014700461431092125,0.022863914375453844,0.07805961096195135,442.0,399.475,470.0,True,True,False,False,False,0.016684308054147053,,,
209,design_000209,302,0.02275461924564386,0.011318657161109018,0.014929737597350055,0.05800813165340011,301.0,220.0,358.525,True,True,False,False,False,0.024285653244282886,,,
210,design_000210,121,0.01402388383439588,0.00805833203010623,0.010404041003605473,0.04136682527512759,132.0,53.0,320.6249999999999,True,True,False,False,False,0.02381505639737163,,,
211,design_000211,182,0.016262246034403384,0.006908524435829116,0.014348582807365822,0.040501682596061454,176.5,103.0,377.525,True,True,False,False,False,0.009426488753521202,,,
212,design_000212,129,0.014403906594641724,0.006175565474899979,0.012566079916965135,0.03680909014669052,139.0,45.0,416.525,True,True,False,False,False,0.051896088350634986,,,
213,design_000213,264,0.020213472927799556,0.011736056357368687,0.011458109125134184,0.05674100414428886,260.0,98.37500000000006,326.525,True,True,False,False,False,0.026832348248254197,,,
214,design_000214,258,0.019868011407617986,0.010865620837989762,0.01295755703358536,0.05509034241249328,250.0,165.47500000000002,318.525,True,True,False,False,False,0.025816429900207476,,,
215,design_000215,390,0.029792549999999498,0.016800267314995326,0.012104932854501222,0.07684516235398284,389.0,112.42500000000003,421.525,True,True,False,False,False,0.04735151384171809,,,
216,design_000216,1,0.006490757661634412,0.005314586774119621,0.006660042127162144,0.026704197850282014,6.0,1.0,236.14999999999986,True,True,False,False,False,0.06417191113699766,,,
217,design_000217,98,0.012771552101432765,0.005837755657563129,0.011353590072823631,0.034061115469424,100.0,36.0,412.0,True,True,False,False,False,0.03031947896078164,,,
218,design_000218,27,0.00940422052223055,0.006787151967184116,0.0075487632439711835,0.03475200566033836,43.5,3.0,233.57499999999993,True,True,False,False,False,0.06223544559520302,,,
219,design_000219,273,0.020782680646293947,0.012318897348991359,0.011472607809213988,0.05937300691753707,269.0,119.37500000000006,300.525,True,True,False,False,False,0.019125884781198612,,,
220,design_000220,510,0.0612917502682958,0.021619919922960407,0.03397823071024399,0.11636403766811834,510.0,504.0,511.0,True,True,False,False,False,0.0120788761825185,,,
221,design_000221,63,0.011400577761548224,0.005784001292807882,0.010301278504579644,0.033389685028015065,69.0,17.47500000000001,405.525,True,True,False,False,False,0.03996791027767775,,,
222,design_000222,90,0.012485834245913999,0.007027274940897299,0.011359721783065546,0.03882142737630513,99.0,55.47500000000001,268.0999999999999,True,True,False,False,False,0.037349227194352484,,,
223,design_000223,45,0.010328999680887206,0.0060472585442791875,0.009698046494375853,0.033511404132899374,55.0,15.0,295.14999999999986,True,True,False,False,False,0.053308873241099196,,,
224,design_000224,20,0.008935951254359425,0.007462504132895929,0.00669896410867438,0.03505968139810617,37.0,3.0,168.32499999999925,True,True,False,False,False,0.026347854715110502,,,
225,design_000225,93,0.012584326299865816,0.007227676989557904,0.00995186842220986,0.03852263626742491,98.5,27.47500000000001,324.0999999999999,True,True,False,False,False,0.05269561706281445,,,
226,design_000226,86,0.012387436610081695,0.006965538298373853,0.01079027027452,0.03823640542060065,93.0,61.95000000000002,284.6249999999999,True,True,False,False,False,0.03023231318018233,,,
227,design_000227,185,0.016286140200351514,0.01106495095056366,0.009107501486184015,0.05091844403896103,179.0,35.0,275.0,True,True,False,False,False,0.028209297688916505,,,
228,design_000228,298,0.022635978076317387,0.01290098947677351,0.011940404164743755,0.061364603100850436,298.0,104.95000000000002,350.0,True,True,False,False,False,0.037469202643056004,,,
229,design_000229,307,0.02310655067360109,0.015056919898972242,0.00971631354399005,0.06779917894819117,308.5,46.42500000000003,357.0,True,True,False,False,False,0.046880972662894566,,,
230,design_000230,110,0.01372540828757074,0.009997572394230683,0.008760049630719193,0.04729049690255561,124.0,44.47500000000001,177.0,True,True,False,False,False,0.045090139607789695,,,
231,design_000231,186,0.016290208598854578,0.008615626560593843,0.012581130270351723,0.045421920996010764,179.0,92.0,300.04999999999995,True,True,False,False,False,0.044691849117578335,,,
232,design_000232,392,0.030211287344252963,0.01551560243881454,0.01586227578428867,0.07391786292730605,390.0,214.90000000000003,438.525,True,True,False,False,False,0.03388040325028919,,,
233,design_000233,91,0.012534110148646357,0.009060339023547281,0.008377257867613511,0.04372912430360054,96.5,29.0,149.0,True,True,False,False,False,0.05274933912203239,,,
234,design_000234,109,0.01368079216094517,0.00682152813745123,0.012396946981318685,0.039311981899014685,122.0,82.0,311.6249999999999,True,True,False,False,False,0.020523900450723692,,,
235,design_000235,6,0.007617707327653051,0.006532889892523917,0.006424593401702315,0.03129229417696642,18.0,1.0,215.6249999999999,True,True,False,False,False,0.07272788122116797,,,
236,design_000236,70,0.01161660081759884,0.009229170217014806,0.007555910162419839,0.042575233159522816,75.0,6.0,151.52499999999998,True,True,False,False,False,0.044716523239757874,,,
237,design_000237,202,0.016939134527774936,0.0102832272723252,0.011321207105529993,0.051507325553578114,193.0,121.0,229.52499999999998,True,True,False,False,False,0.04337895243118455,,,
238,design_000238,175,0.0160688973797279,0.01255439385581429,0.0070110734897361115,0.05528692024056936,173.0,7.0,267.525,True,True,False,False,False,0.048613121683741344,,,
239,design_000239,130,0.01444557739317232,0.010389213355344006,0.008643992008137539,0.048378422727490225,138.0,33.95000000000002,198.0,True,True,False,False,False,0.04906658905071773,,,
240,design_000240,3,0.007386796377257884,0.006826120219396818,0.00606451886851923,0.03139749430909207,18.0,1.0,130.52499999999998,True,True,False,False,False,0.062463275264133956,,,
241,design_000241,18,0.00875839841373609,0.007333564672586084,0.007068646852355511,0.03528389269702389,35.0,6.0,104.7249999999998,True,True,False,False,False,0.03720110274003297,,,
242,design_000242,119,0.013910352849088207,0.011748148844384807,0.005898769753132619,0.050865161349639816,124.5,2.0,221.0999999999999,True,True,False,False,False,0.05354417458792655,,,
243,design_000243,339,0.024945138508705413,0.01003305172251785,0.01866060845072311,0.055956738563790354,330.0,221.0,441.04999999999995,True,True,False,False,False,0.028913530486117053,,,
244,design_000244,194,0.016667143599986955,0.009960996895577973,0.011384740214100506,0.0497258445251196,186.0,93.0,249.0,True,True,False,False,False,0.025079586712846453,,,
245,design_000245,19,0.00880996176964342,0.006500856346729291,0.0075147212876109865,0.03307300042401048,35.0,7.47500000000001,220.24999999999977,True,True,False,False,False,0.05698538743141743,,,
246,design_000246,187,0.016317799521571596,0.007981475511195442,0.012220114592673354,0.04249673951169633,187.0,57.47500000000001,433.525,True,True,False,False,False,0.06853704897618279,,,
247,design_000247,147,0.014916765398661184,0.01011886918277801,0.008701196331961746,0.04746083811748174,151.5,25.0,234.04999999999995,True,True,False,False,False,0.04743852646652249,,,
248,design_000248,203,0.01708558901417297,0.012609464465171048,0.007978129540101096,0.056232723370659626,198.0,17.95000000000002,265.0,True,True,False,False,False,0.06072424259404022,,,
249,design_000249,116,0.013851371122948743,0.007186689795604558,0.011618963606561544,0.040093097339237924,127.0,59.47500000000001,347.0,True,True,False,False,False,0.02708127636393887,,,
250,design_000250,226,0.018484987282981865,0.009119873213311723,0.013788862990470488,0.04966399904715049,225.0,180.90000000000003,307.525,True,True,False,False,False,0.01964994652030809,,,
251,design_000251,54,0.011055585570677286,0.00621526132088428,0.0100461249251689,0.034763338010768356,69.5,22.47500000000001,303.0999999999999,True,True,False,False,False,0.02458613778684613,,,
252,design_000252,25,0.009268713793535208,0.0070738740463553084,0.008006849388093188,0.03575103554796447,40.0,6.0,144.04999999999995,True,True,False,False,False,0.036009272156239565,,,
253,design_000253,308,0.02312179215921378,0.014766094568762413,0.009714424899007623,0.06598644995580166,310.0,55.0,356.525,True,True,False,False,False,0.024708566342271174,,,
254,design_000254,183,0.01626279959609482,0.010145819076228742,0.010404629810828772,0.049237022724426996,181.0,77.42500000000003,235.0,True,True,False,False,False,0.03672406874257613,,,
255,design_000255,73,0.011875748930955705,0.009446784707509972,0.007441874895698381,0.043647817285199376,79.5,17.47500000000001,148.0,True,True,False,False,False,0.057214719656973015,,,
256,design_000256,321,0.02375077043404467,0.012506040341959058,0.01351307835894029,0.060862726748195047,311.0,155.0,374.04999999999995,True,True,False,False,False,0.02980964733886857,,,
257,design_000257,233,0.018726840540525376,0.009440953759432385,0.01357415875801211,0.04984931949277867,228.0,167.47500000000002,319.0,True,True,False,False,False,0.019712825186675782,,,
258,design_000258,174,0.016036829830253965,0.009786868004507555,0.01087276047629586,0.048273556882944255,176.0,76.0,250.0,True,True,False,False,False,0.02548334594009002,,,
259,design_000259,172,0.015657506085682962,0.008348690529018968,0.012463411878335951,0.043891958822460796,169.0,83.95000000000002,284.57499999999993,True,True,False,False,False,0.024666673461816054,,,
260,design_000260,301,0.022722927792462072,0.009986673339306099,0.016877761219317174,0.05537623698391873,302.0,195.42500000000004,423.04999999999995,True,True,False,False,False,0.062191803572080755,,,
261,design_000261,357,0.026293317599087214,0.01619511074455405,0.010703592279904342,0.07243262121113031,356.0,65.47500000000001,391.0,True,True,False,False,False,0.050519172426517774,,,
262,design_000262,324,0.024088187555739715,0.01541685969145347,0.009718545430884696,0.06940563488500538,322.0,49.42500000000003,367.0,True,True,False,False,False,0.04194865534033939,,,
263,design_000263,137,0.014606328656479083,0.008766101428373158,0.010560983921003533,0.04425938682666258,144.0,81.95000000000002,238.0999999999999,True,True,False,False,False,0.031086561441951384,,,
264,design_000264,114,0.01380688249663896,0.006804166293572059,0.012185225261130287,0.03872887337567724,125.0,86.0,335.57499999999993,True,True,False,False,False,0.022750678760878756,,,
265,design_000265,77,0.012013433318482128,0.007469843785560575,0.010090010943070956,0.03867951157586579,88.0,48.0,218.0,True,True,False,False,False,0.03497182520463023,,,
266,design_000266,4,0.007451953803854988,0.005731400539418231,0.007224783366629932,0.030068730713402096,13.0,3.0,244.34999999999968,True,True,False,False,False,0.04622427183411672,,,
267,design_000267,7,0.0076873603739721335,0.0054688446478704765,0.008007034176863563,0.029292414289795725,15.0,2.0,258.0,True,True,False,False,False,0.07887576718850929,,,
268,design_000268,195,0.016687104810953802,0.009904596286264352,0.010942279888400878,0.049792973903683445,191.0,99.0,249.04999999999995,True,True,False,False,False,0.03077155850489203,,,
269,design_000269,177,0.01610795476653216,0.005853214143854141,0.014974801245174819,0.037230982929112096,178.5,56.90000000000004,465.04999999999995,True,True,False,False,False,0.012493158892052405,,,
270,design_000270,47,0.010456253261309249,0.004940278845711014,0.009802195888585271,0.029472422218620946,52.0,5.0,415.0999999999999,True,True,False,False,False,0.031229350996193464,,,
271,design_000271,82,0.012322145611322395,0.009657993792306857,0.007531563064343203,0.04499665135119838,91.0,19.0,156.04999999999995,True,True,False,False,False,0.0345495332652409,,,
272,design_000272,56,0.011128326862102573,0.006891107267597532,0.009206163128872092,0.036285944871906776,69.5,23.0,281.57499999999993,True,True,False,False,False,0.02707757009623257,,,
273,design_000273,196,0.016707859931898092,0.009670924414208042,0.011898733341573391,0.0481827141737311,190.0,96.47500000000001,257.04999999999995,True,True,False,False,False,0.04815219381246173,,,
274,design_000274,178,0.016184134712957737,0.010217196547471044,0.010235870633145348,0.0499188163338308,182.0,68.32500000000007,238.0,True,True,False,False,False,0.05088311725108724,,,
275,design_000275,89,0.012471809842580972,0.007676551290293526,0.00973387130515719,0.04012312337728977,102.0,23.47500000000001,274.1999999999998,True,True,False,False,False,0.0287999676191686,,,
276,design_000276,46,0.01044276900493922,0.007627965185295271,0.007994538168362545,0.03714289924332055,62.0,14.0,181.0,True,True,False,False,False,0.02247920807866714,,,
277,design_000277,235,0.018788329838719017,0.01224228654745042,0.009910340532802826,0.057839483759618567,233.0,57.95000000000002,289.04999999999995,True,True,False,False,False,0.04459405143410433,,,
278,design_000278,2,0.006973254284188823,0.005641803044208026,0.006858235713867468,0.029613277632038016,9.0,1.0,233.6249999999999,True,True,False,False,False,0.046050683044171925,,,
279,design_000279,143,0.014879505988835546,0.005685809512356796,0.013762073203159393,0.03682018388844879,147.0,50.0,465.57499999999993,True,True,False,False,False,0.013400815448987092,,,
280,design_000280,84,0.012361109394931695,0.006888708077792882,0.010887655048164215,0.03831394458087665,95.0,47.0,306.0,True,True,False,False,False,0.01735373624599536,,,
281,design_000281,15,0.008406657666712742,0.006015889804857352,0.0075527328657207194,0.032026487077523876,26.0,6.0,240.57499999999993,True,True,False,False,False,0.03534194635667254,,,
282,design_000282,74,0.011945689685153263,0.0073720278202826705,0.009355726375695383,0.03907908086634718,88.0,33.47500000000001,266.14999999999986,True,True,False,False,False,0.026566439523003894,,,
283,design_000283,71,0.011695491227927419,0.006201774377453607,0.010885633812329168,0.03507123486584043,80.0,38.47500000000001,301.67499999999984,True,True,False,False,False,0.01904989241441,,,
284,design_000284,99,0.012806846725134552,0.01071783641644713,0.006631377810929248,0.04729759374299318,99.5,8.0,192.0,True,True,False,False,False,0.05365983934616678,,,
285,design_000285,179,0.01620205566205904,0.00870215229764846,0.01246708003750115,0.045919513964580924,176.0,112.47500000000001,282.57499999999993,True,True,False,False,False,0.01552700898675594,,,
286,design_000286,57,0.011153430095753118,0.008992415924963434,0.007115595387579549,0.04105538838938009,70.5,8.0,159.04999999999995,True,True,False,False,False,0.0380723477841549,,,
287,design_000287,329,0.02430543685904909,0.012549752534155025,0.014561398659252175,0.061794648054162335,322.0,199.47500000000002,375.0,True,True,False,False,False,0.07683915933838292,,,
288,design_000288,323,0.023882298941368188,0.010929876614527023,0.01608985824039004,0.0576656585602042,319.5,238.47500000000002,402.57499999999993,True,True,False,False,False,0.03251807529640205,,,
289,design_000289,305,0.022831018206349585,0.010629909357811152,0.015741088030380136,0.05701999017279305,296.0,244.47500000000002,366.525,True,True,False,False,False,0.03297336678791696,,,
290,design_000290,333,0.024596555555456128,0.012811627081719373,0.014068683244383335,0.0625682136794483,323.0,164.47500000000002,391.0,True,True,False,False,False,0.02905633865637311,,,
291,design_000291,261,0.019912424930323868,0.013662558470148486,0.009043831717679954,0.06180838534987633,252.5,39.95000000000002,319.0,True,True,False,False,False,0.03237988883254851,,,
292,design_000292,52,0.010844555589606421,0.009756215107146329,0.006067582564847154,0.04326175708236996,58.5,5.0,140.52499999999998,True,True,False,False,False,0.03779305189871361,,,
293,design_000293,293,0.022266455547724148,0.011806139854794761,0.013800937251664981,0.05930677509603328,291.0,196.7500000000001,345.525,True,True,False,False,False,0.011124908886329703,,,
294,design_000294,159,0.015293568204813,0.01218297525371917,0.006442292586181824,0.052955954917444856,158.0,6.0,243.04999999999995,True,True,False,False,False,0.050326367008670485,,,
295,design_000295,228,0.018525612796846665,0.008626817820155962,0.014369335303321793,0.048013510081323936,223.0,129.0,403.14999999999986,True,True,False,False,False,0.03549611924574876,,,
296,design_000296,209,0.017419979869404738,0.010854223038586621,0.010650332447638605,0.0521283726104131,206.0,95.42500000000003,240.0,True,True,False,False,False,0.026338614146899107,,,
297,design_000297,193,0.016583762727629767,0.006305979268581243,0.015224166157324285,0.039623561562706876,189.5,95.0,435.525,True,True,False,False,False,0.006094833164043937,,,
298,design_000298,146,0.014907106941811073,0.00868174188647661,0.01117288134028081,0.044033542649619235,155.5,40.37500000000005,268.7249999999998,True,True,False,False,False,0.03480563041743263,,,
299,design_000299,437,0.03627667572975781,0.01856734830726712,0.015315197125549464,0.08684605678362313,436.0,232.37500000000006,466.6249999999999,True,True,False,False,False,0.019401709511008756,,,
300,design_000300,391,0.02988591796722242,0.01265388742020253,0.018453116565202276,0.06816138498039626,387.0,315.95000000000005,441.04999999999995,True,True,False,False,False,0.017352310968187647,,,
301,design_000301,406,0.03189999846136283,0.016424922702371624,0.015603343831013038,0.07840877226478404,405.0,222.2750000000001,435.0,True,True,False,False,False,0.045961955704857,,,
