candidate_key,geometry,geometry_deg,provenance,population_valid,finite_valid,population_loss,finite_risk,projective_separation_deg,allowance_percent,L_max,R_max,feasible,is_previous_incumbent,is_historical_full,is_stage_winner,proxy_evaluated,proxy_A_full_h,proxy_passes,proxy_source,prescreen_evaluated,prescreen_A_full_h,prescreen_passes,prescreen_source,selection_evaluated,selection_A_full_h,selection_passes,selection_source,validation_evaluated,validation_A_full_h,validation_passes,validation_source
"[0.4215043864919878,1.3095742233657677]","[0.4215043864919878,1.3095742233657677]","[24.150422392241968,75.03307595798104]","[""initial_ring_center_5_r4_1""]",True,True,0.06959090741858663,0.06679436501306517,50.882653565739076,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.37213902051245035,1.3300220274660035]","[0.37213902051245035,1.3300220274660035]","[21.321995267495776,76.20464883323486]","[""initial_ring_center_5_r4_2""]",True,True,0.07025923358048361,0.06752570473267161,54.882653565739076,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.322773654532913,1.3095742233657677]","[0.322773654532913,1.3095742233657677]","[18.493568142749588,75.03307595798104]","[""initial_ring_center_5_r4_3""]",True,True,0.07044130867841228,0.06793513555144268,56.53950781523145,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.3023258504326772,1.2602088573862302]","[0.3023258504326772,1.2602088573862302]","[17.321995267495776,72.20464883323486]","[""initial_ring_center_5_r4_4""]",True,True,0.06996790298290502,0.06769527162772315,54.882653565739076,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.32277365453291296,1.210843491406693]","[0.32277365453291296,1.210843491406693]","[18.493568142749584,69.37622170848867]","[""initial_ring_center_5_r4_5""]",True,True,0.0692155172468947,0.06695228140986616,50.88265356573909,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,12.217172796212065,True,new_corrected_nested_sweep_evaluation,True,23.402117612268626,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,
"[0.37213902051245035,1.1903956873064572]","[0.37213902051245035,1.1903956873064572]","[21.321995267495776,68.20464883323486]","[""initial_ring_center_5_r4_6""]",True,True,0.06879849116787136,0.06636680515472501,46.882653565739076,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,16.916323856337108,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.42150438649198774,1.210843491406693]","[0.42150438649198774,1.210843491406693]","[24.150422392241964,69.37622170848867]","[""initial_ring_center_5_r4_7""]",True,True,0.06876353785007383,0.06615222620438338,45.22579931624671,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,23.542326091583128,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.407045605552337,1.2602088573862302]","[0.407045605552337,1.2602088573862302]","[23.321995267495776,72.20464883323486]","[""initial_ring_center_5_r2_0""]",True,True,0.06904708484367836,0.06641080339553897,48.882653565739076,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,22.820973783666226,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.39682170350221907,1.2848915403759993]","[0.39682170350221907,1.2848915403759993]","[22.736208829868872,73.61886239560796]","[""initial_ring_center_5_r2_1""]",True,True,0.06935161299784207,0.06669071328359097,50.88265356573909,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.37213902051245035,1.2951154424261169]","[0.37213902051245035,1.2951154424261169]","[21.321995267495776,74.20464883323486]","[""initial_ring_center_5_r2_2""]",True,True,0.0696483770503747,0.06703311446936579,52.882653565739076,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.3474563375226817,1.2848915403759993]","[0.3474563375226817,1.2848915403759993]","[19.90778170512268,73.61886239560796]","[""initial_ring_center_5_r2_3""]",True,True,0.06971837242617199,0.06721221860718937,53.71108069048528,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.33723243547256376,1.2602088573862302]","[0.33723243547256376,1.2602088573862302]","[19.321995267495776,72.20464883323486]","[""initial_ring_center_5_r2_4""]",True,True,0.06949932606781752,0.06709407325291453,52.882653565739076,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.3474563375226817,1.2355261743964616]","[0.3474563375226817,1.2355261743964616]","[19.90778170512268,70.79043527086176]","[""initial_ring_center_5_r2_5""]",True,True,0.06915712307083094,0.0667639441046322,50.88265356573908,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,14.810497212704412,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.37213902051245035,1.2253022723463438]","[0.37213902051245035,1.2253022723463438]","[21.321995267495776,70.20464883323486]","[""initial_ring_center_5_r2_6""]",True,True,0.06892602513733993,0.06646003913175076,48.882653565739076,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,17.51757599458736,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.39682170350221907,1.2355261743964616]","[0.39682170350221907,1.2355261743964616]","[22.736208829868872,70.79043527086176]","[""initial_ring_center_5_r2_7""]",True,True,0.06889303473838898,0.06633039378903799,48.05422644099289,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,20.85129522992786,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.38959231303239367,1.2602088573862302]","[0.38959231303239367,1.2602088573862302]","[22.321995267495776,72.20464883323486]","[""initial_ring_center_5_r1_0""]",True,True,0.06911060651549888,0.06652816741848554,49.882653565739076,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,20.306026660578283,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.3844803620073347,1.2725501988811148]","[0.3844803620073347,1.2725501988811148]","[22.029102048682322,72.91175561442141]","[""initial_ring_center_5_r1_1""]",True,True,0.06926596023780418,0.06667259875178379,50.88265356573909,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.37213902051245035,1.2776621499061735]","[0.37213902051245035,1.2776621499061735]","[21.321995267495776,73.20464883323486]","[""initial_ring_center_5_r1_2""]",True,True,0.06940522812526742,0.0668382392569778,51.882653565739076,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.35979767901756604,1.2725501988811148]","[0.35979767901756604,1.2725501988811148]","[20.61488848630923,72.91175561442141]","[""initial_ring_center_5_r1_3""]",True,True,0.06943527932067432,0.06692143904716213,52.29686712811218,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.3546857279925071,1.2602088573862302]","[0.3546857279925071,1.2602088573862302]","[20.321995267495776,72.20464883323486]","[""initial_ring_center_5_r1_4""]",True,True,0.06933253391307434,0.0668653987225131,51.882653565739076,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.35979767901756604,1.247867515891346]","[0.35979767901756604,1.247867515891346]","[20.61488848630923,71.4975420520483]","[""initial_ring_center_5_r1_5""]",True,True,0.06916787124971956,0.06670850652634244,50.882653565739076,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,16.31381435494282,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.37213902051245035,1.242755564866287]","[0.37213902051245035,1.242755564866287]","[21.321995267495776,71.20464883323486]","[""initial_ring_center_5_r1_6""]",True,True,0.06904519547199164,0.06655261346809203,49.882653565739076,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,17.759976254570187,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.3844803620073347,1.247867515891346]","[0.3844803620073347,1.247867515891346]","[22.029102048682322,71.4975420520483]","[""initial_ring_center_5_r1_7""]",True,True,0.06902441808482676,0.06648182968443453,49.468440003365984,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,19.420924411970304,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.4345035320885166,1.2571235220125092]","[0.4345035320885166,1.2571235220125092]","[24.895218572199138,72.02787213793822]","[""initial_ring_center_6_r4_0""]",True,True,0.06897648369998324,0.0662650508660218,47.132653565739076,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,26.991897953521836,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.4140557279882809,1.3064888879920464]","[0.4140557279882809,1.3064888879920464]","[23.72364569694533,74.8562992626844]","[""initial_ring_center_6_r4_1""]",True,True,0.06957382366374942,0.06680581901365215,51.132653565739076,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.36469036200874344,1.3269366920922827]","[0.36469036200874344,1.3269366920922827]","[20.895218572199138,76.02787213793823]","[""initial_ring_center_6_r4_2""]",True,True,0.07026814941900895,0.06756701331757012,55.13265356573909,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.31532499602920605,1.3064888879920464]","[0.31532499602920605,1.3064888879920464]","[18.06679144745295,74.8562992626844]","[""initial_ring_center_6_r4_3""]",True,True,0.07049717569394408,0.06802790947133303,56.78950781523145,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.2948771919289703,1.2571235220125092]","[0.2948771919289703,1.2571235220125092]","[16.895218572199138,72.02787213793822]","[""initial_ring_center_6_r4_4""]",True,True,0.07005292943926619,0.06781816339703267,55.132653565739076,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.315324996029206,1.207758156032972]","[0.315324996029206,1.207758156032972]","[18.066791447452946,69.19944501319203]","[""initial_ring_center_6_r4_5""]",True,True,0.06928005501343402,0.06705059814432088,51.13265356573909,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.36469036200874344,1.187310351932736]","[0.36469036200874344,1.187310351932736]","[20.895218572199138,68.02787213793822]","[""initial_ring_center_6_r4_6""]",True,True,0.06882151751717247,0.06641837948519869,47.132653565739076,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,16.059152392704192,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.4140557279882809,1.207758156032972]","[0.4140557279882809,1.207758156032972]","[23.72364569694533,69.19944501319203]","[""initial_ring_center_6_r4_7""]",True,True,0.06875722456828824,0.06617203611770035,45.47579931624671,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,22.43656116155651,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.39959694704863,1.2571235220125092]","[0.39959694704863,1.2571235220125092]","[22.895218572199138,72.02787213793822]","[""initial_ring_center_6_r2_0""]",True,True,0.06904317484556943,0.0664355638709835,49.132653565739076,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,21.67061367566602,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.38937304499851216,1.2818062050022778]","[0.38937304499851216,1.2818062050022778]","[22.309432134572234,73.44208570031131]","[""initial_ring_center_6_r2_1""]",True,True,0.0693506293889972,0.06671971885555525,51.132653565739076,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.36469036200874344,1.2920301070523958]","[0.36469036200874344,1.2920301070523958]","[20.895218572199138,74.02787213793822]","[""initial_ring_center_6_r2_2""]",True,True,0.06966236376585748,0.06707931158734773,53.132653565739076,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.3400076790189747,1.2818062050022778]","[0.3400076790189747,1.2818062050022778]","[19.481005009826042,73.44208570031131]","[""initial_ring_center_6_r2_3""]",True,True,0.0697536145831043,0.06728173676171846,53.96108069048527,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.32978377696885686,1.2571235220125092]","[0.32978377696885686,1.2571235220125092]","[18.895218572199138,72.02787213793822]","[""initial_ring_center_6_r2_4""]",True,True,0.06954669507756828,0.06717605186408054,53.132653565739076,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.3400076790189747,1.2324408390227406]","[0.3400076790189747,1.2324408390227406]","[19.481005009826042,70.61365857556513]","[""initial_ring_center_6_r2_5""]",True,True,0.06919714402020896,0.0668367119997802,51.13265356573908,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,14.000838782834535,True,new_corrected_nested_sweep_evaluation,True,20.816742328249315,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,
"[0.36469036200874344,1.2222169369726226]","[0.36469036200874344,1.2222169369726226]","[20.895218572199138,70.02787213793822]","[""initial_ring_center_6_r2_6""]",True,True,0.0689471687053077,0.06651135946294956,49.132653565739076,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,16.599189484441528,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.38937304499851216,1.2324408390227406]","[0.38937304499851216,1.2324408390227406]","[22.309432134572234,70.61365857556513]","[""initial_ring_center_6_r2_7""]",True,True,0.0688973430644642,0.06636334428354286,48.30422644099289,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,19.798201928300887,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.3821436545286867,1.2571235220125092]","[0.3821436545286867,1.2571235220125092]","[21.895218572199138,72.02787213793822]","[""initial_ring_center_6_r1_0""]",True,True,0.06911688187895722,0.06656442368900758,50.132653565739076,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,19.24288055560364,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.37703170350362775,1.2694648635073937]","[0.37703170350362775,1.2694648635073937]","[21.602325353385684,72.73497891912477]","[""initial_ring_center_6_r1_1""]",True,True,0.06927416490111117,0.06671152156501367,51.13265356573909,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.36469036200874344,1.2745768145324525]","[0.36469036200874344,1.2745768145324525]","[20.895218572199138,73.02787213793822]","[""initial_ring_center_6_r1_2""]",True,True,0.06942141535868794,0.0668863118365938,52.132653565739076,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.35234902051385913,1.2694648635073937]","[0.35234902051385913,1.2694648635073937]","[20.18811179101259,72.73497891912477]","[""initial_ring_center_6_r1_3""]",True,True,0.06946153458234998,0.06698056562506205,52.54686712811218,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.3472370694888001,1.2571235220125092]","[0.3472370694888001,1.2571235220125092]","[19.895218572199138,72.02787213793822]","[""initial_ring_center_6_r1_4""]",True,True,0.06936429761969524,0.0669301463705948,52.132653565739076,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.35234902051385913,1.2447821805176247]","[0.35234902051385913,1.2447821805176247]","[20.18811179101259,71.32076535675166]","[""initial_ring_center_6_r1_5""]",True,True,0.06919660031923865,0.06676934640799982,51.132653565739076,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,15.424306347439936,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.36469036200874344,1.239670229492566]","[0.36469036200874344,1.239670229492566]","[20.895218572199138,71.02787213793822]","[""initial_ring_center_6_r1_6""]",True,True,0.0690649695085187,0.0666032477441299,50.132653565739076,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,16.81380193394678,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.37703170350362775,1.2447821805176247]","[0.37703170350362775,1.2447821805176247]","[21.602325353385684,71.32076535675166]","[""initial_ring_center_6_r1_7""]",True,True,0.0690352194731617,0.0665226505020542,49.718440003365984,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,True,18.40454078072404,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,False,,,
"[0.3839510021461431,1.2632941927599515]","[0.3839510021461431,1.2632941927599515]","[21.99877196279241,72.3814255285315]","[""prescreen_refinement_r0.5_0""]",True,True,0.06916831995216718,0.06659733220111556,50.38265356573908,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,False,,,,True,19.089083533503864,True,new_corrected_nested_sweep_evaluation,True,19.881707982562432,True,new_corrected_nested_sweep_evaluation,False,,,
"[0.3813950266336136,1.2694648635073937]","[0.3813950266336136,1.2694648635073937]","[21.852325353385684,72.73497891912477]","[""prescreen_refinement_r0.5_1""]",True,True,0.06924827597122826,0.06667175177998523,50.88265356573909,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.3752243558861714,1.272020839019923]","[0.3752243558861714,1.272020839019923]","[21.49877196279241,72.8814255285315]","[""prescreen_refinement_r0.5_2""]",True,True,0.06931520502648335,0.06675231814540365,51.38265356573908,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.36905368513872927,1.2694648635073937]","[0.36905368513872927,1.2694648635073937]","[21.145218572199138,72.73497891912477]","[""prescreen_refinement_r0.5_3""]",True,True,0.06932690156786377,0.06679006310689899,51.58976034692563,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.36649770962619976,1.2632941927599515]","[0.36649770962619976,1.2632941927599515]","[20.99877196279241,72.3814255285315]","[""prescreen_refinement_r0.5_4""]",True,True,0.06927504588194484,0.06676087580018422,51.38265356573908,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.3752243558861714,1.2545675464999797]","[0.3752243558861714,1.2545675464999797]","[21.49877196279241,71.8814255285315]","[""prescreen_refinement_r0.5_6""]",True,True,0.0691302350087577,0.06660548216566307,50.38265356573908,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,False,,,,True,19.516093541228557,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,
"[0.3813950266336136,1.2571235220125092]","[0.3813950266336136,1.2571235220125092]","[21.852325353385684,72.02787213793822]","[""prescreen_refinement_r0.5_7""]",True,True,0.06912072908609886,0.06657069263813925,50.17554678455254,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,False,,,,True,19.53062005600994,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,
"[0.37958767901615725,1.2632941927599515]","[0.37958767901615725,1.2632941927599515]","[21.74877196279241,72.3814255285315]","[""prescreen_refinement_r0.25_0""]",True,True,0.06919188640453187,0.0666348537352021,50.63265356573908,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,False,,,,True,18.89339059612736,True,new_corrected_nested_sweep_evaluation,True,19.77521236738818,True,new_corrected_nested_sweep_evaluation,False,,,
"[0.37830969125989256,1.2663795281336725]","[0.37830969125989256,1.2663795281336725]","[21.67554865808905,72.55820222382813]","[""prescreen_refinement_r0.25_1""]",True,True,0.06923211092821376,0.06667240605105532,50.88265356573908,4.0,0.0692360118546043,0.06883316618983648,True,False,False,True,False,,,,True,18.56034902276573,True,new_corrected_nested_sweep_evaluation,True,19.370318986899875,True,new_corrected_nested_sweep_evaluation,True,19.013148590318956,True,new_corrected_nested_sweep_evaluation
"[0.3752243558861714,1.2676575158899372]","[0.3752243558861714,1.2676575158899372]","[21.49877196279241,72.6314255285315]","[""prescreen_refinement_r0.25_2""]",True,True,0.06926502428853111,0.06671235858975005,51.13265356573908,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.3721390205124503,1.2663795281336725]","[0.3721390205124503,1.2663795281336725]","[21.321995267495772,72.55820222382813]","[""prescreen_refinement_r0.25_3""]",True,True,0.06927059465935577,0.0667308572634879,51.23620695633236,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.3708610327561856,1.2632941927599515]","[0.3708610327561856,1.2632941927599515]","[21.24877196279241,72.3814255285315]","[""prescreen_refinement_r0.25_4""]",True,True,0.06924518156484322,0.06671655724340622,51.13265356573908,4.0,0.0692360118546043,0.06883316618983648,False,False,False,False,False,,,,False,,,,False,,,,False,,,
"[0.3721390205124503,1.2602088573862302]","[0.3721390205124503,1.2602088573862302]","[21.321995267495772,72.20464883323486]","[""prescreen_refinement_r0.25_5""]",True,True,0.0692044074598482,0.06667826581629788,50.88265356573908,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,False,,,,True,18.857212583946172,True,new_corrected_nested_sweep_evaluation,True,19.988948945868366,True,new_corrected_nested_sweep_evaluation,False,,,
"[0.3752243558861714,1.258930869629966]","[0.3752243558861714,1.258930869629966]","[21.49877196279241,72.13142552853151]","[""prescreen_refinement_r0.25_6""]",True,True,0.06917255839232525,0.06663895248124846,50.6326535657391,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,False,,,,True,19.105085323349556,True,new_corrected_nested_sweep_evaluation,True,20.217116776470974,True,new_corrected_nested_sweep_evaluation,False,,,
"[0.37830969125989256,1.2602088573862302]","[0.37830969125989256,1.2602088573862302]","[21.67554865808905,72.20464883323486]","[""prescreen_refinement_r0.25_7""]",True,True,0.06916753855459724,0.06662119249871166,50.52910017514581,4.0,0.0692360118546043,0.06883316618983648,True,False,False,False,False,,,,True,19.11725177432341,True,new_corrected_nested_sweep_evaluation,True,20.124411479215592,True,new_corrected_nested_sweep_evaluation,False,,,
