pair_id,spot_regime,labyrinth_regime,spot_feed,spot_kill,labyrinth_feed,labyrinth_kill,calibration_residual_standardized,spot_ess_fraction,labyrinth_ess_fraction,minimum_ess_fraction,spot_weight_entropy_fraction,labyrinth_weight_entropy_fraction,spot_max_weight,labyrinth_max_weight,spot_lambda_norm,labyrinth_lambda_norm,spot_covariance_condition,labyrinth_covariance_condition,calibrated_morphology_effect_size,endpoint_gate_pass,failure_reason,method_blind_endpoint_score
grid_F0300_k0630__grid_F0300_k0580,grid_F0300_k0630,grid_F0300_k0580,0.03,0.063,0.03,0.058,0.4563304453270327,0.3292714387759761,0.3233580207849398,0.3233580207849398,0.8701710034713854,0.8643644406483304,0.12622033809689126,0.16627130403703028,199.8646477182292,199.8646477182292,32740.590752869724,6825.264692456912,1.3131849143771992,False,calibration_residual,-8.518368461141792
gs_07__grid_F0340_k0600,gs_07,grid_F0340_k0600,0.042,0.059,0.034,0.06,0.5381293888352813,0.8064750096368981,0.8011130454577515,0.8011130454577515,0.9750707212429957,0.9704114572196743,0.04625781090353517,0.04003114587826215,199.9997001195414,199.9997001195414,79320.73299758349,16163.40708266065,1.0786166750200394,False,calibration_residual,-8.520811808228155
grid_F0280_k0615__grid_F0360_k0600,grid_F0280_k0615,grid_F0360_k0600,0.028,0.0615,0.036,0.06,0.4699112141356472,0.6533435508285571,0.07075783266140616,0.07075783266140616,0.9403154511163679,0.5865268296670979,0.06763464514744036,0.44705662334132995,199.72758772554528,199.72758772554528,13785.257755012226,11815.751271959776,1.4296538349716734,False,calibration_residual;endpoint_ess,-8.521346634974888
grid_F0280_k0605__grid_F0340_k0605,grid_F0280_k0605,grid_F0340_k0605,0.028,0.0605,0.034,0.0605,0.2714829280061455,0.5458037252228538,0.501976572260109,0.501976572260109,0.9104771501084249,0.9136398374606196,0.07756618410027705,0.08341930126231326,199.99430948816953,199.99430948816953,5365.4542320876935,21360.77635979891,1.2262977917016462,False,calibration_residual,-8.522429396576776
gs_16__grid_F0320_k0595,gs_16,grid_F0320_k0595,0.034,0.063,0.032,0.0595,0.2606933312744158,0.3394944215672299,0.4571565801638144,0.3394944215672299,0.8834859685707052,0.903286655504486,0.16261991479558485,0.10292800627456074,199.9150303440625,199.9150303440625,17091.601026847417,14613.73553959593,1.3027111018607602,False,calibration_residual,-8.52329320455875
grid_F0320_k0625__grid_F0300_k0580,grid_F0320_k0625,grid_F0300_k0580,0.032,0.0625,0.03,0.058,0.3114761540391648,0.09791949934699481,0.2490339121553605,0.09791949934699481,0.6129648327336445,0.7827702252014139,0.2840930814197781,0.17471293566936302,198.9386556894494,198.9386556894494,29341.806005580842,4527.875824261275,1.3746602444633786,False,calibration_residual;endpoint_ess,-8.523312790335595
grid_F0340_k0650__grid_F0320_k0590,grid_F0340_k0650,grid_F0320_k0590,0.034,0.065,0.032,0.059,0.6318733875628467,0.5811793516527569,0.4627843424713703,0.4627843424713703,0.9392589739718121,0.8910552931953861,0.0751927990916978,0.07622100658890629,199.97548224726444,199.97548224726444,33326.11303245296,26108.017766488618,1.2431323041752729,False,calibration_residual,-8.524249636952264
grid_F0280_k0615__grid_F0320_k0600,grid_F0280_k0615,grid_F0320_k0600,0.028,0.0615,0.032,0.06,0.31439054550758294,0.7680015053019599,0.5617711180268441,0.5617711180268441,0.974776231214055,0.9403884899722706,0.07182565535393719,0.09136310192142155,199.99668088119955,199.99668088119955,11763.036990729724,13813.980651324562,1.1929321645215978,False,calibration_residual,-8.52601632052496
grid_F0340_k0650__grid_F0340_k0595,grid_F0340_k0650,grid_F0340_k0595,0.034,0.065,0.034,0.0595,0.6741901583833911,0.6628242275130334,0.48378217349497954,0.48378217349497954,0.9568655283196057,0.9027621428257365,0.07514361302314754,0.09445264212634913,199.99739599911504,199.99739599911504,34039.24858595426,19424.70327850157,1.2316413190249287,False,calibration_residual,-8.526337394183335
grid_F0320_k0625__gs_03,grid_F0320_k0625,gs_03,0.032,0.0625,0.026,0.055,0.447588462095786,0.019881246914830224,0.1257683239977154,0.019881246914830224,0.17317653040001627,0.6205999565077142,0.8860152143625774,0.25871912468208674,199.9144659838346,199.9144659838346,38966.99879042578,24883.875851092827,1.4554290442892606,False,calibration_residual;endpoint_ess,-8.530353631445056
grid_F0300_k0610__grid_F0320_k0590,grid_F0300_k0610,grid_F0320_k0590,0.03,0.061,0.032,0.059,0.26583543690312295,0.2720298975394726,0.607365642281848,0.2720298975394726,0.8465284150005816,0.9311199594595686,0.17482875161647357,0.05668118849754473,199.964704233971,199.964704233971,25675.35483406305,25715.344504724773,1.3310587164428536,False,calibration_residual,-8.53116154648596
grid_F0320_k0615__gs_08,grid_F0320_k0615,gs_08,0.032,0.0615,0.046,0.063,0.4384267428477789,0.7788591422651662,0.64784392538223,0.64784392538223,0.9708463178096886,0.9455736737827314,0.06065711735635496,0.07355430748545498,199.9995955465896,199.9995955465896,21764.153075814116,57934.15302234742,1.1444353660338125,False,calibration_residual,-8.531622448604553
grid_F0420_k0650__grid_F0340_k0595,grid_F0420_k0650,grid_F0340_k0595,0.042,0.065,0.034,0.0595,0.382125654040007,0.056001624955864526,0.16888871710903688,0.056001624955864526,0.45375557485338197,0.6743851084851075,0.4934915696089723,0.18135951648226573,198.23617129899137,198.23617129899137,35148.206959311094,13762.27615123841,1.3512705411973036,False,calibration_residual;endpoint_ess,-8.532537211274333
grid_F0280_k0615__gs_08,grid_F0280_k0615,gs_08,0.028,0.0615,0.046,0.063,0.5742126938052292,0.728602813987411,0.6557678323621898,0.6557678323621898,0.9496310427348517,0.9420256921364039,0.03597023180697138,0.05996405420680025,199.99890234358145,199.99890234358145,8467.32925990071,84234.85857277107,1.1387721641073,False,calibration_residual,-8.533289036890679
grid_F0340_k0650__grid_F0360_k0595,grid_F0340_k0650,grid_F0360_k0595,0.034,0.065,0.036,0.0595,0.7606016830302065,0.735252963889114,0.5297597471148736,0.5297597471148736,0.9694109591673329,0.9193115498397634,0.0715364828529644,0.07363099266258653,199.99541976087997,199.99541976087997,35411.27867676925,15261.420943012274,1.201056248636869,False,calibration_residual,-8.533834865849693
grid_F0280_k0610__gs_09,grid_F0280_k0610,gs_09,0.028,0.061,0.054,0.062,0.7367454811580278,0.3851471804273067,0.4807056047938351,0.3851471804273067,0.822434207315178,0.8911629011266755,0.07875507134956224,0.07250558894146286,199.99820291940327,199.99820291940327,43459.8537164755,306939.9334459952,1.2723291795934342,False,calibration_residual,-8.535007376163076
grid_F0320_k0625__grid_F0420_k0610,grid_F0320_k0625,grid_F0420_k0610,0.032,0.0625,0.042,0.061,0.5397102978646413,0.5005892541220611,0.1382444042192603,0.1382444042192603,0.9242917281764529,0.7015617742218166,0.09918999741651663,0.28883562684278435,199.55438612402193,199.55438612402193,52328.71024550504,41507.50097452746,1.3734115948592187,False,calibration_residual;endpoint_ess,-8.535185509232248
gs_16__grid_F0420_k0610,gs_16,grid_F0420_k0610,0.034,0.063,0.042,0.061,0.5069504365981905,0.542864925913719,0.139833918962428,0.139833918962428,0.9293601031151754,0.7158001210368424,0.09955496955470916,0.29285677541221705,199.56382907737665,199.56382907737665,16479.031971117132,41932.30826723289,1.3727204257598122,False,calibration_residual;endpoint_ess,-8.535554068627807
grid_F0340_k0640__grid_F0300_k0585,grid_F0340_k0640,grid_F0300_k0585,0.034,0.064,0.03,0.0585,0.3720223587358576,0.2816557242160066,0.4514348145755538,0.2816557242160066,0.8224541059518402,0.8867366260558532,0.12242421984499227,0.07956593597044567,199.98635843646474,199.98635843646474,57118.86871534245,8822.08372353411,1.321327421404439,False,calibration_residual,-8.537162638310795
grid_F0280_k0600__grid_F0300_k0585,grid_F0280_k0600,grid_F0300_k0585,0.028,0.06,0.03,0.0585,0.22582252893606197,0.40961230087859757,0.7060943723760789,0.40961230087859757,0.8781976813178521,0.9604567575562062,0.11660265242135819,0.0597224254963461,199.94953272875117,199.94953272875117,6176.147460584806,11603.594502103306,1.2527707651215343,False,calibration_residual,-8.539899720876726
grid_F0300_k0610__gs_08,grid_F0300_k0610,gs_08,0.03,0.061,0.046,0.063,0.4818826451900712,0.573328189051332,0.6260392908195671,0.573328189051332,0.9304316248573016,0.9416131122929486,0.06611889555590324,0.07655794396898143,199.99961079516922,199.99961079516922,19992.93976295476,62243.40613883504,1.1720807930499058,False,calibration_residual,-8.54123565218289
grid_F0340_k0620__grid_F0320_k0590,grid_F0340_k0620,grid_F0320_k0590,0.034,0.062,0.032,0.059,0.2687035340114937,0.6703945713008048,0.7355914082354519,0.6703945713008048,0.9475926060869723,0.9603806176474318,0.04530595894299801,0.055060761717241294,199.9989488596331,199.9989488596331,28743.04168257073,24932.539020272045,1.1225215738763414,False,calibration_residual,-8.54222858345491
grid_F0320_k0625__gs_09,grid_F0320_k0625,gs_09,0.032,0.0625,0.054,0.062,0.6593222386947537,0.3739949948558045,0.4101882099391446,0.3739949948558045,0.843242157210982,0.8757258863611885,0.07991123105349841,0.0752659333942145,199.99699024441367,199.99699024441367,108686.88661465443,335170.7640533061,1.2652855475372822,False,calibration_residual,-8.5475664672555
grid_F0320_k0630__grid_F0420_k0610,grid_F0320_k0630,grid_F0420_k0610,0.032,0.063,0.042,0.061,0.5791514565545041,0.28817486103929507,0.15469289616824675,0.15469289616824675,0.8930011391097525,0.7209466130232437,0.20454179813441142,0.26620091393849543,199.6889036931301,199.6889036931301,9227.088347807246,38707.157492252685,1.358090646272026,False,calibration_residual;endpoint_ess,-8.549008090300356
grid_F0360_k0630__grid_F0360_k0600,grid_F0360_k0630,grid_F0360_k0600,0.036,0.063,0.036,0.06,0.3093964251907998,0.6611489053830154,0.4262458080046177,0.4262458080046177,0.9523180561145071,0.9073198865890996,0.0633666035264226,0.11048816294368646,199.99655242380172,199.99655242380172,29363.18000864881,10752.415063605102,1.2347103284975176,False,calibration_residual,-8.55199438869026
grid_F0260_k0605__grid_F0320_k0595,grid_F0260_k0605,grid_F0320_k0595,0.026,0.0605,0.032,0.0595,0.3183550927966061,0.037794412481698535,0.1498345766724431,0.037794412481698535,0.269430628657755,0.6425182939836698,0.5881494064217834,0.22540532280602232,196.86349006276066,196.86349006276066,28435.031912181825,16587.943748784324,1.2721535982187253,False,calibration_residual;endpoint_ess,-8.552123698678459
grid_F0280_k0600__grid_F0320_k0590,grid_F0280_k0600,grid_F0320_k0590,0.028,0.06,0.032,0.059,0.27282627622427713,0.28627364290617313,0.553513390961394,0.28627364290617313,0.8065309734449049,0.9258574127531305,0.14103214707701897,0.07907199618001451,199.80770588888765,199.80770588888765,6070.9543019874245,27364.522862303485,1.2947792929407618,False,calibration_residual,-8.552469180050535
grid_F0300_k0615__gs_09,grid_F0300_k0615,gs_09,0.03,0.0615,0.054,0.062,0.6883496875745044,0.37305014988134316,0.45524534232787056,0.37305014988134316,0.8619054557939678,0.8914776866782934,0.1034440029665364,0.06800783165257628,199.99639020919346,199.99639020919346,23329.324266078795,312390.6280704443,1.2607286707588339,False,calibration_residual,-8.552565764760168
grid_F0360_k0630__grid_F0320_k0585,grid_F0360_k0630,grid_F0320_k0585,0.036,0.063,0.032,0.0585,0.3514733612198597,0.43796472043027485,0.6979485248058863,0.43796472043027485,0.8962738392712757,0.9533259258120836,0.1007972474554236,0.06401152891040965,199.9760972008214,199.9760972008214,28768.0629361056,15756.165215254367,1.226053457161389,False,calibration_residual,-8.553769042664545
grid_F0300_k0610__grid_F0320_k0595,grid_F0300_k0610,grid_F0320_k0595,0.03,0.061,0.032,0.0595,0.22312072779860997,0.3793173753385656,0.5997930524067686,0.3793173753385656,0.8908755009515509,0.9344519452392954,0.13116332615547668,0.06865111940653064,199.96551451232025,199.96551451232025,20793.172139734936,17587.8528033324,1.2547520735202546,False,calibration_residual,-8.553864964426475
grid_F0280_k0615__gs_09,grid_F0280_k0615,gs_09,0.028,0.0615,0.054,0.062,0.763732761707278,0.5562594966131136,0.5050122213006115,0.5050122213006115,0.8949379625861064,0.9055276579942231,0.05060200052423215,0.0593168668589389,199.99718465746977,199.99718465746977,6267.395385863689,305139.03294556384,1.193100352478954,False,calibration_residual,-8.554252769744231
gs_07__grid_F0320_k0600,gs_07,grid_F0320_k0600,0.042,0.059,0.032,0.06,0.6314024691068164,0.637237592730625,0.7679400321300136,0.637237592730625,0.947389786254246,0.9652685312790511,0.07119509446565839,0.0433363014690289,199.99901893947805,199.99901893947805,78153.38650981031,17893.04901207652,1.124927555918402,False,calibration_residual,-8.55640459469019
grid_F0340_k0620__grid_F0340_k0605,grid_F0340_k0620,grid_F0340_k0605,0.034,0.062,0.034,0.0605,0.14994624564379364,0.9230081373222248,0.8434031704117534,0.8434031704117534,0.9900754351345531,0.9787567496252896,0.026914513270518796,0.037442332534177315,199.9998452150669,199.9998452150669,22288.61542797044,15159.283985992779,1.0215013391013996,False,calibration_residual,-8.55678933644607
grid_F0300_k0610__grid_F0360_k0610,grid_F0300_k0610,grid_F0360_k0610,0.03,0.061,0.036,0.061,0.2685148023160895,0.5104970691741386,0.6731250524614631,0.5104970691741386,0.9266993633332855,0.9505314793198516,0.08395899474367582,0.06274979222817918,199.9984947809499,199.9984947809499,18868.237436480755,17751.085903862808,1.1874039598393205,False,calibration_residual,-8.557272244621105
gs_16__grid_F0300_k0585,gs_16,grid_F0300_k0585,0.034,0.063,0.03,0.0585,0.27506827014336815,0.0681517109890554,0.09350174446144141,0.0681517109890554,0.4166169907209079,0.5189859784685973,0.36248139734939416,0.3199465689606674,191.79037959928144,191.79037959928144,23659.296841675776,15778.570430050795,0.995112743778192,False,calibration_residual;endpoint_ess;morphology_effect,-8.560330380691353
grid_F0280_k0600__grid_F0340_k0595,grid_F0280_k0600,grid_F0340_k0595,0.028,0.06,0.034,0.0595,0.3096778159535329,0.20997625342208995,0.45655060717907114,0.20997625342208995,0.7388417169315298,0.8895952147019963,0.1680482778125505,0.07004097403076034,199.73741996630412,199.73741996630412,7059.798171140433,25613.20523322114,1.320768462948717,False,calibration_residual,-8.561114408655444
gs_07__grid_F0320_k0590,gs_07,grid_F0320_k0590,0.042,0.059,0.032,0.059,0.5538325086318321,0.861000660503559,0.7639758872166712,0.7639758872166712,0.9822221628652785,0.9689609705295005,0.037429408676275776,0.06307551717717053,199.99310102128987,199.99310102128987,81917.10572536533,11807.487440902174,1.0558115834058235,False,calibration_residual,-8.561855524050335
gs_07__grid_F0360_k0605,gs_07,grid_F0360_k0605,0.042,0.059,0.036,0.0605,0.48912082251223166,0.7728231625734052,0.8240678544085457,0.7728231625734052,0.9707940669840328,0.9716371828157125,0.05345768481174132,0.03298419553226396,199.99682640326756,199.99682640326756,77378.72672983397,9421.853654774524,1.051543434560799,False,calibration_residual,-8.561886304315877
grid_F0280_k0600__grid_F0300_k0570,grid_F0280_k0600,grid_F0300_k0570,0.028,0.06,0.03,0.057,0.3475264699818574,0.22573732535384033,0.4542853600397888,0.22573732535384033,0.754675853538622,0.9090509358312799,0.1444752050007614,0.10223470300675058,199.6683705975588,199.6683705975588,5578.157541022251,42153.58053359035,1.3060559852778437,False,calibration_residual,-8.564493881923177
grid_F0300_k0630__grid_F0300_k0585,grid_F0300_k0630,grid_F0300_k0585,0.03,0.063,0.03,0.0585,0.4142449895733684,0.3968072498075763,0.4314183627551464,0.3968072498075763,0.8990285132858234,0.8880461776878231,0.11895286369286077,0.10764372899094633,199.99931987744012,199.99931987744012,71422.05474961069,8289.186403906122,1.2367987770689344,False,calibration_residual,-8.564763591899284
gs_15__gs_09,gs_15,gs_09,0.03,0.062,0.054,0.062,0.7070395600043341,0.41549188885283767,0.45017899183473215,0.41549188885283767,0.8536432631741193,0.889642375737042,0.06753901839578683,0.06884085277854418,199.99759232124276,199.99759232124276,46736.56884026735,324260.05888824887,1.2237151432402105,False,calibration_residual,-8.568418528395508
gs_07__gs_06,gs_07,gs_06,0.042,0.059,0.038,0.061,0.5306128613709586,0.7437406041594503,0.7708582050583936,0.7437406041594503,0.9664550662254183,0.9640931633236532,0.055927748728490975,0.039823396023597774,199.99362192673502,199.99362192673502,75383.03839532827,11312.986416652468,1.0563130215429086,False,calibration_residual,-8.571497772714118
gs_17__gs_09,gs_17,gs_09,0.038,0.064,0.054,0.062,0.585184712346629,0.3385920292289196,0.3906635266878604,0.3385920292289196,0.8434317387607616,0.8666545430430043,0.14005876545228374,0.0782363034197245,199.98874861635397,199.98874861635397,61234.02464517313,356730.02009988204,1.258521055969187,False,calibration_residual,-8.571620360234053
grid_F0320_k0630__gs_09,grid_F0320_k0630,gs_09,0.032,0.063,0.054,0.062,0.6932979422348664,0.403628242206224,0.4592948163091897,0.403628242206224,0.8523824967996495,0.8917428553676555,0.10858333818968241,0.06710360799452807,199.99523332836867,199.99523332836867,14612.706869559916,334566.66860331217,1.2256336065638362,False,calibration_residual,-8.572313938751487
grid_F0420_k0650__grid_F0320_k0580,grid_F0420_k0650,grid_F0320_k0580,0.042,0.065,0.032,0.058,0.44170127653652214,0.12167968108775454,0.4992976289269037,0.12167968108775454,0.631534659669094,0.8964659675460075,0.3024738536415646,0.079738101588707,199.9766222654465,199.9766222654465,14727.043504107683,36286.43541284082,1.3644382494188123,False,calibration_residual;endpoint_ess,-8.573553023309636
grid_F0360_k0630__grid_F0300_k0580,grid_F0360_k0630,grid_F0300_k0580,0.036,0.063,0.03,0.058,0.39549299282111516,0.4614249856425615,0.8522629823573332,0.4614249856425615,0.8959695702555306,0.9811876341427574,0.07485500154762056,0.03893588505238671,199.99313581308127,199.99313581308127,29377.89952521938,14276.712642320754,1.1941529446612649,False,calibration_residual,-8.57479135317152
grid_F0420_k0650__grid_F0300_k0585,grid_F0420_k0650,grid_F0300_k0585,0.042,0.065,0.03,0.0585,0.3130595243053467,0.16923465030288323,0.12568358803403515,0.12568358803403515,0.6633050859900177,0.69298679221871,0.1851047589973982,0.2517570179790973,199.79655055657102,199.79655055657102,7719.146238337308,44901.837269213094,1.3517476088954679,False,calibration_residual;endpoint_ess,-8.575238124916067
grid_F0280_k0600__grid_F0300_k0580,grid_F0280_k0600,grid_F0300_k0580,0.028,0.06,0.03,0.058,0.2641119978031256,0.291065400501074,0.5711244013989324,0.291065400501074,0.8212206896623465,0.9312117995084652,0.15839804737236826,0.0719134520752123,199.81482044631392,199.81482044631392,5121.290862195339,11509.056746216827,1.2696763026290905,False,calibration_residual,-8.575532019436068
grid_F0340_k0640__grid_F0340_k0605,grid_F0340_k0640,grid_F0340_k0605,0.034,0.064,0.034,0.0605,0.37517922943545123,0.6870988850658767,0.436257823406953,0.436257823406953,0.9587294694207122,0.891684684599875,0.07029478503002182,0.10406716965067228,199.96959832314676,199.96959832314676,183973.37441876277,18352.930181799435,1.2029063177183204,False,calibration_residual,-8.577444686735541
grid_F0300_k0605__grid_F0360_k0590,grid_F0300_k0605,grid_F0360_k0590,0.03,0.0605,0.036,0.059,0.3999463815288328,0.4113305151605031,0.7556635519886608,0.4113305151605031,0.8897167675137341,0.9705170152611541,0.11312160171314421,0.0698439646555934,199.9827380818906,199.9827380818906,7586.484183724016,8526.730024039807,1.2151528878011912,False,calibration_residual,-8.578318758713088
grid_F0300_k0610__grid_F0360_k0600,grid_F0300_k0610,grid_F0360_k0600,0.03,0.061,0.036,0.06,0.33852332689160936,0.30679463636300647,0.23975041438314856,0.23975041438314856,0.8646756356673905,0.8302952972883699,0.15814406884608614,0.20425975568110868,199.99821961240525,199.99821961240525,25307.303082572555,11074.988073591785,1.2997682632975476,False,calibration_residual,-8.580267510131142
grid_F0340_k0640__grid_F0420_k0610,grid_F0340_k0640,grid_F0420_k0610,0.034,0.064,0.042,0.061,0.6160873010867811,0.654272877699124,0.20716077096746363,0.20716077096746363,0.9612000072302137,0.818580581013185,0.09651645360532166,0.2401535095012585,199.97181680497002,199.97181680497002,67131.76241586579,31833.62798862301,1.3141452615324527,False,calibration_residual,-8.580865193232317
gs_07__grid_F0340_k0595,gs_07,grid_F0340_k0595,0.042,0.059,0.034,0.0595,0.4956984112814327,0.8227963884083643,0.7513720395587988,0.7513720395587988,0.9772134023965403,0.9647856442880186,0.04140054092187255,0.051767837053101964,199.9946375614302,199.9946375614302,79642.79248784352,13534.181879729687,1.0393359888471854,False,calibration_residual,-8.584709869444927
grid_F0300_k0630__grid_F0340_k0605,grid_F0300_k0630,grid_F0340_k0605,0.03,0.063,0.034,0.0605,0.41791870010099075,0.9196578490790356,0.500170597706145,0.500170597706145,0.9907206989507867,0.9080827448735941,0.03483277586333636,0.07423883084384902,199.99282484354887,199.99282484354887,158502.40718800027,18474.110527212037,1.1616536912210336,False,calibration_residual,-8.587902252103339
grid_F0280_k0600__grid_F0360_k0595,grid_F0280_k0600,grid_F0360_k0595,0.028,0.06,0.036,0.0595,0.39724248815399565,0.07887565807915418,0.22014605321472835,0.07887565807915418,0.5440741941788485,0.7794353559602639,0.40122956746471555,0.17987915786979014,199.33146571931886,199.33146571931886,8940.098508018295,25540.91858092228,1.3390583971821888,False,calibration_residual;endpoint_ess,-8.588077059744176
grid_F0380_k0650__grid_F0320_k0585,grid_F0380_k0650,grid_F0320_k0585,0.038,0.065,0.032,0.0585,0.4877367033377096,0.17372998154867028,0.3764080581602047,0.17372998154867028,0.7107173710059587,0.8477558473299273,0.22741919316008877,0.07502776339789427,199.62904486015324,199.62904486015324,8653.700178792944,34566.55347918702,1.3060206766192488,False,calibration_residual;endpoint_ess,-8.58856657561408
grid_F0340_k0620__grid_F0360_k0600,grid_F0340_k0620,grid_F0360_k0600,0.034,0.062,0.036,0.06,0.27556363426715047,0.801000159495031,0.509701322168868,0.509701322168868,0.9740483902380829,0.9276096802617164,0.044349512618459305,0.09462575054300874,199.99759579249275,199.99759579249275,28690.970810628067,10257.007552416928,1.156413556406609,False,calibration_residual,-8.588615572133595
grid_F0300_k0630__grid_F0360_k0610,grid_F0300_k0630,grid_F0360_k0610,0.03,0.063,0.036,0.061,0.4494624982308588,0.8165344440582655,0.5444323403491288,0.5444323403491288,0.9809217575302347,0.9196648486336738,0.05641550115093443,0.07582396856412636,199.9964646267075,199.9964646267075,100709.20470822384,19083.495475583655,1.1370908352278013,False,calibration_residual,-8.590516225933012
grid_F0300_k0625__grid_F0340_k0605,grid_F0300_k0625,grid_F0340_k0605,0.03,0.0625,0.034,0.0605,0.36522263314255676,0.835963820824461,0.43087207405984196,0.43087207405984196,0.9815608138897998,0.8893354413041984,0.051255593442302114,0.10358355605760254,199.9833814949882,199.9833814949882,203979.27854777328,17254.87635063228,1.1919526770062736,False,calibration_residual,-8.591780360713216
grid_F0380_k0650__grid_F0320_k0590,grid_F0380_k0650,grid_F0320_k0590,0.038,0.065,0.032,0.059,0.440002073558625,0.15389559626132043,0.23173491901528848,0.15389559626132043,0.6796917674980265,0.7652683390782519,0.2550963226319377,0.15999937804507855,199.8113335498519,199.8113335498519,9311.254099326225,42063.84606525693,1.3214230708644872,False,calibration_residual;endpoint_ess,-8.592195808497447
grid_F0300_k0625__grid_F0420_k0610,grid_F0300_k0625,grid_F0420_k0610,0.03,0.0625,0.042,0.061,0.6268935650869938,0.7293028467517055,0.17429491432087799,0.17429491432087799,0.9587315307536344,0.7914273129827306,0.06542040467850792,0.2682213370461164,199.9477352755091,199.9477352755091,100144.09380158078,33235.083049509194,1.3161857298337114,False,calibration_residual;endpoint_ess,-8.594053576781306
gs_15__grid_F0420_k0610,gs_15,grid_F0420_k0610,0.03,0.062,0.042,0.061,0.5787084099403929,0.5527131260228817,0.10880889563723566,0.10880889563723566,0.9274898676217621,0.628177936111857,0.08781794100824841,0.323703944868385,198.92687128534885,198.92687128534885,31883.312965333564,50765.622085105875,1.2967646351547972,False,calibration_residual;endpoint_ess,-8.595174481294029
grid_F0280_k0600__grid_F0360_k0590,grid_F0280_k0600,grid_F0360_k0590,0.028,0.06,0.036,0.059,0.4410809800836133,0.04102815864199029,0.17769622984447805,0.04102815864199029,0.37913846368240717,0.739208931845251,0.5953810982455298,0.2499425055359623,198.74525156937193,198.74525156937193,14259.896509289772,39025.21809178064,1.3183168786311852,False,calibration_residual;endpoint_ess,-8.598431620516418
gs_17__grid_F0360_k0600,gs_17,grid_F0360_k0600,0.038,0.064,0.036,0.06,0.36680451138007897,0.24830367492313096,0.2417054184656545,0.2417054184656545,0.8167679470049382,0.8257627166009402,0.16854392000677162,0.17920990132379794,199.9847109327558,199.9847109327558,14681.709470075479,8150.123110449973,1.2781466689175074,False,calibration_residual,-8.600236168487458
grid_F0340_k0620__grid_F0360_k0610,grid_F0340_k0620,grid_F0360_k0610,0.034,0.062,0.036,0.061,0.17955186056190334,0.8870826054739255,0.7746016069989741,0.7746016069989741,0.9857886920359367,0.9695136230647512,0.03422507236321419,0.05152194196963446,199.99874960380072,199.99874960380072,25222.999322656196,19790.612667699126,1.0118714063435186,False,calibration_residual,-8.600765270347031
grid_F0300_k0605__gs_09,grid_F0300_k0605,gs_09,0.03,0.0605,0.054,0.062,0.6573248560159634,0.42147538845545107,0.5263335226164421,0.42147538845545107,0.8691763419636895,0.9093917651869908,0.07671857616586077,0.07184485986491984,199.9996322376325,199.9996322376325,13596.312886631402,278850.7924211448,1.1879011844949097,False,calibration_residual,-8.60134273315899
grid_F0420_k0650__grid_F0300_k0590,grid_F0420_k0650,grid_F0300_k0590,0.042,0.065,0.03,0.059,0.2855929898653001,0.23383276938082004,0.3184438722499088,0.23383276938082004,0.7551256640807372,0.8268839685418952,0.15005406559058215,0.12260539712502867,199.92431868103807,199.92431868103807,13859.407178378466,3243.114745519062,1.2779275091816045,False,calibration_residual,-8.60137204017989
grid_F0340_k0620__gs_09,grid_F0340_k0620,gs_09,0.034,0.062,0.054,0.062,0.5813798242998246,0.4203160621132957,0.5199335329474831,0.4203160621132957,0.8864649662927739,0.9063668056454292,0.09082894223541943,0.06890640426712077,199.99880435416225,199.99880435416225,26466.52073219732,286708.8946250251,1.1878422445398102,False,calibration_residual,-8.601939942111656
grid_F0340_k0620__grid_F0320_k0595,grid_F0340_k0620,grid_F0320_k0595,0.034,0.062,0.032,0.0595,0.23417340238417894,0.708587274850676,0.7243493732881394,0.708587274850676,0.9555047902216227,0.9607895434613887,0.050169383619119316,0.05604356091319749,199.9945401843826,199.9945401843826,24813.986701742662,17104.23355129202,1.041392342160204,False,calibration_residual,-8.604041029633589
grid_F0300_k0630__grid_F0360_k0600,grid_F0300_k0630,grid_F0360_k0600,0.03,0.063,0.036,0.06,0.5420749793548988,0.5931594931583216,0.20528662427090516,0.20528662427090516,0.9517078635374602,0.8075487318897713,0.08851350010630944,0.23046092523047707,199.9935525751096,199.9935525751096,36911.332605910255,12265.882224288864,1.2929132235565648,False,calibration_residual,-8.604121093063462
grid_F0420_k0650__grid_F0420_k0610,grid_F0420_k0650,grid_F0420_k0610,0.042,0.065,0.042,0.061,0.5502716856320052,0.38917268358711377,0.27167554916868636,0.27167554916868636,0.8668295986490735,0.8504663718902651,0.10331338236207642,0.19681111132619222,199.91155731383625,199.91155731383625,8579.917765203905,27371.773636547518,1.2533031243061998,False,calibration_residual,-8.60643696680127
grid_F0280_k0600__grid_F0320_k0585,grid_F0280_k0600,grid_F0320_k0585,0.028,0.06,0.032,0.0585,0.31388714168702647,0.23096145209140156,0.4761597049766082,0.23096145209140156,0.7650358712444707,0.9087162887200515,0.16094838635378222,0.08384267617628127,199.6620595047247,199.6620595047247,5837.963363188823,31522.00503963331,1.2603350632447143,False,calibration_residual,-8.60728718594582
grid_F0320_k0615__gs_09,grid_F0320_k0615,gs_09,0.032,0.0615,0.054,0.062,0.6233699740444958,0.1735699699358437,0.4764960660842608,0.1735699699358437,0.79949769641956,0.8946231075206296,0.27060425643460373,0.06203329187872345,199.99842536893652,199.99842536893652,33339.35466667743,305702.31195460027,1.3044119784083068,False,calibration_residual;endpoint_ess,-8.608724305070597
