objective,model_seed,mean_reference_violation,max_reference_violation,integrated_reference_violation,mean_capture_fraction,integrated_capture_fraction,mean_reference_null_fraction,integrated_reference_null_fraction,mean_ess,min_ess,mean_projection_distortion,mean_lambda_norm,mean_max_weight,mean_weight_entropy,mean_covariance_condition,mean_trace_cov_phi_reference,mean_trace_cov_phi_projected,mean_reference_constrained_norm,mean_reference_null_norm,mean_projected_constrained_norm,mean_projected_null_norm,mean_projected_null_fraction,mean_tangent_constrained_norm,mean_tangent_null_norm,mean_tangent_null_fraction,mean_mfsi_safe_constrained_norm,mean_mfsi_safe_null_norm,mean_mfsi_safe_null_fraction,tangent_local_mmd,velocity_gap,tangent_rollout_mmd,mfsi_rollout_mmd,angular_error,max_moment_error
info,20260816,0.3485171424415324,0.7008951181267619,0.4292610631907424,0.5675096463125717,0.5516376698519648,0.4324903536827994,0.4483623301451355,0.7302224533829034,0.39935044887043986,0.14216926139185718,0.4499400896643386,0.003097285260029006,8.175596905327486,1.435122301147091,2.0790154792965456,2.6368394621833233,0.34851714244153237,0.32953027169533244,3.3219060063280324e-17,0.30913167322805146,0.9999999999763826,0.002032771985394985,0.23439669649934736,0.8523157515779707,0.0020249781191568274,0.3095469016620581,0.8523936900760891,0.06809392973327462,0.2544045300651546,0.10180271352905486,0.08261226562528545,0.06255356692487742,0.002007359576402401
info,20260817,0.46978294372914836,0.9408304053969374,0.581500539833102,0.7902463944165629,0.8585010934616708,0.20975360557880784,0.14149890653542943,0.6332832406076074,0.24673595611892768,0.24991369837134456,0.5887029579924373,0.004186983849873894,8.067852468347999,1.428504859320887,2.155694995495376,2.999325078921665,0.46978294372914825,0.08654828655608084,3.740074937483903e-17,0.10217430365335974,0.9999999999860172,0.0020100573686280556,0.032232671434177296,0.8344453027236528,0.002003663351299484,0.14174104297802603,0.8556167910824583,0.08266565926682744,0.342803483156108,0.09320564208056138,0.08087034568218968,0.06453588681853216,0.0014665911877543435
info,20260818,0.46996526631684205,0.9438679147290977,0.5819559064562474,0.7755774935423808,0.8501454354187927,0.2244225064529902,0.1498545645783075,0.6368745006407266,0.25990545584208746,0.2504349867222768,0.5914936453848267,0.0038904504062850396,8.067331179997067,1.5987639313930984,2.0699866812895276,2.9624563119957785,0.469965266316842,0.08342669737436229,3.542013726158705e-17,0.09763466056878166,0.999999999985407,0.0018215294500003192,0.014363781694654944,0.8470325654194469,0.0018206192289549636,0.13308751058675813,0.8814182812048569,0.083396795994447,1.1884240499661085,0.09669298584934136,0.08755443381762601,0.09383104718472021,0.0013209003382587494
info,20260819,0.4757180877421736,0.9545068411010893,0.5890821941773086,0.8057344076519218,0.8780106537821049,0.19426559234344926,0.12198934621499573,0.6321576871613099,0.2515550097702113,0.2562424723769842,0.5980932744773932,0.003928971957309838,8.06152369434236,1.284250136915171,2.159683129373046,3.048732144731411,0.47571808774217367,0.026334977150331527,3.3556411360555764e-17,0.04633043618846599,0.9999999999576485,0.0023092403581811173,0.007914676748493216,0.7363764078829628,0.0023085643132723654,0.048605936316066245,0.8082824145120029,0.08437812243347169,0.5666867898331509,0.08377232441763012,0.08206507331372481,0.07267652075861517,0.0021111402560654207
random,20260810,0.43452755153005207,0.8689539276617506,0.5365954266163637,0.764976438151921,0.7870358984461079,0.23502356184345025,0.2129641015509925,0.6611968112120696,0.2694832545773435,0.20906141150539742,0.5318596181888277,0.004043278237063267,8.108704755213946,1.3411474105401617,2.1961496856757288,2.9123203185533355,0.4345275515300521,0.20313886897172428,3.4720152589085536e-17,0.22191863814144072,0.9999999999571549,0.002250176204643774,0.06862307710151846,0.7949649589382771,0.002250176366077553,0.06541485582370521,0.8178810988722769,0.07742328875416056,0.5198636598069705,0.10510858152638924,0.1063445133865496,0.05894592284136589,0.001897161727401717
random,20260811,0.3664682825327948,0.7324481548973774,0.4514348890785671,0.6326512867042472,0.613098102594852,0.36734871329112395,0.38690189740224834,0.719890455527141,0.35650207072408235,0.1599239237757639,0.4924136639119315,0.00296673016223433,8.15784224294358,1.4574894188805427,2.140445164644342,2.8307418571956813,0.36646828253279473,0.3092102551193376,3.3453263108942124e-17,0.2675462197834761,0.9999999997859007,0.001659646356614918,0.12571637068335856,0.901220784125438,0.0016542826892037882,0.2693466387905766,0.9016116019761425,0.06949422265102041,0.3046232597039202,0.11485989104409253,0.07455090184215754,0.05853131011535181,0.001199148609818014
random,20260812,0.2772356633280218,0.5469548908244488,0.3399798925323456,0.46398167058513595,0.4123625244044168,0.5360183294102352,0.5876374755926836,0.7851171259545542,0.4706757021366247,0.10458972026333253,0.419440252528954,0.0022851712788186707,8.21317644645601,1.5923480764323552,2.0797830559724964,2.595942437205751,0.27723566332802185,0.39077380439606463,2.557210260521294e-17,0.32768451419798106,0.999999999910636,0.0022796434653835707,0.2559408763199605,0.814031696212697,0.0022800486439274793,0.30319315683629605,0.8143406402051022,0.06582718449384294,0.37312400064475215,0.08191899902701683,0.07336883848380985,0.06591052534819501,0.0018235612565305162
random,20260813,0.4132181189421521,0.8319505724424809,0.5107530208101535,0.6640870535683728,0.6954737788597405,0.3359129464269983,0.30452622113735994,0.6695518367927872,0.28629428274493535,0.19509677949421228,0.5160811908989905,0.004076372583940723,8.12266938722513,1.4202232843132816,2.143705254977767,3.0502699020585924,0.41321811894215216,0.242984598244745,3.2693161541909324e-17,0.2287312959734084,0.9999999998581051,0.0018856663009036148,0.11823039606711072,0.8711300372607694,0.001884870179442852,0.22326665204476265,0.8729796280515543,0.07654561549358462,0.8091113055824375,0.09736563653356968,0.08139547034030528,0.07512049033756987,0.0017078304918915765
random,20260814,0.20445422904912625,0.40492522348179844,0.2488213189217257,0.3883188565435016,0.3073350564452646,0.6116811434518695,0.6926649435518358,0.8813036546809188,0.6721486275345575,0.056894522010509346,0.33819443715082365,0.0011997408491362979,8.260871644708834,1.568367717039672,2.085087589487654,2.358326164267197,0.2044542290491262,0.4317190091154306,3.677960711973889e-17,0.395062141175438,0.9999999999534951,0.0022169745745877615,0.2626655828782726,0.8212626150843069,0.002215062792230362,0.39529579421693534,0.8242523067740017,0.05832213067885056,0.2600228340272952,0.09778661676293454,0.06256711752217646,0.04985358490283097,0.0016199873717462024
random,20260815,0.27009230856642163,0.5303485876397833,0.33115948130818673,0.4484759693785666,0.3964102378880339,0.5515240306168046,0.6035897621090666,0.8135391654395374,0.5364732491697755,0.09592615822788449,0.4169202777142178,0.0019221272496101765,8.22184000849146,1.5730363888412402,2.106169082278525,2.565038680199576,0.2700923085664216,0.3957178662873339,3.2578339442649624e-17,0.34586192535267535,0.9999999990589408,0.0023204534847830337,0.2280779488710856,0.8054722907674574,0.002321430701156656,0.2983554152234732,0.8066662190018543,0.062378957777138366,0.4977162022034477,0.10391071542523704,0.07319793837945973,0.04468219485543233,0.0017016638668726227
random,20260816,0.2468658723573658,0.4988562912807311,0.3019321853452732,0.43601091068232406,0.36870910647147204,0.563989089313047,0.6312908935256283,0.8609920374298015,0.6304503668057656,0.07163624059284433,0.34486712110490925,0.0011341988469697744,8.2461299261265,1.6277275109516838,2.11765987180309,2.4347301429260146,0.24686587235736585,0.40965452964446514,3.539678172745578e-17,0.3942577920524794,0.999999999835223,0.0022346502136456935,0.19720117416899416,0.8185306070925559,0.0022248048439496393,0.40199755504889895,0.8213488269434609,0.05858081096984029,0.48476033000045626,0.13242404580030762,0.06897374209359948,0.09173949016464723,0.0021982450432881193
random,20260817,0.43416977761510117,0.8669403640988815,0.5368559860605583,0.716060704541674,0.7576359600455904,0.28393929545369706,0.2423640399515102,0.6486454754651321,0.25063273198249725,0.21570339712959088,0.5402242288461158,0.004337320615837203,8.102062769589754,1.305958152086741,2.1536657632284557,2.9155505290436268,0.43416977761510117,0.20239492876855894,3.3788340519683944e-17,0.20040823340578826,0.9999999999113008,0.002338129516914759,0.08484547263878223,0.7994265687732642,0.0023334247003736048,0.1956370416823954,0.8046559450196566,0.07906496548562755,0.5565373399528348,0.09881234192685819,0.07877535411487921,0.04988103170456697,0.0018352641705384164
random,20260818,0.4073703307701979,0.8156406938421777,0.5033120541873672,0.6540096630265602,0.6809404112913583,0.3459903369688109,0.3190595887057422,0.6803714329792864,0.286750276610819,0.19055208745181612,0.516647048532355,0.003511775888661591,8.127214079267526,1.5879773472238576,2.1092229938293645,2.7832684809069304,0.4073703307701979,0.2528575177338653,3.2308844767363594e-17,0.2408478035712017,0.9999999999851713,0.0015442766541249884,0.10280873018713399,0.9129649126622685,0.0015400066591599374,0.31769199537839293,0.9148152170261886,0.07790984703237049,0.666427038422887,0.10443637230374732,0.08448051926290451,0.07337087816886446,0.0012001222022655282
random,20260819,0.4602642104209225,0.920621005236247,0.569832463308274,0.7601831770815126,0.8253495648342671,0.23981682291385836,0.17465043516283324,0.6346329407542942,0.2500995247332291,0.24066002091397845,0.5727655066614167,0.0043593292488722,8.077106145805365,1.3280490834586596,2.1683187811514397,2.9833323075869465,0.4602642104209225,0.12901511042119634,3.218347078170436e-17,0.1393576835651815,0.9999999999839408,0.002277854148110747,0.05887165768632824,0.8103249244405376,0.002276150307529731,0.1323245053657285,0.8144182759145053,0.08208641118529376,0.48721371832983545,0.09042223968873922,0.08147592645345816,0.07530477050950642,0.0021431699865973475
