objective,model_seed,evaluation_seed,t,reference_violation,capture_fraction,reference_mz,reference_delta_b,projection_distortion,lambda_norm,ess_fraction,max_weight,weight_entropy,calibration_residual,covariance_condition,trace_cov_phi_reference,trace_cov_phi_projected,phi_variance_reference,phi_variance_projected,trace_cov_z_reference,trace_cov_z_projected,mu_z_reference,mu_z_projected,mu_z_tangent,mu_z_mfsi_safe,reference_constrained_norm,reference_null_norm,reference_null_fraction,projected_constrained_norm,projected_null_norm,projected_null_fraction,tangent_constrained_norm,tangent_null_norm,tangent_null_fraction,mfsi_safe_constrained_norm,mfsi_safe_null_norm,mfsi_safe_null_fraction
fiber,20260811,20300810,0.25,0.169721700162183,0.0601493373984809,"[-0.006292412451663244, 0.0040032224420253025, -0.4853701894529738, -0.002047381788418937, -0.49320881329315236]","[-0.006320828045358401, 0.004862061815080657, -0.36487390984459855, -0.0007818107856571938, -0.37487875069106114]",0.024723586188784456,0.29245147317762143,0.9514701734212381,0.0005717348273889904,8.29304258053056,5.485677294651096e-18,1.2573199925043568,1.7019661274303743,1.7693443409026206,"[0.621797645095883, 0.5742966004523509, 0.5058718818821406]","[0.5703768682584768, 0.6249462808985125, 0.5740211917456316]",2.790274897986171,2.937177868031285,"[-0.006292412451663244, 0.0040032224420253025, -0.4853701894529738, -0.002047381788418937, -0.49320881329315236]","[0.09850225928499988, -0.02067127614212892, -0.47257036541672204, 0.11697564807509539, -0.4315808625225608]","[0.08559070076788239, -0.014430343369234246, -0.4148526790744259, 0.10787110421043196, -0.38482197443939753]","[0.0965380719770045, -0.025580148577714183, -0.4754296907535944, 0.11178927642632286, -0.42462918429287766]",0.169721700162183,0.6708900884871404,0.9398506626014983,2.7755575615628914e-17,0.6583297731000731,0.9999999999999769,0.0016898844417632746,0.5825444357544818,0.9999915850363315,0.001689764409468639,0.6548368234650138,0.999993341395183
fiber,20260811,20300810,0.5,0.22854115368571884,0.05907829632307411,"[-0.008721943362235394, -0.004242170331576393, -0.6578700361844023, -0.0014713094582423899, -0.6717214590667615]","[-0.008756523459318707, -0.0030770560495377345, -0.49369600137244385, -0.00017578124431829418, -0.5113876683261998]",0.06019117829386636,0.524318130342203,0.8820522929417435,0.0010414314383953257,8.257574988425478,1.1924252457720941e-17,1.2619605179070013,1.294138923315841,1.4345167601841458,"[0.4895408929075007, 0.4463423700001734, 0.35825566040816686]","[0.45730811095139484, 0.5255219495852557, 0.45168669964749525]",2.218732202672805,2.4790238259491186,"[-0.008721943362235394, -0.004242170331576393, -0.6578700361844023, -0.0014713094582423899, -0.6717214590667615]","[0.12868606867574708, -0.02909623190100253, -0.6192818112806111, 0.15067525657678138, -0.5619026037468923]","[0.11236280782787733, -0.020402565713408472, -0.5436153337030923, 0.13930095120496913, -0.5017957523489116]","[0.12361554579780527, -0.03873722326965049, -0.6121380126542115, 0.13627604411633432, -0.5363790251739369]",0.2285411536857188,0.9120679126077753,0.9409217036769146,7.850462293418876e-17,0.8598570961543938,0.9999999999999865,0.0016898425072028839,0.7614198400502178,0.9999950745950167,0.0016896301290770283,0.8353233422827034,0.9999959085968052
fiber,20260811,20300810,0.75,0.17076620425924677,0.059319087869102435,"[-0.006847316823634212, 0.012258162643511792, -0.5013896037486474, -0.0025889312834203853, -0.48989978339280355]","[-0.0068817455235104874, 0.013123409716356864, -0.3820783365947452, -0.0011389785642960497, -0.36729737671662277]",0.029691795377762176,0.354247086101562,0.9420359448994785,0.0006787414615245143,8.288074371341581,1.3492982066813691e-17,1.3231125787196594,1.5940014728085514,1.6653645752258217,"[0.5643484980171923, 0.6098662513218834, 0.41978672346947554]","[0.5354198421663343, 0.6296592107929243, 0.500285522266563]",2.638307063229016,2.823667900255798,"[-0.006847316823634212, 0.012258162643511792, -0.5013896037486474, -0.0025889312834203853, -0.48989978339280355]","[0.0978057931766883, -0.04896397454475976, -0.4951125670958576, 0.08697176924815037, -0.4023235647615774]","[0.08287626873455459, -0.017509405835591765, -0.4051503388529898, 0.10090410401208016, -0.3695661645490852]","[0.09396625925794067, -0.05007688385612483, -0.4858770800129373, 0.08304866232936897, -0.39028951956915475]",0.17076620425924674,0.6800265339401831,0.9406809121308772,2.8609792490763984e-17,0.6530912933786576,0.9999999999999766,0.0016897900795642999,0.5639856248879569,0.9999910231173925,0.0016895243625197657,0.6376786212232743,0.9999929802417519
fiber,20260811,20300810,1.0,0.025530258658023337,0.7922070047784573,"[0.02391783148851111, -0.014928947705712224, -0.0050468956604215335, -0.00010314333715831688, 0.0015295020829577764]","[0.023926705680600804, -0.014946817217476451, -0.0055374279730870946, -9.827396408595285e-05, 0.0029056539565195383]",0.00033020449888070455,0.02596416217507215,0.9993414225358385,0.00025881406193258943,8.317435962220463,4.336808689942018e-19,1.3601794273641594,2.8135532155366105,2.8100798008253327,"[0.9243647622455, 1.0033892869806855, 0.8857991663104251]","[0.9244579785325573, 1.016733917588749, 0.8688879047040264]",4.816763602615401,4.79733171029656,"[0.02391783148851111, -0.014928947705712224, -0.0050468956604215335, -0.00010314333715831688, 0.0015295020829577764]","[0.0012121148975642367, -0.005528340455727307, -0.0106152810973386, -0.003971383253117941, -0.0004509497267498018]","[-0.004466079642736183, -0.004071940829788068, 0.00942779144136427, -0.00783755367752918, 0.017626333731797943]","[-0.004038330427900365, -0.0014648367992874355, 0.009833388966960711, -0.00456463197630413, 0.013269906103084626]",0.025530258658023334,0.01307528992198958,0.2077929952093885,6.5930641887108896e-18,0.012676403436860311,0.9999999999377688,0.0016897045761079769,0.02224116921109967,0.9942613874038004,0.001688721023915029,0.017584763075917897,0.9908618999482729
fiber,20260811,20300811,0.0,0.03488016109071234,0.9368957953130125,"[-0.00033785884752840153, -0.027749879026403954, -0.004811532005435364, 0.022226664462649526, 0.003350452965918136]","[-0.00034260378051151775, -0.027747935722959735, -0.005785505670891644, 0.015123409293950724, 0.004701451851726102]",0.0005018686263494468,0.029047911593078145,0.998998835793395,0.0002733184908804091,8.317264298092994,4.9065389333867974e-18,1.3248570545511142,3.1958345722680424,3.188169560273927,"[1.0613803530296326, 0.9673741227930366, 1.167080096445373]","[1.079632926938696, 0.958561945477985, 1.1499746878572459]",5.239023695216357,5.226031394667304,"[-0.00033785884752840153, -0.027749879026403954, -0.004811532005435364, 0.022226664462649526, 0.003350452965918136]","[0.0007345371578273852, -0.0057961053112288805, -0.008658996450395778, -0.004916063239280736, 0.0019806164686610225]","[-0.0013748774869234309, 0.0007419199937622536, -0.00043190260147248137, 0.0014380355660267984, -0.0009522743683053128]","[-0.0013748774869234309, 0.0007419199937622536, -0.00043190260147248137, 0.0014380355660267984, -0.0009522743683053128]",0.03488016109071234,0.009052363521104863,0.06310420467928685,1.0112946254251791e-17,0.011713373575174239,0.9999999999271153,0.0016899496577854577,0.0016571409578523726,0.49019878617022444,0.0016899496577854577,0.0016571409578523726,0.49019878617022444
fiber,20260811,20300811,0.25,0.16573129174827864,0.053961435270937726,"[0.0019084114775686795, -0.003844703435677696, -0.5096609423536805, -0.005311834278953365, -0.4992075465351251]","[0.0018844341461888873, -0.0029768275104797687, -0.3880486749261537, -0.0030014077592004263, -0.3745838369100415]",0.02447856084732778,0.296547713624172,0.9520126778148555,0.0005497387479831001,8.293287605872017,1.9873754096201567e-18,1.31487140631747,1.6745343311504306,1.7544649913369086,"[0.6083523544501416, 0.5557644421374088, 0.5104175345628802]","[0.5584176111710089, 0.6051238844953863, 0.5909234956705135]",2.6937269535539525,2.8440482940042515,"[0.0019084114775686795, -0.003844703435677696, -0.5096609423536805, -0.005311834278953365, -0.4992075465351251]","[0.101643491190051, -0.031753958857886205, -0.4971275055750678, 0.11001204720668453, -0.4357389493440591]","[0.08510935827263295, -0.013208547601118475, -0.4115233317156892, 0.1084493546039795, -0.3837457822197924]","[0.09552485866889382, -0.02363402113753974, -0.46899103311294443, 0.11236453302142235, -0.42178726934142774]",0.16573129174827864,0.6939324383368967,0.9460385647290426,3.469446951953614e-17,0.6785621213343769,0.9999999999999784,0.0016898840825403834,0.5794728236241794,0.9999914955938576,0.0016897712786358864,0.6482002686298696,0.9999932042955174
fiber,20260811,20300811,0.5,0.21111564863833682,0.05233168014954066,"[-0.0036095356563101474, -0.021001097638499434, -0.6568617151514546, 0.0007740405241955049, -0.6478869294546677]","[-0.0036387929814783062, -0.019875239636960938, -0.49893805031092964, 0.001319924493298064, -0.48734036077439]",0.05041981645913514,0.47313139864707865,0.9001843238053733,0.0008808121621539615,8.267346350260208,8.409384052680007e-18,1.191406271118088,1.3339963573849742,1.4947428262653029,"[0.48499884279039845, 0.45559696412579864, 0.39340055046877714]","[0.4581730465859213, 0.532869897349094, 0.5036998823302877]",2.2810914203258292,2.5917649952620523,"[-0.0036095356563101474, -0.021001097638499434, -0.6568617151514546, 0.0007740405241955049, -0.6478869294546677]","[0.12535741302377335, -0.044713629246072376, -0.6181622896900192, 0.12998302972788556, -0.5322835532980081]","[0.11137013503514617, -0.01816857876550955, -0.5370092692401459, 0.14020034000794315, -0.4993130341530512]","[0.12213991149979644, -0.03606457136783214, -0.602907951043824, 0.13694797881117649, -0.5320911087157072]",0.21111564863833682,0.8983928111234705,0.9476683198504476,4.163336342344337e-17,0.8366957482645464,0.9999999999999857,0.001689841532894287,0.7550358569836292,0.999994990958473,0.0016896398889036726,0.8255844297906838,0.9999958114519443
fiber,20260811,20300811,0.75,0.18991519343021912,0.07249133168487122,"[-0.02640678344860747, 0.01836142251541783, -0.48496750143619966, 0.003064535102785618, -0.5111837140416018]","[-0.02644677179386959, 0.019262879634354968, -0.3597412518726686, 0.0027399974336394166, -0.39332649608206105]",0.035935259729392474,0.38317698098522956,0.9300975572791385,0.00071498669806105,8.281830906989951,1.3368700800714353e-17,1.3439393309960599,1.6386914097217242,1.7518938011335317,"[0.577190336131542, 0.6129902238859555, 0.44851084970422667]","[0.5598545607983738, 0.6382120779083973, 0.5538271624267606]",2.6673831679333166,2.895749848672242,"[-0.02640678344860747, 0.01836142251541783, -0.48496750143619966, 0.003064535102785618, -0.5111837140416018]","[0.09692634978119147, -0.031205682506896516, -0.47489870344835616, 0.10395713662736941, -0.414664154584602]","[0.0824880681623388, -0.01734442059923209, -0.4032119056475332, 0.10052878481793029, -0.367942252702409]","[0.0930356528521636, -0.0491031267101931, -0.4807039761690873, 0.08274221371308607, -0.3869295164734699]",0.18991519343021915,0.6793219690833548,0.9275086683151087,4.163336342344337e-17,0.6470322540590083,0.9999999999999761,0.0016897887544704221,0.5613997093743915,0.9999909402433786,0.0016895372582421586,0.6314276938585323,0.9999928404588837
fiber,20260811,20300811,1.0,0.02422876625593278,0.42572321726261425,"[0.015555230858834805, -0.01138807126953468, -0.02316536156852267, -0.00042277259213256116, 0.021689671006205908]","[0.015557987881203512, -0.011418332931092508, -0.029318417535120433, -0.0003128932239901026, 0.028221800474571568]",0.00031068600511658816,0.0259447763603747,0.9993790157706047,0.0002680466056804066,8.317455480714228,5.818439421673296e-18,1.376860314699772,2.8726356861411526,2.8561742010936793,"[0.9042830108882797, 1.0481243901726416, 0.9202282850802311]","[0.9063917569154389, 1.0439589392423188, 0.9058235049359216]",4.851667967029981,4.82481847516712,"[0.015555230858834805, -0.01138807126953468, -0.02316536156852267, -0.00042277259213256116, 0.021689671006205908]","[0.0011935851978239686, -0.01214712908538424, -0.016553993394857698, -0.010787912395657408, 0.0057328880823651705]","[-0.0042423567986450035, -0.005790625083573517, 0.006832949511334773, -0.009286985600022741, 0.018186574111545683]","[-0.0032704197664507302, -0.0034260902832924586, 0.004510683285740624, -0.005499336581532206, 0.011563895647367439]",0.024228766255932777,0.02814027010619329,0.5742767827301336,4.791388595340528e-18,0.023921896822362308,0.9999999999825253,0.001689703402959493,0.022635428225456014,0.994458463766687,0.0016888095368699232,0.01427915654059026,0.9862049457151916
fiber,20260811,20300812,0.0,0.01447072784182956,0.25232552231350674,"[0.0032630977847230022, -0.014270210596302357, -0.014678537145775406, -0.01832093058353726, -0.008030286141285951]","[0.003283442671536142, -0.014273928484735451, -0.012831784478822938, -0.012481468253274506, -0.004287426918833659]",0.00010039932429284846,0.014064897446239967,0.9997987655218767,0.0002613936862770106,8.31766576739505,3.878959614448864e-18,1.3670424627428095,3.159865272919514,3.1706708437998983,"[1.0693168319321367, 0.9379449987711654, 1.1526034422162117]","[1.0695401231764983, 0.9475919258654286, 1.1535387947579712]",5.165029547951416,5.1749543640417475,"[0.0032630977847230022, -0.014270210596302357, -0.014678537145775406, -0.01832093058353726, -0.008030286141285951]","[0.0021673349379895575, -0.009585532904964382, -0.01870819997801751, -0.0067938281495854985, -0.0010822851313576154]","[-0.001374877486923454, 0.0007419199937622473, -0.00043190260147185167, 0.0014380355660267331, -0.0009522743683055221]","[-0.001374877486923454, 0.0007419199937622473, -0.00043190260147185167, 0.0014380355660267331, -0.0009522743683055221]",0.014470727841829564,0.024909560394370908,0.7476744776744434,3.2999220888423966e-18,0.022223950374646213,0.9999999999797531,0.0016899496577852619,0.0016571409578524884,0.49019878617031726,0.0016899496577852619,0.0016571409578524884,0.49019878617031726
fiber,20260811,20300812,0.25,0.15457736784298318,0.05117969203078664,"[-0.007562069649757477, 0.002029984709517877, -0.48185074236278286, 0.01819678734965701, -0.4840407793505436]","[-0.007605733199270332, 0.002889570189064748, -0.3637101381424178, 0.013001539511088098, -0.3664734663438707]",0.020692791719025626,0.26946863361337187,0.959602781394736,0.0005126034774504168,8.29707337500032,1.2119809160162261e-17,1.2501884348185321,1.7328495854725308,1.7960898826368372,"[0.6092221470043873, 0.5964992029920242, 0.5271282354761192]","[0.5626845708155571, 0.637376131721744, 0.5960291800995362]",2.8095768208547325,2.938707391276683,"[-0.007562069649757477, 0.002029984709517877, -0.48185074236278286, 0.01819678734965701, -0.4840407793505436]","[0.09765324460785048, -0.01879621227049054, -0.46695274552959853, 0.11770833145514556, -0.4294246128986716]","[0.08542597323385777, -0.015105006717842092, -0.41470789752092474, 0.10694784803172337, -0.38344669201732196]","[0.09607176321124428, -0.026338888405496058, -0.4739721858250171, 0.11035667770446107, -0.42179675453179827]",0.15457736784298315,0.665562829600436,0.948820307969192,3.3993498887762956e-17,0.6528361737778601,0.9999999999999766,0.0016898850111043899,0.5813559585171691,0.9999915505900147,0.0016897616849998825,0.6516604919877155,0.9999932763482025
fiber,20260811,20300812,0.5,0.2188783301606642,0.054890982884389296,"[0.000717017393791714, -0.013037416469082163, -0.6523066951546577, 0.0006124946095204991, -0.6686587997052638]","[0.000686504904598179, -0.011885678098965565, -0.48882738996092034, 0.0012252316151976895, -0.5097221089301706]",0.056887689069605465,0.5158848831461015,0.8877708562578825,0.0010329348610054847,8.260878477649738,1.7433755170605403e-17,1.2336088039036954,1.309960751441329,1.4595166221745228,"[0.4784878209068236, 0.4574656713555493, 0.37400725917895605]","[0.4491405798632407, 0.5407090875945861, 0.469666954716696]",2.2688625090223455,2.5555416863332026,"[0.000717017393791714, -0.013037416469082163, -0.6523066951546577, 0.0006124946095204991, -0.6686587997052638]","[0.12727491026676016, -0.03294886414798805, -0.6162876884421602, 0.14474301993952193, -0.5518967082621935]","[0.1124099124387384, -0.0218002658757216, -0.5451044398189171, 0.13793306377657613, -0.5007233006184817]","[0.1233300428661337, -0.040358568546004066, -0.6122984996532166, 0.1342120983453659, -0.5335788773038579]",0.2188783301606642,0.9082245069610998,0.9451090171155992,7.757919228897728e-17,0.8500797396534593,0.9999999999999861,0.0016898428553379372,0.7615750708979491,0.9999950766006513,0.001689627208865423,0.8333456767830691,0.9999958891689152
fiber,20260811,20300812,0.75,0.16710824769318905,0.05344834211152096,"[-0.004327756501675347, 0.010738308991021999, -0.5126036949828492, 0.01076956495772751, -0.5093698421639579]","[-0.0043717302539931025, 0.011641331687203991, -0.3883874356870647, 0.007979017727058136, -0.3841969693194829]",0.029229960162214567,0.35561908121955943,0.9429125828509696,0.0007066663417978785,8.28853620655713,9.736111361848182e-18,1.357761814421704,1.574217802207627,1.652165890979899,"[0.5573295259824035, 0.5912065564723665, 0.42568171975285674]","[0.5345386525365532, 0.6091587682314298, 0.508468470211916]",2.5712416970765477,2.747960660931676,"[-0.004327756501675347, 0.010738308991021999, -0.5126036949828492, 0.01076956495772751, -0.5093698421639579]","[0.1014246756929106, -0.04220967619309458, -0.5056357585924016, 0.09897805788797867, -0.4251031970214518]","[0.08323344244068813, -0.0202900101772449, -0.40932644034181626, 0.0985524046394903, -0.3686379052620231]","[0.09372406708608368, -0.05241888936721803, -0.4868929925120258, 0.08030611400574673, -0.3870234439619824]",0.16710824769318902,0.7032389651141496,0.94655165788846,3.469446951953614e-17,0.6769383472903472,0.9999999999999782,0.0016897888398203747,0.5661194675033685,0.9999910906744557,0.0016895215074233597,0.6362625955617214,0.9999929489855771
fiber,20260811,20300812,1.0,0.02332784739662461,0.3689920067161336,"[-0.002231320307268544, 0.012380849187534819, 0.028223212940740098, -0.02144885085381206, 0.007741463946754511]","[-0.002217639230932272, 0.012349245785865062, 0.026735336339892113, -0.014622190873756666, 0.00045771327148624863]",0.00034320664954685194,0.029372448530543736,0.999308981239885,0.0002740821307173275,8.317422960069798,8.673617379884035e-19,1.3664610867417863,2.919550752615014,2.9234662610039477,"[0.9296578501570323, 1.06273226014393, 0.9271606423140515]","[0.9220878166609858, 1.0685209671526, 0.9328574771903617]",4.955672813892403,4.969174471755483,"[-0.002231320307268544, 0.012380849187534819, 0.028223212940740098, -0.02144885085381206, 0.007741463946754511]","[-0.004581229952850989, 0.0006404087572026117, 0.021686572020920412, -0.005769724917368262, 0.02036812787060316]","[-0.0038453807677490946, -0.008130837137258543, 0.002874311768193559, -0.011131031581655144, 0.018526933253185194]","[-0.004260871322758212, -0.0041770633465297675, 0.00838999823525715, -0.007659473467240921, 0.016787230937797014]",0.023327847396624617,0.030505884160998163,0.6310079932770857,3.359277566366608e-18,0.030657063718678445,0.9999999999893601,0.0016897027670455475,0.023525542678994583,0.9948677631583338,0.0016887065349265472,0.021062333194848976,0.9936127696885573
fiber,20260811,20300813,0.0,0.02736554377226678,0.9575320025015964,"[-0.00018736772874545062, 0.024243293656773808, -0.002487497246670095, -0.013364453557679557, -0.003085123003285191]","[-0.00018888251092400582, 0.024249365698343812, -0.0017275232567249832, -0.009084274769016713, -0.002510749310796756]",0.0003330587992967812,0.024551478234258774,0.9993344428910985,0.00027263332086516976,8.317433107920046,5.057544569639795e-18,1.3090608332434321,3.140820413938795,3.146580643755185,"[1.0783664277396787, 0.9679889251992605, 1.0944650609998559]","[1.0647451212117713, 0.972044550829269, 1.1097909717141445]",5.131591028824914,5.145748612274057,"[-0.00018736772874545062, 0.024243293656773808, -0.002487497246670095, -0.013364453557679557, -0.003085123003285191]","[0.00013017850408808367, 0.0040940561419691626, 0.0031265178591473024, 0.004382910030015003, -0.004368124332056608]","[-0.0013748774869234194, 0.0007419199937622889, -0.00043190260147132203, 0.0014380355660267453, -0.0009522743683037868]","[-0.0013748774869234194, 0.0007419199937622889, -0.00043190260147132203, 0.0014380355660267453, -0.0009522743683037868]",0.027365543772266777,0.005763128788727503,0.04246799748561723,1.6501257874006898e-17,0.008052562733167632,0.9999999998457831,0.0016899496577853855,0.001657140957851228,0.49019878616990054,0.0016899496577853855,0.001657140957851228,0.49019878616990054
fiber,20260811,20300813,0.25,0.16770689402153932,0.056654720699781475,"[-0.007510135165291464, -0.0022306046775444023, -0.4983334908203676, 0.0020317968156930953, -0.49803317071255465]","[-0.0075401544673104025, -0.0013588488618387867, -0.37681689869875634, 0.0020038383307226146, -0.37637686232854106]",0.02408786332212115,0.28784919249718716,0.9527402183452279,0.000603007037950307,8.293678303397222,3.496446946337351e-18,1.255872459570423,1.6980555792982621,1.7869951849177972,"[0.6106393215560667, 0.5699906109567169, 0.5174256467854785]","[0.567417067865582, 0.618927786567744, 0.6006503304844711]",2.760371599324225,2.933256416877038,"[-0.007510135165291464, -0.0022306046775444023, -0.4983334908203676, 0.0020317968156930953, -0.49803317071255465]","[0.09971167348929762, -0.02546719184920145, -0.4825065914415807, 0.11375190608749527, -0.43269437037247943]","[0.085712072784214, -0.012600505830351622, -0.41374636406934157, 0.10991868718618504, -0.3870633836648963]","[0.09622334173504694, -0.02430067649466957, -0.47281538311404125, 0.11266043290752177, -0.4243683713494491]",0.16770689402153932,0.6843341368268799,0.9433452793001984,2.8609792490763984e-17,0.666008649167462,0.9999999999999775,0.0016898834711303423,0.5835997866770124,0.9999916154525389,0.0016897689371618084,0.6528260666576274,0.9999933002783084
fiber,20260811,20300813,0.5,0.22796877287670916,0.05699563480572406,"[0.0027899246651624807, 0.009189490754341393, -0.6782341087840555, -0.00844883892979021, -0.6720527582190143]","[0.002752675465253482, 0.010359399923693658, -0.5143680281084884, -0.004918706531815222, -0.5063752828966246]",0.06347760570253594,0.554261227313594,0.8761629610702043,0.001098367475556935,8.254288561016807,8.759924156160196e-18,1.2554917320913395,1.274830651858132,1.4151510593414425,"[0.47003888995735815, 0.44643610420781815, 0.35835565769295574]","[0.4328018882960055, 0.5186417170635688, 0.46370745398186813]",2.1862702944679016,2.4633699121060073,"[0.0027899246651624807, 0.009189490754341393, -0.6782341087840555, -0.00844883892979021, -0.6720527582190143]","[0.13028679730113715, -0.03994452296672079, -0.6365292013881958, 0.14179104355909222, -0.5592291695758489]","[0.11262433235793667, -0.01629817149639025, -0.5410844582920804, 0.14387871972346744, -0.5067742872275804]","[0.12330093710436398, -0.035540707536535286, -0.6077794773065698, 0.13911415890869944, -0.5378852829882527]",0.22796877287670914,0.9272811159730351,0.943004365194265,3.925231146709438e-17,0.8698169938693947,0.9999999999999868,0.0016898399485714998,0.7637019511980216,0.9999951040021272,0.0016896354928115818,0.8333862417955963,0.9999958895287873
fiber,20260811,20300813,0.75,0.16000812349028531,0.05334366511251211,"[-0.009951508391927339, -0.0034917522682062037, -0.495784659861185, 0.00844307120700337, -0.48370530850659976]","[-0.009986884198621721, -0.002634406860578132, -0.3779950340017022, 0.006360976479287031, -0.3624474149686079]",0.02603057615378874,0.3301792385750617,0.9492309957314188,0.0006521237364652471,8.291735590565555,7.046480070129584e-18,1.352945917258127,1.6261418772280958,1.7025212598305997,"[0.5616687836043609, 0.6146477789137729, 0.44982531470996195]","[0.5425609718081159, 0.6266191542834764, 0.5333411337390075]",2.6875562059938565,2.853246878581942,"[-0.009951508391927339, -0.0034917522682062037, -0.495784659861185, 0.00844307120700337, -0.48370530850659976]","[0.09724813199801308, -0.047904325949610554, -0.4915792320278135, 0.08727660224330787, -0.40074881442209564]","[0.08308020539176231, -0.01653053127970905, -0.4051988615982237, 0.102194459146846, -0.3714011498746168]","[0.0934984281278958, -0.04949994444571705, -0.48319691809872156, 0.08298427579328913, -0.3886809341452073]",0.16000812349028531,0.6740572417479371,0.946656334887467,2.0816681711721685e-17,0.6493219405985726,0.9999999999999764,0.0016897850493982197,0.5654567734741659,0.9999910698196807,0.0016895285205463123,0.63452964179219,0.9999929103605758
fiber,20260811,20300813,1.0,0.028834766962796424,0.8705410343285036,"[-0.019693946585810668, -0.009842963712585157, 0.012272563158102674, 0.0039809301407512585, -0.01743242625956814]","[-0.019691214074354025, -0.009817781073076941, 0.017100949069096094, 0.002727470232824375, -0.02098886515491616]",0.0003917398808107722,0.02719848715929967,0.9992171810146603,0.0002690370757690717,8.317374426838532,3.576224061345498e-18,1.444236900291993,2.8161064908677162,2.8312671691876425,"[0.9119979383596449, 1.0580726464456498, 0.8460359060624217]","[0.917496220841749, 1.0592509720550851, 0.8545199762908083]",4.806731561504375,4.818427559280931,"[-0.019693946585810668, -0.009842963712585157, 0.012272563158102674, 0.0039809301407512585, -0.01743242625956814]","[2.5519868950000385e-05, 0.004398380589195848, 0.0038856140086887137, 0.0045483114319701465, -0.004169759379189653]","[-0.004373359148919466, -0.005984929973498737, 0.0072595726183053225, -0.009670120199491728, 0.01896492747961892]","[-0.003855711962088494, -0.004042766741030098, 0.0066456867553849955, -0.0069531826715527375, 0.014809840303695036]",0.02883476696279642,0.011119567326281055,0.12945896566102588,1.1540516017412964e-17,0.008515775329244803,0.999999999862104,0.0016896988488369704,0.023621423928578723,0.9949091547316754,0.0016887710194658386,0.018444560218026734,0.991686586802165
fiber,20260811,20300814,0.0,0.04519959907212641,0.9208177243653014,"[0.009469542276199588, -0.029542149275960734, 0.009980085017285709, -0.02199859292523975, -0.025937101215595695]","[0.009505380769718852, -0.02954614065656907, 0.017029497210205857, -0.015001736394169447, -0.02901101979859022]",0.0011165403325601511,0.04949501361495256,0.9977533579623531,0.0002938134345380293,8.316649626386784,5.057544569639795e-18,1.350974030939704,3.1154572628509167,3.137167029216458,"[1.0571332781133638, 0.9250816576785001, 1.1332423270590528]","[1.0661656821995655, 0.9524275659252197, 1.1185737810916727]",5.1297301561666,5.13302841897692,"[0.009469542276199588, -0.029542149275960734, 0.009980085017285709, -0.02199859292523975, -0.025937101215595695]","[0.001631027397460935, -0.0005946787246988803, -0.008054668928781736, 0.00167796746195281, -0.006913654904257665]","[-0.0013748774869234402, 0.0007419199937622651, -0.0004319026014732979, 0.0014380355660265538, -0.0009522743683037769]","[-0.0013748774869234402, 0.0007419199937622651, -0.0004319026014732979, 0.0014380355660265538, -0.0009522743683037769]",0.04519959907212641,0.013254450784307256,0.07918227563019166,7.499826977127303e-18,0.01088603617703423,0.999999999915616,0.001689949657785844,0.0016571409578511095,0.49019878616972923,0.001689949657785844,0.0016571409578511095,0.49019878616972923
fiber,20260811,20300814,0.25,0.1773016952808903,0.06480530011345849,"[-0.015601810666527494, 0.011942760203538145, -0.48755329969819183, 0.0006223729199555678, -0.49697831724515434]","[-0.015637098248869715, 0.01281730239123943, -0.36611267326201813, 0.0010538975960312775, -0.37815739534259474]",0.026504410460602507,0.3001624074317769,0.948280424521068,0.0005582450820031641,8.29126175625874,8.33073745070314e-18,1.221708112842987,1.70686764431863,1.788213115317429,"[0.6220521672723947, 0.5821931732765185, 0.5026223037697166]","[0.57191710292, 0.6334343442953473, 0.5828616681020817]",2.757715080528326,2.9252473480429098,"[-0.015601810666527494, 0.011942760203538145, -0.48755329969819183, 0.0006223729199555678, -0.49697831724515434]","[0.09816539519505658, -0.018066154844891623, -0.46864753785270785, 0.11917580002557043, -0.43244033567970463]","[0.0855096120062225, -0.014357984995255016, -0.41441328111413106, 0.10783158393811539, -0.3845176857288786]","[0.09591953251897625, -0.02429518759312891, -0.4714109011676856, 0.11223989044680097, -0.4229835889150233]",0.1773016952808903,0.6735326347507946,0.9351946998865209,6.049187461416408e-17,0.6563542189508627,0.9999999999999768,0.0016898836980303157,0.5820095003248152,0.9999915695680839,0.001689779292227146,0.6507911375729241,0.9999932582323522
