objective,model_seed,evaluation_seed,tangent_local_mmd,tangent_rollout_mmd,mfsi_rollout_mmd,velocity_gap,min_ess,max_moment_error,angular_error
cv,20260817,20300815,0.07804147770975903,0.07388486314897065,0.06824064315027654,0.42767620715069415,0.27676540066443484,0.0013816991748713142,0.06789162269921557
cv,20260817,20300816,0.0796948576510837,0.0798622264409084,0.06837955360457999,0.4201651663485912,0.27676540066443484,0.0013816991748716618,0.05931605539914298
cv,20260817,20300817,0.08476723063923879,0.07669178160350643,0.06946391753584785,0.42568839912173917,0.27676540066443484,0.001381699174871534,0.05001873139676716
cv,20260817,20300818,0.09472480874909012,0.09213256804763771,0.08910632395216656,0.4199204123450476,0.27676540066443484,0.0013816991748713998,0.06173393014236891
cv,20260817,20300819,0.06990614194593998,0.07602025835626668,0.07152098691748253,0.42371831978213237,0.27676540066443484,0.0013816991748712194,0.060553186770721246
fiber,20260817,20300810,0.059703535672479144,0.09452736748443481,0.07651280347403405,0.39509426524342905,0.5010349006089238,0.001675269273662788,0.08997230100841913
fiber,20260817,20300811,0.07576259194353156,0.07965345612088597,0.08617875826361948,0.3904314838268669,0.5010349006089238,0.0016752692736628169,0.0730310780814901
fiber,20260817,20300812,0.06918953702575138,0.09230545066925655,0.09048187092565202,0.39901772329784346,0.5010349006089238,0.0016752692736627325,0.11552261053043311
fiber,20260817,20300813,0.07797341635269103,0.12874066578152998,0.11997298033899029,0.38789905544290515,0.5010349006089238,0.0016752692736626597,0.07083759772541999
fiber,20260817,20300814,0.05940183669314527,0.09018187770884152,0.09381953280737858,0.40266465955888664,0.5010349006089238,0.001675269273662958,0.08194489105113915
fiber,20260817,20300815,0.05905801188937983,0.0861282174833405,0.08543447731119606,0.3861955274094444,0.5010349006089238,0.0016752692736628494,0.09294947094762655
fiber,20260817,20300816,0.06732434713042339,0.06825471904723614,0.07196202358498545,0.3994903179495937,0.5010349006089238,0.0016752692736629292,0.10849696157147233
fiber,20260817,20300817,0.05893433456825482,0.07807013081186044,0.08086533210824022,0.4079148845010744,0.5010349006089238,0.0016752692736626458,0.10560603620662508
fiber,20260817,20300818,0.07547681878195447,0.07071024800788252,0.08520964467861163,0.3780900164977795,0.5010349006089238,0.001675269273662995,0.06254742203556636
fiber,20260817,20300819,0.05808931880787382,0.07899549238599461,0.07824549149396363,0.38344882889614773,0.5010349006089238,0.0016752692736630795,0.11848835468845109
random,20260817,20300810,0.06805269853262974,0.09911710627653499,0.07920949030325997,0.553491757195049,0.30611057990344415,0.0018352641705383509,0.04690721358212633
random,20260817,20300811,0.08070742734631421,0.07964343793165578,0.07142808154236906,0.5632763191746994,0.30611057990344415,0.0018352641705385521,0.05986204528299968
random,20260817,20300812,0.09457098828929053,0.09419872972165316,0.08671064172606108,0.5549233301233907,0.30611057990344415,0.0018352641705385864,0.07189017000457242
random,20260817,20300813,0.09430503263060007,0.13097953876863325,0.1200214563862228,0.5553103632664207,0.30611057990344415,0.0018352641705385233,0.042675561612734635
random,20260817,20300814,0.0655876010312273,0.09818562517961528,0.06958428467726582,0.5598804608290815,0.30611057990344415,0.0018352641705383227,0.03207670348891974
random,20260817,20300815,0.07064747131806978,0.09127896419971669,0.06613525596969581,0.5563854626066514,0.30611057990344415,0.0018352641705382533,0.052155461515785956
random,20260817,20300816,0.08288364300767999,0.10382948589239438,0.07000732654284968,0.5514258465467614,0.30611057990344415,0.0018352641705385348,0.037995414686317834
random,20260817,20300817,0.08022571097021826,0.10103967318437586,0.07342259974821709,0.5537639802205417,0.30611057990344415,0.0018352641705384615,0.04799995239803024
random,20260817,20300818,0.08661751851110355,0.10844132118500839,0.08442088551379634,0.5559944034391634,0.30611057990344415,0.001835264170538295,0.05763601485297798
random,20260817,20300819,0.06705156321914217,0.08140953692899412,0.06681351873905451,0.5609214761265892,0.30611057990344415,0.0018352641705382832,0.04961177962120481
full_phi5,20260817,20300810,0.0828038681976109,0.09720819813349701,0.08534362620471603,0.5943435599270627,0.27672407617811323,0.0014386923161581779,0.07193587108146747
full_phi5,20260817,20300811,0.09977796234582,0.08085245598937783,0.08221546382501743,0.6078570567789872,0.27672407617811323,0.0014387233950185624,0.08833989159081652
full_phi5,20260817,20300812,0.0900230861659189,0.08106584733273405,0.09039431970143935,0.6131820979324972,0.27672407617811323,0.0014386182679973075,0.10355305942494882
full_phi5,20260817,20300813,0.0836763915271525,0.10562085219130701,0.11473193789591629,0.6180786662701022,0.27672407617811323,0.0014387030937841761,0.08320865548509744
full_phi5,20260817,20300814,0.07673984059474723,0.08176461879706894,0.08010381965207819,0.5979958389258597,0.27672407617811323,0.0014387417820737995,0.07111175790529989
full_phi5,20260817,20300815,0.07211709818981178,0.07159507894254241,0.07140279138268685,0.609292609766233,0.27672407617811323,0.0014387324020599887,0.08374018755638916
full_phi5,20260817,20300816,0.08025431219383418,0.07881531863266136,0.07124964499784185,0.58811033270298,0.27672407617811323,0.0014386762376733461,0.07077411852941588
full_phi5,20260817,20300817,0.08323014200815614,0.07494884098345822,0.06562489865460819,0.611124358192571,0.27672407617811323,0.001438718627032534,0.08078019676206913
full_phi5,20260817,20300818,0.09536489552814806,0.09315548861231036,0.0907108383478643,0.6098756660732193,0.27672407617811323,0.0014387125901304068,0.08930417783444483
full_phi5,20260817,20300819,0.07074254096060388,0.07572929184912937,0.072465624651251,0.609200523664526,0.27672407617811323,0.0014386563949059978,0.07539581163471708
info,20260818,20300810,0.08776690380697125,0.1198657970575356,0.09406645847382235,1.1994003268538866,0.25826508383350794,0.0013205239827126952,0.08559596255593376
info,20260818,20300811,0.08785822708513023,0.08233957839322091,0.07308064349655054,1.1806098020662938,0.25826508383350794,0.0013219124653319624,0.09471702701588847
info,20260818,20300812,0.09082363525158987,0.0800755500357016,0.09046056893270692,1.1842860686662422,0.25826508383350794,0.001319964246810525,0.10791183190770459
info,20260818,20300813,0.07695661007854784,0.10703832188009044,0.09094537731059572,1.173279919861696,0.25826508383350794,0.0013214592707545627,0.09111235053094562
info,20260818,20300814,0.07835338835136403,0.08766430216879167,0.10400784430696652,1.2097184774254626,0.25826508383350794,0.0013213973374606146,0.09406158555378974
info,20260818,20300815,0.08375608016429748,0.07830996759531704,0.08703159961697317,1.1959975820115893,0.25826508383350794,0.0013214139916302562,0.09862117002956627
info,20260818,20300816,0.08293719522720186,0.10009498485901829,0.08589122208510934,1.1918231438926545,0.25826508383350794,0.0013204796858099187,0.1001883117803483
info,20260818,20300817,0.08747882990460412,0.1001907846000878,0.0746968700993257,1.18427445249998,0.25826508383350794,0.0013210697780715944,0.09957048257092453
info,20260818,20300818,0.0891861324661064,0.12043570135582303,0.09827279079630495,1.1889353928430366,0.25826508383350794,0.0013198263624842562,0.0938661224175323
info,20260818,20300819,0.06885095760865698,0.09091487054782706,0.07709096305790496,1.175915333540245,0.25826508383350794,0.0013209562615211085,0.07266562748456847
cv,20260818,20300810,0.08312679204608545,0.09973070672204713,0.08643195025446782,0.9002146647061111,0.25553628028156666,0.0013361698545595554,0.07704777463857926
cv,20260818,20300811,0.09092556979498463,0.0732853165074058,0.07327683217805421,0.8918025845270526,0.25553628028156666,0.001336169854560517,0.0829791570625208
cv,20260818,20300812,0.08469962479188732,0.07879866275819172,0.08913057085817223,0.8920624755834436,0.25553628028156666,0.0013361698545607988,0.1072870612265615
cv,20260818,20300813,0.07879862151485162,0.10101291758772372,0.09753715206750964,0.8921578137240956,0.25553628028156666,0.0013361698545596005,0.08715057961193502
cv,20260818,20300814,0.08089077053910294,0.08762767614146709,0.09526301863853674,0.8910123598316096,0.25553628028156666,0.0013361698545589634,0.09409354750064824
cv,20260818,20300815,0.08254205487981234,0.07411575895619858,0.07613088754232473,0.8942486545013412,0.25553628028156666,0.0013361698545575698,0.09271923495127506
cv,20260818,20300816,0.08464853260870116,0.08411877336444025,0.09219351988595538,0.9007189858180211,0.25553628028156666,0.0013361698545593288,0.08754395645481526
cv,20260818,20300817,0.09205420882151444,0.07602047429632698,0.07697657709443921,0.8918198928809479,0.25553628028156666,0.001336169854558961,0.08384045530914493
cv,20260818,20300818,0.09461206168729255,0.08836872564031356,0.10097222078746772,0.8944115558706986,0.25553628028156666,0.0013361698545586984,0.08760579661784822
cv,20260818,20300819,0.07111996658144215,0.07629725165909551,0.08244616219472538,0.9023992082463823,0.25553628028156666,0.001336169854560302,0.08559745366236167
fiber,20260818,20300810,0.05827359536594331,0.04927903703421437,0.06106700193629273,0.10990246763691094,0.9407695527300723,0.0012585745274340454,0.020014348565387984
fiber,20260818,20300811,0.05970634279164405,0.06526239590821974,0.05474827921845125,0.10960296303755018,0.9407695527300723,0.0012585745274338912,0.05196099422003997
fiber,20260818,20300812,0.05897559608464788,0.06385002639974592,0.05647656175841639,0.11524136590307624,0.9407695527300723,0.0012585745274335616,0.04196076826408338
fiber,20260818,20300813,0.05276749531053046,0.08172097481170755,0.06490627713204887,0.1091135425568466,0.9407695527300723,0.0012585745274340575,0.028584613212490537
fiber,20260818,20300814,0.05334597979238232,0.06387198648024345,0.06109472517111736,0.11489470203647839,0.9407695527300723,0.0012585745274346035,0.025840979043956255
fiber,20260818,20300815,0.05659989914999222,0.05123187233359283,0.04591238556448632,0.11193333714176947,0.9407695527300723,0.001258574527434895,0.03416372011611867
fiber,20260818,20300816,0.058633385642666694,0.0576987318976589,0.052358432142380264,0.11184273941883244,0.9407695527300723,0.0012585745274346501,0.03811622306343274
fiber,20260818,20300817,0.05104898048845785,0.07265315183674242,0.05720810234800234,0.1079803371147467,0.9407695527300723,0.0012585745274342728,0.05253970545581724
fiber,20260818,20300818,0.06585747085583897,0.09166721220739897,0.07553553113357907,0.11152604109700803,0.9407695527300723,0.0012585745274348256,0.028318521007072727
fiber,20260818,20300819,0.04517871325405133,0.06700695191840812,0.05245993591719907,0.1117551742917412,0.9407695527300723,0.0012585745274340462,0.03516191551770314
random,20260818,20300810,0.08045680035405936,0.11160909344403475,0.1024920764305197,0.6681564380002101,0.3228815145333728,0.0012001222022652851,0.06302743396812661
random,20260818,20300811,0.08241314944293866,0.10557585009043756,0.07562703660805976,0.668313274189476,0.3228815145333728,0.0012001222022653042,0.0648112938678893
random,20260818,20300812,0.09393962342310408,0.09686116109731858,0.09099991166767914,0.6676708534011798,0.3228815145333728,0.0012001222022648948,0.07829288071288311
random,20260818,20300813,0.07158110463630461,0.10777402583004984,0.07936188099831017,0.6687767841163091,0.3228815145333728,0.001200122202264964,0.05869803302419082
random,20260818,20300814,0.08410334492602917,0.08212515360932511,0.10583909746800901,0.6669582662081337,0.3228815145333728,0.0012001222022659842,0.06973775223799943
random,20260818,20300815,0.08444023291260944,0.07911890863360577,0.08936426898156315,0.6725169732411931,0.3228815145333728,0.0012001222022656488,0.09595673793029658
random,20260818,20300816,0.06962217123966494,0.09751129725493142,0.07329937457731796,0.6595834110998616,0.3228815145333728,0.0012001222022658517,0.08207509973514789
random,20260818,20300817,0.06508063459744234,0.1234043838836688,0.07292150353863068,0.662557510510017,0.3228815145333728,0.0012001222022650312,0.07451057416752836
random,20260818,20300818,0.08542226591032179,0.1334680210335613,0.07810802536393457,0.6650809653836275,0.3228815145333728,0.001200122202266234,0.07340558939785458
random,20260818,20300819,0.06203914288123047,0.10691582816054013,0.07679201699502088,0.6646559080788603,0.3228815145333728,0.001200122202266086,0.07319338664672796
full_phi5,20260818,20300810,0.0828038681976109,0.09720819813349701,0.07919778560259098,0.2880803213207004,0.2545608645301823,0.0014390093702582167,0.06239027994929366
full_phi5,20260818,20300811,0.09977796234582,0.08085245598937783,0.08339354950380834,0.28442938806397106,0.2545608645301823,0.0014390300145424102,0.07191235965616129
full_phi5,20260818,20300812,0.0900230861659189,0.08106584733273405,0.08767511826943537,0.28904584312287335,0.2545608645301823,0.0014389753433405074,0.09978965880488229
full_phi5,20260818,20300813,0.0836763915271525,0.10562085219130701,0.10337238323710252,0.2877710412579372,0.2545608645301823,0.0014389978409442893,0.0799857436103184
full_phi5,20260818,20300814,0.07673984059474723,0.08176461879706894,0.0819238838314653,0.2859324926552859,0.2545608645301823,0.0014390239855924692,0.07668044255484183
full_phi5,20260818,20300815,0.07211709818981178,0.07159507894254241,0.06883589172629345,0.29021581055712314,0.2545608645301823,0.0014390667373701618,0.08863251372155516
full_phi5,20260818,20300816,0.08025431219383418,0.07881531863266136,0.07767854209087387,0.2871005645614218,0.2545608645301823,0.0014390113294664789,0.08202337796553481
full_phi5,20260818,20300817,0.08323014200815614,0.07494884098345822,0.07321452223992427,0.2925464468526667,0.2545608645301823,0.0014390007496736324,0.07223001027160282
full_phi5,20260818,20300818,0.09536489552814806,0.09315548861231036,0.10073278524891364,0.2879595702114786,0.2545608645301823,0.0014390084245747997,0.07497844774329865
full_phi5,20260818,20300819,0.07074254096060388,0.07572929184912937,0.07755746852046004,0.29120697573024246,0.2545608645301823,0.0014390088830998314,0.0823415482123561
info,20260819,20300810,0.08506116702498337,0.10008054847320569,0.08497856661553431,0.5636580679892453,0.2648317903808179,0.0021111402560653617,0.06061180119231926
info,20260819,20300811,0.10207741557206758,0.08251620797757589,0.08008415071068516,0.5611610691105227,0.2648317903808179,0.0021111402560656245,0.0709248761931154
info,20260819,20300812,0.08680647457407575,0.0786616740008282,0.07820259190940747,0.5633891561352925,0.2648317903808179,0.0021111402560654944,0.09043125679123314
info,20260819,20300813,0.07924535692622806,0.1008008670009165,0.10232951071031322,0.5647053682153391,0.2648317903808179,0.0021111402560651357,0.07570212960177121
info,20260819,20300814,0.08005711857810013,0.08454683356639765,0.08618644377118585,0.5634236343886805,0.2648317903808179,0.0021111402560655248,0.068247838678637
info,20260819,20300815,0.07303920114502913,0.07059857150936809,0.0707221044111694,0.5682908115804939,0.2648317903808179,0.0021111402560649293,0.08107687492295536
info,20260819,20300816,0.08473224416328137,0.08302127906625145,0.08550247667488085,0.5677184767111645,0.2648317903808179,0.0021111402560655594,0.07344539495876974
info,20260819,20300817,0.08922512137170785,0.0740697223055926,0.06878829659510997,0.5692373249757499,0.2648317903808179,0.0021111402560649328,0.06446314842066325
info,20260819,20300818,0.09147061553574967,0.084937306209321,0.0901274505324997,0.5662330443435403,0.2648317903808179,0.002111140256065576,0.07257125236801137
info,20260819,20300819,0.07206650944349402,0.07849023406684412,0.07372914120646218,0.5790509448814802,0.2648317903808179,0.002111140256066065,0.06929063445867617
cv,20260819,20300810,0.08215129278048883,0.09904285389024603,0.08159232310130794,0.6328063188840869,0.26639735666460973,0.0021717167264996753,0.058146732046533624
cv,20260819,20300811,0.10035730842301381,0.08109414719126078,0.07849515933698574,0.6277011228528044,0.26639735666460973,0.0021717167264999615,0.065786147634825
cv,20260819,20300812,0.08744585429552539,0.0780107609172201,0.07622526127256508,0.6283249011914501,0.26639735666460973,0.00217171672649988,0.08976942697420487
cv,20260819,20300813,0.08006561049978121,0.10383425260421693,0.10352211829669826,0.6339313524931718,0.26639735666460973,0.002171716726499571,0.06891306593129615
cv,20260819,20300814,0.07974666888339803,0.08682479048341758,0.08418884971154561,0.6341320552759155,0.26639735666460973,0.0021717167264997416,0.06134336494796797
cv,20260819,20300815,0.07385887662485338,0.07313502415158073,0.07148379684573085,0.6339178922417333,0.26639735666460973,0.0021717167264992455,0.08042611995163308
cv,20260819,20300816,0.08564363386340298,0.08446424974248422,0.08442929995142141,0.6375411368223266,0.26639735666460973,0.0021717167264998756,0.06773399842441334
cv,20260819,20300817,0.08946473202852566,0.07438088374351838,0.06997626246095144,0.6382939679848708,0.26639735666460973,0.0021717167264993877,0.06206736262988547
cv,20260819,20300818,0.09203070779297896,0.08708319175625183,0.08735995625669585,0.6370905550430704,0.26639735666460973,0.0021717167264997577,0.06985711438372245
cv,20260819,20300819,0.07119670864038269,0.07592593717084067,0.0728723820993606,0.6476737354482062,0.26639735666460973,0.0021717167265001384,0.06925679484246493
fiber,20260819,20300810,0.06161371268148547,0.09653611830816648,0.07887702553477892,0.3369095038419689,0.3005325286290273,0.0020585624691586983,0.09807223667482218
fiber,20260819,20300811,0.08074181758391084,0.0773519210529319,0.06457309656841655,0.3335737742036384,0.3005325286290273,0.0020585624691589035,0.0603342142696778
fiber,20260819,20300812,0.08779813924695924,0.09111422346665447,0.07643670940076243,0.3324035180662661,0.3005325286290273,0.0020585624691587335,0.12358900666552845
fiber,20260819,20300813,0.09723375437408528,0.13601980300313968,0.11453696862463451,0.3325296493563918,0.3005325286290273,0.002058562469158471,0.07036986081797927
fiber,20260819,20300814,0.0665110415943717,0.09124844371351508,0.07707927058758927,0.33737154448427603,0.3005325286290273,0.002058562469158929,0.101200931312796
fiber,20260819,20300815,0.06809490895029541,0.0777759259891455,0.05959324396082747,0.33993441987854456,0.3005325286290273,0.0020585624691584203,0.11750227943931162
fiber,20260819,20300816,0.07493777324388416,0.0881167719679629,0.07559784154287234,0.3337971749586192,0.3005325286290273,0.002058562469158958,0.10169741813308486
fiber,20260819,20300817,0.06822674062618261,0.08718458478692097,0.06949603613818083,0.3357588223714908,0.3005325286290273,0.0020585624691583267,0.09271751986568759
fiber,20260819,20300818,0.08563051431321703,0.08806682458495023,0.076954618760761,0.3363106647312254,0.3005325286290273,0.00205856246915899,0.07602639578838381
fiber,20260819,20300819,0.06593389319919817,0.08284527404134974,0.06967739159979025,0.3374172877592012,0.3005325286290273,0.002058562469159342,0.11334059352391608
random,20260819,20300810,0.07008942994869766,0.0947776453614586,0.07722179972200384,0.48455800267381677,0.25718613559237763,0.0021431699865972955,0.06280180278663433
random,20260819,20300811,0.09382689409080183,0.08584958720339497,0.07584524656824981,0.47993793594572276,0.25718613559237763,0.0021431699865975956,0.053775328844142885
random,20260819,20300812,0.08792425995557734,0.08394032881626794,0.07918787931761744,0.48044128407478104,0.25718613559237763,0.0021431699865974915,0.09942365331519602
random,20260819,20300813,0.09177297100799062,0.1304069528144768,0.11089022146303566,0.49308471717153163,0.25718613559237763,0.0021431699865970847,0.0585924325751662
random,20260819,20300814,0.06979340443354459,0.09379126101379896,0.0892331259753455,0.4854968623795366,0.25718613559237763,0.0021431699865974243,0.07859266732769958
random,20260819,20300815,0.06688798966211473,0.08935393797005797,0.07439118535807306,0.48448683202464243,0.25718613559237763,0.0021431699865967976,0.09206578356098764
random,20260819,20300816,0.08954407421140856,0.09212920953658395,0.08899083367423401,0.4942113247735863,0.25718613559237763,0.002143169986597474,0.08076961415643019
random,20260819,20300817,0.08740472686394131,0.07887243628432157,0.0705729379003258,0.4842810626438856,0.25718613559237763,0.002143169986596874,0.0683930829451936
random,20260819,20300818,0.09262897675640698,0.08604049721495748,0.08072531164708503,0.48774294273184626,0.25718613559237763,0.0021431699865974534,0.0682563610616916
random,20260819,20300819,0.07099138492245395,0.06906054067207412,0.06770072290861155,0.49789621887900437,0.25718613559237763,0.002143169986597983,0.0903769785219221
full_phi5,20260819,20300810,0.0828038681976109,0.09720819813349701,0.07936767996441758,0.48100227698246906,0.26633881131990067,0.0014380716858769231,0.0655553610010723
full_phi5,20260819,20300811,0.09977796234582,0.08085245598937783,0.07784071236322436,0.47721734396208393,0.26633881131990067,0.0014380870961101819,0.06596419926993102
full_phi5,20260819,20300812,0.0900230861659189,0.08106584733273405,0.08335651752797152,0.48087613743413826,0.26633881131990067,0.0014380431873668846,0.09892626880983589
full_phi5,20260819,20300813,0.0836763915271525,0.10562085219130701,0.10602873746980805,0.4877292491127089,0.26633881131990067,0.0014380396483168515,0.07041202574360632
full_phi5,20260819,20300814,0.07673984059474723,0.08176461879706894,0.08166244963391851,0.481088021556613,0.26633881131990067,0.0014380883671854018,0.06929719278764213
full_phi5,20260819,20300815,0.07211709818981178,0.07159507894254241,0.07055847176352638,0.47977239851089376,0.26633881131990067,0.0014381104124418162,0.09135486005980924
full_phi5,20260819,20300816,0.08025431219383418,0.07881531863266136,0.07721421167805355,0.4846915176298889,0.26633881131990067,0.0014380567255575399,0.07655958135567116
full_phi5,20260819,20300817,0.08323014200815614,0.07494884098345822,0.06607298790243056,0.48389079323718787,0.26633881131990067,0.0014380813740193954,0.07020107867291571
full_phi5,20260819,20300818,0.09536489552814806,0.09315548861231036,0.08757998818305134,0.48168080133551927,0.26633881131990067,0.001438081616923402,0.07426033773675661
full_phi5,20260819,20300819,0.07074254096060388,0.07572929184912937,0.06945315487127107,0.4881167089984243,0.26633881131990067,0.0014380687332081303,0.07713676504730756
