candidate_rank,pair_id,observation_dimension,coupling,schedule_amplitude,t,bank_count,bank_seed,target_hull_feasible,target_hull_lp_residual,calibration_converged,maximum_standardized_residual,ess_fraction,projection_kl_distortion,lambda_norm,maximum_weight,covariance_rank,covariance_condition,hidden_shift_standardized_rms,hidden_shift_nontrivial,field_minimum,field_maximum,hard_range_violation_fraction,physical_range_gate_pass
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.1,0.3,4096,36000,True,6.661338147750939e-16,True,5.735967256725871e-11,0.025000731667743956,2.710240840054642,9.779660325253115,0.042095795251365885,2,91.00301861284922,2.0205056243034005,True,-0.38730645179748535,0.6646566390991211,0.00010609626770019531,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.1,0.4,4096,36000,False,,False,,,,,,,,,False,-0.4571288824081421,0.7207000255584717,0.0006203651428222656,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.1,0.5,4096,36000,False,,False,,,,,,,,,False,-0.47832468152046204,0.7380120754241943,0.001008749008178711,False
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.1,0.6,4096,36000,True,2.220446049250313e-16,True,1.3100631690576847e-14,0.001195566814846773,5.817960950906441,15.17511906604515,0.38434722846653174,2,200.06277751702902,3.779197370164116,True,-0.44839146733283997,0.7150410413742065,0.0006613731384277344,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.1,0.7,4096,36000,True,2.220446049250313e-16,True,3.952393967665557e-14,0.0228564108472464,2.084678406431713,5.8687194661576685,0.06434500397106682,2,64.82353335521424,2.358611519099719,True,-0.37369343638420105,0.6618057489395142,0.00012636184692382812,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.1,0.8,4096,36000,True,1.1435297153639112e-14,True,2.679856336840203e-12,0.716640443171414,0.1349411934362887,2.0047229537653974,0.0023769037542052994,2,256.40932746036503,0.41121387384157965,True,-0.26550936698913574,0.5763925909996033,4.76837158203125e-07,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.1,0.9,4096,36000,True,1.1102230246251565e-16,True,2.220446049250313e-15,0.6439909297077118,0.13567742334035326,1.500142943160511,0.0026074015867131295,2,150.94130044183507,0.20970957953178596,True,-0.13309553265571594,0.5202041864395142,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.12,0.1,4096,36000,True,0.0,True,2.4424906541753444e-15,0.8721004334402135,0.06853195023294445,2.5270187052929436,0.0011681061720132519,2,24.370965939711663,0.10087628532841163,True,-0.1671617180109024,0.5261284112930298,0.0,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.12,0.2,4096,36000,True,1.1102230246251565e-15,True,2.6645352591003757e-15,0.04227145312048786,2.034782193776407,9.165016298640465,0.0345445371386857,2,42.510497842387046,1.368753671425826,True,-0.337522953748703,0.6307931542396545,1.6927719116210938e-05,True
1,v6_F0280_k06025__v6_F0280_k05800,2,maximal_same_ic,0.12,0.3,4096,36000,False,,False,,,,,,,,,False,-0.47182077169418335,0.7319727540016174,0.0007610321044921875,True
