time_parameterization,t,s,empirical_lhs_second_moment,analytic_rhs_second_moment,absolute_identity_error,second_moment_deficit,mean_squared_endpoint_displacement,candidate_rank,pair_id,coupling
smoothstep_reparameterization,0.1,0.028000000000000004,0.027721164321702248,0.027721164329745997,8.043749694097713e-12,0.00035652120652220445,0.01309969159767065,3,v6_F0300_k06075__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.2,0.10400000000000002,0.026857003854541647,0.02685700387443086,1.9889211805290685e-11,0.001220681661837342,0.01309969159767065,3,v6_F0300_k06075__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.3,0.216,0.025859331325006566,0.025859331362352262,3.7345695980128824e-11,0.002218354173915938,0.01309969159767065,3,v6_F0300_k06075__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.4,0.3520000000000001,0.02508969822306306,0.025089698281605916,5.85428545918365e-11,0.002987987254662285,0.01309969159767065,3,v6_F0300_k06075__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.5,0.5,0.02480276255524019,0.02480276263685054,8.161035042197895e-11,0.0032749228994176623,0.01309969159767065,3,v6_F0300_k06075__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.6,0.648,0.025089698176928073,0.025089698281605916,1.0467784278267445e-10,0.0029879872546622844,0.01309969159767065,3,v6_F0300_k06075__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.7,0.7839999999999999,0.02585933123647726,0.025859331362352262,1.2587500139438212e-10,0.002218354173915939,0.01309969159767065,3,v6_F0300_k06075__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.8,0.8960000000000001,0.026857003731099376,0.026857003874430862,1.4333148556922026e-10,0.0012206816618373403,0.01309969159767065,3,v6_F0300_k06075__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.9,0.972,0.027721164174569043,0.027721164329745997,1.5517695461930714e-10,0.0003565212065222047,0.01309969159767065,3,v6_F0300_k06075__v6_F0280_k05800,geometric_l2_ot
identity,0.1,0.1,0.02588279941827693,0.025882799437542695,1.926576606581243e-11,0.0021948860987255053,0.02438762331917228,3,v6_F0300_k06075__v6_F0280_k05800,independent
identity,0.2,0.2,0.024175665770348728,0.024175665805200634,3.485190608332189e-11,0.0039020197310675655,0.02438762331917228,3,v6_F0300_k06075__v6_F0280_k05800,independent
identity,0.3,0.3,0.022956284588803964,0.02295628463924202,5.0438056509172213e-11,0.005121400897026179,0.02438762331917228,3,v6_F0300_k06075__v6_F0280_k05800,independent
identity,0.4,0.4,0.02222465587364265,0.022224655939666854,6.602420346557558e-11,0.0058530295966013465,0.02438762331917228,3,v6_F0300_k06075__v6_F0280_k05800,independent
identity,0.5,0.5,0.021980779624864784,0.02198077970647513,8.1610346952532e-11,0.00609690582979307,0.02438762331917228,3,v6_F0300_k06075__v6_F0280_k05800,independent
identity,0.6,0.6,0.02222465584247036,0.022224655939666854,9.719649390893537e-11,0.0058530295966013465,0.02438762331917228,3,v6_F0300_k06075__v6_F0280_k05800,independent
identity,0.7,0.7,0.022956284526459383,0.02295628463924202,1.1278263739589178e-10,0.005121400897026179,0.02438762331917228,3,v6_F0300_k06075__v6_F0280_k05800,independent
identity,0.8,0.8,0.024175665676831853,0.024175665805200638,1.2836878435229515e-10,0.003902019731067564,0.02438762331917228,3,v6_F0300_k06075__v6_F0280_k05800,independent
identity,0.9,0.9,0.02588279929358777,0.025882799437542698,1.4395492783925157e-10,0.002194886098725505,0.02438762331917228,3,v6_F0300_k06075__v6_F0280_k05800,independent
smoothstep_reparameterization,0.1,0.028000000000000004,0.027413951971969865,0.027413951980013607,8.043742755203809e-12,0.0006637335562545929,0.02438762331917228,3,v6_F0300_k06075__v6_F0280_k05800,independent
smoothstep_reparameterization,0.2,0.10400000000000002,0.02580514922500524,0.02580514924489445,1.9889211805290685e-11,0.00227253629137375,0.02438762331917228,3,v6_F0300_k06075__v6_F0280_k05800,independent
smoothstep_reparameterization,0.3,0.216,0.023947787815560596,0.023947787852906292,3.7345695980128824e-11,0.00412989768336191,0.02438762331917228,3,v6_F0300_k06075__v6_F0280_k05800,independent
smoothstep_reparameterization,0.4,0.3520000000000001,0.022514966149115426,0.02251496620765828,5.85428545918365e-11,0.00556271932860992,0.02438762331917228,3,v6_F0300_k06075__v6_F0280_k05800,independent
smoothstep_reparameterization,0.5,0.5,0.021980779624864784,0.02198077970647513,8.1610346952532e-11,0.00609690582979307,0.02438762331917228,3,v6_F0300_k06075__v6_F0280_k05800,independent
smoothstep_reparameterization,0.6,0.648,0.022514966102980438,0.02251496620765828,1.0467784278267445e-10,0.00556271932860992,0.02438762331917228,3,v6_F0300_k06075__v6_F0280_k05800,independent
smoothstep_reparameterization,0.7,0.7839999999999999,0.02394778772703129,0.02394778785290629,1.2587499792493517e-10,0.004129897683361912,0.02438762331917228,3,v6_F0300_k06075__v6_F0280_k05800,independent
smoothstep_reparameterization,0.8,0.8960000000000001,0.025805149101562973,0.025805149244894455,1.433314820997733e-10,0.002272536291373747,0.02438762331917228,3,v6_F0300_k06075__v6_F0280_k05800,independent
smoothstep_reparameterization,0.9,0.972,0.027413951824836656,0.027413951980013607,1.551769511498602e-10,0.0006637335562545934,0.02438762331917228,3,v6_F0300_k06075__v6_F0280_k05800,independent
identity,0.1,0.1,0.02709174703526357,0.027091747097654734,6.239116515094345e-11,0.0016928302510647352,0.01880922501183039,4,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
identity,0.2,0.2,0.02577510127628184,0.025775101346826604,7.054476447443392e-11,0.003009476001892863,0.01880922501183039,4,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
identity,0.3,0.3,0.024834640017536717,0.024834640096235087,7.869837073681829e-11,0.003949937252484382,0.01880922501183039,4,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
identity,0.4,0.4,0.024270363259028208,0.024270363345880175,8.685196659086181e-11,0.004514214002839293,0.01880922501183039,4,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
identity,0.5,0.5,0.0240822710007563,0.024082271095761873,9.500557285324618e-11,0.004702306252957597,0.01880922501183039,4,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
identity,0.6,0.6,0.024270363242721006,0.024270363345880175,1.031591687072897e-10,0.004514214002839293,0.01880922501183039,4,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
identity,0.7,0.7,0.02483463998492232,0.024834640096235087,1.1131276803078016e-10,0.003949937252484382,0.01880922501183039,4,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
identity,0.8,0.8,0.02577510122736024,0.025775101346826607,1.1946636735427063e-10,0.003009476001892862,0.01880922501183039,4,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
identity,0.9,0.9,0.027091746970034768,0.027091747097654734,1.276199666777611e-10,0.0016928302510647347,0.01880922501183039,4,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.1,0.028000000000000004,0.028272665424276915,0.028272665480797494,5.652057988303483e-11,0.0005119118679219759,0.01880922501183039,4,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.2,0.10400000000000002,0.027031858462499756,0.027031858525217067,6.271731051166185e-11,0.0017527188235024033,0.01880922501183039,4,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.3,0.216,0.02559934787646672,0.025599347948316063,7.184934244786056e-11,0.0031852294004034052,0.01880922501183039,4,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.4,0.3520000000000001,0.024494268277482762,0.024494268360421005,8.293824307892272e-11,0.004290308988298465,0.01880922501183039,4,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.5,0.5,0.0240822710007563,0.024082271095761873,9.500557285324618e-11,0.004702306252957597,0.01880922501183039,4,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.6,0.648,0.024494268253348106,0.024494268360421005,1.0707289915812268e-10,0.004290308988298464,0.01880922501183039,4,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.7,0.7839999999999999,0.025599347830154273,0.025599347948316063,1.1816178938084398e-10,0.0031852294004034065,0.01880922501183039,4,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.8,0.8960000000000001,0.027031858397923242,0.027031858525217067,1.2729382478648965e-10,0.001752718823502401,0.01880922501183039,4,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.9,0.972,0.028272665347306936,0.02827266548079749,1.3349055541511667e-10,0.0005119118679219764,0.01880922501183039,4,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
identity,0.1,0.1,0.027632984984642305,0.027632985047033463,6.239115821204955e-11,0.0011515923016860048,0.012795470018733386,4,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
identity,0.2,0.2,0.02673730207517737,0.026737302145722126,7.054475753554001e-11,0.0020472752029973423,0.012795470018733386,4,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
identity,0.3,0.3,0.026097528566087092,0.026097528644785456,7.869836379792439e-11,0.002687048703934011,0.012795470018733386,4,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
identity,0.4,0.4,0.025713664457371492,0.025713664544223455,8.685196312141485e-11,0.0030709128044960126,0.012795470018733386,4,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
identity,0.5,0.5,0.025585709749030558,0.025585709844036124,9.500556591435227e-11,0.0031988675046833465,0.012795470018733386,4,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
identity,0.6,0.6,0.025713664441064293,0.025713664544223455,1.0315916176839579e-10,0.0030709128044960126,0.012795470018733386,4,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
identity,0.7,0.7,0.02609752853347269,0.026097528644785456,1.1131276456133321e-10,0.0026870487039340114,0.012795470018733386,4,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
identity,0.8,0.8,0.026737302026255766,0.026737302145722126,1.1946636041537673e-10,0.0020472752029973415,0.012795470018733386,4,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
identity,0.9,0.9,0.027632984919413503,0.027632985047033463,1.276199597388672e-10,0.0011515923016860046,0.012795470018733386,4,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.1,0.028000000000000004,0.028436335780169048,0.02843633583668962,5.6520572944140923e-11,0.0003482415120298479,0.012795470018733386,4,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.2,0.10400000000000002,0.027592244207776513,0.027592244270493817,6.271730357276795e-11,0.0011923330782256521,0.012795470018733386,4,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.3,0.216,0.026617741202017743,0.026617741273867082,7.184933897841361e-11,0.0021668360748523866,0.012795470018733386,4,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.4,0.3520000000000001,0.02586598173638822,0.025865981819326457,8.293823614002882e-11,0.0029185955293930107,0.012795470018733386,4,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.5,0.5,0.025585709749030558,0.025585709844036124,9.500556591435227e-11,0.0031988675046833465,0.012795470018733386,4,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.6,0.648,0.025865981712253565,0.025865981819326457,1.0707289221922878e-10,0.0029185955293930103,0.012795470018733386,4,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.7,0.7839999999999999,0.026617741155705296,0.026617741273867082,1.1816178591139703e-10,0.002166836074852387,0.012795470018733386,4,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.8,0.8960000000000001,0.027592244143199995,0.027592244270493817,1.272938213170427e-10,0.0011923330782256504,0.012795470018733386,4,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.9,0.972,0.02843633570319907,0.02843633583668962,1.3349055194566972e-10,0.00034824151202984816,0.012795470018733386,4,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
identity,0.1,0.1,0.02663019107687057,0.026630191139261728,6.239115821204955e-11,0.0021543862094577397,0.02393762454953044,4,v6_F0300_k06050__v6_F0280_k05800,independent
identity,0.2,0.2,0.024954557350249845,0.024954557420794596,7.054475059664611e-11,0.003830019927924871,0.02393762454953044,4,v6_F0300_k06050__v6_F0280_k05800,independent
identity,0.3,0.3,0.023757676114619715,0.023757676193318075,7.869836032847743e-11,0.0050269011554013926,0.02393762454953044,4,v6_F0300_k06050__v6_F0280_k05800,independent
identity,0.4,0.4,0.023039547369980207,0.023039547456832163,8.685195618252095e-11,0.005745029891887305,0.02393762454953044,4,v6_F0300_k06050__v6_F0280_k05800,independent
identity,0.5,0.5,0.022800171116331303,0.02280017121133686,9.500555550601142e-11,0.00598440613738261,0.02393762454953044,4,v6_F0300_k06050__v6_F0280_k05800,independent
identity,0.6,0.6,0.023039547353673005,0.023039547456832163,1.0315915829894884e-10,0.005745029891887305,0.02393762454953044,4,v6_F0300_k06050__v6_F0280_k05800,independent
identity,0.7,0.7,0.02375767608200532,0.023757676193318075,1.1131275415299235e-10,0.0050269011554013926,0.02393762454953044,4,v6_F0300_k06050__v6_F0280_k05800,independent
identity,0.8,0.8,0.024954557301328242,0.0249545574207946,1.1946635694592977e-10,0.00383001992792487,0.02393762454953044,4,v6_F0300_k06050__v6_F0280_k05800,independent
identity,0.9,0.9,0.02663019101164177,0.026630191139261728,1.276199597388672e-10,0.0021543862094577392,0.02393762454953044,4,v6_F0300_k06050__v6_F0280_k05800,independent
smoothstep_reparameterization,0.1,0.028000000000000004,0.02813309090245888,0.028133090958979447,5.652056600524702e-11,0.0006514863897400206,0.02393762454953044,4,v6_F0300_k06050__v6_F0280_k05800,independent
smoothstep_reparameterization,0.2,0.10400000000000002,0.026553973679978724,0.026553973742696024,6.2717300103321e-11,0.002230603606023445,0.02393762454953044,4,v6_F0300_k06050__v6_F0280_k05800,independent
smoothstep_reparameterization,0.3,0.216,0.024730884185154456,0.024730884257003788,7.184933203951971e-11,0.0040536930917156825,0.02393762454953044,4,v6_F0300_k06050__v6_F0280_k05800,independent
smoothstep_reparameterization,0.4,0.3520000000000001,0.02332450085653154,0.023324500939469774,8.293823267058187e-11,0.005460076409249695,0.02393762454953044,4,v6_F0300_k06050__v6_F0280_k05800,independent
smoothstep_reparameterization,0.5,0.5,0.022800171116331303,0.02280017121133686,9.500555550601142e-11,0.00598440613738261,0.02393762454953044,4,v6_F0300_k06050__v6_F0280_k05800,independent
smoothstep_reparameterization,0.6,0.648,0.023324500832396886,0.023324500939469774,1.0707288874978182e-10,0.005460076409249695,0.02393762454953044,4,v6_F0300_k06050__v6_F0280_k05800,independent
smoothstep_reparameterization,0.7,0.7839999999999999,0.024730884138842002,0.024730884257003784,1.1816178244195008e-10,0.004053693091715684,0.02393762454953044,4,v6_F0300_k06050__v6_F0280_k05800,independent
smoothstep_reparameterization,0.8,0.8960000000000001,0.026553973615402213,0.026553973742696028,1.272938143781488e-10,0.0022306036060234418,0.02393762454953044,4,v6_F0300_k06050__v6_F0280_k05800,independent
smoothstep_reparameterization,0.9,0.972,0.0281330908254889,0.028133090958979447,1.3349054847622277e-10,0.000651486389740021,0.02393762454953044,4,v6_F0300_k06050__v6_F0280_k05800,independent
identity,0.1,0.1,0.027085041054671993,0.027085041114511797,5.98398032514158e-11,0.001622878620098971,0.018031984667766343,5,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
identity,0.2,0.2,0.02582280211788214,0.02582280218776815,6.988601017332563e-11,0.0028851175468426154,0.018031984667766343,5,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
identity,0.3,0.3,0.024921202874447598,0.024921202954379836,7.993223791191717e-11,0.003786716780230932,0.018031984667766343,5,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
identity,0.4,0.4,0.024380243324368396,0.024380243414346844,8.997844830327395e-11,0.004327676320263922,0.018031984667766343,5,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
identity,0.5,0.5,0.02419992346764451,0.02419992356766918,1.0002466910297159e-10,0.004507996166941586,0.018031984667766343,5,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
identity,0.6,0.6,0.02438024330427596,0.024380243414346844,1.1007088296377532e-10,0.004327676320263922,0.018031984667766343,5,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
identity,0.7,0.7,0.024921202834262735,0.024921202954379836,1.20117100294026e-10,0.0037867167802309322,0.018031984667766343,5,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
identity,0.8,0.8,0.02582280205760484,0.02582280218776815,1.3016331068538278e-10,0.0028851175468426146,0.018031984667766343,5,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
identity,0.9,0.9,0.02708504097430227,0.027085041114511797,1.4020952801563347e-10,0.0016228786200989706,0.018031984667766343,5,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.1,0.028000000000000004,0.02821716118728631,0.02821716123989284,5.260653024308226e-11,0.0004907584947179288,0.018031984667766343,5,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.2,0.10400000000000002,0.02702762721508798,0.027027627275329626,6.024164500573193e-11,0.0016802924592811393,0.018031984667766343,5,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.3,0.216,0.025654311251539132,0.025654311323032544,7.149341188505964e-11,0.0030536084115782235,0.018031984667766343,5,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.4,0.3520000000000001,0.024594896074675666,0.024594896159831934,8.515626745420057e-11,0.0041130235747788325,0.018031984667766343,5,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.5,0.5,0.02419992346764451,0.02419992356766918,1.0002466910297159e-10,0.004507996166941586,0.018031984667766343,5,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.6,0.648,0.02459489604493887,0.024594896159831934,1.148930638128487e-10,0.004113023574778832,0.018031984667766343,5,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.7,0.7839999999999999,0.02565431119447662,0.02565431132303254,1.2855591938198963e-10,0.0030536084115782244,0.018031984667766343,5,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.8,0.8960000000000001,0.027027627135521946,0.02702762727532963,1.398076827918704e-10,0.0016802924592811369,0.018031984667766343,5,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.9,0.972,0.02821716109245003,0.028217161239892836,1.4744280449341396e-10,0.0004907584947179293,0.018031984667766343,5,v6_F0300_k06050__v6_F0280_k05800,maximal_same_ic
identity,0.1,0.1,0.02760613861205847,0.027606138671898272,5.98398032514158e-11,0.0011017810627124956,0.012242011807916616,5,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
identity,0.2,0.2,0.026749197775458092,0.026749197845344106,6.988601364277258e-11,0.001958721889266659,0.012242011807916616,5,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
identity,0.3,0.3,0.026137097175016038,0.026137097254948276,7.993223791191717e-11,0.0025708224796624894,0.012242011807916616,5,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
identity,0.4,0.4,0.025769836810732326,0.025769836900710778,8.99784517727209e-11,0.002938082833899988,0.012242011807916616,5,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
identity,0.5,0.5,0.025647416682606942,0.02564741678263161,1.0002466910297159e-10,0.003060502951979154,0.012242011807916616,5,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
identity,0.6,0.6,0.02576983679063989,0.025769836900710778,1.1007088643322227e-10,0.002938082833899988,0.012242011807916616,5,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
identity,0.7,0.7,0.026137097134831175,0.026137097254948276,1.20117100294026e-10,0.00257082247966249,0.012242011807916616,5,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
identity,0.8,0.8,0.026749197715180792,0.02674919784534411,1.3016331762427669e-10,0.001958721889266658,0.012242011807916616,5,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
identity,0.9,0.9,0.027606138531688737,0.027606138671898272,1.4020953495452737e-10,0.0011017810627124952,0.012242011807916616,5,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.1,0.028000000000000004,0.02837474108863998,0.02837474114124651,5.260653024308226e-11,0.00033317859336425866,0.012242011807916616,5,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.2,0.10400000000000002,0.027567160046060215,0.027567160106301863,6.024164847517888e-11,0.0011407596283089022,0.012242011807916616,5,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.3,0.216,0.02663480841551752,0.026634808487010934,7.14934153545066e-11,0.0020731112475998316,0.012242011807916616,5,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.4,0.3520000000000001,0.02591556572411595,0.025915565809272217,8.515626745420057e-11,0.002792353925338549,0.012242011807916616,5,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.5,0.5,0.025647416682606942,0.02564741678263161,1.0002466910297159e-10,0.003060502951979154,0.012242011807916616,5,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.6,0.648,0.025915565694379146,0.025915565809272217,1.148930707517426e-10,0.0027923539253385484,0.012242011807916616,5,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.7,0.7839999999999999,0.02663480835845501,0.026634808487010934,1.2855592285143658e-10,0.002073111247599832,0.012242011807916616,5,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.8,0.8960000000000001,0.02756715996649418,0.027567160106301867,1.3980768626131734e-10,0.0011407596283089007,0.012242011807916616,5,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
smoothstep_reparameterization,0.9,0.972,0.028374740993803698,0.028374741141246506,1.474428079628609e-10,0.00033317859336425893,0.012242011807916616,5,v6_F0300_k06050__v6_F0280_k05800,geometric_l2_ot
identity,0.1,0.1,0.026553588440239646,0.026553588500079446,5.983979978196885e-11,0.0021543312345313217,0.02393701371701468,5,v6_F0300_k06050__v6_F0280_k05800,independent
identity,0.2,0.2,0.024877997470002407,0.024877997539888418,6.988601017332563e-11,0.0038299221947223497,0.02393701371701468,5,v6_F0300_k06050__v6_F0280_k05800,independent
identity,0.3,0.3,0.023681146774105447,0.023681146854037684,7.993223791191717e-11,0.005026772880573083,0.02393701371701468,5,v6_F0300_k06050__v6_F0280_k05800,independent
identity,0.4,0.4,0.022963036352548795,0.022963036442527243,8.997844830327395e-11,0.005744883292083523,0.02393701371701468,5,v6_F0300_k06050__v6_F0280_k05800,independent
identity,0.5,0.5,0.022723666205332435,0.022723666305357097,1.0002466216407768e-10,0.00598425342925367,0.02393701371701468,5,v6_F0300_k06050__v6_F0280_k05800,independent
identity,0.6,0.6,0.022963036332456364,0.022963036442527243,1.1007087949432837e-10,0.005744883292083523,0.02393701371701468,5,v6_F0300_k06050__v6_F0280_k05800,independent
identity,0.7,0.7,0.023681146733920588,0.02368114685403768,1.201170933551321e-10,0.005026772880573084,0.02393701371701468,5,v6_F0300_k06050__v6_F0280_k05800,independent
identity,0.8,0.8,0.024877997409725107,0.024877997539888418,1.3016331068538278e-10,0.0038299221947223484,0.02393701371701468,5,v6_F0300_k06050__v6_F0280_k05800,independent
identity,0.9,0.9,0.026553588359869918,0.026553588500079446,1.4020952801563347e-10,0.002154331234531321,0.02393701371701468,5,v6_F0300_k06050__v6_F0280_k05800,independent
smoothstep_reparameterization,0.1,0.028000000000000004,0.02805644991668197,0.028056449969288494,5.260652330418836e-11,0.0006514697653222716,0.02393701371701468,5,v6_F0300_k06050__v6_F0280_k05800,independent
smoothstep_reparameterization,0.2,0.10400000000000002,0.026477372988162825,0.02647737304840447,6.024164500573193e-11,0.0022305466862062966,0.02393701371701468,5,v6_F0300_k06050__v6_F0280_k05800,independent
smoothstep_reparameterization,0.3,0.216,0.02465433001222322,0.024654330083716633,7.149341188505964e-11,0.0040535896508941335,0.02393701371701468,5,v6_F0300_k06050__v6_F0280_k05800,independent
smoothstep_reparameterization,0.4,0.3520000000000001,0.02324798256865832,0.023247982653814586,8.515626745420057e-11,0.005459937080796181,0.02393701371701468,5,v6_F0300_k06050__v6_F0280_k05800,independent
smoothstep_reparameterization,0.5,0.5,0.022723666205332435,0.022723666305357097,1.0002466216407768e-10,0.00598425342925367,0.02393701371701468,5,v6_F0300_k06050__v6_F0280_k05800,independent
smoothstep_reparameterization,0.6,0.648,0.023247982538921522,0.023247982653814586,1.148930638128487e-10,0.00545993708079618,0.02393701371701468,5,v6_F0300_k06050__v6_F0280_k05800,independent
smoothstep_reparameterization,0.7,0.7839999999999999,0.024654329955160714,0.024654330083716633,1.2855591938198963e-10,0.004053589650894135,0.02393701371701468,5,v6_F0300_k06050__v6_F0280_k05800,independent
smoothstep_reparameterization,0.8,0.8960000000000001,0.026477372908596794,0.026477373048404473,1.3980767932242344e-10,0.0022305466862062935,0.02393701371701468,5,v6_F0300_k06050__v6_F0280_k05800,independent
smoothstep_reparameterization,0.9,0.972,0.028056449821845693,0.028056449969288494,1.47442801023967e-10,0.0006514697653222721,0.02393701371701468,5,v6_F0300_k06050__v6_F0280_k05800,independent
identity,0.1,0.1,0.026571828263623178,0.02657182840464243,1.4101925183140906e-10,0.0014773456013235777,0.016414951125817527,6,v6_F0280_k05950__v6_F0280_k05800,maximal_same_ic
identity,0.2,0.2,0.025422781697525577,0.025422781825835204,1.283096268123174e-10,0.0026263921801308048,0.016414951125817527,6,v6_F0280_k05950__v6_F0280_k05800,maximal_same_ic
identity,0.3,0.3,0.024602034153944324,0.024602034269544326,1.1560000179322572e-10,0.0034471397364216807,0.016414951125817527,6,v6_F0280_k05950__v6_F0280_k05800,maximal_same_ic
identity,0.4,0.4,0.02410958563287943,0.024109585735769802,1.0289037330468709e-10,0.0039395882701962065,0.016414951125817527,6,v6_F0280_k05950__v6_F0280_k05800,maximal_same_ic
identity,0.5,0.5,0.02394543613433088,0.023945436224511625,9.018074481614846e-11,0.004103737781454382,0.016414951125817527,6,v6_F0280_k05950__v6_F0280_k05800,maximal_same_ic
identity,0.6,0.6,0.02410958565829868,0.024109585735769802,7.747112326650374e-11,0.0039395882701962065,0.016414951125817527,6,v6_F0280_k05950__v6_F0280_k05800,maximal_same_ic
identity,0.7,0.7,0.02460203420478283,0.024602034269544326,6.476149477796511e-11,0.003447139736421681,0.016414951125817527,6,v6_F0280_k05950__v6_F0280_k05800,maximal_same_ic
identity,0.8,0.8,0.025422781773783338,0.025422781825835204,5.2051866289426485e-11,0.002626392180130804,0.016414951125817527,6,v6_F0280_k05950__v6_F0280_k05800,maximal_same_ic
identity,0.9,0.9,0.02657182836530019,0.026571828404642433,3.934224127033481e-11,0.0014773456013235772,0.016414951125817527,6,v6_F0280_k05950__v6_F0280_k05800,maximal_same_ic
smoothstep_reparameterization,0.1,0.028000000000000004,0.027602424545955573,0.027602424696125758,1.5017018531460202e-10,0.0004467493098402499,0.016414951125817527,6,v6_F0280_k05950__v6_F0280_k05800,maximal_same_ic
