candidate_key,geometry,geometry_deg,provenance,population_valid,finite_valid,population_loss,finite_risk,projective_separation_deg,allowance_percent,L_max,R_max,feasible,is_previous_incumbent,is_historical_full,is_stage_winner,proxy_evaluated,prescreen_evaluated,prescreen_A_full_h,prescreen_passes,prescreen_source,selection_evaluated,selection_A_full_h,selection_passes,selection_source,validation_evaluated,proxy_A_full_h,proxy_passes,proxy_source,validation_A_full_h,validation_passes,validation_source
"[0.31968831915919177,1.183075473043203]","[0.31968831915919177,1.183075473043203]","[18.316791447452943,67.78523145081893]","[""initial_ring_center_1_r4_5""]",True,True,0.06911982645354968,0.06689231906367446,49.468440003365984,1.0,0.0692360118546043,0.06684759408820659,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3690536851387292,1.162627668942967]","[0.3690536851387292,1.162627668942967]","[21.145218572199134,66.61365857556511]","[""initial_ring_center_1_r4_6""]",True,True,0.0687981136228978,0.06638930995963502,45.46844000336598,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,16.029002074021612,True,new_corrected_nested_sweep_evaluation,,,
"[0.41841905111826655,1.183075473043203]","[0.41841905111826655,1.183075473043203]","[23.973645696945322,67.78523145081893]","[""initial_ring_center_1_r4_7""]",True,True,0.0687413234263815,0.0661600371583303,43.8115857538736,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,22.162540507676802,True,new_corrected_nested_sweep_evaluation,,,
"[0.4039602701786158,1.2324408390227404]","[0.4039602701786158,1.2324408390227404]","[23.145218572199134,70.61365857556511]","[""initial_ring_center_1_r2_0""]",True,True,0.06885865065008188,0.06627759585918545,47.46844000336598,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,21.755831150065056,True,new_corrected_nested_sweep_evaluation,,,
"[0.393736368128498,1.257123522012509]","[0.393736368128498,1.257123522012509]","[22.559432134572234,72.0278721379382]","[""initial_ring_center_1_r2_1""]",True,True,0.06906460833851003,0.06647524419084366,49.46844000336597,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,20.836846611007527,True,new_corrected_nested_sweep_evaluation,,,
"[0.3690536851387292,1.2673474240626268]","[0.3690536851387292,1.2673474240626268]","[21.145218572199134,72.61365857556511]","[""initial_ring_center_1_r2_2""]",True,True,0.06930242193529376,0.06677055355717709,51.46844000336598,1.0,0.0692360118546043,0.06684759408820659,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3443710021489605,1.257123522012509]","[0.3443710021489605,1.257123522012509]","[19.73100500982604,72.0278721379382]","[""initial_ring_center_1_r2_3""]",True,True,0.06939133813236939,0.0669674100765096,52.29686712811217,1.0,0.0692360118546043,0.06684759408820659,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.33414710009884263,1.2324408390227404]","[0.33414710009884263,1.2324408390227404]","[19.145218572199134,70.61365857556511]","[""initial_ring_center_1_r2_4""]",True,True,0.0692531548981173,0.06691494725138955,51.46844000336598,1.0,0.0692360118546043,0.06684759408820659,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3443710021489605,1.2077581560329715]","[0.3443710021489605,1.2077581560329715]","[19.73100500982604,69.19944501319202]","[""initial_ring_center_1_r2_5""]",True,True,0.06900361192589706,0.06665927526409621,49.468440003365984,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,True,23.989160187331972,True,new_corrected_nested_sweep_evaluation,False,,,,False,14.240636639509844,True,new_corrected_nested_sweep_evaluation,,,
"[0.3690536851387292,1.1975342539828537]","[0.3690536851387292,1.1975342539828537]","[21.145218572199134,68.61365857556511]","[""initial_ring_center_1_r2_6""]",True,True,0.06882530170235758,0.06639941958689809,47.46844000336598,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,16.70879021441122,True,new_corrected_nested_sweep_evaluation,,,
"[0.393736368128498,1.2077581560329715]","[0.393736368128498,1.2077581560329715]","[22.559432134572234,69.19944501319202]","[""initial_ring_center_1_r2_7""]",True,True,0.0687792728554545,0.06625977732123722,46.640012878619785,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,19.819791651940573,True,new_corrected_nested_sweep_evaluation,,,
"[0.3865069776586725,1.2324408390227404]","[0.3865069776586725,1.2324408390227404]","[22.145218572199134,70.61365857556511]","[""initial_ring_center_1_r1_0""]",True,True,0.06890731687906636,0.06638277310221204,48.46844000336598,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,19.425701857017465,True,new_corrected_nested_sweep_evaluation,,,
"[0.3813950266336135,1.2447821805176247]","[0.3813950266336135,1.2447821805176247]","[21.85232535338568,71.32076535675166]","[""initial_ring_center_1_r1_1""]",True,True,0.06901389277079886,0.06648682531877144,49.468440003365984,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,18.96784845429133,True,new_corrected_nested_sweep_evaluation,,,
"[0.3690536851387292,1.249894131542684]","[0.3690536851387292,1.249894131542684]","[21.145218572199134,71.61365857556513]","[""initial_ring_center_1_r1_2""]",True,True,0.06912404622668945,0.0666290102217283,50.46844000336599,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,17.46000483606359,True,new_corrected_nested_sweep_evaluation,,,
"[0.35671234364384485,1.2447821805176247]","[0.35671234364384485,1.2447821805176247]","[20.438111791012588,71.32076535675166]","[""initial_ring_center_1_r1_3""]",True,True,0.06916274193390329,0.06671998065297888,50.882653565739076,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,True,19.848632065214492,True,new_corrected_nested_sweep_evaluation,False,,,,False,15.924605710803736,True,new_corrected_nested_sweep_evaluation,,,
"[0.3516003926187859,1.2324408390227404]","[0.3516003926187859,1.2324408390227404]","[20.145218572199134,70.61365857556511]","[""initial_ring_center_1_r1_4""]",True,True,0.06910021590090067,0.06669687764538078,50.46844000336598,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,True,21.08221989169792,True,new_corrected_nested_sweep_evaluation,False,,,,False,15.23755153454683,True,new_corrected_nested_sweep_evaluation,,,
"[0.35671234364384485,1.2200994975278558]","[0.35671234364384485,1.2200994975278558]","[20.438111791012588,69.90655179437856]","[""initial_ring_center_1_r1_5""]",True,True,0.06898284583894058,0.06657841265551218,49.46844000336597,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,True,22.634040161126347,True,new_corrected_nested_sweep_evaluation,False,,,,False,15.674302477382223,True,new_corrected_nested_sweep_evaluation,,,
"[0.3690536851387292,1.214987546502797]","[0.3690536851387292,1.214987546502797]","[21.145218572199134,69.61365857556511]","[""initial_ring_center_1_r1_6""]",True,True,0.06888768666582501,0.06644516853710433,48.46844000336598,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,16.997493942332056,True,new_corrected_nested_sweep_evaluation,,,
"[0.3813950266336135,1.2200994975278558]","[0.3813950266336135,1.2200994975278558]","[21.85232535338568,69.90655179437856]","[""initial_ring_center_1_r1_7""]",True,True,0.06885973696868289,0.06636856190020776,48.05422644099288,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,18.5541109338101,True,new_corrected_nested_sweep_evaluation,,,
"[0.5090367655837053,1.1195666727508942]","[0.5090367655837053,1.1195666727508942]","[29.165658284936548,64.14644523213042]","[""initial_ring_center_2_r4_0""]",True,True,0.06932467124487798,0.06650582165242738,34.98078694719387,1.0,0.0692360118546043,0.06684759408820659,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.4885889614834695,1.1689320387304314]","[0.4885889614834695,1.1689320387304314]","[27.99408540968274,66.9748723568766]","[""initial_ring_center_2_r4_1""]",True,True,0.06898024127948876,0.06619955289188889,38.98078694719386,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,30.746087143530687,True,new_corrected_nested_sweep_evaluation,,,
"[0.4392235955039321,1.1893798428306672]","[0.4392235955039321,1.1893798428306672]","[25.165658284936548,68.14644523213042]","[""initial_ring_center_2_r4_2""]",True,True,0.06876782025637558,0.06611899488052253,42.98078694719387,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,25.11379359970431,True,new_corrected_nested_sweep_evaluation,,,
"[0.38985822952439464,1.1689320387304314]","[0.38985822952439464,1.1689320387304314]","[22.337231160190356,66.9748723568766]","[""initial_ring_center_2_r4_3""]",True,True,0.06875367754145575,0.06627134262626289,44.637641196686246,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,18.362868553283953,True,new_corrected_nested_sweep_evaluation,,,
"[0.369410425424159,1.1195666727508942]","[0.369410425424159,1.1195666727508942]","[21.16565828493655,64.14644523213042]","[""initial_ring_center_2_r4_4""]",True,True,0.06891234738408647,0.06650061307442276,42.98078694719386,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,True,35.689850507492174,True,new_corrected_nested_sweep_evaluation,False,,,,False,15.072115748747759,True,new_corrected_nested_sweep_evaluation,,,
"[0.38985822952439464,1.0702013067713567]","[0.38985822952439464,1.0702013067713567]","[22.337231160190356,61.31801810738423]","[""initial_ring_center_2_r4_5""]",True,True,0.06920450025468462,0.0667114013956774,38.98078694719388,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,True,41.3756081523612,True,new_corrected_nested_sweep_evaluation,False,,,,False,15.355116937269095,True,new_corrected_nested_sweep_evaluation,,,
"[0.4392235955039321,1.0497535026711209]","[0.4392235955039321,1.0497535026711209]","[25.165658284936548,60.14644523213042]","[""initial_ring_center_2_r4_6""]",True,True,0.06950106405289447,0.06687051556925544,34.98078694719387,1.0,0.0692360118546043,0.06684759408820659,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.4885889614834694,1.0702013067713567]","[0.4885889614834694,1.0702013067713567]","[27.994085409682736,61.31801810738423]","[""initial_ring_center_2_r4_7""]",True,True,0.06956054007109815,0.06680557053556707,33.323932697701494,1.0,0.0692360118546043,0.06684759408820659,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.47413018054381867,1.1195666727508942]","[0.47413018054381867,1.1195666727508942]","[27.165658284936548,64.14644523213042]","[""initial_ring_center_2_r2_0""]",True,True,0.0691449071563829,0.06641921502078618,36.98078694719387,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,25.6813352257321,True,new_corrected_nested_sweep_evaluation,,,
"[0.4639062784937008,1.1442493557406628]","[0.4639062784937008,1.1442493557406628]","[26.579871847309644,65.56065879450351]","[""initial_ring_center_2_r2_1""]",True,True,0.06896848145807932,0.0662659672222794,38.98078694719386,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,25.969543688151212,True,new_corrected_nested_sweep_evaluation,,,
"[0.4392235955039321,1.1544732577907806]","[0.4392235955039321,1.1544732577907806]","[25.165658284936548,66.14644523213042]","[""initial_ring_center_2_r2_2""]",True,True,0.06884073252388251,0.06620704456937916,40.98078694719387,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,23.519229306809567,True,new_corrected_nested_sweep_evaluation,,,
"[0.41454091251416336,1.1442493557406628]","[0.41454091251416336,1.1442493557406628]","[23.751444722563452,65.56065879450351]","[""initial_ring_center_2_r2_3""]",True,True,0.0688225184948432,0.06626580689240433,41.80921407194006,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,20.258482335122416,True,new_corrected_nested_sweep_evaluation,,,
"[0.4043170104640455,1.1195666727508942]","[0.4043170104640455,1.1195666727508942]","[23.165658284936548,64.14644523213042]","[""initial_ring_center_2_r2_4""]",True,True,0.06891608992138473,0.06639145787369907,40.98078694719387,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,18.292302152960332,True,new_corrected_nested_sweep_evaluation,,,
"[0.41454091251416336,1.0948839897611253]","[0.41454091251416336,1.0948839897611253]","[23.751444722563452,62.73223166975732]","[""initial_ring_center_2_r2_5""]",True,True,0.06908083618627339,0.06652236368451782,38.98078694719386,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,18.320872470040662,True,new_corrected_nested_sweep_evaluation,,,
"[0.4392235955039321,1.0846600877110075]","[0.4392235955039321,1.0846600877110075]","[25.165658284936548,62.14644523213042]","[""initial_ring_center_2_r2_6""]",True,True,0.06922887430227241,0.06660019873741263,36.98078694719387,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,20.141904130836686,True,new_corrected_nested_sweep_evaluation,,,
"[0.4639062784937008,1.0948839897611253]","[0.4639062784937008,1.0948839897611253]","[26.579871847309644,62.73223166975732]","[""initial_ring_center_2_r2_7""]",True,True,0.06925832711332496,0.06656326911317681,36.15235982244768,1.0,0.0692360118546043,0.06684759408820659,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.45667688802387535,1.1195666727508942]","[0.45667688802387535,1.1195666727508942]","[26.165658284936548,64.14644523213042]","[""initial_ring_center_2_r1_0""]",True,True,0.06906784046834195,0.06639009189762937,37.98078694719387,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,23.726577717078214,True,new_corrected_nested_sweep_evaluation,,,
"[0.4515649369988164,1.1319080142457785]","[0.4515649369988164,1.1319080142457785]","[25.872765066123094,64.85355201331697]","[""initial_ring_center_2_r1_1""]",True,True,0.06897969785582872,0.06631470134155734,38.98078694719388,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,23.82664278414324,True,new_corrected_nested_sweep_evaluation,,,
"[0.4392235955039321,1.1370199652708375]","[0.4392235955039321,1.1370199652708375]","[25.165658284936548,65.14644523213042]","[""initial_ring_center_2_r1_2""]",True,True,0.06891192421071106,0.06628179150182698,39.98078694719387,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,22.686728015769155,True,new_corrected_nested_sweep_evaluation,,,
"[0.4268822540090477,1.1319080142457785]","[0.4268822540090477,1.1319080142457785]","[24.45855150375,64.85355201331697]","[""initial_ring_center_2_r1_3""]",True,True,0.06890072636783776,0.06630762106001693,40.39500050956697,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,21.091930040075248,True,new_corrected_nested_sweep_evaluation,,,
"[0.42177030298398877,1.1195666727508942]","[0.42177030298398877,1.1195666727508942]","[24.165658284936548,64.14644523213042]","[""initial_ring_center_2_r1_4""]",True,True,0.06895060054015081,0.06637306787679417,39.98078694719387,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,20.028950601067248,True,new_corrected_nested_sweep_evaluation,,,
"[0.4268822540090477,1.1072253312560099]","[0.4268822540090477,1.1072253312560099]","[24.45855150375,63.43933845094388]","[""initial_ring_center_2_r1_5""]",True,True,0.06903591152223096,0.06644296665685724,38.98078694719388,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,20.00822093460036,True,new_corrected_nested_sweep_evaluation,,,
"[0.4392235955039321,1.1021133802309508]","[0.4392235955039321,1.1021133802309508]","[25.165658284936548,63.146445232130425]","[""initial_ring_center_2_r1_6""]",True,True,0.06910871454903957,0.06648055852888607,37.98078694719388,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,20.99074258138132,True,new_corrected_nested_sweep_evaluation,,,
"[0.4515649369988164,1.1072253312560099]","[0.4515649369988164,1.1072253312560099]","[25.872765066123094,63.43933845094388]","[""initial_ring_center_2_r1_7""]",True,True,0.06912271079417295,0.06646018635733554,37.566573384820785,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,22.506280405113678,True,new_corrected_nested_sweep_evaluation,,,
"[0.4779569570999451,1.1859824182270888]","[0.4779569570999451,1.1859824182270888]","[27.3849164307422,67.95178714113146]","[""initial_ring_center_3_r4_0""]",True,True,0.06889079499454465,0.06613114411969945,40.56687071038926,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,30.34147754169866,True,new_corrected_nested_sweep_evaluation,,,
"[0.45750915299970935,1.2353477842066258]","[0.45750915299970935,1.2353477842066258]","[26.213343555488393,70.78021426587763]","[""initial_ring_center_3_r4_1""]",True,True,0.06887105205717267,0.06612595196783991,44.56687071038924,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,29.860334559278193,True,new_corrected_nested_sweep_evaluation,,,
"[0.40814378702017196,1.2557955883068617]","[0.40814378702017196,1.2557955883068617]","[23.3849164307422,71.95178714113145]","[""initial_ring_center_3_r4_2""]",True,True,0.06900655381121631,0.06637523561410608,48.566870710389246,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,22.889883753831608,True,new_corrected_nested_sweep_evaluation,,,
"[0.3587784210406345,1.2353477842066258]","[0.3587784210406345,1.2353477842066258]","[20.55648930599601,70.78021426587763]","[""initial_ring_center_3_r4_3""]",True,True,0.0690703842477529,0.06663658462547328,50.22372495988162,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,16.073916099810734,True,new_corrected_nested_sweep_evaluation,,,
"[0.33833061694039873,1.1859824182270888]","[0.33833061694039873,1.1859824182270888]","[19.3849164307422,67.95178714113146]","[""initial_ring_center_3_r4_4""]",True,True,0.06896833360161747,0.06666478478441537,48.56687071038926,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,True,26.944726186502834,True,new_corrected_nested_sweep_evaluation,False,,,,False,13.429285313387512,True,new_corrected_nested_sweep_evaluation,,,
"[0.3587784210406345,1.1366170522475512]","[0.3587784210406345,1.1366170522475512]","[20.55648930599601,65.12336001638526]","[""initial_ring_center_3_r4_5""]",True,True,0.06887523401469467,0.0665039606307677,44.56687071038925,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,True,33.66703723145707,True,new_corrected_nested_sweep_evaluation,False,,,,False,14.520111781925626,True,new_corrected_nested_sweep_evaluation,,,
"[0.40814378702017196,1.1161692481473153]","[0.40814378702017196,1.1161692481473153]","[23.3849164307422,63.95178714113145]","[""initial_ring_center_3_r4_6""]",True,True,0.06893991964144232,0.06640321964389365,40.566870710389246,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,18.53971973126564,True,new_corrected_nested_sweep_evaluation,,,
"[0.4575091529997093,1.1366170522475512]","[0.4575091529997093,1.1366170522475512]","[26.21334355548839,65.12336001638526]","[""initial_ring_center_3_r4_7""]",True,True,0.06897894071088614,0.06629624444790877,38.91001646089687,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,24.770073102557923,True,new_corrected_nested_sweep_evaluation,,,
"[0.44305037206005854,1.1859824182270888]","[0.44305037206005854,1.1859824182270888]","[25.3849164307422,67.95178714113146]","[""initial_ring_center_3_r2_0""]",True,True,0.06877881394972828,0.06612056881423198,42.56687071038926,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,25.475120592580083,True,new_corrected_nested_sweep_evaluation,,,
"[0.4328264700099406,1.2106651012168572]","[0.4328264700099406,1.2106651012168572]","[24.799129993115297,69.36600070350454]","[""initial_ring_center_3_r2_1""]",True,True,0.06877002961366445,0.0661242310436027,44.56687071038924,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,25.110112871004787,True,new_corrected_nested_sweep_evaluation,,,
"[0.40814378702017196,1.220889003266975]","[0.40814378702017196,1.220889003266975]","[23.3849164307422,69.95178714113145]","[""initial_ring_center_3_r2_2""]",True,True,0.06879956618151964,0.06621971405165718,46.566870710389246,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,22.029625845448237,True,new_corrected_nested_sweep_evaluation,,,
"[0.38346110403040323,1.2106651012168572]","[0.38346110403040323,1.2106651012168572]","[21.970702868369106,69.36600070350454]","[""initial_ring_center_3_r2_3""]",True,True,0.06881413917628199,0.06632632908523266,47.39529783513544,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,18.62292193011755,True,new_corrected_nested_sweep_evaluation,,,
"[0.3732372019802853,1.1859824182270888]","[0.3732372019802853,1.1859824182270888]","[21.3849164307422,67.95178714113146]","[""initial_ring_center_3_r2_4""]",True,True,0.06878850025906653,0.06635566248684448,46.56687071038926,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,16.949118553254795,True,new_corrected_nested_sweep_evaluation,,,
"[0.38346110403040323,1.1612997352373198]","[0.38346110403040323,1.1612997352373198]","[21.970702868369106,66.53757357875836]","[""initial_ring_center_3_r2_5""]",True,True,0.06877067360345004,0.06631212997877495,44.56687071038925,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,17.47352103634538,True,new_corrected_nested_sweep_evaluation,,,
"[0.40814378702017196,1.151075833187202]","[0.40814378702017196,1.151075833187202]","[23.3849164307422,65.95178714113145]","[""initial_ring_center_3_r2_6""]",True,True,0.06879127435355341,0.0662536446205307,42.566870710389246,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,19.810688501027307,True,new_corrected_nested_sweep_evaluation,,,
"[0.4328264700099406,1.1612997352373198]","[0.4328264700099406,1.1612997352373198]","[24.799129993115297,66.53757357875836]","[""initial_ring_center_3_r2_7""]",True,True,0.0688026800206133,0.06618616649395695,41.738443585643054,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,23.06044769710745,True,new_corrected_nested_sweep_evaluation,,,
"[0.4255970795401152,1.1859824182270888]","[0.4255970795401152,1.1859824182270888]","[24.3849164307422,67.95178714113146]","[""initial_ring_center_3_r1_0""]",True,True,0.06874727734911296,0.06614200756724717,43.56687071038926,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,23.181481143495965,True,new_corrected_nested_sweep_evaluation,,,
"[0.42048512851505626,1.198323759721973]","[0.42048512851505626,1.198323759721973]","[24.092023211928748,68.658893922318]","[""initial_ring_center_3_r1_1""]",True,True,0.0687445269268489,0.06614694773377891,44.56687071038925,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,22.97271971837582,True,new_corrected_nested_sweep_evaluation,,,
"[0.40814378702017196,1.2034357107470317]","[0.40814378702017196,1.2034357107470317]","[23.3849164307422,68.95178714113145]","[""initial_ring_center_3_r1_2""]",True,True,0.06875133664624043,0.06618871389505303,45.566870710389246,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,21.53019128453839,True,new_corrected_nested_sweep_evaluation,,,
"[0.3958024455252876,1.198323759721973]","[0.3958024455252876,1.198323759721973]","[22.677809649555655,68.658893922318]","[""initial_ring_center_3_r1_3""]",True,True,0.06875480020166276,0.06623650356327748,45.981084272762345,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,19.837917167327262,True,new_corrected_nested_sweep_evaluation,,,
"[0.39069049450022864,1.1859824182270888]","[0.39069049450022864,1.1859824182270888]","[22.3849164307422,67.95178714113146]","[""initial_ring_center_3_r1_4""]",True,True,0.06874847561565321,0.06625557255723072,45.56687071038926,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,18.909644197891634,True,new_corrected_nested_sweep_evaluation,,,
"[0.3958024455252876,1.173641076732204]","[0.3958024455252876,1.173641076732204]","[22.677809649555655,67.2446803599449]","[""initial_ring_center_3_r1_5""]",True,True,0.06874466886768575,0.06624076666907674,44.56687071038924,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,19.15868410226218,True,new_corrected_nested_sweep_evaluation,,,
"[0.40814378702017196,1.1685291257071453]","[0.40814378702017196,1.1685291257071453]","[23.3849164307422,66.95178714113145]","[""initial_ring_center_3_r1_6""]",True,True,0.06875039924310673,0.06620823720318392,43.566870710389246,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,20.4150469203452,True,new_corrected_nested_sweep_evaluation,,,
"[0.42048512851505626,1.173641076732204]","[0.42048512851505626,1.173641076732204]","[24.092023211928748,67.2446803599449]","[""initial_ring_center_3_r1_7""]",True,True,0.06875344784733863,0.06617026520121141,43.15265714801615,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,True,False,,,,False,,,,False,22.067136737355604,True,new_corrected_nested_sweep_evaluation,,,
"[0.3654389899038165,1.2447821805176247]","[0.3654389899038165,1.2447821805176247]","[20.938111791012588,71.32076535675166]","[""prescreen_refinement_r0.5_0""]",True,True,0.06910207517239139,0.06662885569378628,50.382653565739076,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,False,True,20.129975215549106,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,,,
"[0.3628830143912871,1.250952851265067]","[0.3628830143912871,1.250952851265067]","[20.791665181605865,71.67431874734494]","[""prescreen_refinement_r0.5_1""]",True,True,0.06917461987788673,0.06669860868878917,50.882653565739076,1.0,0.0692360118546043,0.06684759408820659,True,False,False,True,False,True,19.40819992823364,True,new_corrected_nested_sweep_evaluation,True,21.040259435874198,True,new_corrected_nested_sweep_evaluation,True,,,,20.310305049837915,True,new_corrected_nested_sweep_evaluation
"[0.35671234364384485,1.2535088267775965]","[0.35671234364384485,1.2535088267775965]","[20.438111791012588,71.82076535675166]","[""prescreen_refinement_r0.5_2""]",True,True,0.06924536635657733,0.06678558473002948,51.382653565739076,1.0,0.0692360118546043,0.06684759408820659,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.3505416728964027,1.250952851265067]","[0.3505416728964027,1.250952851265067]","[20.084558400419315,71.67431874734494]","[""prescreen_refinement_r0.5_3""]",True,True,0.069270359227454,0.06683752988312844,51.58976034692563,1.0,0.0692360118546043,0.06684759408820659,False,False,False,False,False,False,,,,False,,,,False,,,,,,
"[0.34798569738387325,1.2447821805176247]","[0.34798569738387325,1.2447821805176247]","[19.938111791012588,71.32076535675166]","[""prescreen_refinement_r0.5_4""]",True,True,0.06923291143894587,0.0668213524251819,51.382653565739076,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,False,True,19.584572035185932,True,new_corrected_nested_sweep_evaluation,True,21.732436779171344,True,new_corrected_nested_sweep_evaluation,False,,,,,,
"[0.3505416728964027,1.2386115097701824]","[0.3505416728964027,1.2386115097701824]","[20.084558400419315,70.96721196615839]","[""prescreen_refinement_r0.5_5""]",True,True,0.06915735339586014,0.06674769147443209,50.882653565739076,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,False,True,20.349666533565294,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,,,
"[0.35671234364384485,1.2360555342576531]","[0.35671234364384485,1.2360555342576531]","[20.438111791012588,70.82076535675166]","[""prescreen_refinement_r0.5_6""]",True,True,0.06909019010833833,0.0666626093142253,50.382653565739076,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,False,True,20.803583081007393,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,,,
"[0.3628830143912871,1.2386115097701824]","[0.3628830143912871,1.2386115097701824]","[20.791665181605865,70.96721196615839]","[""prescreen_refinement_r0.5_7""]",True,True,0.06906820435808106,0.06661456754388602,50.17554678455252,1.0,0.0692360118546043,0.06684759408820659,True,False,False,False,False,True,20.69969688243376,True,new_corrected_nested_sweep_evaluation,False,,,,False,,,,,,
