rank_among_eligible,design_index,design_id,style,sigma_km,fully_grid_usable,validation_mmd_risk,bootstrap_risk_se,minimum_log10_intrinsic_ess,median_log10_intrinsic_ess,worst_covariance_condition_regularized,mean_projection_kl,maximum_projection_kl,maximum_moment_residual,maximum_native_iterations,projection_failure_count,s1_x_km,s1_y_km,s2_x_km,s2_y_km,s3_x_km,s3_y_km,s4_x_km,s4_y_km
384,487,design_000487,downstream_focused,200.0,True,0.029721841415403103,0.017329456995009037,-5739.088837808866,-0.12162281846198655,5938258274.250923,1.401326898536521,10.31693483928016,9.42010379720783e-09,791,0,991.9676540485514,83.07076124297669,1742.0499384922725,-192.8821351813222,1395.1165637717868,-176.2076154348087,1232.0301933557748,-380.590077584221
385,232,design_000232,longitudinal_stratified,200.0,True,0.02976336001807658,0.01979040993313667,-968.416505784453,-0.059999645617146685,101559536718803.88,1.135645143963594,15.85226263683131,9.896057049562394e-09,41,0,-417.9817937077812,-431.29783805922466,72.90861715754173,-309.11588517092366,400.98635744753585,215.4874585862411,1839.0962290445711,550.5062306299437
386,352,design_000352,lateral_discriminating,200.0,True,0.029913618337411043,0.022381158381034424,-86.88415963570469,-0.05927836901107206,20132.53259837825,1.966720170883675,25.585903654308844,9.890748991395034e-09,44,0,470.83373112936795,-588.680948154892,469.5056274872936,-221.68392615665778,546.1137347920851,221.13599656517,621.6178606232788,567.0626020965643
387,501,design_000501,uniform_control,200.0,True,0.02994319060216868,0.01998006653540198,-607.0903822743014,-0.03279295222028872,37454184124101.664,0.9669234598655582,7.434954108721632,9.966727658082209e-09,214,0,5.139597710594558,377.7619469101469,1109.3602464291955,-704.2431044098397,759.9252960966926,320.0858850421587,1451.338682783379,-769.8500834623256
388,440,design_000440,upstream_focused,200.0,True,0.02996469206597727,0.019100903453895823,-53.246760490458676,-0.06507186780990176,44423038.07080564,0.668127485098195,8.433346303072653,3.443176729687483e-09,21,0,412.3084423706098,-164.37260339120712,-322.7365416249046,-296.2185709068486,142.2231851303605,396.8642937105161,691.6848264613673,-529.5812948742168
389,21,design_000021,support_random,200.0,True,0.03012238892458538,0.01961629255598824,-37.76978573311312,-0.07443529235599709,19483.61422735352,1.5016913187907068,21.035591869840093,8.409950978342603e-09,14,0,-67.15531089150022,99.68734148064632,534.2266435457154,-0.387930798845435,333.14866678240134,-441.7824745037475,322.81118541481453,238.78994413636786
390,508,design_000508,uniform_control,200.0,True,0.030123955608620363,0.01782541955875005,-1562.2764704853644,-0.045258434133806535,13951950943452.848,0.5536617853349245,4.754581090333644,8.237869532342236e-09,70,0,359.815128028457,332.8683200972123,1160.2075219922572,747.4627069834553,974.5496731978685,-601.8249225547463,-227.2641543148506,48.69404288230908
391,497,design_000497,uniform_control,200.0,True,0.03019408161836833,0.018795064969233336,-1728.6291890934353,-0.06616495167502245,22147564908609.27,0.8289513183365173,5.523259368671409,9.96151738320865e-09,514,0,724.2533230773395,414.42684310895834,1075.7740126093906,-226.3071550939345,1658.1825159102582,847.4231709781188,-468.00607207460496,-671.3413469172758
392,369,design_000369,lateral_discriminating,200.0,True,0.03023814460493275,0.017370069018623088,-2115.2444020445982,-0.12592002180742104,133434174.55492975,1.8301056650140353,19.52512066454377,9.979008136013605e-09,996,0,1240.059388980626,-609.2603220242974,1417.6808156370853,-142.73720838306775,1044.8878530269578,165.13799390551802,1275.728824578544,565.9039604698343
393,490,design_000490,downstream_focused,200.0,True,0.030319221195465408,0.017882438241978153,-373.5064127460526,-0.1055355153198442,391747531370.4528,0.8328531652404392,6.831440472564431,9.94920527145996e-09,1153,0,1318.7391215648959,-505.73178032180675,769.0830348708566,-585.4829653711555,1622.1138290936558,496.7732972471845,983.8006969097216,287.4116592135092
394,112,design_000112,support_random,200.0,True,0.030963735725577254,0.020188356122953593,-2660.7530456266127,-0.11138572468716663,6867782850718.945,0.8848250336075731,9.899909170849131,8.118982210095687e-09,46,0,183.46340283007635,207.9079495636465,293.12074009949134,-125.60909196830777,469.9461088863062,-321.4460844210403,1326.0359395614162,308.00472460708056
395,62,design_000062,support_random,200.0,True,0.03100533442198832,0.017579005997380173,-6832.152121363428,-0.20055487325951793,48716043273492.305,0.8256324619839013,6.095983196343852,9.629106000510022e-09,267,0,1770.0199975233618,239.14838705627773,116.0939697217948,150.65164437046354,1179.350133564557,378.5960531473625,930.3537413079114,-158.655359799125
396,481,design_000481,downstream_focused,200.0,True,0.031173385527466693,0.016489140521337146,-13127.436675044934,-0.15454019534921434,432528365881.9698,1.7814743303186087,18.88419113666372,8.467730949666153e-09,492,0,1308.1664848086516,281.8244947549333,1772.6269544977856,620.9284209340203,1066.617867115849,148.6386231605013,1693.4614124281647,224.9589083774746
397,362,design_000362,lateral_discriminating,200.0,True,0.03120765774263981,0.02264662290824738,-109.87333590653141,-0.05193180215277193,1474.984277292307,1.8515092452710709,24.897977221706988,6.185224053850275e-09,21,0,388.5051507031561,-584.3823426857551,311.75232597975565,-153.0319751337844,502.89813544794936,207.3349563069226,116.92673941625173,508.97049478618936
398,117,design_000117,support_random,200.0,True,0.03130573347656199,0.022861432005144063,-1315.7988652086642,-0.06286415955317468,16670136154567.977,1.6919205216131252,21.719283307163995,5.164342025970875e-09,45,0,1991.4971705938037,554.4184616235806,418.66276331503855,-584.7409933843023,513.6445486215891,233.74174869255125,297.4996742186861,-189.303573850744
399,301,design_000301,longitudinal_stratified,200.0,True,0.03149959483441264,0.020653790811801073,-1301.0556390373213,-0.03491218836114253,44592792000325.84,1.6897444803035342,23.143170519146214,9.94897392899981e-09,42,0,-20.81689813718822,215.58925515829645,220.4985525591207,-501.69185469499433,499.10734881182395,188.33379176756898,1720.491289380367,-379.3379860298755
400,8,design_000008,manual,200.0,True,0.031900932063572876,0.017997136934725225,-10494.285622355708,-0.24764181704591146,10120054782022.154,1.034952711582425,5.784588835864549,9.051921813582802e-09,221,0,500.0,-550.0,900.0,-150.0,1300.0,250.0,1750.0,600.0
401,16,design_000016,support_random,200.0,True,0.03213443036531735,0.019283551621525886,-15942.18764739104,-0.11629378963951345,20978963.109588552,0.5764427597045994,3.2206423569156297,8.784037851649449e-09,67,0,-75.68066917090515,154.43560322382152,1078.909021161489,-207.12831140927096,431.81133561245207,-705.2086917550665,183.81431092785988,303.9366880636362
402,433,design_000433,upstream_focused,200.0,True,0.03236039902740725,0.02183401986817639,-59.90575331947103,-0.04172946194560258,69488.51418548732,1.7034911490720597,23.020913340443162,7.76095783529159e-09,28,0,-330.61221234070047,452.80384415794106,138.07170531201808,-381.3632608469784,497.02740613062485,339.31280097825174,473.6937778006984,19.150999826744396
403,305,design_000305,longitudinal_stratified,200.0,True,0.03273733832557083,0.015887327571648742,-663.2251318589019,-0.10106740845932013,19891482635123.598,0.5840688190217338,4.456961281447011,5.052238131141982e-09,26,0,-378.5406449883804,64.71632984476955,121.45655329277403,-18.15657197220108,376.1081636659031,-184.2822447139415,1680.3065982862672,612.6760919368483
404,375,design_000375,lateral_discriminating,200.0,True,0.03282934665936985,0.019371628160181224,-1513.041037539654,-0.02672793458570706,53832.281640295114,0.6994473239368272,5.14953145177681,8.825994660455624e-09,90,0,963.0009540675135,-605.3275701585965,1036.0431385197624,-242.28125255641856,1006.5399758121742,166.5461434110419,934.6278809322845,574.1053302262517
405,70,design_000070,support_random,200.0,True,0.03308359051470983,0.018920103451445396,-520.0435959172532,-0.08266734609481541,15272990158368.082,1.142227720511002,6.905998658060069,2.9724819493689516e-09,227,0,-127.79670695255234,350.4098442707173,992.6637798945826,28.030599976917856,1282.7811701582646,334.1388069825764,329.64147478307535,-476.18424559409044
406,388,design_000388,lateral_discriminating,200.0,True,0.03382290505957845,0.022470624922879583,-257.78377298061247,-0.062883889858477,14114.692130275054,2.0662276614609962,29.2634296737608,7.518307497263765e-09,37,0,600.6996664665662,-537.7569659504006,655.1091315369363,-151.009914078088,567.6584457865717,128.33980783341866,243.05084584784916,555.1174954105763
407,376,design_000376,lateral_discriminating,200.0,True,0.0339007516037161,0.02351175409449053,-288.83456892988085,-0.05387629781377968,649694.0873243662,1.6215305309069377,21.255962618117017,7.592133537185063e-09,43,0,466.5135231001179,-550.5221999222357,581.2575191323743,-215.5775888364859,354.1437490502507,215.4396251285793,660.6237826225902,538.7096626591382
408,469,design_000469,downstream_focused,200.0,True,0.034171717359492114,0.018385783254988283,-5984.814151002513,-0.09765334725949912,27184943663.09499,0.6758908509501826,5.214515542310781,9.500617400285246e-09,268,0,1510.9062568417785,452.1191210592292,1511.1719334887903,-468.97077224736336,833.1393454592828,463.3012460973914,1195.6417356485902,348.04523583175444
409,417,design_000417,lateral_discriminating,200.0,True,0.03452831249954167,0.01905194254936975,-343.349967198319,-0.07324453338218569,14145107366.550533,1.1189646068243495,8.292955541654495,9.979282895076853e-09,1193,0,1358.755610613949,-553.051069550786,1134.0466156996415,-285.94429660073314,1155.3606396161358,148.89439896597725,1355.5056566011615,483.62310539632324
410,354,design_000354,lateral_discriminating,200.0,True,0.03488783760550623,0.023877202612212295,-246.3758468630535,-0.06413465905761649,66497.48101050704,1.7856007421229898,23.964279589802857,7.514529565628917e-09,40,0,458.43184283802293,-558.9627022848354,503.0040147217681,-227.00185716498322,498.61338611042794,225.11496544105233,619.7964761260183,666.2677547077842
411,39,design_000039,support_random,200.0,True,0.03507919691186965,0.019697550007084567,-35.099984972726745,-0.07831267926576996,207972.25928869372,1.1723378838275376,15.908310508464027,1.1100042087621348e-09,10,0,464.18896726645363,-65.84232151425792,-222.30978479705593,45.728626879150404,515.784948670729,-467.3251916276884,147.05098798432718,130.03373462622125
412,511,design_000511,uniform_control,200.0,True,0.03514430553364431,0.02200909093100263,-4135.492927657481,-0.02670180711214728,18400035514913.86,1.975020437937782,27.31368174272183,9.713116706010036e-09,111,0,218.11940270157186,-623.8896910632166,1448.8211558662465,-318.2119138988138,579.3324464561113,83.49719903652522,2037.8573984459263,-16.77134221001586
413,454,design_000454,upstream_focused,200.0,True,0.03520387081118542,0.02325158202525188,-464.97913553605554,-0.020058421562532857,220157.53968075302,1.97296874336306,25.9001760797633,6.5379654436113625e-09,47,0,432.8341133703775,171.74078587099973,136.23497975939108,568.5828278343968,-163.5923553962317,590.1632283950364,731.8934414756468,-99.40566905111956
414,118,design_000118,support_random,200.0,True,0.035504930346080335,0.023018179683659042,-69.04251767203267,-0.036050300730145916,151862.3355944336,1.8832211963133945,27.9134103486842,6.607440387544676e-09,15,0,475.4704074002207,-0.039873058822053054,314.7883647242132,-254.89664502215834,192.99286452545084,41.81379013920969,-59.29938088553316,323.4438826433517
415,299,design_000299,longitudinal_stratified,200.0,True,0.03553813026350785,0.02297204724466128,-15416.615353315914,-0.06211313387864406,3908806.9217099412,0.9711247022694584,10.933051943854682,7.0059605423777125e-09,62,0,-142.41613763486316,260.320660039632,265.26778924460973,180.71801134765266,496.67946459984773,-510.75456804945975,1062.3045974286838,-165.8029313672045
416,41,design_000041,support_random,200.0,True,0.035561126163004726,0.020990857732917145,-5685.5252565924775,-0.07129746830139301,20405209288291.742,0.8315743894986195,12.458067603944674,9.303542126132526e-09,52,0,444.53063110142864,-189.29741244803577,-410.7507336832476,-329.9925389110138,55.43282203337448,-374.349763685577,1637.2910148564526,-190.8392928776256
417,189,design_000189,support_random,200.0,True,0.03556678429981006,0.02373553850913628,-35.78686671111876,-0.019160732565315374,4801.394551018646,1.6269625056040646,23.972404089637696,6.55918512894209e-09,21,0,-284.5728947951063,325.7261270795903,472.97236165594603,178.343677741718,503.18576443506356,-193.65361637983892,-285.2189468570282,-522.7447877424149
418,60,design_000060,support_random,200.0,True,0.035623746977967274,0.019908698114563597,-2623.238300774733,-0.1051397930580983,24938664184230.84,0.48677380901018696,3.4908262502560667,4.103468770164933e-09,38,0,64.52145695386295,185.15022382959333,1318.17313828814,294.94916941757214,376.43332022541097,-407.64698800538224,-448.6059384294291,46.66955806589266
419,465,design_000465,upstream_focused,200.0,True,0.03562715770676911,0.022572482703196034,-430.2385496864522,-0.039829529765759854,52276270.850991644,0.943243829397337,11.366978716392659,2.108508555695725e-09,41,0,331.96538119987076,-29.76706385139323,13.049967041204354,-448.6778957569807,690.2301955034166,-364.7108747868616,650.6369298308058,584.2494762875774
420,466,design_000466,downstream_focused,200.0,True,0.035758068853645714,0.018225998711643605,-4322.7335235289975,-0.14832669473639196,129758088267.21878,0.7376215206821298,5.2926449072959425,8.225387776248834e-09,183,0,1419.1856177956856,338.4127574436385,1529.4762633585426,591.7905067454064,1280.2455385678056,106.23050468116799,729.7028732625132,-353.8344214352454
421,344,design_000344,longitudinal_stratified,200.0,True,0.03609612241472959,0.020914746436153746,-1217.9987518324058,-0.04731820954607524,171606221446.22943,0.866923314221876,5.9440915418723534,3.4992918164787997e-09,32,0,-422.88845763800487,-594.2671557424115,313.71307191641824,-529.0524759831086,267.58380299023503,-228.8082338581546,991.1889575200834,111.60624215962784
422,208,design_000208,support_random,200.0,True,0.03656944513448286,0.018232693551659872,-3243.019813266236,-0.19454843579655504,46645902247102.28,0.7034027306968094,8.229637150275272,7.389292805204203e-09,41,0,1391.1241800526168,97.77394909078228,-12.601915923645102,212.2070084937808,216.07504340163774,100.73935573020908,-320.04578937299016,170.61094805618313
423,476,design_000476,downstream_focused,200.0,True,0.036569534618737964,0.019386815496641292,-3749.382663624175,-0.0904071122701294,34996288162.14614,0.9705972598626985,8.106853811573437,9.912961192145862e-09,1499,0,1117.7304323957892,-95.31800626334967,1556.251160989346,-189.6354965829213,1317.4475952655912,-363.5349385489278,1802.7763786038417,-306.21802143978016
424,404,design_000404,lateral_discriminating,200.0,True,0.03686525387175008,0.019376267008004582,-2157.6029223634737,-0.14719583703620187,19051509.558049105,0.9617814029085532,6.730768981842244,9.21632242854911e-09,698,0,1305.211409465008,-551.0045812049863,1354.5976499344918,-200.095567739954,1152.782193170601,116.59670306285356,1045.7027043496803,517.2497636963443
425,384,design_000384,lateral_discriminating,200.0,True,0.03691534226450702,0.019537337089273087,-618.618302002759,-0.0864951515159087,113912985136.06465,0.6208293095492141,4.15350792242077,9.712419641906122e-09,652,0,1336.716658299864,-570.3089572766986,1197.4710035551436,-174.6168515114923,1179.3461511802775,226.74816740350187,966.3535138438756,582.6056039083345
426,94,design_000094,support_random,200.0,True,0.03722841732606812,0.02168103978884383,-781.158898499525,-0.09117162780404274,522306601.8740761,0.9472985486515119,7.076420939289437,2.1766460109453613e-09,25,0,-38.18555575577172,-567.2439422052879,831.0465041705387,-185.10750667714623,226.54127579456502,-191.7252340315561,296.91570666659817,-452.91611428776815
427,368,design_000368,lateral_discriminating,200.0,True,0.0373074142016916,0.01882275730995761,-341.0939923814185,-0.11082415692434928,149548153.47705665,0.9628134084766757,6.701647472792237,9.570376003420779e-09,492,0,1250.3830491412998,-479.46755858573607,1491.0296027006166,-156.96547438702305,1161.991432454509,105.07689891107242,1263.2030387238535,532.0251978308855
428,175,design_000175,support_random,200.0,True,0.03769609314697386,0.019471246049461044,-952.6945157448641,-0.15324510594113674,48278875680644.44,0.9108424190079175,6.64285069930503,9.822124884777429e-09,449,0,1240.8212150423635,49.0410023096293,146.45090822582995,163.10694192555192,301.20077779687176,-298.0325270378658,1741.34418959873,10.94460706206859
429,459,design_000459,upstream_focused,200.0,True,0.037704739430507395,0.022809082597469818,-56.967116438897854,-0.0428035950841678,1955147740.9886813,0.9494788422019351,11.453389627177389,5.3817568219647894e-09,24,0,178.1381151623416,136.83582698625503,702.2143193162847,552.7256111193847,290.3049825248678,430.62580342301226,39.319019204468475,521.5991531124978
430,390,design_000390,lateral_discriminating,200.0,True,0.037726575340229766,0.019727232169148068,-8353.956823681558,-0.22691128277490538,86355653.88619575,0.6033670368162386,2.9162054340170727,9.748013089158522e-09,211,0,880.4998756038979,-523.1130831348212,997.1521394161582,-193.80001218918764,1234.4423041164146,155.37159208070955,1257.8552044090738,614.2324312607742
431,194,design_000194,support_random,200.0,True,0.03802976004266087,0.019603547021360437,-4.697081917312063,-0.03872015720794792,6785.425253938802,0.4826892646010267,6.171309776175279,2.5535836121645616e-09,10,0,151.32631054711527,-546.554891507986,-200.4479015210262,163.33408888701535,-103.61357989601395,-598.7049991267716,132.43511981912042,171.26997802622256
432,396,design_000396,lateral_discriminating,200.0,True,0.03813552264877687,0.024830576776690455,-409.04889596511237,-0.04017354216886778,960398.9630397451,1.270729121736607,17.647839036882058,9.352837803793122e-09,31,0,674.717511733254,-565.9736944063287,522.3549647233046,-230.47923267847727,367.77116491082114,122.23968043675711,516.491456575922,543.9401617798295
433,9,design_000009,manual,200.0,True,0.038447071740697475,0.0214555025022687,-3665.1886056694393,-0.09627987625017445,4868464079987.532,0.41356731714085154,2.5692413075502962,4.150098266764442e-09,178,0,-300.0,-450.0,300.0,350.0,900.0,-350.0,1500.0,450.0
434,6,design_000006,manual,200.0,True,0.039131599733821194,0.02225660226855831,-2571.0069368874993,-0.057597214822349696,28720004594097.48,0.6876963719016159,6.019917379062349,9.519106273697885e-09,56,0,0.0,-500.0,500.0,400.0,1200.0,-450.0,1900.0,350.0
435,357,design_000357,lateral_discriminating,200.0,True,0.03916680487702328,0.018965708951177693,-5952.653551408781,-0.19097629840696997,158066238.1503873,0.7041806302215542,5.860583391426964,9.167241307753464e-09,429,0,1417.116422945496,-652.8504414977017,1374.1431062749393,-133.94800706493558,1198.1786661498693,133.33563378278876,1506.207741636799,508.7404519916305
436,493,design_000493,downstream_focused,200.0,True,0.03981511162028767,0.018815709480555533,-3547.050845276805,-0.22283997934614572,4923878534166.187,0.3547258041754792,1.6476442628833947,9.997755082023283e-09,713,0,1201.8919812684114,-448.6492869907635,1848.2253041105694,557.2599485437597,798.4374030250602,566.2522148434798,1436.3900537177224,57.24185683864414
437,350,design_000350,lateral_discriminating,200.0,True,0.03988475725483851,0.019597451260183384,-1156.836736260337,-0.2145264942776022,467171280.04363,0.8480947268030252,5.496226040480772,9.965166003298421e-09,729,0,1302.8352320830559,-559.4862314113553,1187.8886895427213,-212.45355495531095,1409.9408763486476,112.45792339982903,1254.4534150816683,506.3229298057996
438,372,design_000372,lateral_discriminating,200.0,True,0.040360210249986886,0.024867413803436114,-350.7182572452777,-0.05198417392430213,1153469.0020530869,0.8702176430747304,11.103138562772338,7.4502649166336035e-09,29,0,644.348736601361,-517.249026965979,285.2305972109418,-185.92590953364376,268.55912910075153,142.98856246049124,540.27530686334,551.6701693346582
439,458,design_000458,upstream_focused,200.0,True,0.040368728004486654,0.023428154475157885,-294.97813286543465,-0.04124469419004989,396518.8003627326,1.0143449777494649,13.88264776470453,3.830829705042246e-09,27,0,-187.03003661565103,357.38365455173664,636.8494484328243,-268.80462563706857,129.8927342710765,541.5217467122809,144.3810199010801,97.36730321596156
440,479,design_000479,downstream_focused,200.0,True,0.04040314470956591,0.020394990337165894,-7563.903028691763,-0.09953245809034346,2673328339239.941,0.439003961418998,1.9377605222263046,9.872429528257097e-09,268,0,919.4911839140427,544.3918078045024,1839.4004347788493,113.46256226293485,1265.9888345091986,-205.4621793653966,701.2014241850293,-505.20038041309533
441,428,design_000428,upstream_focused,200.0,True,0.04042136440201425,0.023001086843425507,-184.59839573101019,-0.04419184475669379,100829432.47603068,0.5361494466607105,4.328529128407477,7.453488517874742e-09,31,0,-204.41477529185394,202.3655150952053,469.5906938263947,-574.4898394320942,579.718461536473,536.5001745146913,236.9842828357148,387.5343872599683
442,359,design_000359,lateral_discriminating,200.0,True,0.040629877884873815,0.02535172953344886,-216.61206879217946,-0.040564956535663284,1413.9195274255464,1.6789103637356209,23.339302696805724,6.50698265684592e-09,23,0,421.45244548066205,-536.7571297353046,600.2646094193276,-97.52192946330743,416.63867136505206,109.65784282717482,505.44449392407375,562.1542439183839
443,478,design_000478,downstream_focused,200.0,True,0.04077520132823998,0.020429003707024093,-533.4039306594685,-0.09858362612110363,59732934208.68506,0.767197751656318,7.704850704904242,9.915920273166662e-09,1056,0,1796.7415393726355,-373.018140714792,1129.9522415265437,-69.00240747590158,1491.6376246883747,-365.6889436198223,1805.4145670782602,-7.123409092398447
444,358,design_000358,lateral_discriminating,200.0,True,0.04095766118138463,0.02061022239257154,-442.13211089246664,-0.08248920427851864,3899305367.6658306,0.8551212677552339,5.55635690882504,9.983917703400454e-09,1093,0,884.5635096663109,-580.0268201182693,1371.9705221362317,-210.2712978726077,1207.151323766822,326.7062586871318,1297.904245176957,583.4205465996401
445,48,design_000048,support_random,200.0,True,0.04153281071795413,0.02365975899062122,-40.55689896891685,-0.01974892271144645,3733.84447530368,1.4355353562444746,21.372841518457772,6.230771487131016e-09,17,0,-194.1204141411044,-630.1862336039336,480.2081443728431,51.95483360121999,150.5333145539323,212.99889491496123,131.92894126752384,-592.7913556574222
446,496,design_000496,downstream_focused,200.0,True,0.0415862417760795,0.02065250757640705,-14583.513731053148,-0.10178881969961297,145991498095.8516,0.4841015100494573,2.8159933288654626,7.850939504156673e-09,380,0,1164.0971929292837,-110.76176880600252,1199.2245832441897,-389.8240086854417,1370.501221283375,639.8052906079574,1883.9315945792193,617.0763929620473
447,183,design_000183,support_random,200.0,True,0.041792084866215766,0.018248254524225904,-1365.5983218651197,-0.17872031219638815,31162714863687.984,0.704495452012445,5.2892174969030075,9.765193202633838e-09,216,0,218.3238339101391,-123.35884332902265,1699.311779315417,57.36347181609584,1312.4524892708912,27.197948655862167,1312.41900618739,448.54339833888025
448,402,design_000402,lateral_discriminating,200.0,True,0.0419538784799134,0.019237598927256395,-1014.4522322981485,-0.19175270131405073,223090309.88269815,0.5750038659320663,4.5830054904065,9.107655352961313e-09,348,0,1243.8235085528386,-513.0334018236459,1206.4170611349336,-204.86700043090548,1579.4660515236794,87.4793401265703,1185.9975894686472,584.5326961157917
449,506,design_000506,uniform_control,200.0,True,0.042078661343740005,0.022743660227430938,-1266.4877376596999,-0.20866905180917256,44465981769593.39,0.7896143842753628,5.690735996312522,8.957975896914615e-09,189,0,1709.1049623273389,215.56258510140833,1418.5625479098323,246.15803447789358,388.7568918708282,-159.34103572053255,-516.3660040967769,340.58865476020696
450,386,design_000386,lateral_discriminating,200.0,True,0.04233150750736353,0.023542231434644727,-5.025925548422562,-0.02920370031481618,1055.4667377830137,0.5429804021351992,7.281079580072585,4.018252241087202e-10,15,0,150.63062083818963,-528.1282927791462,391.7361246988646,-178.32412840804147,19.526491457792076,225.07445735375498,257.834448914326,520.6869230916053
451,366,design_000366,lateral_discriminating,200.0,True,0.04247524255594322,0.020500449326549163,-2405.905334804132,-0.15731209258698314,738561.4276703318,0.7723620474989746,4.350206955117259,9.964219792607708e-09,685,0,1289.276274215576,-525.1749254912493,1352.4119995593317,-193.3616293538702,1253.4278506702449,92.03331428176713,1326.1707131660107,491.2594373552091
452,403,design_000403,lateral_discriminating,200.0,True,0.04253521614369547,0.022897375237425275,-35.644758469137344,-0.05579503882058926,2723.6933425183643,0.9708168655339225,13.07367873786269,9.220832064931886e-09,26,0,321.88748538015307,-525.1255050361133,472.946487258043,-186.4905773134039,101.45453556399207,61.70012830518044,207.77248658515296,574.4054965299953
453,360,design_000360,lateral_discriminating,200.0,True,0.042551468210139616,0.02031971912627337,-1371.2493253440948,-0.10944338838669634,4783311956.567327,0.5587518956293419,4.800027899845558,9.513735471138135e-09,243,0,1158.6956387413154,-512.7779515732608,1610.6731855731916,-150.10530643498032,1228.154075377778,242.47153567949437,1174.734558055697,605.7049821732066
454,381,design_000381,lateral_discriminating,200.0,True,0.04290932818988453,0.019769362716778677,-3572.6562540212103,-0.18068936812983724,4908379541.961102,0.6101097780135638,5.66865928830028,9.931317443883875e-09,590,0,1529.4454967114139,-533.2457615992681,1271.1521511149529,-128.2810769011012,1365.2899422766689,135.4246126484391,1473.5462394686297,553.3887464200003
455,374,design_000374,lateral_discriminating,200.0,True,0.04312727270562372,0.025905202766174383,-162.17071820675486,-0.04844115790215954,151651.89572822786,0.9106431602556644,11.638849757559614,5.0093292317955955e-09,23,0,494.49292707109424,-555.6808064222007,340.429423759868,-149.33889534398736,235.98036837553445,209.51078660532605,546.35944097457,545.0390758933131
456,503,design_000503,uniform_control,200.0,True,0.04323720370584633,0.023800612157085965,-10468.214564268304,-0.1690318897636671,2751810523417.0977,0.46889580281775534,4.915816685005252,9.91108528516467e-09,295,0,250.77449704461446,202.3720092870908,95.62772347336556,804.4397787903206,1068.5321114159876,-443.8412284015565,1194.855284726827,-190.35169823524473
457,198,design_000198,support_random,200.0,True,0.04377416080477586,0.018870907920043745,-274.6284686937049,-0.2087064365711324,9696923133994.395,0.75210068957846,5.225072705810744,9.974663018031687e-09,1488,0,173.14970526816617,-25.194861235828995,1532.9646372108832,525.623610017199,1474.9559627248932,209.69174235777737,1251.323224788619,370.33271686192757
458,377,design_000377,lateral_discriminating,200.0,True,0.043887441086415194,0.02036224969217107,-955.0205033764953,-0.1523897197454958,11955556288.353273,0.28867427776058946,1.421942834169274,6.139062506162856e-09,158,0,1038.2264729479525,-506.96696403131403,1408.1673450849448,-324.90369939459714,1366.2188110601976,201.1426731152728,950.0349555538003,610.4887079057673
459,44,design_000044,support_random,200.0,True,0.04417670973794601,0.022449478619353824,-1015.8910360153752,-0.18547992323918858,3874551678456.5938,0.6251188085445135,7.348838739321886,9.850749134671898e-09,262,0,303.7586111965529,22.0178974123226,346.11824444019044,-231.98631089427832,1164.6385511135968,-234.7377331538659,1509.6935346549653,62.840238427397665
460,484,design_000484,downstream_focused,200.0,True,0.044486714918543335,0.020480769705757507,-2307.4192520323218,-0.15559668107387167,47218951509.41846,0.5915445086072143,4.416516299651699,9.99693162413502e-09,1233,0,979.2756728560037,-423.8320245818496,1363.6866504510372,-460.86127643892553,1742.0404553293895,-382.75621939370444,1316.1434522437098,131.85488306387867
461,351,design_000351,lateral_discriminating,200.0,True,0.04458224812060472,0.020385246831811192,-2026.4063909727217,-0.2196582534987437,34991509337.08881,0.4431054148205332,2.5781503444366436,9.999234732296371e-09,946,0,1601.7268110658026,-577.6805803589752,1283.8613002194575,-179.01571893452888,1492.8891539013161,224.87944198917802,1390.6231399977144,607.3922327014733
462,407,design_000407,lateral_discriminating,200.0,True,0.045171220891531826,0.021190206805918953,-2981.928431916928,-0.16331178575631314,86876776.93748851,0.2775805353797494,1.6005231608970696,7.009403529772291e-09,217,0,1249.2117388027668,-548.8342790394704,1339.5847892582851,-240.6908563025495,1283.3094850088983,100.58191947187728,1234.856144242811,507.7927717270912
463,406,design_000406,lateral_discriminating,200.0,True,0.04524374674438978,0.026622782213325848,-37.875300754468896,-0.040269536173706745,3462.444754424628,1.1058532876056555,15.571968061097266,9.131962854071071e-09,14,0,401.3710923525562,-504.9307923544993,526.3927446775868,-238.31957423661555,242.0587686834386,179.5075063238905,408.7059928442781,508.8756135163704
464,367,design_000367,lateral_discriminating,200.0,True,0.04549664157104047,0.021690453399055367,-2213.291344164725,-0.11344996147800934,16697.139239894823,0.27969933653015167,1.4713250375761635,6.0401756163908605e-09,76,0,973.5522040379993,-599.869864962772,1156.6533006019695,-229.7881853869649,1307.133850423747,311.5157077126611,1135.7605228466123,654.2880202383031
465,400,design_000400,lateral_discriminating,200.0,True,0.046098504592623206,0.02624675945890192,-16.647007348721516,-0.024797504647322343,296.93972025782887,1.0283812673870896,15.103163872684622,8.881877628013698e-09,17,0,81.22517880741071,-542.5995365687239,415.7676103314089,-172.52683102267585,311.212775503996,273.9950935180376,119.79676097297585,584.8701069171461
466,140,design_000140,support_random,200.0,True,0.04621383576524585,0.01926864430443559,-12220.084798135764,-0.19497330848603125,5885701759352.113,0.5641396696605808,2.62723619908441,4.484486945926438e-09,264,0,213.84488603364855,-596.8285008110302,1135.3528298337437,-5.45292751442156,155.83882340136714,7.877522403030163,1049.4276774554414,-275.6672612604189
