design_index,design_id,source_time_index,day,minor_std,cov_area_scale,cov_anisotropy,log10_kappa_C,log10_normal_roundoff_amplification,old_rank_sensitive,old_relative_rank_action_change,zero_weight_count,log_weight_range,Eq_h2,old_tangent_action,old_full_action_diagnostic,direct_svd_action,normal_unresolved_direction_action_fraction,final_test_accessed
312,design_000312,37,9.25,134.01121706944994,33253.70491005349,3.4285893480783853,6.940316414431503,-2.0739569413279977,False,0.003140822984857625,37461,65325.785844647566,422.75864012603193,1896740.7515853937,3924220.1159320422,3926266.553260707,0.0,False
329,design_000329,37,9.25,102.59452546999451,28703.413862939487,7.4365303995078165,6.870487662872009,-2.2136144444469865,True,0.10747454779756388,37543,65328.79196569184,1251.1167001735103,1767323.8074204335,17538194.016019586,17593185.049002912,0.0,False
121,design_000121,38,9.5,97.06456953964371,26768.358218852125,8.072360328531706,7.318926063357392,-1.31673764347622,False,0.00012930047170484483,35763,59996.612997821845,854.7564188126979,2675924.6005704147,5862707.719341772,5862776.982566464,0.0,False
312,design_000312,38,9.5,136.26508333940316,34525.41415562646,3.4573189707042595,6.87180534191325,-2.2109790863645045,False,0.0021742641177870713,35589,59990.88232912874,352.6572553851823,1768012.118283546,3464792.4164858297,3465661.8667545165,0.0,False
329,design_000329,38,9.5,104.48048214536529,29727.418731494865,7.416068434130816,6.787599556428358,-2.379390657334288,True,0.07283762085625699,35678,59993.7167713679,1165.084397721898,1665827.6648061858,13521127.764872074,13565898.126355208,0.0,False
121,design_000121,39,9.75,98.05006842992587,27517.001646348883,8.192389933040838,7.223282552780413,-1.5080246646301771,False,7.462294350945221e-05,33936,55080.24880933105,829.8014516111922,2475062.0987365465,5053674.570661005,5053805.104229836,0.0,False
312,design_000312,39,9.75,138.45188818049104,35754.867155158325,3.479163238033259,6.804743029063911,-2.345103712063182,False,0.001521764627531124,33773,55074.73409723341,294.87302336994605,1639751.2014636304,3031907.942564297,3032235.4296413623,0.0,False
329,design_000329,39,9.75,106.31974199846022,30739.807297844327,7.395143829921305,6.70633091266186,-2.5419279448672834,False,0.04623580909265299,33850,55077.41136222226,1072.1271258697038,1559411.6474734987,10400981.800429616,10435891.79658198,0.0,False
121,design_000121,40,10.0,99.08741533745487,28275.05804600342,8.293407588989734,7.12670200493914,-1.7011857603127245,False,5.72045272238099e-05,32174,50559.06207774184,785.2621227778626,2333744.0723860306,4376975.484481303,4377173.96596729,0.0,False
312,design_000312,40,10.0,140.58584200174533,36947.88629632232,3.494723751129668,6.738469588079936,-2.477650594031131,False,0.0010645281684959552,32025,50553.757110217855,248.2536263281536,1515539.7699836632,2641372.789984482,2641487.4973021285,0.0,False
329,design_000329,40,10.0,108.07201909834718,31732.056650534763,7.381478858425688,6.626677140393885,-2.701235489403234,False,0.02786517488071197,32095,50556.29429267017,975.6148531315743,1453453.9564850628,8014007.693295633,8039930.915350078,0.0,False
121,design_000121,41,10.25,100.1790792658569,29051.460062255224,8.37968675994896,7.028116225366147,-1.8983573194587096,False,0.00010571667544313654,30493,46407.44778436907,726.795724046477,2213491.8980947114,3816253.2224248364,3816304.125968944,0.0,False
312,design_000312,41,10.25,142.62000093851861,38111.76476932451,3.510721498105638,6.671856172452906,-2.6108774252851914,False,0.0007982595914685155,30357,46402.36098271073,210.6712855424281,1402880.3205551854,2311504.366910845,2311548.147140391,0.0,False
329,design_000329,41,10.25,109.70514640852785,32707.44454383826,7.385590462570477,6.547804506732543,-2.858980756725918,False,0.016591439450975166,30429,46404.76931693519,876.8216683748437,1355157.245977899,6218624.163819796,6236877.677010901,0.0,False
121,design_000121,42,10.5,101.2926881983334,29827.455217676634,8.451231858953884,6.930624728730816,-2.093340312729372,False,0.00012593561817457994,28890,42602.51059032874,661.954307008387,2101516.245118391,3362976.27330563,3363014.255473286,0.0,False
312,design_000312,42,10.5,144.64300851799553,39245.29604010985,3.518725865157054,6.605597617452819,-2.7433945352853644,False,0.0006588027976015001,28754,42597.63012719449,182.16656207331434,1310465.9460206637,2069288.523688061,2069314.3880602,0.0,False
329,design_000329,42,10.5,111.19734631995378,33644.90013569788,7.4039042680938705,6.471511047013865,-3.0115676761632737,False,0.010971762524589843,28828,42599.939317490316,781.8535204777833,1271139.44050678,4950753.103285292,4963232.222913837,0.0,False
121,design_000121,43,10.75,102.43496523471876,30612.63033080799,8.511544943696558,6.834079820810852,-2.286430128569298,False,0.0001406734347963942,27382,39118.54967552975,593.9019399731209,1992807.696044046,2991416.4255327843,2991441.3496459667,0.0,False
312,design_000312,43,10.75,146.61654584301704,40357.48147316046,3.524651457675135,6.538856190710351,-2.876877388770303,False,0.000610136539327964,27248,39113.868915085055,160.50819535853918,1240270.6503292567,1911587.4977742222,1911614.0631258474,0.0,False
329,design_000329,43,10.75,112.54674744037055,34554.66368131409,7.441860871451004,6.397302090947662,-3.1599855882956795,False,0.008642486832736029,27305,39116.11354351285,691.0107295169911,1202846.25099475,4053114.51386644,4061432.956355687,0.0,False
121,design_000121,44,11.0,103.60312471063197,31408.097191968784,8.562327516585576,6.739790306882635,-2.4750091564257333,False,0.00010681717847391715,25929,35931.46342271283,525.3300613121505,1890447.7169723313,2687143.59442234,2687157.2532042144,0.0,False
312,design_000312,44,11.0,148.55257999165514,41456.69962115147,3.5291381091600194,6.471408812416966,-3.0117721453570714,False,0.0006175020793964018,25801,35926.945231989666,144.2790717887282,1188842.1132343034,1824242.2104911606,1824278.4433682477,0.0,False
329,design_000329,44,11.0,113.76376859041879,35441.411068949805,7.499047909221129,6.325534281307815,-3.303521207575374,False,0.00778726263644623,25861,35929.138620912476,605.7243769483507,1149361.7434235555,3412588.2923886636,3418010.411571128,0.0,False
121,design_000121,45,11.25,104.79484254698735,32214.420500809953,8.60480452094732,6.64891383339785,-2.6567621033953044,False,0.00010843931989091799,24507,33018.028129090126,457.74018775514907,1798551.481785084,2442273.702307715,2442279.4761938364,0.0,False
312,design_000312,45,11.25,150.46744992564285,42554.146007991636,3.5327549673568757,6.403069300414537,-3.148451169361929,False,0.000650728776798331,24393,33013.615016644195,132.08603193091025,1148223.528556622,1782700.4354521146,1782749.7622014326,0.0,False
329,design_000329,45,11.25,114.87171033634344,36312.070546789735,7.572681261082966,6.256472295032973,-3.4416451801250583,False,0.006652942117906326,24450,33015.7713773839,527.0370591889856,1108996.9378529028,2942506.953362814,2945934.3957429756,0.0,False
121,design_000121,46,11.5,106.02200708003843,33043.50380557068,8.64147937994325,6.560872679892438,-2.8328444104061266,False,0.00010298890000620351,23165,30355.373626508088,391.1052916848242,1715116.6462026983,2247991.398908195,2247992.883526907,0.0,False
312,design_000312,46,11.5,152.32945587519396,43664.14927005068,3.540906368180237,6.333064141656462,-3.28846148687808,False,0.0006938719067542958,23053,30351.061573043873,122.38239545488653,1108934.1838311912,1762281.7118709085,1762341.556306935,0.0,False
329,design_000329,46,11.5,115.89153932722903,37181.58265356543,7.663882152183251,6.189530741529537,-3.57552828713193,False,0.006127121746665537,23094,30353.18762280807,454.3256547414775,1081047.1197405127,2580697.2995144976,2580697.297256586,0.0,False
121,design_000121,47,11.75,107.2554262452226,33872.119605063934,8.669771588096888,6.478139645651738,-2.998310478887528,False,9.434929690603058e-05,21897,27923.91879465818,328.48595634313074,1639312.687465345,2105758.8283012095,2105758.920129557,0.0,False
312,design_000312,47,11.75,154.22842252652973,44798.41254680685,3.5470522293007494,6.262339232151099,-3.429911305888806,False,0.0007436465904308829,21775,27919.695684884697,114.4626639922952,1063906.394570074,1742887.487273768,1742948.785003318,0.0,False
329,design_000329,47,11.75,116.8810082158703,38044.4128520216,7.755431658822665,6.125778402539543,-3.703032965111917,False,0.004581855565802221,21836,27921.800614383937,390.77590825240475,1064388.9488583812,2302521.1884848187,2302521.1873876043,0.0,False
121,design_000121,48,12.0,108.50697828432719,34711.03112098148,8.691692485343383,6.3991794646983555,-3.156230840794292,False,8.574182480390045e-05,20684,25703.403805530226,270.7303435937177,1558764.1218414062,1999377.457025639,1999377.6607024306,0.0,False
312,design_000312,48,12.0,156.1134226429214,45969.78460630517,3.5578198706011688,6.190241103671754,-3.5741075628474945,False,3.0466933966727666e-05,20592,25699.262812022418,107.17366937792795,1009209.6572902175,1716310.1459296867,1716362.438104959,0.0,False
329,design_000329,48,12.0,117.86690131845349,38914.913313681405,7.846295675513448,6.064219963466751,-3.8261498432575003,False,0.0002663938034437926,20640,25701.351194651517,335.1664522639241,1058102.622878375,2086019.9332261356,2086019.929228622,0.0,False
121,design_000121,49,12.249999999999998,109.77631075211774,35562.130171338715,8.708452937010945,6.3233538639766,-3.307882042237805,False,7.84558974551137e-05,19543,23675.57018474856,219.7784703669911,1462450.7138708138,1910892.2179361733,1910893.0793756137,0.0,False
312,design_000312,49,12.249999999999998,157.9587336442232,47185.69602703396,3.5764005903704126,6.116706540450602,-3.721176689289799,False,2.2008363813757003e-05,19458,23671.50578457043,99.95767307563519,944814.6879160844,1682025.8236969162,1682025.8236635958,0.0,False
329,design_000329,49,12.249999999999998,118.88105899268974,39800.68727527288,7.931046250140322,6.00437690848046,-3.945835953230082,False,0.00011658119654760447,19502,23673.577267516503,287.255896928861,1059467.4152767253,1920878.1215738845,1920878.121134892,0.0,False
121,design_000121,50,12.5,111.06316407673569,36429.56098979304,8.722233474049647,6.249924674180129,-3.454740421830746,False,7.22522908023428e-05,18471,21823.50008205615,177.03662484401303,1343172.2885174851,1819934.37978684,1819935.6292798924,0.0,False
312,design_000312,50,12.5,159.72926694195596,48448.054358654386,3.6059083765830646,6.041768059023255,-3.871053652144494,False,1.598563712251745e-05,18368,21819.50929791961,92.62823727110172,872975.1116366915,1642025.8176204918,1642025.8176013483,0.0,False
329,design_000329,50,12.5,119.94940217807735,40709.40937291526,8.005662029915744,5.945743501118438,-4.063102767954128,False,3.3946450638614894e-05,18419,21821.562177248386,246.5139356851748,1064222.9993960639,1798373.6284274885,1798373.6283550158,0.0,False
121,design_000121,51,12.75,112.37843562628449,37330.368014462496,8.737609151302339,6.177263298925043,-3.600063172340917,False,6.626098031629212e-05,17435,20131.143597630486,142.31505235211725,1199807.7683434589,1709711.1718737322,1709712.2942307848,0.0,False
312,design_000312,51,12.75,161.33543003186907,49752.63671409399,3.653534388929885,5.964871603436641,-4.024846563317722,False,1.7155549938730308e-05,17346,20127.22997678817,85.13532482430008,796069.0541875259,1596378.0515473427,1596378.0538631694,0.0,False
329,design_000329,51,12.75,121.08283461223874,41655.077837804805,8.072454072701222,5.887364984293549,-4.1798598016039055,False,2.377522268275369e-06,17387,20129.25396940766,211.52754781882635,1067581.194568985,1706758.9025378197,1706758.9022854648,0.0,False
121,design_000121,52,12.999999999999998,113.69680553507813,38248.96684767783,8.754802767738756,6.106630154209351,-3.741329461772301,False,6.0625484358324685e-05,16468,18585.03746736388,116.12387920449578,1042069.8299513963,1572443.8743724683,1572443.8503084483,0.0,False
312,design_000312,52,12.999999999999998,162.85502560201516,51093.43127755593,3.711295016510266,5.887604194490966,-4.179381381209071,False,2.7123969125901465e-05,16376,18581.19896075364,77.9572595539828,716928.1223348685,1539249.2531257677,1539249.24666411,0.0,False
329,design_000329,52,12.999999999999998,122.31281120592183,42632.54998546695,8.120725449898456,5.8297449939511665,-4.295099782288671,False,3.269145140240837e-06,16421,18583.186768655803,182.9525362753232,1065349.988731696,1639045.1312297557,1639045.131158978,0.0,False
121,design_000121,53,13.25,115.02599335630558,39200.266815170624,8.777969674103916,6.036803408448991,-3.8809829532930205,False,5.4172519854392175e-05,15539,17171.601468291694,96.5931345967843,882061.4169092367,1412310.1701476616,1412310.1691133035,0.0,False
312,design_000312,53,13.25,164.23126087442373,52460.68580892049,3.7830721037173425,5.809742102078797,-4.33510556603341,False,4.420219469189877e-05,15463,17167.839405662806,71.1547691669034,637305.6883594526,1466299.0850945748,1466299.0803388148,0.0,False
329,design_000329,53,13.25,123.6374880031682,43652.58215508079,8.154910251707568,5.772119946120459,-4.410349877950085,False,1.8550527007773525e-05,15502,17169.78132823773,159.22959645790726,1055567.8819015739,1583445.9221000588,1583445.9220922487,0.0,False
121,design_000121,54,13.5,116.36214072388215,40185.3407953815,8.808227069732506,5.967655364363795,-4.019279041463413,False,4.810183718399665e-05,14672,15878.823943071175,82.35900758079262,734763.2407395906,1244844.0036979397,1244844.003693092,0.0,False
312,design_000312,54,13.5,165.4703730369689,53844.25730879651,3.8672103736445353,5.731755854715309,-4.491078060760386,False,9.753014529184958e-06,14599,15875.139772974057,64.87519564903491,560021.6582666739,1376906.052575585,1376906.0525709486,0.0,False
329,design_000329,54,13.5,125.05738704731887,44717.343077591795,8.175504880999211,5.714280322958238,-4.526029124274527,False,3.6698591067947645e-05,14637,15877.026328138747,139.5636244866464,1038228.3271438954,1533978.4442422446,1533978.4442362578,0.0,False
121,design_000121,55,13.750000000000002,117.70174092179704,41201.07372188368,8.84474918997306,5.899218274513194,-4.156153221164617,False,4.2894564865558096e-05,13844,14695.752090103453,72.1949633883592,612185.3152938356,1090393.6830597145,1090393.683055842,0.0,False
312,design_000312,55,13.750000000000002,166.5897850040525,55234.11987377672,3.96115106705677,5.654128217159002,-4.646333335872999,False,1.9315218473040078e-05,13778,14692.146026634611,59.233206112676996,488875.56369158207,1277121.1036814908,1277121.1033379175,0.0,False
329,design_000329,55,13.750000000000002,126.5665106988255,45825.72085954445,8.1835809313705,5.6561235398099345,-4.642342690571135,False,5.21536358475937e-05,13818,14693.969140003952,123.19732321445636,1014619.8627170143,1488420.579180171,1488420.5783502194,0.0,False
121,design_000121,56,14.0,119.05283813395772,42249.57911196832,8.885579589073402,5.830798215747144,-4.292993338696715,False,3.889341618792778e-05,13070,13612.120620897067,64.8898529886493,519523.687349186,967150.3182114029,967150.3182098175,0.0,False
312,design_000312,56,14.0,167.55297896545574,56618.5002524553,4.067317805625768,5.576517474465452,-4.8015548212601,False,2.987914234700627e-05,12991,13608.595377432346,54.213081674339385,427323.87252470566,1176729.373520937,1176729.3731576675,0.0,False
329,design_000329,56,14.0,128.1498111845138,46980.93878481919,8.184110771314845,5.597160302025036,-4.760269166140932,False,6.397997044926879e-05,13034,13610.346554040758,109.13272092120981,985203.8718129754,1445568.0315697712,1445568.031385118,0.0,False
121,design_000121,57,14.25,120.39344880730648,43303.571247025466,8.925570943434302,5.7640552454282465,-4.42647927933451,False,3.6748437359667926e-05,12339,12619.447765615285,59.76200599870722,455541.5838737898,882068.8344252277,882068.8150609558,0.0,False
312,design_000312,57,14.25,168.49937377240195,57994.89868737024,4.172404677113134,5.500688604974484,-4.953212560242035,False,4.122066870336106e-05,12272,12615.99951925004,50.03956736649894,378179.5331145162,1087080.0379056898,1087080.037786037,0.0,False
329,design_000329,57,14.25,129.79908363804753,48163.246295194345,8.1723131047943,5.538347947653578,-4.877893874883847,False,7.228870588748988e-05,12305,12617.675942522561,97.39445654614147,950952.9783202292,1404317.065932933,1404317.0659102963,0.0,False
121,design_000121,58,14.500000000000002,121.73301758608915,44361.50480116849,8.961464493669826,5.698282803444918,-4.558024163301166,False,1.5837870313483878e-07,11600,11721.26091363662,55.733966858079114,413263.04059658357,836575.3896960015,836575.3896952235,0.0,False
312,design_000312,58,14.500000000000002,169.39742752006978,59356.34046815831,4.278652258832763,5.426112919918359,-5.102363930354285,False,5.334413419262456e-05,11535,11717.887177649645,46.57420216239217,341057.1009459514,1013404.8732720234,1013404.8732707682,0.0,False
329,design_000329,58,14.500000000000002,131.4931596254637,49372.018214838106,8.15359464506684,5.479348260370542,-4.995893249449919,False,7.848123061172539e-05,11570,11719.486878099708,87.17194969886894,909258.1093294073,1358730.7196541305,1358730.7196506325,0.0,False
121,design_000121,59,14.75,123.07197203717301,45414.51078358488,8.989854075237853,5.633435334268688,-4.687719101653628,False,6.768739915686575e-09,10927,10906.690569512322,52.074550174910335,385112.36740470596,826912.7597671886,826912.7593763947,0.0,False
312,design_000312,59,14.75,170.26630071577515,60700.961143291046,4.384058430396706,5.352838208292615,-5.248913353605773,False,6.671529177190488e-05,10868,10903.38759093725,43.72307088120493,313849.1026632471,955916.6651483683,955916.6636732362,0.0,False
329,design_000329,59,14.75,133.21458536928225,50600.35571547138,8.130177555593997,5.420268824133316,-5.11405212192437,False,8.30873220487515e-05,10902,10904.909643129331,78.10082652078432,856784.8791603618,1300608.259186818,1300608.2591856965,0.0,False
121,design_000121,60,15.0,124.41162910625796,46456.45459950823,9.008411529130205,5.56939427432969,-4.815801221531624,False,3.032184841990835e-08,10295,10157.047553039129,48.39936181299945,366064.4744553272,849462.9693883253,849462.9693349693,0.0,False
312,design_000312,60,15.0,171.12001619243617,62029.29045023814,4.4873544581755445,5.280836994657597,-5.39291578087581,False,8.187016589973799e-05,10239,10153.81127725212,41.36952069398036,293496.9051357241,910830.7770948161,910830.7772060481,0.0,False
329,design_000329,60,15.0,134.94659037846054,51842.2977578083,8.104399114646213,5.361218199073429,-5.232153372044146,False,8.604767849539447e-05,10269,10155.26869595335,69.93366381922183,790450.7152253687,1221891.4010047163,1221891.40367164,0.0,False
121,design_000121,61,15.25,125.76416562646416,47492.573795194556,9.016204571263849,5.505237527218574,-4.944114715753855,False,8.13795664066571e-08,9710,9466.37564399,44.68381532471674,354427.4605536218,903238.1466190857,903238.1466096599,0.0,False
312,design_000312,61,15.25,171.91004802408418,63340.173162978586,4.593602865878313,5.20934189451826,-5.5359059811544835,False,9.914932130210338e-05,9648,9463.203525092275,39.33283220800193,276863.49235906615,872600.8865432112,872600.8865258684,0.0,False
329,design_000329,61,15.25,136.67133755209787,53102.019729504056,8.081878192284307,5.301780286516319,-5.351029197158366,False,8.757523800841158e-05,9678,9464.605954445462,62.38657567480093,708127.7445249852,1117759.3362092199,1117759.33717138,0.0,False
121,design_000121,62,15.5,127.1149509229081,48508.38601611994,9.012538092464606,5.442315389523819,-5.0699589911433645,False,6.141762323486317e-08,9151,8829.88624891534,41.4273967427142,352441.1524456176,985411.7931761201,985411.7931759733,0.0,False
312,design_000312,62,15.5,172.74949386153617,64640.471210199525,4.6918259490513545,5.139701202599315,-5.675187364992373,False,0.0,9097,8826.773095607075,37.65138275263128,262609.8966798965,838922.8512027978,838922.8512020726,0.0,False
329,design_000329,62,15.5,138.37608482360633,54359.6681077368,8.05952484584667,5.24305828066346,-5.468473208864084,False,8.652472984819302e-05,9121,8828.126214663944,55.73351508036411,614230.4383130587,993440.3546526496,993440.3546530481,0.0,False
121,design_000121,63,15.749999999999998,128.4792347579086,49515.50616015642,8.998097213640284,5.379822197650662,-5.194945374889679,False,4.652851847033618e-09,8626,8242.649714793222,39.00945821899868,361257.22068094957,1092379.0363564983,1092379.0365152336,0.0,False
312,design_000312,63,15.749999999999998,173.5846569624142,65927.6582627022,4.7872924390754665,5.071232254327814,-5.812125261535374,False,0.0,8583,8239.592429946188,36.192187977616115,249838.76634761045,808027.5943777425,808027.5943745387,0.0,False
329,design_000329,63,15.749999999999998,140.04305030097925,55620.48291205579,8.043096213429363,5.1847037596478085,-5.585182250895387,False,8.341184440058024e-05,8605,8240.902137815807,49.87467100998893,513678.6010066787,859048.0239393483,859048.012690883,0.0,False
121,design_000121,64,16.0,129.86507879972876,50521.10587300919,8.973795395241185,5.317717826128782,-5.319154117933438,False,4.949656852669471e-08,8136,8062.386070534923,37.73960581055521,380362.2109112708,1213728.6431466143,1213728.6435293949,0.0,False
312,design_000312,64,16.0,174.41279676240555,67200.37361348291,4.8801142602840235,5.003950810983367,-5.946688148224269,False,0.0,8095,8059.384046080786,34.913014332786624,238818.66310391758,780510.367074266,780510.3670686177,0.0,False
329,design_000329,64,16.0,141.65601332937544,56881.71565190617,8.035359530625941,5.126866140613224,-5.700857488964556,False,0.0,8113,8060.654444039211,44.92534826759641,414918.1776588183,730125.8709407405,730125.8656606886,0.0,False
121,design_000121,65,16.25,131.28177694559153,51534.795731929225,8.94094312560293,5.2560042684673185,-5.442581233256367,False,3.428424700208098e-07,7671,8005.970412954129,37.67445918524405,406284.9894057879,1332449.2241962722,1332449.2245984243,0.0,False
312,design_000312,65,16.25,175.23088034161594,68456.29185668887,4.970317933096344,4.937887022789484,-6.078815724612036,False,0.0,7637,8003.022787764682,33.78083355791069,230069.62346525484,757269.4518903743,757269.4521595605,0.0,False
329,design_000329,65,16.25,143.19948330398196,58139.282019470375,8.038472394948087,5.069722193850554,-5.815145382489896,False,0.0,7650,8004.259489980829,41.01844590548582,326941.084431615,622179.2986545166,622179.2968085803,0.0,False
121,design_000121,66,16.5,132.74786707767217,52575.86703682504,8.901489413782928,5.193980060168193,-5.566629649854617,False,9.639317524591126e-07,7246,7949.36444708024,38.62135021206697,432879.91820058477,1427886.1166893367,1427886.1166891104,0.0,False
312,design_000312,66,16.5,175.98412775251938,69690.5686313954,5.063537332820125,4.872451081565267,-6.209687607060468,False,0.0,7208,7946.472378902406,32.70854445786371,223541.3764779396,737806.4073580857,737806.4073577301,0.0,False
329,design_000329,66,16.5,144.65706038806985,59396.636536191814,8.056847879152834,5.012931113119055,-5.928727543952894,False,0.0,7224,7947.6807761086175,38.19410070952575,256328.96542474508,545896.4833643824,545896.483364069,0.0,False
121,design_000121,67,16.75,134.25407612286347,53640.108569799806,8.856647813822493,5.133130124054132,-5.688329522082739,False,0.0,6837,7892.596626520901,40.22595626736488,454845.5174531255,1483024.3184054417,1483024.3107864312,0.0,False
312,design_000312,67,16.75,176.77484284004493,70906.25469218961,5.1485774873474,4.808890222321409,-6.336809325548185,False,0.0,6799,7889.757802206263,31.73395952224748,219251.57830593133,721959.3549800146,721959.3561594237,0.0,False
329,design_000329,67,16.75,146.02397330060506,60625.898424779654,8.083877607568976,4.957722852794714,-6.039144064601574,False,0.0,6814,7890.944437297884,36.62010619267156,208489.20195567608,507373.31081967015,507373.31028919655,0.0,False
121,design_000121,68,17.0,135.81467503256192,54744.60667918434,8.808376801349167,5.072851050482823,-5.808887669225356,False,0.0,6453,7835.684051390003,42.01818792251491,466838.25461403764,1488854.8563882504,1488854.853756625,0.0,False
312,design_000312,68,17.0,177.555543948456,72100.95267653228,5.230522295733248,4.746629710881134,-6.461330348428735,False,0.0,6421,7832.898651366726,30.748552948310326,216031.6107953599,707367.6688237177,707367.6688048391,0.0,False
329,design_000329,68,17.0,147.29336839922408,61825.1883708702,8.120787017645036,4.903758260458321,-6.147073249274361,False,0.0,6436,7834.069584777481,36.144064999920154,182813.65291494055,504991.4030255858,504991.4051269735,0.0,False
121,design_000121,69,17.25,137.43218839189475,55896.094464675996,8.758083478169157,5.013258428763732,-5.9280729126635405,False,0.0,6095,7778.647895871206,43.527334934239846,465988.8047837496,1446925.2303497659,1446925.2330771526,0.0,False
312,design_000312,69,17.25,178.33080522493546,73276.93383962267,5.309200114064809,4.685679790085096,-6.583230190020811,False,0.0,6064,7775.916670728889,29.687865326198605,212549.59847367476,692068.8872723476,692068.8872733027,0.0,False
329,design_000329,69,17.25,148.46764490808445,62983.53592257673,8.16444746461534,4.851125764653007,-6.252338240884988,False,0.0,6077,7777.076745247756,36.553072330360294,176363.98649203416,534229.6640767801,534229.6641350706,0.0,False
121,design_000121,70,17.5,139.10525047646337,57097.413221434006,8.706804156447133,4.954491375835289,-6.045607018520426,False,0.0,5761,7721.50929889453,44.35641792839775,451465.8078656308,1367135.2396580814,1367135.2396578023,0.0,False
312,design_000312,70,17.5,179.10770462426646,74439.52140119695,5.384558154146462,4.626038937721271,-6.702511894748462,False,0.0,5729,7718.831603969604,28.48664551640497,207199.65641219658,674310.1492950221,674310.1492944815,0.0,False
329,design_000329,70,17.5,149.55727868016606,64092.279711036266,8.210719617053387,4.799811081168168,-6.354967607854667,False,0.0,5746,7719.985575789624,37.51204441437792,184343.0081325142,589493.7905803692,589493.790580449,0.0,False
121,design_000121,71,17.75,140.83854167577994,58357.48794455164,8.655797746454322,4.8960310000838865,-6.16252777002323,False,0.0,5444,7664.28509086174,44.28612247035358,423780.5005427818,1262433.200220149,1262433.200115558,0.0,False
312,design_000312,71,17.75,179.8473659994105,75595.37481194916,5.462282065485806,4.567171970787919,-6.820245828615167,False,0.0,5410,7661.663203113063,27.054797405165868,198279.3972582942,652604.548360916,652604.5484185297,0.0,False
329,design_000329,71,17.75,150.5754006700746,65156.16115189092,8.258380097181526,4.7491831439601295,-6.456223482270745,False,0.0,5430,7662.812338953149,38.59534202096824,201303.0919512744,666405.5967514919,666405.5967502764,0.0,False
121,design_000121,72,18.0,142.6030922092205,59652.16691556717,8.604718702311423,4.8393191759714576,-6.275951418248089,False,0.0,5153,7607.004497859471,43.31744565814615,386180.9735572644,1149108.156815929,1149108.1567886714,0.0,False
312,design_000312,72,18.0,180.6547548338405,76759.72497713016,5.531835197903668,4.510087235597597,-6.934415298995809,False,0.0,5124,7604.434908056389,25.44256588334534,185272.90071247288,627794.4384311693,627794.4388001655,0.0,False
329,design_000329,72,18.0,151.5578748107102,66159.1519235226,8.295944378441348,4.699974021756901,-6.554641726677201,False,0.0,5138,7605.58080042315,39.48492353033957,223189.9618761423,761087.9935226128,761087.9936667917,0.0,False
121,design_000121,73,18.25,144.39517449989472,60982.56181656085,8.554617773455382,4.783828433317727,-6.386932903555548,False,0.0,4869,7549.683646507851,41.72416996213523,342001.9066313659,1038153.8130204452,1038153.8161337265,0.0,False
312,design_000312,73,18.25,181.49499541117632,77942.86996771613,5.598789886342208,4.454256170748424,-7.046077428694154,False,0.0,4844,7547.164926432465,23.686694084771162,168836.74702675897,602215.699664296,602215.7002120415,0.0,False
329,design_000329,73,18.25,152.52998181551152,67117.10792949595,8.32234269516784,4.651392806654175,-6.651804156882654,False,0.0,4857,7548.307452527345,39.90861681356251,247012.92921497242,871589.7437672379,871589.7437586527,0.0,False
121,design_000121,74,18.5,146.19974739487714,62339.01428462907,8.506156577136583,4.729617260323954,-6.4953552495430955,False,0.0,4612,7492.342304627972,39.9152581232676,295489.1606830261,937885.1117222104,937885.1117222252,0.0,False
312,design_000312,74,18.5,182.3764789306248,79155.12999231584,5.663472891606371,4.399654163303969,-7.155281443583065,False,0.0,4588,7489.873194178264,21.948579662820492,151387.5903957072,580617.7510079539,580617.7510077716,0.0,False
329,design_000329,74,18.5,153.52188428681856,68041.39291343706,8.334225033718399,4.603099634846606,-6.748390500497791,False,0.0,4598,7491.009450173398,39.780861830256455,271666.42505908466,994747.3695736601,994747.3695738119,0.0,False
121,design_000121,75,18.75,148.0015363551113,63711.450917903945,8.459994803058917,4.676685432076444,-6.601218906038116,False,0.0,4367,7434.999771106786,38.27869113213946,250300.1382843491,852261.6888264448,852261.6899244048,0.0,False
312,design_000312,75,18.75,183.30286962977127,80402.26447917959,5.72610760864402,4.346251341426086,-7.262087087338831,False,0.0,4347,7432.579990562919,20.415178160009095,135806.04681610488,567624.6755306077,567624.6718080419,0.0,False
329,design_000329,75,18.75,154.55958860023776,68945.23835246106,8.329611429461032,4.554790378013264,-6.845009014164475,False,0.0,4355,7433.705042143424,39.137675261250926,296804.6432158074,1124163.808131815,1124163.8081300198,0.0,False
121,design_000121,76,19.0,149.798005913458,65103.26438695991,8.417466606751995,4.624375709526517,-6.7058383511379684,False,0.0,4144,7377.670431784729,37.04161060686416,208230.13844094245,780086.4376354722,780086.438122242,0.0,False
312,design_000312,76,19.0,184.22775244779942,81681.92227357264,5.792041757774877,4.293577440490842,-7.367434889209319,False,0.0,4116,7375.301572240901,19.173915481164258,123791.1745995561,564866.4868560635,564866.4869769451,0.0,False
329,design_000329,76,19.0,155.6535810273944,69847.69053507579,8.311274675734365,4.505793566684472,-6.943002636822058,False,0.0,4127,7376.4097178660795,38.02091887719607,321775.3255085069,1250259.8131858078,1250259.8131841957,0.0,False
121,design_000121,77,19.25,151.55746136778848,66483.13764492587,8.377486310085063,4.573755951961875,-6.807077866267254,False,0.0,3929,7320.381363330459,36.23388197364096,170640.12966355192,720208.5256550192,720208.5258686015,0.0,False
