design_id,style,sigma_km,validation_mmd_risk,bootstrap_risk_se,minimum_ess_fraction,median_ess_fraction,worst_covariance_condition_raw,worst_covariance_condition_regularized,minimum_covariance_eigenvalue,projection_failure_count,conditioning_warning_count,mean_projection_kl,max_moment_residual,max_native_iterations,feasible,s1_x_km,s1_y_km,s2_x_km,s2_y_km,s3_x_km,s3_y_km,s4_x_km,s4_y_km
design_000399,lateral_discriminating,200.0,0.043190617,0.017073518,0.0050000100737807645,0.5426647773933254,387450.33517582924,1886.1954951498562,1.4682932691565456e-13,3,2,0.8777412772545525,0.08516681320401509,200,False,476.8354721383042,-611.9573036835864,889.3029441251143,-180.00284996685252,801.2123591867131,105.8362440191858,637.1970026341546,552.8028101994444
design_000073,support_random,200.0,0.043199733,0.021175805,0.03975839997283009,0.8797122496972011,47901538261.54852,6628748.923162677,3.2187479164955623e-14,3,1,0.2768388134067216,0.37544855216273987,200,False,860.8042544855882,194.06595248519466,390.2708733244639,384.39034150932895,-404.37887619328376,-452.4650398497271,306.58630099307493,30.351857380103475
design_000447,upstream_focused,200.0,0.043715585,0.023937352,0.013959879722052202,0.9525847311284592,37932737.77793861,2076262.186564923,5.7904775980393e-11,4,1,0.46220561395737486,0.3744639085912873,200,False,193.14022533654213,385.4733079063694,357.049545138031,-351.9700331494672,505.65444332713093,52.37024705081717,712.9662793738419,228.20939965734453
design_000194,support_random,200.0,0.04377245,0.01962392,0.012177792881735656,0.9287572222088825,556949.6840279173,551653.8981493204,1.0416827847568941e-07,1,0,0.3316661938182656,0.22589985249900735,200,False,151.32631054711527,-546.554891507986,-200.4479015210262,163.33408888701535,-103.61357989601395,-598.7049991267716,132.43511981912042,171.26997802622256
design_000092,support_random,200.0,0.0437923,0.015872266,0.0050001323385691545,0.8132964672524768,494336673197.27795,16258050.154027527,5.252498932995937e-15,4,3,0.47574117563223284,0.3503051039079736,200,False,-530.0876927490625,-52.12893809976965,948.4442164152802,99.0169645155458,204.89274514123372,-16.715651266765732,628.0073168981766,-455.8512053455652
design_000057,support_random,200.0,0.04390295,0.013082887,0.005200709767066347,0.9020487343665227,7.681642039427253e+25,181908426.4877592,2.8603800834903085e-28,6,5,0.5557853326734036,0.3427758854264767,200,False,1390.4594096366072,262.44767812726536,66.18884678900297,216.5215554599305,932.1701988680031,224.28854038729156,398.33543754755556,-103.7627558578207
design_000257,longitudinal_stratified,200.0,0.043938648,0.007330859,0.009075234759658093,0.6494198653298743,5.957485026581825e+30,98755014.79550193,2.9867417219496563e-33,6,5,1.0874500913803216,0.7001229645075031,200,False,-173.75207892293636,-410.40816992279224,183.86074449559618,-5.532567268507554,452.4630514468944,-185.35994224704757,1617.239864169715,-82.02448253316561
design_000310,longitudinal_stratified,200.0,0.04398782,0.007439412,0.005042437700993528,0.7362081162980815,8.105217761121561e+20,49237438.07255964,2.4053251285131983e-23,5,5,1.0480017815165938,0.4421940721954594,200,False,-187.9058918866091,-470.12833191944895,125.98932339701521,107.27407110663478,671.3841595507766,328.8452789169013,1341.153804137063,-108.019071155484
design_000304,longitudinal_stratified,200.0,0.044006117,0.008285457,0.006841832295941361,0.6682492898624132,3.4371362772943053e+30,83294257.15655686,4.6526060983976025e-33,6,5,1.1594945919611679,0.3312959068676602,200,False,-151.91908782700972,10.666758372471921,229.807978024028,-332.2410650138755,272.8778552913492,168.79135519066102,1607.92295029851,-71.67039639363625
design_000289,longitudinal_stratified,200.0,0.044378232,0.006728621,0.005001478334039687,0.6184007560782196,1.324312825934321e+26,58730313.50447903,2.0296586368613217e-28,6,7,1.5050337395654745,0.6576796107765068,200,False,32.68964221787839,107.84483144828296,128.76422422798368,-491.5027887391186,365.56982692036166,204.62949545728355,1498.0015992042297,-16.64798250478058
design_000500,uniform_control,200.0,0.04453598,0.006104589,0.005010880726716142,0.565778523411598,1.9019822609225098e+23,17185075.896106273,5.145903878391344e-26,6,5,1.1006186473657251,0.6159286193581412,200,False,69.32694596221631,-87.57652465352544,790.4352167877764,90.3600941064251,1480.7172181619876,188.14140703118937,-516.3822662371955,-29.278069430191977
design_000032,support_random,200.0,0.045137282,0.006583753,0.005016617288299177,0.8661903132453731,1.8022051987201191e+298,86666181.13829803,-2.068323071738019e-26,6,6,0.9509947815800138,0.3350993865783399,200,False,180.3226817089893,-116.38195083388626,807.4816827983761,348.260238636861,1432.3546210409954,308.42555651779014,320.22198912626163,292.0876806983081
design_000177,support_random,200.0,0.04514669,0.012650415,0.005017978354806291,0.74594952091944,1.797378187458067e+20,13129929.670783069,5.0842266374026497e-23,5,6,1.472823855514319,0.5940852839543542,200,False,1280.5981063055417,266.7503955885036,161.29020408780417,-158.2707936121292,-360.8743652220249,-480.470029318762,250.984354704093,106.86106968059572
design_000132,support_random,200.0,0.04516619,0.020251937,0.005040384705665522,0.8930773097705046,3.9012698251097083e+18,197971110.32779717,1.5720725292356895e-22,5,6,0.7135881121793137,0.5129515865690323,200,False,900.9500135702575,134.9051062348979,605.2475676468209,57.64533908206678,313.9530225371418,36.044105176020004,1189.6728008613843,199.1984374316438
design_000196,support_random,200.0,0.04523297,0.012992165,0.005057136381791205,0.8672058399314874,1.1665374746934582e+28,136829533.9117693,3.2479034930738136e-30,6,5,0.7643286906336918,0.5779386552196932,200,False,1533.5263751856262,-216.6676773831087,-90.23317202818993,163.84209494090354,831.7128467475833,186.9293903446848,432.99570190956194,318.6936373940111
design_000457,upstream_focused,200.0,0.045376483,0.023031525,0.006021265843955406,0.6579961690992012,412479811060.5322,9248249.896707766,2.242159739519065e-14,3,1,0.5771512678794504,0.3160494894584611,200,False,578.2432927758215,345.4145888897651,613.074524529162,33.03509318908618,743.1370880531736,-223.14897283826195,499.13072923772756,-486.5913958177397
design_000153,support_random,200.0,0.045428388,0.007535194,0.005028180886348836,0.5584258558089574,2.2818032229139555e+299,228180325.83337733,-1.114023205357936e-17,5,5,0.9151291358951246,0.35688982912975886,200,False,370.709474465653,-438.02592028350136,1572.4459822068209,-13.006207269909652,-24.992458073134607,-219.09588721733954,757.419135161867,239.19708311051252
design_000165,support_random,200.0,0.04544364,0.006299263,0.005012727119192416,0.6779171875220927,4.531604186819932e+32,213865967.4507573,6.54536484272203e-35,6,6,0.6522339095036567,0.40929992324327147,200,False,1626.3440655011618,267.2767961483214,980.8666581207777,338.6516167707198,-92.01990446665906,-143.01157918370436,160.97228898268676,317.3708782515695
design_000155,support_random,200.0,0.045650333,0.020455154,0.010893455677021081,0.773818743418998,4182656378122.554,28468244.120602738,3.867865361058296e-15,4,3,0.5572767740235689,0.39392044719037067,200,False,676.6478440575222,34.759961080110514,462.12924613473507,-373.4510713876299,60.810378512175646,65.13109751317143,976.2180492975422,153.48258738113557
design_000205,support_random,200.0,0.045796636,0.013487294,0.006505919082588902,0.734876913300724,2.3493550365884445e+21,133114427.01216471,4.373763001629539e-24,6,5,0.7910377126716955,0.7296583473235638,200,False,1297.963156542859,262.13397847378343,798.02972259143,49.53805907021436,641.1548135214219,-337.1274959934513,135.7734909125428,-167.4696576930724
design_000309,longitudinal_stratified,200.0,0.045877784,0.008895857,0.005683309257937737,0.40003914771531957,1.0980408614175187e+28,44355934.37385967,1.1302092842982475e-30,7,5,1.2953346647743884,0.6755771809224733,200,False,16.47761945101037,-1.0357730708534056,298.5408255359648,-460.123776553693,513.1154810278331,44.67424966250543,1462.3609285449222,559.7199085479718
design_000285,longitudinal_stratified,200.0,0.045910854,0.0072077196,0.006759392509400779,0.5568191166611887,1.5060524729453954e+27,127061671.50207756,2.542598122894054e-29,5,5,1.2973043410109348,0.6932487339993844,200,False,-149.96633896840422,-330.64745425224805,174.79330299428068,208.12124795288653,460.28583240815783,-295.04566524122816,1487.9706739088083,181.68673705270265
design_000259,longitudinal_stratified,200.0,0.0460077,0.007858625,0.005060563724215626,0.5687242673515812,2.294050316859937e+29,104641346.47373982,2.1915639002750902e-32,6,5,1.274133194856251,0.3132091494121527,200,False,-309.7551105278745,-39.31135579155049,222.44852443695424,184.26969676554918,304.28857363279405,-256.5165600658491,1574.809038692853,118.58204130774773
design_000370,lateral_discriminating,200.0,0.046009533,0.019388935,0.0050172048125530855,0.5813585799129783,25984895.951017816,2126312.042428929,1.5300132108314051e-12,5,4,1.0134118568041341,0.43879094454340234,200,False,521.9550528596473,-589.3341129179129,776.4720485184884,-120.10287198479702,605.2591925778102,202.09018698681498,775.7188573215608,580.4722887519662
design_000359,lateral_discriminating,200.0,0.04623824,0.02611697,0.009953193457347737,0.6479235888085346,7734136.350385104,7008302.180898384,9.655512891952126e-09,2,0,0.4940544761976622,0.20456584147784387,200,False,421.45244548066205,-536.7571297353046,600.2646094193276,-97.52192946330743,416.63867136505206,109.65784282717482,505.44449392407375,562.1542439183839
design_000016,support_random,200.0,0.046442766,0.021627486,0.04308621629473393,0.5700621498405608,168033181027336.6,56130862.600327775,2.461014259110397e-16,3,2,0.4889961370554438,0.15051894309448255,200,False,-75.68066917090515,154.43560322382152,1078.909021161489,-207.12831140927096,431.81133561245207,-705.2086917550665,183.81431092785988,303.9366880636362
design_000408,lateral_discriminating,200.0,0.04662703,0.022864034,0.005000178575244251,0.6551033670365229,3089825.6983350543,130013.19218081809,8.350803214606047e-12,3,2,0.46413365704983106,0.27194918100953436,200,False,512.4418458705987,-525.337506226456,861.6108259840539,-144.03618613013492,465.3029015628187,187.94468940334505,534.6755101001752,602.7231009364968
design_000122,support_random,200.0,0.04663137,0.01135501,0.005170157623406652,0.7563842294346342,4850516550735.962,38367139.196116336,7.909679923833593e-15,4,2,0.6042758182466774,0.7499924163740436,200,False,-318.7194660934855,-279.9256097945479,947.3033536334351,264.2016289923316,522.4514368588607,-270.7002744693723,13.564088304971165,-202.00915336991773
design_000087,support_random,200.0,0.046650384,0.00710933,0.005023703553953139,0.6148893082736356,1.0738878159439212e+30,211566902.3437829,3.0916174211927966e-33,6,7,1.0790769022777134,0.648404468852706,200,False,1586.7529963126347,139.53739235448253,768.1088309950137,430.05572482177257,205.75770337996977,37.05527969519568,529.6829018508529,93.65188404728615
design_000126,support_random,200.0,0.046746653,0.009196094,0.005000243670608928,0.6797881137541285,476036726.71030897,28761263.347504098,5.582925257706468e-11,4,2,0.6710253097926234,0.7532469553504636,200,False,506.8940057435277,-53.85307744396495,-128.91942726572978,-182.2253240784641,728.8875675137255,149.5746523597398,722.0221901718744,-424.5410521407205
design_000340,longitudinal_stratified,200.0,0.046830747,0.011363904,0.011593768090193144,0.5667202567046864,7325921073003844.0,247802036.89790547,3.9436114668868495e-18,4,5,0.7474889969568079,0.7388135251394183,200,False,-96.61883681939986,-156.32881124399924,198.61521761865035,-93.91376187614073,643.6560948881964,-102.73443555313474,1092.8308601936883,94.80052081310293
design_000337,longitudinal_stratified,200.0,0.04704077,0.015991608,0.0719854349720881,0.7021924547678831,254625988.4547143,18687663.869802937,7.920571150397177e-11,4,1,0.4099945740339941,0.596876675182181,200,False,-224.40570298812844,-340.52405977387855,238.30924575698737,-43.351295347781665,512.466978253524,-132.19124401869618,760.8998939064733,188.6253274205436
design_000416,lateral_discriminating,200.0,0.047252923,0.020523991,0.006523628623980511,0.6176738034834979,11180331.14275824,6313664.002867026,3.527531502252072e-13,5,2,0.8127658188576795,0.27319320540115777,200,False,475.07413370807467,-549.548571447563,622.0935544331263,-211.46943943490686,531.9280041916095,272.6835084393272,815.0733039263037,530.1488716670527
design_000017,support_random,200.0,0.04725721,0.0070525175,0.005013173001839826,0.7027758249932815,2.6514330096867717e+298,26514331.110224586,-5.037604598003059e-19,5,5,1.327766691673381,0.7086932613787802,200,False,183.8552691569037,-46.20808190012461,1270.251410054752,240.79053477895505,324.69799055417207,229.1971029016826,-208.8118589287703,-221.77791781017294
design_000158,support_random,200.0,0.047290932,0.009997275,0.005842563754990344,0.7111511410130803,1.4963389769889382e+298,46115267.40242888,-2.7106596777725424e-20,7,5,0.9473722541920939,0.47854763505025194,200,False,1140.8561013454942,-1.3871024242197691,1324.6499523950135,376.7569061340759,69.84652871514393,60.42714798497962,352.88299332762904,233.80423806244144
design_000189,support_random,200.0,0.047447085,0.026866252,0.010435528406528971,0.9753399044418906,2723330.5582609586,2387371.84696531,7.106143602463076e-09,2,0,0.511581714199823,0.21040344250828463,200,False,-284.5728947951063,325.7261270795903,472.97236165594603,178.343677741718,503.18576443506356,-193.65361637983892,-285.2189468570282,-522.7447877424149
design_000398,lateral_discriminating,200.0,0.04749183,0.019675057,0.0077608805473688884,0.6693884934677773,9152541.499420594,1710775.6954340483,1.0150778673141173e-11,5,1,0.7306659108573271,0.6760805951076206,200,False,479.1795657250576,-551.5797868028845,422.80095811872076,-191.47078763228689,510.95286410634867,222.37940431478285,737.4632447131866,557.5184080055317
design_000433,upstream_focused,200.0,0.04759697,0.024982499,0.0076103465394216805,0.7577909513192718,863136.7309846538,847412.1915531523,5.389100235619683e-08,2,0,0.5791699438420418,0.4031920300041971,200,False,-330.61221234070047,452.80384415794106,138.07170531201808,-381.3632608469784,497.02740613062485,339.31280097825174,473.6937778006984,19.150999826744396
design_000247,longitudinal_stratified,200.0,0.047683477,0.008421119,0.005000000649584228,0.5214047564586073,6.197512099615057e+27,36783097.77771919,1.9558848871476869e-31,6,5,1.2691969225907496,0.7277492832550472,200,False,12.722852919580042,258.3358203041598,133.88579091609415,-176.449934760344,499.9952821623815,-10.104035689544688,1482.2670263286589,360.64671198828046
design_000001,manual,200.0,0.047747683,0.022795098,0.005001287023506323,0.836502019121313,5841217396.834096,14480927.516207034,4.770118343277334e-16,3,2,0.9315340679559039,0.44415554060186535,200,False,250.0,-500.0,250.0,-150.0,250.0,200.0,250.0,550.0
design_000387,lateral_discriminating,200.0,0.047761638,0.018223798,0.005000885793823768,0.5884013987927073,4191028245916173.0,2976142.5686158724,3.429063267545819e-22,4,3,0.9579052053293831,0.2525344410234297,200,False,674.0339821737629,-632.7855762623428,842.5111499408767,-140.419777674001,663.6664347422727,243.5026433082589,592.6775962050305,643.746747582924
design_000364,lateral_discriminating,200.0,0.047813307,0.016950916,0.005354138416188048,0.9076061943481332,896145077144.492,22728527.58058091,2.076311156575442e-18,4,5,0.7849714085174587,0.4926396530205676,200,False,1059.9807932762362,-588.7547370049332,845.8304686181303,-213.08540712902894,609.2306415540913,67.14043332451855,742.4949449526979,569.8303659493415
design_000344,longitudinal_stratified,200.0,0.047967196,0.022489443,0.02089693057809401,0.880094918193927,255640735266.58066,8600936.727008894,8.973959404591617e-15,3,2,0.5505477681449065,0.13540044454707797,200,False,-422.88845763800487,-594.2671557424115,313.71307191641824,-529.0524759831086,267.58380299023503,-228.8082338581546,991.1889575200834,111.60624215962784
design_000374,lateral_discriminating,200.0,0.048023593,0.024130298,0.05334608059726362,0.5760419759297679,302350.91959377535,277909.95226228103,1.1370620012415436e-08,3,0,0.36867200126946464,0.31758529622671117,200,False,494.49292707109424,-555.6808064222007,340.429423759868,-149.33889534398736,235.98036837553445,209.51078660532605,546.35944097457,545.0390758933131
design_000022,support_random,200.0,0.048223466,0.010695509,0.005000091984641772,0.7666128353898405,495893922.2499609,43176689.06740984,9.456523965998906e-12,6,2,1.189690463701776,0.5044341193158786,200,False,784.8126427557736,126.79706106873621,-65.36443414047895,-601.8732709811113,-110.17729362375351,-304.27389458847426,-283.2073038640264,76.53900465843702
design_000328,longitudinal_stratified,200.0,0.048399378,0.0067188977,0.005074999710532105,0.5046125520125707,1.1429781298472718e+22,17044267.514660437,1.3069177980896004e-24,5,5,1.3799326154765124,0.7460913481138647,200,False,-469.5080761516906,-552.2576923947602,-26.508630607130897,8.74508492496581,316.2373610952224,288.50876152772025,1354.872882381226,178.01954517829574
design_000048,support_random,200.0,0.048440237,0.02089586,0.005000804514352853,0.9456381106305204,6363211065.515173,16177998.623387132,2.5489070961008372e-12,3,2,0.8193656092426673,0.5611361885690702,200,False,-194.1204141411044,-630.1862336039336,480.2081443728431,51.95483360121999,150.5333145539323,212.99889491496123,131.92894126752384,-592.7913556574222
design_000059,support_random,200.0,0.048563644,0.0076585775,0.005090088449460137,0.609798201758535,1.9788411102739873e+298,85242844.08913384,-2.441670285660941e-20,5,5,1.165178796567645,0.7865046598301367,200,False,-34.764307789612545,-42.72575031244111,1338.7391790949816,277.60014743467553,388.61398767342035,-381.2311203771076,626.5431671043402,119.45349615834203
design_000405,lateral_discriminating,200.0,0.04860573,0.011840371,0.005154142420260359,0.965895152598156,537334547317.72784,5845042.483897716,2.3820676088632593e-21,6,5,0.907393382858907,0.3043054528206939,200,False,1198.0445781496833,-517.3383218489806,768.3278716111563,-196.67560511187236,809.5724511907786,176.40760306742877,928.8895822538371,560.0558128891996
design_000172,support_random,200.0,0.04861741,0.008162364,0.005572186036574319,0.4982049239843552,3.466875584643677e+34,221212046.5992107,6.533752581351342e-37,6,5,1.160248088036672,0.5722690290538424,200,False,106.19658659129522,-143.19257883437223,158.9839100175834,247.98125129453717,-375.79082528781214,178.47983108723741,1711.5917902616068,-13.411837795817817
design_000125,support_random,200.0,0.048672307,0.014626925,0.00772892072442079,0.7422493869674327,28421974834.377613,218496508.9412392,7.747147547548413e-12,4,1,0.7905457634349794,0.7926588029750817,200,False,193.14528546271555,-150.93742180272955,688.1889439541947,460.19271497782313,-55.62399109747666,-321.0084169214523,606.37764681063,216.93221222172895
design_000248,longitudinal_stratified,200.0,0.048743226,0.018751476,0.0050514216105846076,0.9295420483024044,718716497957.7781,59472322.428483725,4.8756154557265597e-14,5,2,0.9256097615710136,0.7277131524213526,200,False,-24.403384033114015,218.24461654222335,321.6254516756304,211.47965087608463,608.7667501617294,61.72670915043562,869.2735549612502,366.7207412954454
design_000040,support_random,200.0,0.048817217,0.015814655,0.005005927318996933,0.9475901091402497,3889356139.082672,32101777.838962976,8.322442295097253e-12,4,1,0.5955314609431133,0.5990948046300149,200,False,356.3222413195185,-26.359567016707594,-93.22039723858032,-696.715109184339,779.44607047922,271.1947431575731,-91.67202653140109,261.52371667996124
design_000068,support_random,200.0,0.048897672,0.0075618536,0.005054142522445468,0.6523726243465912,3.0673995697213343e+298,30673996.95398962,-8.371138458089485e-18,6,4,1.240588618650574,0.7302235420380131,200,False,545.1261509617154,-2.5652649403006365,1368.8918333365923,452.11978630035196,-284.1045050174538,9.407174260141218,267.0440813752943,79.90861010344568
design_000169,support_random,200.0,0.04898666,0.018644178,0.012442414992202172,0.6138767249980429,2.123827870011585e+298,259481920.28547627,-3.3747466364064488e-18,6,6,0.6260585712748308,0.3855869172466398,200,False,638.4671633307859,41.4378773196498,1490.5373898606585,63.5267918721476,930.8758719014394,76.84434771257456,319.90815804807886,-328.40721630692656
design_000385,lateral_discriminating,200.0,0.04900949,0.009322212,0.007514802484941927,0.6830652723584717,1999636015456.7822,34274431.02852391,3.014182176939219e-16,6,4,1.096503746952532,0.3736948055142062,200,False,704.4508191005116,-541.7737963734868,618.1890889149986,-118.50495934490655,686.4019050476386,248.66643707596282,956.4410963533455,554.1614173720379
design_000379,lateral_discriminating,200.0,0.049010966,0.013959108,0.005000013300708228,0.69014362729463,39445412889802.05,82085.88853438338,6.895873617990207e-22,5,3,0.9585263130633713,0.3424081585288627,200,False,800.7162810101772,-550.4449911097153,847.9066336211079,-164.7782866973834,780.3385600368172,136.5695382887506,823.7009044286261,519.0442467433195
design_000482,downstream_focused,200.0,0.049137093,0.00699005,0.005921458227355949,0.767430336646159,1.5109759592250678e+22,55348974.12566381,1.4370757100035967e-32,7,7,1.2889687437060153,0.39135322128955286,200,False,1545.770889009858,297.695263278064,841.6921743737227,34.00374460214505,1267.0760236782442,-231.92689431075667,786.5425313955508,295.3322165156434
design_000054,support_random,200.0,0.049316466,0.013484518,0.005003751914039525,0.9178494628897242,1.0811161376398292e+298,170739251.6361118,-1.5250016442321995e-19,6,5,0.8272752498848331,0.622060549878349,200,False,760.4562661700803,90.19163050067682,1277.8606934706143,393.1307648099181,298.9540304598307,71.6203900860096,280.04219785104834,-233.142764727674
design_000219,support_random,200.0,0.04934314,0.0076226955,0.005002751271197644,0.7975035290562693,6.3483249576788984e+16,93987830.80359402,4.558006812985709e-19,5,4,1.50916017348297,0.7562458850827295,200,False,144.59212128094674,199.04191591980157,-147.28159365616432,-405.6254388005881,614.1196446902383,-245.40743497069667,1092.6843139530297,512.4210990284114
design_000461,upstream_focused,200.0,0.049396764,0.023467248,0.01505351759600332,0.75929824101371,4392615.936717444,4273395.234781064,3.584439753644022e-08,3,0,0.6011026188576905,0.48974601963759806,200,False,-276.5458773617682,-46.92380034043765,640.0982943119105,-67.73875838961908,377.8628487650718,-509.69721049903575,520.0256802214006,259.1626620591452
design_000365,lateral_discriminating,200.0,0.04946964,0.012913841,0.005425368084692972,0.8572915338836471,367908621071.02576,27745346.331258304,7.923079383993004e-15,5,4,0.9562753296319898,0.47263202372937735,200,False,866.6499830546395,-582.4190039629793,274.61139027950514,-127.1817358299884,747.7219431413058,202.54055613648046,876.37555262545,611.5369391807114
design_000343,longitudinal_stratified,200.0,0.049754262,0.0062249,0.005001546096981864,0.564866653117062,1.7420664635008938e+30,11385032.669631315,5.548863994381379e-34,5,4,1.3588672151723629,0.551157316937252,200,False,-35.04762777520074,-647.8830121496143,1.6028247009756171,-60.91650164678198,364.2134650079346,-133.66801530204907,1354.8653605344198,89.49165392182081
design_000330,longitudinal_stratified,200.0,0.04985713,0.00929443,0.005444172260223282,0.7352891470370398,1.9074119327646242e+26,47071778.60355135,2.4678349125836176e-28,6,7,1.560510499185403,0.7525014169752323,200,False,-74.90743334377768,56.242616267009936,7.354530266933011,-206.5889823005324,419.3361240568445,233.70124304030662,1475.441851954985,-212.11821272667467
design_000363,lateral_discriminating,200.0,0.049936008,0.025009466,0.009923961631993296,0.912166583318735,1609237748.4283571,19604484.81078073,1.2332708593531956e-11,2,1,0.6168511019851262,0.18714320764080483,200,False,100.65062229039002,-598.1041451590611,397.03680192935053,-155.96967822648713,339.84822554168136,209.22445897865,239.91974925205727,601.1318755281658
design_000498,uniform_control,200.0,0.0500001,0.015931528,0.006342751183579306,0.7911338792819218,1.6128271270587073e+24,92304793.28155915,2.3576428875647813e-26,6,5,0.6693877921511592,0.2343501873890029,200,False,-33.4492171836589,-286.8956291741423,-149.5966106607347,687.1067978327346,1320.2504980039505,300.7745933156384,1067.6568395078023,257.55232584900773
design_000254,longitudinal_stratified,200.0,0.05019826,0.00938628,0.005136644169480967,0.7035248234337454,2.6574147028522944e+47,160989264.8510945,9.251647715579262e-51,8,7,1.095463470319899,0.3280666476385848,200,False,-3.012392845097068,29.004917049388617,182.33115139395082,-391.4646717456191,366.99929893145486,-36.51585399173192,1903.7910091968372,222.00209324937998
design_000107,support_random,200.0,0.05025557,0.006367082,0.005068331832159755,0.5610426307432403,2.584259327774196e+298,25842594.277741957,-5.483114225268184e-26,5,5,1.329536556548621,0.7541882130936757,200,False,289.070011274626,247.35033053223754,-92.69786444594574,-535.7420536308284,1499.1693128198328,73.18287871974717,629.6899083442147,58.61285509415745
design_000211,support_random,200.0,0.050313216,0.0073425123,0.0050028734276919146,0.7453749085366691,6.936004229407095e+16,32106720.195004802,2.167882279277182e-19,5,5,1.463245555073897,0.756758814222518,200,False,74.14516674148159,-58.23895064751612,1253.4355686778329,364.5918349344756,-93.7697777640851,-514.4213027008616,348.54114394732295,385.76179223845907
design_000114,support_random,200.0,0.05045399,0.0112318825,0.005003021461956294,0.8952458187361065,6.824206824671535e+17,62307258.41023357,2.811698657549909e-21,5,4,1.09799466660258,0.5124153081500872,200,False,1197.332655573754,454.29298539377265,319.89419394797994,-266.24693041880715,-392.8050020429355,-445.52036837896003,682.4791528926289,162.15579241247798
design_000251,longitudinal_stratified,200.0,0.05048805,0.007755544,0.005019494278577775,0.7053454549748757,2.8858102403561077e+21,22479782.793177698,4.419641024035658e-24,5,5,1.3740252753946103,0.7022157758263914,200,False,-49.88499779949579,-30.641900873624515,182.66391002069798,-367.3281151496363,579.0660904073804,-289.5000189366087,1301.3561839106458,318.11026425667654
design_000406,lateral_discriminating,200.0,0.050525177,0.02631548,0.005000131461139619,0.7134045720869236,56640.16606257241,11579.169069434973,5.2139526761995405e-11,2,1,0.7502681210672811,0.20535358123370323,200,False,401.3710923525562,-504.9307923544993,526.3927446775868,-238.31957423661555,242.0587686834386,179.5075063238905,408.7059928442781,508.8756135163704
design_000207,support_random,200.0,0.050642066,0.0065629836,0.005424727589594823,0.28807568824157953,1.0194607372156511e+299,101946074.72156528,-1.7570927913290908e-24,8,7,1.1047565637746068,0.489723776986399,200,False,116.82942623940622,-218.99304639101683,1690.1157913013096,240.07909469530466,1526.8795042878126,586.8802138281565,378.47502013107083,-195.33429914981073
design_000167,support_random,200.0,0.050810408,0.019858135,0.03649226942936689,0.7943609056143117,4.56695133504519e+18,92487217.81018955,2.0335533544997694e-21,5,4,0.4688445330063099,0.4803336057667008,200,False,-169.35182414874316,-464.9844498265787,1298.1452405374143,131.03037327659337,388.22113032634394,-215.9412568944557,855.0272608218378,143.493677574436
design_000204,support_random,200.0,0.05081476,0.015663916,0.005552550795346808,0.8626119687583048,57098320733304.83,41041759.76426892,7.187915115128462e-16,6,4,0.6680444322063469,0.3753239331335886,200,False,925.0268981252244,54.06360626766437,-267.0729173975523,-237.26739957627552,940.2259916261837,492.24612892829686,-154.42406616005815,286.51601574192955
design_000437,upstream_focused,200.0,0.050855797,0.026044771,0.00699025239224121,0.6839328256226657,11156553.717951447,3693996.092669342,4.950038952000319e-10,2,0,0.4304431427176305,0.19325980774649085,200,False,364.69331698695953,507.5275336762945,614.6361513159142,-526.370947376097,-137.70450671568307,452.4337036943298,316.01190234164324,-446.5543310056366
design_000002,manual,200.0,0.05087592,0.0127469925,0.005125779524667112,0.8596494043366406,553508889.0290698,25809735.050240085,1.3403791728758556e-13,5,4,0.8835257766021621,0.07144116112660434,200,False,850.0,-550.0,850.0,-200.0,850.0,150.0,850.0,500.0
design_000145,support_random,200.0,0.051038116,0.008914274,0.005000002609779453,0.6895252479008617,5.6449528914665206e+38,71820377.0546336,5.192908032311048e-41,7,6,1.1683582479289005,0.3760677412523237,200,False,1797.6116461970355,259.93171828889353,-131.5957479454368,-49.80132489298265,232.23682884540796,-295.62399932789873,41.993400794069714,230.47697717211423
design_000471,downstream_focused,200.0,0.051099747,0.012905497,0.005000000001320464,0.9016023470690899,6425821008697.143,9341876.5053701,5.486246449056225e-26,7,4,0.9061668685080099,0.18608479557109323,200,False,1205.244523552528,480.64315255479323,1201.0842972711807,-257.66411347602286,978.1864857779224,-53.396441166817,771.8095944963909,282.3090775506498
design_000019,support_random,200.0,0.051474635,0.0077678156,0.0050014235588434165,0.9109979967234584,1.7708660035556982e+17,27099693.31634033,1.5203217954608808e-19,5,3,0.8487502565391707,0.7624801829596795,200,False,-188.21385784601227,139.02263276526662,734.8707195946488,500.25656880907974,450.57975390671095,321.3636949139103,1030.1921578940926,533.1946804539684
design_000060,support_random,200.0,0.05156793,0.017819965,0.005778161418010818,0.6907385662397871,2.354861867513632e+298,57751309.71098743,-7.284788059242269e-20,5,5,1.070357024071072,0.544384491352692,200,False,64.52145695386295,185.15022382959333,1318.17313828814,294.94916941757214,376.43332022541097,-407.64698800538224,-448.6059384294291,46.66955806589266
design_000025,support_random,200.0,0.05204417,0.0071133105,0.02811122422982945,0.7078462625799536,1.0532640407942154e+299,149394395.15434524,-1.0131312810110919e-18,8,7,0.6431340526646476,0.6986903684227929,200,False,629.2577132783737,285.62333231936316,23.944361449357466,-214.19281781938454,1852.7617392747625,-301.2422649777002,231.42167572550855,-26.136998835508997
