design_id,day,mmd2
design_000272,12.5,0.02140164
design_000272,15.0,0.022080429
design_000272,17.5,0.024932785
design_000272,20.0,0.024850843
design_000272,22.5,0.023483321
design_000272,25.0,0.016938478
design_000272,27.5,0.01117488
design_000272,30.0,0.0077396673
design_000272,32.5,0.0038451883
design_000272,35.0,0.0017964297
design_000272,37.5,0.00091705925
design_000272,40.0,0.0010388462
design_000272,42.5,0.0014596109
design_000272,45.0,0.0025503915
design_000273,0.0,0.002062053
design_000273,2.5,0.033568624
design_000273,5.0,0.18085366
design_000273,7.5,0.03426285
design_000273,10.0,0.06333992
design_000273,12.5,0.13472706
design_000273,15.0,0.18367389
design_000273,17.5,0.19863
design_000273,20.0,0.17423543
design_000273,22.5,0.016790058
design_000273,25.0,0.05969757
design_000273,27.5,0.012977218
design_000273,30.0,0.008304806
design_000273,32.5,0.0039130687
design_000273,35.0,0.0030201005
design_000273,37.5,0.002174274
design_000273,40.0,0.0034493916
design_000273,42.5,0.0032345918
design_000273,45.0,0.0039831754
design_000274,0.0,0.002062053
design_000274,2.5,0.08663373
design_000274,5.0,0.054269765
design_000274,7.5,0.062050346
design_000274,10.0,0.08731961
design_000274,12.5,0.025088463
design_000274,15.0,0.04489565
design_000274,17.5,0.031044874
design_000274,20.0,0.01789679
design_000274,22.5,0.009757927
design_000274,25.0,0.011609726
design_000274,27.5,0.011294009
design_000274,30.0,0.009646373
design_000274,32.5,0.0069594374
design_000274,35.0,0.0059465375
design_000274,37.5,0.0061121737
design_000274,40.0,0.0071534654
design_000274,42.5,0.005740856
design_000274,45.0,0.0057526804
design_000275,0.0,0.002062053
design_000275,2.5,0.06525903
design_000275,5.0,0.1016452
design_000275,7.5,0.13034979
design_000275,10.0,0.27791288
design_000275,12.5,0.031188264
design_000275,15.0,0.039460313
design_000275,17.5,0.033579387
design_000275,20.0,0.022953138
design_000275,22.5,0.020148277
design_000275,25.0,0.01572467
design_000275,27.5,0.011224894
design_000275,30.0,0.0080514
design_000275,32.5,0.005612827
design_000275,35.0,0.0048078797
design_000275,37.5,0.005774251
design_000275,40.0,0.0056979368
design_000275,42.5,0.004473552
design_000275,45.0,0.004236092
design_000276,0.0,0.002062053
design_000276,2.5,0.063983515
design_000276,5.0,0.036743224
design_000276,7.5,0.19104624
design_000276,10.0,0.27755773
design_000276,12.5,0.12854168
design_000276,15.0,0.032828312
design_000276,17.5,0.009030657
design_000276,20.0,0.0105881505
design_000276,22.5,0.008460005
design_000276,25.0,0.0035378705
design_000276,27.5,0.0075721964
design_000276,30.0,0.01386788
design_000276,32.5,0.007339211
design_000276,35.0,0.0038625866
design_000276,37.5,0.0034383694
design_000276,40.0,0.0047334163
design_000276,42.5,0.00494395
design_000276,45.0,0.0050148936
design_000277,0.0,0.002062053
design_000277,2.5,0.06534
design_000277,5.0,0.07298085
design_000277,7.5,0.10855064
design_000277,10.0,0.20159516
design_000277,12.5,0.01998985
design_000277,15.0,0.03332251
design_000277,17.5,0.04193559
design_000277,20.0,0.038559504
design_000277,22.5,0.037865438
design_000277,25.0,0.029880637
design_000277,27.5,0.018383889
design_000277,30.0,0.01133436
design_000277,32.5,0.00756518
design_000277,35.0,0.006933731
design_000277,37.5,0.005269751
design_000277,40.0,0.005710289
design_000277,42.5,0.005560628
design_000277,45.0,0.0059118113
design_000278,0.0,0.002062053
design_000278,2.5,0.061752286
design_000278,5.0,0.07672545
design_000278,7.5,0.05397731
design_000278,10.0,0.17937884
design_000278,12.5,0.014093727
design_000278,15.0,0.020586096
design_000278,17.5,0.019267881
design_000278,20.0,0.012582812
design_000278,22.5,0.009953508
design_000278,25.0,0.008860342
design_000278,27.5,0.007852909
design_000278,30.0,0.008188028
design_000278,32.5,0.005057576
design_000278,35.0,0.0029697805
design_000278,37.5,0.0017969102
design_000278,40.0,0.0020523644
design_000278,42.5,0.0020902306
design_000278,45.0,0.0024102584
design_000279,0.0,0.002062053
design_000279,2.5,0.06550805
design_000279,5.0,0.04449874
design_000279,7.5,0.111726314
design_000279,10.0,0.10932511
design_000279,12.5,0.25359562
design_000279,15.0,0.049721617
design_000279,17.5,0.025697857
design_000279,20.0,0.022019599
design_000279,22.5,0.025612406
design_000279,25.0,0.025235811
design_000279,27.5,0.022861417
design_000279,30.0,0.019269368
design_000279,32.5,0.011089953
design_000279,35.0,0.0056325197
design_000279,37.5,0.0025567578
design_000279,40.0,0.0017548451
design_000279,42.5,0.0017943706
design_000279,45.0,0.0031125464
design_000280,0.0,0.002062053
design_000280,2.5,0.06322998
design_000280,5.0,0.07831877
design_000280,7.5,0.04519465
design_000280,10.0,0.14876455
design_000280,12.5,0.03068281
design_000280,15.0,0.031244133
design_000280,17.5,0.027913721
design_000280,20.0,0.031088104
design_000280,22.5,0.03687361
design_000280,25.0,0.035330653
design_000280,27.5,0.026602166
design_000280,30.0,0.017999489
design_000280,32.5,0.008543841
design_000280,35.0,0.0034891565
design_000280,37.5,0.0010560851
design_000280,40.0,0.0013097895
design_000280,42.5,0.001803165
design_000280,45.0,0.0027476968
design_000281,0.0,0.002062053
design_000281,2.5,0.06328793
design_000281,5.0,0.07443878
design_000281,7.5,0.029087607
design_000281,10.0,0.12036698
design_000281,12.5,0.025175778
design_000281,15.0,0.0283993
design_000281,17.5,0.027407922
design_000281,20.0,0.023975752
design_000281,22.5,0.024286509
design_000281,25.0,0.019051198
design_000281,27.5,0.009683097
design_000281,30.0,0.0063335933
design_000281,32.5,0.0032055909
design_000281,35.0,0.0020449483
design_000281,37.5,0.001906884
design_000281,40.0,0.003094567
design_000281,42.5,0.0032838662
design_000281,45.0,0.0037241015
design_000282,0.0,0.002062053
design_000282,2.5,0.065149665
design_000282,5.0,0.11764265
design_000282,7.5,0.113505535
design_000282,10.0,0.04218161
design_000282,12.5,0.05203043
design_000282,15.0,0.06068741
design_000282,17.5,0.05771064
design_000282,20.0,0.0514746
design_000282,22.5,0.04405037
design_000282,25.0,0.029650861
design_000282,27.5,0.01315895
design_000282,30.0,0.0063294065
design_000282,32.5,0.0024203616
design_000282,35.0,0.0017594385
design_000282,37.5,0.0015421303
design_000282,40.0,0.0032866409
design_000282,42.5,0.0044098725
design_000282,45.0,0.0052465834
design_000283,0.0,0.002062053
design_000283,2.5,0.021061473
design_000283,5.0,0.13323587
design_000283,7.5,0.134736
design_000283,10.0,0.25765592
design_000283,12.5,0.013923718
design_000283,15.0,0.034907334
design_000283,17.5,0.01244209
design_000283,20.0,0.007869566
design_000283,22.5,0.007494271
design_000283,25.0,0.0089010075
design_000283,27.5,0.008641374
design_000283,30.0,0.009867045
design_000283,32.5,0.006074171
design_000283,35.0,0.0042458074
design_000283,37.5,0.0031051775
design_000283,40.0,0.0030492605
design_000283,42.5,0.0036698114
design_000283,45.0,0.0045291847
design_000284,0.0,0.002062053
design_000284,2.5,0.054821372
design_000284,5.0,0.023156678
design_000284,7.5,0.06293827
design_000284,10.0,0.12227516
design_000284,12.5,0.019157406
design_000284,15.0,0.031670243
design_000284,17.5,0.013985425
design_000284,20.0,0.017534943
design_000284,22.5,0.024859767
design_000284,25.0,0.027651507
design_000284,27.5,0.025333043
design_000284,30.0,0.015900731
design_000284,32.5,0.009367963
design_000284,35.0,0.007330309
design_000284,37.5,0.005619146
design_000284,40.0,0.0049827704
design_000284,42.5,0.0049419673
design_000284,45.0,0.0050175567
design_000285,0.0,0.002062053
design_000285,2.5,0.07903598
design_000285,5.0,0.06112639
design_000285,7.5,0.14352131
design_000285,10.0,0.20078924
design_000285,12.5,0.27616388
design_000285,15.0,0.053084794
design_000285,17.5,0.010193102
design_000285,20.0,0.009347459
design_000285,22.5,0.00885202
design_000285,25.0,0.0053585307
design_000285,27.5,0.0047164187
design_000285,30.0,0.005636505
design_000285,32.5,0.0036066165
design_000285,35.0,0.0015857262
design_000285,37.5,0.0012710039
design_000285,40.0,0.0015648245
design_000285,42.5,0.0015844121
design_000285,45.0,0.0028059888
design_000286,0.0,0.002062053
design_000286,2.5,0.065246865
design_000286,5.0,0.15975094
design_000286,7.5,0.022773758
design_000286,10.0,0.016641643
design_000286,12.5,0.027037654
design_000286,15.0,0.028908145
design_000286,17.5,0.016080333
design_000286,20.0,0.008716724
design_000286,22.5,0.0049532102
design_000286,25.0,0.0029983611
design_000286,27.5,0.003157697
design_000286,30.0,0.0036945664
design_000286,32.5,0.002533982
design_000286,35.0,0.0025873943
design_000286,37.5,0.002575933
design_000286,40.0,0.0032572234
design_000286,42.5,0.0038021659
design_000286,45.0,0.004829501
design_000287,0.0,0.002062053
design_000287,2.5,0.040781993
design_000287,5.0,0.026347062
design_000287,7.5,0.060973186
design_000287,10.0,0.042019397
design_000287,12.5,0.11873642
design_000287,15.0,0.16354
design_000287,17.5,0.17331244
design_000287,20.0,0.028481416
design_000287,22.5,0.0066079805
design_000287,25.0,0.008175728
design_000287,27.5,0.005668435
design_000287,30.0,0.0038141222
design_000287,32.5,0.002807878
design_000287,35.0,0.0024437113
design_000287,37.5,0.0021941473
design_000287,40.0,0.0031423743
design_000287,42.5,0.003981514
design_000287,45.0,0.0048558135
design_000288,0.0,0.002062053
design_000288,2.5,0.21536964
design_000288,5.0,0.02848954
design_000288,7.5,0.08115711
design_000288,10.0,0.06945608
design_000288,12.5,0.05298865
design_000288,15.0,0.051413573
design_000288,17.5,0.054487977
design_000288,20.0,0.045414913
design_000288,22.5,0.009289518
design_000288,25.0,0.039952144
design_000288,27.5,0.023327772
design_000288,30.0,0.006918219
design_000288,32.5,0.0029919413
design_000288,35.0,0.0011253746
design_000288,37.5,0.0010426977
design_000288,40.0,0.0027542207
design_000288,42.5,0.0032396254
design_000288,45.0,0.0053045703
design_000289,0.0,0.002062053
design_000289,2.5,0.14155278
design_000289,5.0,0.05443448
design_000289,7.5,0.073281735
design_000289,10.0,0.15005237
design_000289,12.5,0.13945779
design_000289,15.0,0.16214503
design_000289,17.5,0.024173096
design_000289,20.0,0.018435705
design_000289,22.5,0.014981921
design_000289,25.0,0.01075677
design_000289,27.5,0.0036855685
design_000289,30.0,0.00973677
design_000289,32.5,0.007611851
design_000289,35.0,0.005522663
design_000289,37.5,0.005102151
design_000289,40.0,0.0064590736
design_000289,42.5,0.0068982323
design_000289,45.0,0.0068364576
design_000290,0.0,0.002062053
design_000290,2.5,0.03694265
design_000290,5.0,0.05350714
design_000290,7.5,0.06137591
design_000290,10.0,0.08612429
design_000290,12.5,0.11983845
design_000290,15.0,0.15626694
design_000290,17.5,0.16089484
design_000290,20.0,0.008691421
design_000290,22.5,0.004853243
design_000290,25.0,0.0051876632
design_000290,27.5,0.00534921
design_000290,30.0,0.0060321563
design_000290,32.5,0.004926985
design_000290,35.0,0.005767018
design_000290,37.5,0.0053847814
design_000290,40.0,0.0060686823
design_000290,42.5,0.007815221
design_000290,45.0,0.008421752
design_000291,0.0,0.002062053
design_000291,2.5,0.06505823
design_000291,5.0,0.07680878
design_000291,7.5,0.18020502
design_000291,10.0,0.5175003
design_000291,12.5,0.47644448
design_000291,15.0,0.43643665
design_000291,17.5,0.3917542
design_000291,20.0,0.14823815
design_000291,22.5,0.024269313
design_000291,25.0,0.024796788
design_000291,27.5,0.016999416
design_000291,30.0,0.0087005645
design_000291,32.5,0.007896218
design_000291,35.0,0.008319484
design_000291,37.5,0.0060282527
design_000291,40.0,0.0060668085
design_000291,42.5,0.006523964
design_000291,45.0,0.007173356
design_000292,0.0,0.002062053
design_000292,2.5,0.0592577
design_000292,5.0,0.050777618
design_000292,7.5,0.10813289
design_000292,10.0,0.031732447
design_000292,12.5,0.020218346
design_000292,15.0,0.022190452
design_000292,17.5,0.011086682
design_000292,20.0,0.010072326
design_000292,22.5,0.015507415
design_000292,25.0,0.016935315
design_000292,27.5,0.015696868
design_000292,30.0,0.010800327
design_000292,32.5,0.010761976
design_000292,35.0,0.01002562
design_000292,37.5,0.008572257
design_000292,40.0,0.0074803154
design_000292,42.5,0.006198915
design_000292,45.0,0.0058799116
design_000293,0.0,0.002062053
design_000293,2.5,0.0348602
design_000293,5.0,0.1071505
design_000293,7.5,0.09173806
design_000293,10.0,0.041229837
design_000293,12.5,0.034693807
design_000293,15.0,0.04478572
design_000293,17.5,0.04006155
design_000293,20.0,0.028995177
design_000293,22.5,0.025552083
design_000293,25.0,0.024117589
design_000293,27.5,0.018767878
design_000293,30.0,0.014107252
design_000293,32.5,0.008661173
design_000293,35.0,0.0049953964
design_000293,37.5,0.0024940302
design_000293,40.0,0.0021612882
design_000293,42.5,0.002061081
design_000293,45.0,0.0019028739
design_000294,0.0,0.002062053
design_000294,2.5,0.08635073
design_000294,5.0,0.09614648
design_000294,7.5,0.13327155
design_000294,10.0,0.035468537
design_000294,12.5,0.01710705
design_000294,15.0,0.030370535
design_000294,17.5,0.03315623
design_000294,20.0,0.02978684
design_000294,22.5,0.018038776
design_000294,25.0,0.013133834
design_000294,27.5,0.0132552525
design_000294,30.0,0.009392296
design_000294,32.5,0.010040841
design_000294,35.0,0.012580762
design_000294,37.5,0.011839882
design_000294,40.0,0.009827498
design_000294,42.5,0.008806705
design_000294,45.0,0.008143488
design_000295,0.0,0.002062053
design_000295,2.5,0.06513943
design_000295,5.0,0.03143404
design_000295,7.5,0.20206863
design_000295,10.0,0.044365183
design_000295,12.5,0.056009077
design_000295,15.0,0.06403259
design_000295,17.5,0.066437766
design_000295,20.0,0.060152408
design_000295,22.5,0.053980075
design_000295,25.0,0.03627906
design_000295,27.5,0.017986171
design_000295,30.0,0.008127965
design_000295,32.5,0.004455154
design_000295,35.0,0.0023784551
design_000295,37.5,0.0018505615
design_000295,40.0,0.0021902565
design_000295,42.5,0.0022906312
design_000295,45.0,0.0030365335
design_000296,0.0,0.002062053
design_000296,2.5,0.008301667
design_000296,5.0,0.018363455
design_000296,7.5,0.045073476
design_000296,10.0,0.07641758
design_000296,12.5,0.13682425
design_000296,15.0,0.17203246
design_000296,17.5,0.009256403
design_000296,20.0,0.0031816608
design_000296,22.5,0.003250592
design_000296,25.0,0.0056893653
design_000296,27.5,0.006149224
design_000296,30.0,0.0064780777
design_000296,32.5,0.006868544
design_000296,35.0,0.0070092464
design_000296,37.5,0.0057388926
design_000296,40.0,0.005475968
design_000296,42.5,0.0050400672
design_000296,45.0,0.0060158083
design_000297,0.0,0.002062053
design_000297,2.5,0.08358728
design_000297,5.0,0.095115915
design_000297,7.5,0.15880096
design_000297,10.0,0.22106627
design_000297,12.5,0.30210444
design_000297,15.0,0.03115198
design_000297,17.5,0.023901397
design_000297,20.0,0.017289735
design_000297,22.5,0.01476902
design_000297,25.0,0.01568725
design_000297,27.5,0.014821335
design_000297,30.0,0.014213793
design_000297,32.5,0.0081872
design_000297,35.0,0.0046441425
design_000297,37.5,0.002732059
design_000297,40.0,0.0018047615
design_000297,42.5,0.0015792779
design_000297,45.0,0.0019852659
design_000298,0.0,0.002062053
design_000298,2.5,0.028368011
design_000298,5.0,0.013802973
design_000298,7.5,0.067084804
design_000298,10.0,0.099026784
design_000298,12.5,0.14276107
design_000298,15.0,0.15406278
design_000298,17.5,0.0646161
design_000298,20.0,0.01748335
design_000298,22.5,0.009007901
design_000298,25.0,0.008047268
design_000298,27.5,0.010410032
design_000298,30.0,0.010779021
design_000298,32.5,0.0068516163
design_000298,35.0,0.0056859553
design_000298,37.5,0.0049067424
design_000298,40.0,0.004365569
design_000298,42.5,0.0036336647
design_000298,45.0,0.0039052072
design_000299,0.0,0.002062053
design_000299,2.5,0.05552776
design_000299,5.0,0.058733307
design_000299,7.5,0.033855624
design_000299,10.0,0.023396723
design_000299,12.5,0.05830241
design_000299,15.0,0.0734817
design_000299,17.5,0.06373663
design_000299,20.0,0.048541248
design_000299,22.5,0.047956944
design_000299,25.0,0.04787088
design_000299,27.5,0.042530663
design_000299,30.0,0.032087002
design_000299,32.5,0.029295512
design_000299,35.0,0.025966633
design_000299,37.5,0.022132272
design_000299,40.0,0.01959972
design_000299,42.5,0.014642289
design_000299,45.0,0.0117686065
design_000300,0.0,0.002062053
design_000300,2.5,0.037317026
design_000300,5.0,0.07283652
design_000300,7.5,0.16090184
design_000300,10.0,0.18834072
design_000300,12.5,0.25518388
design_000300,15.0,0.20070645
design_000300,17.5,0.025126645
design_000300,20.0,0.0027822666
design_000300,22.5,0.0025180303
design_000300,25.0,0.0046921363
design_000300,27.5,0.005406796
design_000300,30.0,0.004851736
design_000300,32.5,0.0045554736
design_000300,35.0,0.0053756675
design_000300,37.5,0.004334187
design_000300,40.0,0.004833192
design_000300,42.5,0.0055046976
design_000300,45.0,0.0074158744
design_000301,0.0,0.002062053
design_000301,2.5,0.015641797
design_000301,5.0,0.11313003
design_000301,7.5,0.026969794
design_000301,10.0,0.053864077
design_000301,12.5,0.07508209
design_000301,15.0,0.077166274
design_000301,17.5,0.07288073
design_000301,20.0,0.05215794
design_000301,22.5,0.047346443
design_000301,25.0,0.03307315
design_000301,27.5,0.022006135
design_000301,30.0,0.009469309
design_000301,32.5,0.0050585726
design_000301,35.0,0.0046625976
design_000301,37.5,0.0031563237
design_000301,40.0,0.0030902636
design_000301,42.5,0.003640024
design_000301,45.0,0.004163033
design_000302,0.0,0.002062053
design_000302,2.5,0.06524803
design_000302,5.0,0.052346326
design_000302,7.5,0.11992861
design_000302,10.0,0.017173365
design_000302,12.5,0.033638507
design_000302,15.0,0.04771591
design_000302,17.5,0.049529668
design_000302,20.0,0.041951403
design_000302,22.5,0.0355841
design_000302,25.0,0.020210057
design_000302,27.5,0.008389033
design_000302,30.0,0.004105247
design_000302,32.5,0.0025639695
design_000302,35.0,0.0021106026
design_000302,37.5,0.0025451924
design_000302,40.0,0.0042792703
design_000302,42.5,0.005063004
design_000302,45.0,0.0059440434
design_000303,0.0,0.002062053
design_000303,2.5,0.04679014
design_000303,5.0,0.11613606
design_000303,7.5,0.09950483
design_000303,10.0,0.1913471
design_000303,12.5,0.26496118
design_000303,15.0,0.011402095
design_000303,17.5,0.008897137
design_000303,20.0,0.007212811
design_000303,22.5,0.008332372
design_000303,25.0,0.008103026
design_000303,27.5,0.0051628016
design_000303,30.0,0.013006298
design_000303,32.5,0.006422635
design_000303,35.0,0.004640679
design_000303,37.5,0.003961119
design_000303,40.0,0.004808105
design_000303,42.5,0.004930933
design_000303,45.0,0.0053444393
design_000304,0.0,0.002062053
design_000304,2.5,0.016092604
design_000304,5.0,0.020025942
design_000304,7.5,0.10588674
design_000304,10.0,0.25714302
design_000304,12.5,0.2976878
design_000304,15.0,0.027198762
design_000304,17.5,0.015659325
design_000304,20.0,0.015566472
design_000304,22.5,0.016054269
design_000304,25.0,0.014322696
design_000304,27.5,0.009213211
design_000304,30.0,0.006799341
design_000304,32.5,0.008402539
design_000304,35.0,0.004831952
design_000304,37.5,0.003867637
design_000304,40.0,0.0050617782
design_000304,42.5,0.0054147076
design_000304,45.0,0.0048252833
design_000305,0.0,0.002062053
design_000305,2.5,0.060771048
design_000305,5.0,0.08779459
design_000305,7.5,0.033776693
design_000305,10.0,0.08851333
design_000305,12.5,0.13270003
design_000305,15.0,0.16477141
design_000305,17.5,0.10594064
design_000305,20.0,0.04023065
design_000305,22.5,0.012602529
design_000305,25.0,0.007219087
design_000305,27.5,0.004516337
design_000305,30.0,0.0048043136
design_000305,32.5,0.0035997988
design_000305,35.0,0.0043565445
design_000305,37.5,0.003860553
design_000305,40.0,0.004008021
design_000305,42.5,0.0035626523
design_000305,45.0,0.005212242
design_000306,0.0,0.002062053
design_000306,2.5,0.06574867
design_000306,5.0,0.11707701
design_000306,7.5,0.08575088
design_000306,10.0,0.10799992
design_000306,12.5,0.013865037
design_000306,15.0,0.019445185
design_000306,17.5,0.024740547
design_000306,20.0,0.028511785
design_000306,22.5,0.03732221
design_000306,25.0,0.03532925
design_000306,27.5,0.026063213
design_000306,30.0,0.016288934
design_000306,32.5,0.015878914
design_000306,35.0,0.01732723
design_000306,37.5,0.01885761
design_000306,40.0,0.016725855
design_000306,42.5,0.013387008
design_000306,45.0,0.013788629
design_000307,0.0,0.002062053
design_000307,2.5,0.06523955
design_000307,5.0,0.09935922
design_000307,7.5,0.26338285
design_000307,10.0,0.021427758
design_000307,12.5,0.020963125
design_000307,15.0,0.034816764
design_000307,17.5,0.03141202
design_000307,20.0,0.01537981
design_000307,22.5,0.009706285
design_000307,25.0,0.0068246704
design_000307,27.5,0.007368811
design_000307,30.0,0.0074994676
design_000307,32.5,0.004256434
design_000307,35.0,0.0030035768
design_000307,37.5,0.002909293
design_000307,40.0,0.0029865457
design_000307,42.5,0.0021119914
design_000307,45.0,0.002512046
design_000308,0.0,0.002062053
design_000308,2.5,0.05849378
design_000308,5.0,0.016401641
design_000308,7.5,0.019804789
design_000308,10.0,0.05012975
design_000308,12.5,0.1361473
design_000308,15.0,0.2979042
design_000308,17.5,0.32271326
design_000308,20.0,0.040679984
design_000308,22.5,0.016898688
design_000308,25.0,0.047220107
design_000308,27.5,0.023001742
design_000308,30.0,0.02082616
design_000308,32.5,0.013515448
design_000308,35.0,0.009282324
design_000308,37.5,0.004873189
design_000308,40.0,0.004299392
design_000308,42.5,0.003140727
design_000308,45.0,0.0023975149
design_000309,0.0,0.002062053
design_000309,2.5,0.057391424
design_000309,5.0,0.011537785
design_000309,7.5,0.12698254
design_000309,10.0,0.16475198
design_000309,12.5,0.17964178
design_000309,15.0,0.20311865
design_000309,17.5,0.042164654
design_000309,20.0,0.020854572
design_000309,22.5,0.010782069
design_000309,25.0,0.0076106703
design_000309,27.5,0.010033999
design_000309,30.0,0.010306299
design_000309,32.5,0.0066231806
design_000309,35.0,0.0052011716
design_000309,37.5,0.003622443
design_000309,40.0,0.0030005588
design_000309,42.5,0.0028322935
design_000309,45.0,0.0031597551
design_000310,0.0,0.002062053
design_000310,2.5,0.06363257
design_000310,5.0,0.023480624
design_000310,7.5,0.24487591
design_000310,10.0,0.14453396
design_000310,12.5,0.2330952
design_000310,15.0,0.016693987
design_000310,17.5,0.023140904
design_000310,20.0,0.02035193
design_000310,22.5,0.017519046
design_000310,25.0,0.009184418
design_000310,27.5,0.0078038797
design_000310,30.0,0.008502909
design_000310,32.5,0.0049590124
design_000310,35.0,0.003316178
design_000310,37.5,0.0022116748
design_000310,40.0,0.0025335734
design_000310,42.5,0.003599207
design_000310,45.0,0.004271518
design_000311,0.0,0.002062053
design_000311,2.5,0.05664266
design_000311,5.0,0.054330595
design_000311,7.5,0.021802904
design_000311,10.0,0.25214678
design_000311,12.5,0.03721733
design_000311,15.0,0.03269022
design_000311,17.5,0.02713507
design_000311,20.0,0.02800906
design_000311,22.5,0.02787422
design_000311,25.0,0.024177436
design_000311,27.5,0.017795164
design_000311,30.0,0.008453781
design_000311,32.5,0.0045200423
design_000311,35.0,0.0024590467
design_000311,37.5,0.0017426648
design_000311,40.0,0.002807713
design_000311,42.5,0.0036178883
design_000311,45.0,0.005015513
design_000312,0.0,0.002062053
design_000312,2.5,0.06226848
design_000312,5.0,0.029358856
design_000312,7.5,0.053542323
design_000312,10.0,0.01566014
design_000312,12.5,0.16929434
design_000312,15.0,0.00961375
design_000312,17.5,0.007800105
design_000312,20.0,0.008316244
design_000312,22.5,0.00860497
design_000312,25.0,0.010229301
design_000312,27.5,0.011473849
design_000312,30.0,0.0131614
design_000312,32.5,0.008872025
design_000312,35.0,0.0063015064
design_000312,37.5,0.0051707057
design_000312,40.0,0.0043959133
design_000312,42.5,0.0030675037
design_000312,45.0,0.0017718937
design_000313,0.0,0.002062053
design_000313,2.5,0.11649595
design_000313,5.0,0.019328265
design_000313,7.5,0.06328887
design_000313,10.0,0.071377516
design_000313,12.5,0.034799926
design_000313,15.0,0.03418941
design_000313,17.5,0.07215215
design_000313,20.0,0.07567429
design_000313,22.5,0.013650777
design_000313,25.0,0.01182455
design_000313,27.5,0.014543624
design_000313,30.0,0.013732037
design_000313,32.5,0.0089342445
design_000313,35.0,0.0059829843
design_000313,37.5,0.0037888594
design_000313,40.0,0.0047087613
design_000313,42.5,0.0060109254
design_000313,45.0,0.006662204
design_000314,0.0,0.002062053
design_000314,2.5,0.06059368
design_000314,5.0,0.010241414
design_000314,7.5,0.23172438
design_000314,10.0,0.208835
design_000314,12.5,0.25275165
design_000314,15.0,0.28378135
design_000314,17.5,0.3580735
design_000314,20.0,0.3476603
design_000314,22.5,0.008535245
design_000314,25.0,0.0017153255
design_000314,27.5,0.0013280486
design_000314,30.0,0.0018180668
design_000314,32.5,0.0037252184
design_000314,35.0,0.005342488
design_000314,37.5,0.0044666585
design_000314,40.0,0.004356114
design_000314,42.5,0.005023421
design_000314,45.0,0.0059854626
design_000315,0.0,0.002062053
design_000315,2.5,0.05996593
design_000315,5.0,0.1018727
design_000315,7.5,0.09945099
design_000315,10.0,0.039173618
design_000315,12.5,0.1858353
design_000315,15.0,0.05885645
design_000315,17.5,0.04205122
design_000315,20.0,0.040982783
design_000315,22.5,0.0409993
design_000315,25.0,0.03368533
design_000315,27.5,0.023215026
design_000315,30.0,0.01690945
design_000315,32.5,0.008802531
design_000315,35.0,0.0045012683
design_000315,37.5,0.0023199357
design_000315,40.0,0.0019363976
design_000315,42.5,0.0024841116
design_000315,45.0,0.0027493557
design_000316,0.0,0.002062053
design_000316,2.5,0.15439264
design_000316,5.0,0.01837264
design_000316,7.5,0.0434246
design_000316,10.0,0.022464398
design_000316,12.5,0.08052695
design_000316,15.0,0.12060059
design_000316,17.5,0.03154452
design_000316,20.0,0.0071342755
design_000316,22.5,0.0060501257
design_000316,25.0,0.009399725
design_000316,27.5,0.009289907
design_000316,30.0,0.008525003
design_000316,32.5,0.0034383726
design_000316,35.0,0.0034072367
design_000316,37.5,0.0033433
design_000316,40.0,0.0023071095
design_000316,42.5,0.0021498036
design_000316,45.0,0.0023293123
design_000317,0.0,0.002062053
design_000317,2.5,0.026263649
design_000317,5.0,0.056144714
design_000317,7.5,0.14950345
design_000317,10.0,0.2035907
design_000317,12.5,0.2671298
design_000317,15.0,0.01538977
design_000317,17.5,0.009674134
design_000317,20.0,0.007828305
design_000317,22.5,0.006208091
design_000317,25.0,0.004374485
design_000317,27.5,0.0041107335
design_000317,30.0,0.011258015
design_000317,32.5,0.004640743
design_000317,35.0,0.0027293693
design_000317,37.5,0.0025841459
design_000317,40.0,0.0027224268
design_000317,42.5,0.0024784575
design_000317,45.0,0.0036815647
design_000318,0.0,0.002062053
design_000318,2.5,0.047604807
design_000318,5.0,0.054155067
design_000318,7.5,0.13100933
design_000318,10.0,0.2619247
design_000318,12.5,0.018367842
design_000318,15.0,0.018159222
design_000318,17.5,0.022410559
design_000318,20.0,0.02140788
design_000318,22.5,0.022412492
design_000318,25.0,0.0234033
design_000318,27.5,0.024119064
design_000318,30.0,0.019166166
design_000318,32.5,0.010086438
design_000318,35.0,0.006109497
design_000318,37.5,0.0030773305
design_000318,40.0,0.0023017377
design_000318,42.5,0.0019931046
design_000318,45.0,0.0018469952
design_000319,0.0,0.002062053
design_000319,2.5,0.064674765
design_000319,5.0,0.19315583
design_000319,7.5,0.20999345
design_000319,10.0,0.040337972
design_000319,12.5,0.04070452
design_000319,15.0,0.03719773
design_000319,17.5,0.025945377
design_000319,20.0,0.017035991
design_000319,22.5,0.0116027
design_000319,25.0,0.008511029
design_000319,27.5,0.006070816
design_000319,30.0,0.003943596
design_000319,32.5,0.0029992436
design_000319,35.0,0.0021251524
design_000319,37.5,0.0014576637
design_000319,40.0,0.0027845076
design_000319,42.5,0.0034589786
design_000319,45.0,0.002981518
design_000320,0.0,0.002062053
design_000320,2.5,0.065216646
design_000320,5.0,0.029825766
design_000320,7.5,0.16663969
design_000320,10.0,0.016277468
design_000320,12.5,0.02591991
design_000320,15.0,0.033041015
design_000320,17.5,0.037772097
design_000320,20.0,0.043626487
design_000320,22.5,0.046154737
design_000320,25.0,0.037332058
