design_index,design_id,source_time_index,day,production_case_valid,diagnostic_reasons,full_action_density,tangent_action_density,log_action_robust_z_score,maximum_relative_rank_action_change,scaled_weak_relative_residual,compatibility_relative_residual,adaptive_quadrature_required,adaptive_quadrature_valid,density_modified,operator_floor,final_test_accessed
14,design_000014,31,7.75,False,rank_sensitivity,10652665.44801536,1990943.0531472047,0.6150448773955699,0.10670509979739498,1.1405771645271172e-20,1.2361049125433907e-15,False,False,False,0.0,False
14,design_000014,32,8.0,False,rank_sensitivity,7625622.201671716,1658383.8157011431,0.10531501117053581,0.07914679434121152,1.0998732334761681e-20,3.1852573103835113e-16,False,False,False,0.0,False
31,design_000031,29,7.250000000000001,False,rank_sensitivity,205383433.9913283,67847566.17009628,3.198823004799532,0.15880193800948464,2.4598863090674107e-20,2.1929950057867957e-16,False,False,False,0.0,False
31,design_000031,30,7.5,False,rank_sensitivity,97210002.2552412,28187477.87602294,2.282958637650782,0.09896389095033457,2.5663509770123654e-20,1.8185388947667737e-16,False,False,False,0.0,False
31,design_000031,31,7.75,False,rank_sensitivity,59387532.277708165,17536794.13082225,2.432228977023394,0.06911489002076879,2.840070033027269e-20,3.976612313008012e-16,False,False,False,0.0,False
31,design_000031,32,8.0,False,rank_sensitivity,41127299.438171536,12730837.690737594,1.619401783490999,0.055420000853268786,2.848781552530061e-20,4.498168352874189e-16,False,False,False,0.0,False
32,design_000032,16,4.0,False,rank_sensitivity;log_action_outlier,2294862476.6404386,787872282.9189095,7.653947561991882,0.3292957360358309,1.3428286826429156e-21,8.202217461308028e-16,False,False,False,0.0,False
32,design_000032,17,4.25,False,rank_sensitivity,700048328.1276454,70305635.80172873,5.938765539412867,0.6040220066312154,6.215396909545738e-22,1.4434634730634206e-15,False,False,False,0.0,False
32,design_000032,18,4.5,False,rank_sensitivity,344268019.7863853,30139311.40361996,4.643248049586606,0.5769039011160596,2.5117496565093664e-21,5.832977188377459e-16,False,False,False,0.0,False
32,design_000032,19,4.75,False,rank_sensitivity,200013026.32923564,17339907.121321935,4.074220868597078,0.5003287572990986,9.039416835432475e-22,2.3520860360066905e-15,False,False,False,0.0,False
32,design_000032,20,5.0,False,rank_sensitivity,122514932.88313484,11190288.94491409,3.4727040893102785,0.42752944755621275,2.185338678359242e-20,1.3830798240073606e-15,False,False,False,0.0,False
32,design_000032,21,5.25,False,rank_sensitivity,105198297.11235897,7582636.054885645,3.24961631779324,0.5590698766833339,4.049922105251024e-22,2.6197031799003946e-15,False,False,False,0.0,False
32,design_000032,22,5.5,False,rank_sensitivity,58486082.029077105,5336911.29454305,3.494254503404813,0.3304252206251141,1.5545019189815728e-21,8.714406800009188e-16,False,False,False,0.0,False
32,design_000032,23,5.75,False,rank_sensitivity,34665443.67801577,3893964.152145372,2.5944047389328837,0.2739852549018987,6.5082768305692236e-24,5.35621991439321e-16,False,False,False,0.0,False
32,design_000032,24,6.0,False,rank_sensitivity,21360798.129046965,2999530.3825671547,1.69033567118185,0.19736410868998303,4.027161626161304e-20,4.052192273655845e-16,False,False,False,0.0,False
32,design_000032,25,6.25,False,rank_sensitivity,14541010.277729707,2491333.5353503274,1.4452855585701494,0.05173968086870463,1.5161676849928794e-20,2.503549707389197e-15,False,False,False,0.0,False
32,design_000032,37,9.25,False,rank_sensitivity,13170159.82323279,3640897.856689821,1.8981613044915162,0.06940174462492313,3.8516444396650897e-22,1.5845370355943987e-16,False,False,False,0.0,False
38,design_000038,14,3.5,False,rank_sensitivity,21451205.505386192,9141838.487664947,1.0990466202873035,0.10964185448736058,0.0,5.370036993573553e-15,False,False,False,0.0,False
55,design_000055,10,2.5,False,rank_sensitivity,54220241.629679814,9736394.90551365,1.5037647323731322,0.07308056030965204,1.3703323147112525e-21,1.264574913690249e-15,False,False,False,0.0,False
55,design_000055,11,2.75,False,rank_sensitivity,34419390.320770055,2835461.1509345737,1.2238992914689426,0.06624681877631158,1.9616824435107326e-21,3.858327270406091e-15,False,False,False,0.0,False
55,design_000055,12,3.0,False,rank_sensitivity,26199921.95907921,1623034.0156259579,1.1727957057210205,0.06636761311611564,4.725972730256301e-22,4.762599227435681e-15,False,False,False,0.0,False
55,design_000055,13,3.2499999999999996,False,rank_sensitivity,20739862.60022055,776717.4077948573,1.1482443199512207,0.07281602376767175,7.925695468967814e-21,1.0229444350050215e-15,False,False,False,0.0,False
55,design_000055,14,3.5,False,rank_sensitivity,16005783.599330582,701447.6169411833,0.7516006493547904,0.07231493780288238,6.311065592116017e-23,7.927852276003909e-15,False,False,False,0.0,False
55,design_000055,27,6.75,False,rank_sensitivity,435484609.22613776,37728944.19264637,3.6679448565082104,0.14294452397844856,4.5375416416709354e-20,2.334949176948802e-16,False,False,False,0.0,False
55,design_000055,28,7.0,False,rank_sensitivity,142963303.8516422,8393352.938457536,2.6558177888234127,0.12906237166068324,0.0,8.452702911442156e-17,False,False,False,0.0,False
55,design_000055,29,7.250000000000001,False,rank_sensitivity,79387836.4882527,5143562.982735906,2.297063846987315,0.1155970020068252,1.5775818998674077e-24,1.0189269447352529e-15,False,False,False,0.0,False
55,design_000055,30,7.5,False,rank_sensitivity,51581208.20101564,3873915.386896923,1.7206390454361038,0.10768812495485108,1.4390091995177288e-20,2.0702247436303247e-16,False,False,False,0.0,False
55,design_000055,31,7.75,False,rank_sensitivity,35742469.06303698,3190124.3465887895,1.8952566799115154,0.10090991392498373,4.462724970851444e-25,3.5648824695247045e-16,False,False,False,0.0,False
56,design_000056,15,3.75,False,rank_sensitivity,40592696.844344705,13901821.136523198,1.8758359745759994,0.17562678276328827,1.8794538233752667e-21,1.275627428039589e-15,False,False,False,0.0,False
56,design_000056,18,4.5,False,rank_sensitivity,8222664.2350123115,714542.0119919004,0.10532366189268833,0.05220740191015654,8.513891864966891e-21,1.9372404845231474e-16,False,False,False,0.0,False
56,design_000056,19,4.75,False,rank_sensitivity,6239224.597547838,568423.9372948214,0.35290760192940906,0.05835202436374553,3.127950994925271e-20,9.080212369486468e-15,False,False,False,0.0,False
56,design_000056,20,5.0,False,rank_sensitivity,5043165.088634987,729328.8781350341,0.6710143566761188,0.056377903111278514,4.529037934564136e-25,3.2680103030718066e-15,False,False,False,0.0,False
59,design_000059,11,2.75,False,rank_sensitivity,131990051.65064076,32479709.751862697,2.527602222839659,0.05273697684292851,5.438227643122493e-20,1.3343607694833871e-15,False,False,False,0.0,False
59,design_000059,12,3.0,False,rank_sensitivity,168537784.5533393,27888251.94781897,3.2428064081090318,0.05907436374480887,5.845072067678126e-23,1.7535574225020527e-15,False,False,False,0.0,False
59,design_000059,32,8.0,False,rank_sensitivity,282781668.6339246,11884185.87042588,3.3516805817581754,0.27856893270596733,3.0665017541316613e-21,4.580037423207359e-16,False,False,False,0.0,False
59,design_000059,33,8.25,False,rank_sensitivity,130788725.07533114,5645941.075183434,3.2842706154382775,0.18962114753309428,1.5829511997323055e-21,6.467063394609648e-16,False,False,False,0.0,False
59,design_000059,34,8.5,False,rank_sensitivity,82300456.33812429,4302951.747024039,3.4066773137309396,0.157079857885553,5.06588504215401e-23,9.333827470418831e-17,False,False,False,0.0,False
59,design_000059,35,8.75,False,rank_sensitivity,58171037.28604221,3741555.6645592037,3.5024064762214926,0.13295259693097677,1.8103194386301735e-21,3.2523762360390525e-16,False,False,False,0.0,False
65,design_000065,7,1.75,False,rank_sensitivity,22348540.847220458,2243703.284867441,0.8178837435067559,0.10903884620875587,2.4676618550036454e-20,1.5104338467695217e-14,True,True,False,0.0,False
65,design_000065,8,2.0,False,rank_sensitivity,27272259.257806912,2623955.125644748,0.6410229258743837,0.098777883006691,2.1187146798567778e-20,6.182583872134888e-15,True,True,False,0.0,False
65,design_000065,9,2.25,False,rank_sensitivity,26962297.240476236,2896409.3388387123,0.6688550992575983,0.0898798140594001,6.115763914689596e-22,1.14663151269819e-14,True,True,False,0.0,False
65,design_000065,10,2.5,False,rank_sensitivity,22501027.1413305,3407252.8056030693,0.6569704993102113,0.06369800365974751,3.7328635907342455e-23,7.105104582639701e-15,False,False,False,0.0,False
65,design_000065,23,5.75,False,rank_sensitivity;log_action_outlier,414505948.6381077,12061583.238256324,6.685297485035003,0.09275470138602952,3.0795594221663365e-22,7.189137769204448e-16,False,False,False,0.0,False
65,design_000065,24,6.0,False,rank_sensitivity,182938539.47510022,4236821.863063627,4.8639580766859165,0.1267163880246679,1.2929114908982459e-24,8.97965651485105e-16,False,False,False,0.0,False
65,design_000065,25,6.25,False,rank_sensitivity,112734603.4290805,2321348.6390503026,4.788258498361406,0.14899824576617646,2.1636345902776485e-20,2.7870542562692505e-16,False,False,False,0.0,False
