accepted_medium_grid_tangent_action_density,adaptive_action_density,adaptive_compatibility_relative_residual,adaptive_energy_load_identity_relative_error,adaptive_gauge_relative_residual,adaptive_last_relative_action_change,adaptive_level_actions,adaptive_maximum_projected_cell_weight,adaptive_maximum_relative_rank_action_change,adaptive_minimum_cell_width_km,adaptive_quadrature_attempted,adaptive_quadrature_cell_count,adaptive_quadrature_required_by_production_freeze,adaptive_quadrature_valid,adaptive_rank_sensitivity_valid,adaptive_refinement_level,adaptive_scaled_weak_relative_residual,adaptive_solver_success,basis_size,cg_maximum_iterations,cg_tolerance,compatibility_relative_residual,compatibility_residual,compatibility_valid,complete_scaled_weak_relative_residual,condition_proxy,covariance_condition,covariance_minimum_eigenvalue,day,density_floor_or_cell_threshold_used,density_modified,design_id,design_index,discarded_scaled_load_relative_residual,dx_km,energy_load_identity_relative_error,final_test_accessed,full_action_density,gram_rank,grid_nx,grid_ny,iterations,lambda_dot_solve_relative_residual,maximum_active_log_density,maximum_log_density,maximum_relative_rank_action_change,minimum_active_log_density,minimum_log_density,multiplier_coordinate_ready,native_relative_pde_residual,operator_floor,operator_floor_absolute_density,operator_floor_relative,operator_floor_to_physical_coefficient_sum_ratio,physical_absolute_pde_residual,physical_pde_valid,physical_relative_pde_residual,pilot_method_authorized,poisson_backend,preconditioner,production_case_valid,production_quadrature_method,production_quadrature_stability_valid,projected_moment_residual,projection_backend,projection_iterations,quadrature_underflow_count,rank_sensitivity_valid,rank_tolerance_1e-10_action,rank_tolerance_1e-12_action,rank_tolerance_1e-14_action,refined_multiplier_norm,relative_lambda_dot_grid_change,relative_multiplier_grid_change,residual_contract,retained_rank,scaled_weak_relative_residual,soft_projection_penalty_trace,soft_projection_stationarity_residual,solve_accepted_before_refinement,solver_converged,solver_error,solver_success,source_time_index,stabilized_relative_pde_residual,tangent_action_density,tangent_compatibility_relative_residual,tangent_full_inequality_valid,underflow_cell_count,underflow_cell_fraction,underflow_log10_probability_mass,variational_compatibility_relative_residual,weak_relative_residual,weighted_mean_potential_relative_residual,weighted_mean_potential_residual
2275834.3827401227,,,,,,,,,,False,,False,False,,,,,35,,,6.579273142307659e-16,-2.4272556357115745e-14,True,1.6431260247512363e-07,276488097793.57043,3656.1401933322313,2.50636611393033e-05,9.25,False,False,design_000004,4,1.6431260268885233e-07,7.142857142857143,3.053616036768866e-16,False,4323174.700838554,4,511,273,15.0,3.7958419162109374e-17,-11.409789712313616,-11.409789712313616,0.00724439755576834,-749.0605035528531,-65342.913904599816,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.005993027594638838,tesseract_cpp_soft_uncertainty_penalized,5,2403,True,4291855.904602639,4323174.700838554,4339539.835412361,44.29514158251517,nan,nan,retained_space_scaled_weak_galerkin_optimality,33,7.302110261398826e-22,0.0009034886443765278,9.4665107561522e-12,True,True,,True,37,nan,2275834.3827401227,3.909004645228232e-16,True,37624,0.2697002931836591,-322.1939130024767,6.538314371302386e-16,2.140362042708383e-07,1.3929978915553591e-14,4.593562039764625e-09
2176372.2179731918,,,,,,,,,,False,,False,False,,,,,35,,,5.263258171320851e-16,1.777691335017843e-14,True,1.5381117209380553e-07,215786251353.66748,3666.307172081259,2.5086135319978096e-05,9.5,False,False,design_000004,4,1.5381117242220721e-07,7.142857142857143,4.5157250633509324e-18,False,3776364.9068546393,4,511,273,13.0,1.673290304787994e-16,-11.445515848753613,-11.445515848753613,0.006670569797413147,-749.0155930156719,-60007.86228010191,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.00545699652552633,tesseract_cpp_soft_uncertainty_penalized,7,2073,True,3751174.401162964,3776364.9068546393,3786858.8474706174,40.044512017168024,nan,nan,retained_space_scaled_weak_galerkin_optimality,33,4.854342987045616e-20,0.0009045642134078857,8.169154091854053e-13,True,True,,True,38,nan,2176372.2179731918,2.7974923816552295e-16,True,35755,0.2563027318408923,-322.0736480543249,5.137306060289278e-16,2.0314022989205406e-07,1.4679112013196017e-14,-3.8537096387588084e-09
2107494.6604084587,,,,,,,,,,False,,False,False,,,,,35,,,1.8594939620495223e-17,5.719754251477938e-16,True,6.098097958230639e-10,811346606253.4292,3671.823501916214,2.511322628107721e-05,9.75,False,False,design_000004,4,6.09809997237503e-10,7.142857142857143,5.369418402228046e-16,False,3377944.635974058,4,511,273,12.0,4.6225247305487054e-17,-11.483521200322919,-11.483521200322919,0.0072366548159776166,-748.9918912860057,-55091.58033923833,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.004975410900976536,tesseract_cpp_soft_uncertainty_penalized,6,1787,True,3353499.6166560305,3377944.635974058,3377951.162159547,36.95566905440021,nan,nan,retained_space_scaled_weak_galerkin_optimality,34,4.9667063003714e-20,0.0009058388274800523,2.024575674726784e-14,True,True,,True,39,nan,2107494.6604084587,6.805986872216679e-16,True,33932,0.24323491251084206,-322.1108949054842,2.1693013233056932e-17,6.641425627281306e-10,3.4039308675079935e-14,8.781908137530487e-09
2060288.33291905,,,,,,,,,,False,,False,False,,,,,35,,,1.153345204747282e-15,-3.220217501423141e-14,True,4.939170097112787e-10,659276834838.582,3676.21509192454,2.51445664047955e-05,10.0,False,False,design_000004,4,4.939163578229346e-10,7.142857142857143,6.487658866598555e-16,False,3080991.1894603595,4,511,273,12.0,5.1156432932019043e-17,-11.522160843757618,-11.522160843757618,0.005579236502570897,-749.0555110148707,-50570.48338394533,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.004544807537142191,tesseract_cpp_soft_uncertainty_penalized,6,1536,True,3063801.610952023,3080991.1894603595,3080994.3589084256,35.01612106651908,nan,nan,retained_space_scaled_weak_galerkin_optimality,34,5.571767666496512e-20,0.0009078317015667242,5.5233741183730285e-15,True,True,,True,40,nan,2060288.33291905,1.0727104378622401e-15,True,32169,0.2305971914582482,-322.17826209534746,1.1400183896772137e-15,5.630949563854843e-10,3.953043608991444e-14,1.1264863450450561e-08
2025316.9390126043,,,,,,,,,,False,,False,False,,,,,35,,,2.7285078031621227e-16,-6.893876754941557e-15,True,1.3186919617844825e-09,536747620997.6434,3683.662059015649,2.5179539656606915e-05,10.25,False,False,design_000004,4,1.3186921838833178e-09,7.142857142857143,8.570831031015081e-17,False,2875719.5572816315,4,511,273,13.0,1.2694661970479572e-16,-11.560357415377608,-11.560357415377608,0.003970853281140402,-749.0143689764383,-46418.97021229499,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.004153619590518607,tesseract_cpp_soft_uncertainty_penalized,6,1320,True,2864300.49684196,2875719.5572816315,2875737.051030753,34.09750127233547,nan,nan,retained_space_scaled_weak_galerkin_optimality,34,1.2249339754177777e-20,0.0009108902172099753,2.5626947777944965e-15,True,True,,True,41,nan,2025316.9390126043,6.246328785773661e-16,True,30487,0.2185401030802205,-322.19115997871165,2.5871180119234096e-16,1.5683217901065987e-09,1.5631823514941707e-15,5.065240577508741e-10
1992325.8113563533,,,,,,,,,,False,,False,False,,,,,35,,,3.7788707043363723e-16,-8.661898793086805e-15,True,1.8338147493355593e-09,438813319087.5665,3693.9401577440913,2.5217491532251857e-05,10.5,False,False,design_000004,4,1.8338146269140276e-09,7.142857142857143,2.1888140743279404e-16,False,2747622.004998325,4,511,273,13.0,7.859887644749435e-17,-11.59694088794132,-11.59694088794132,0.002694059808544707,-749.0495660059564,-42614.13890665073,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0038178851458482888,tesseract_cpp_soft_uncertainty_penalized,6,1133,True,2740219.746985586,2747622.004998325,2747649.0556119476,34.12123170536267,nan,nan,retained_space_scaled_weak_galerkin_optimality,34,2.381279634920372e-20,0.0009152086281658461,6.686361854223486e-10,True,True,,True,42,nan,1992325.8113563533,3.291337655323323e-16,True,28887,0.2070708156813832,-322.1894482615426,3.810824517458527e-16,2.247370329229796e-09,8.68439463147814e-15,-3.1574638432836995e-09
1952310.749496987,,,,,,,,,,False,,False,False,,,,,35,,,2.4029397852608403e-16,5.0092794020674886e-15,True,2.1170913506237308e-09,357961502015.4195,3709.006407118668,2.525801458428879e-05,10.75,False,False,design_000004,4,2.1170914945314654e-09,7.142857142857143,1.0509163707448357e-16,False,2669851.981638541,4,511,273,13.0,1.3918972322743743e-16,-11.633072304913542,-11.633072304913542,0.001762183376785271,-749.0637435495292,-39130.28581300033,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0035274975758933782,tesseract_cpp_soft_uncertainty_penalized,5,968,True,2665147.2128580203,2669851.981638541,2669881.093539016,34.827508606228825,nan,nan,retained_space_scaled_weak_galerkin_optimality,34,9.017049022078794e-23,0.0009208617287157988,4.589110119743848e-11,True,True,,True,43,nan,1952310.749496987,5.219459762296065e-16,True,27378,0.19625384400335477,-322.17459394503607,2.4992267944908477e-16,2.63813703950463e-09,4.111526726204568e-15,1.64476636376734e-09
1900551.3214365963,,,,,,,,,,False,,False,False,,,,,35,,,5.868725614554491e-16,-1.116619602508314e-14,True,2.2475662462252473e-09,290582932030.0717,3728.642870051187,2.530123284316115e-05,11.0,False,False,design_000004,4,2.247566203302184e-09,7.142857142857143,4.497492019856076e-17,False,2618783.1653643106,4,511,273,13.0,3.078991514404219e-16,-11.667482699907199,-11.667482699907199,0.0011263386323620555,-749.0468028933834,-35943.277984302826,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0032804717347942355,tesseract_cpp_soft_uncertainty_penalized,5,829,True,2615833.5287153814,2618783.1653643106,2618809.5019966294,36.00592291102551,nan,nan,retained_space_scaled_weak_galerkin_optimality,34,2.830064259876911e-21,0.0009278242302673651,2.8404607028476426e-12,True,True,,True,44,nan,1900551.3214365963,2.683655524463236e-16,True,25928,0.18585980229815846,-322.21124645532376,5.840623338998283e-16,2.8176824511134005e-09,8.190225663262719e-15,-3.532077974559545e-09
1837345.3441933,,,,,,,,,,False,,False,False,,,,,35,,,6.572177966008702e-17,-1.146112131909131e-15,True,2.2972069308004366e-09,234225001334.71573,3751.6093230720458,2.5348053382980547e-05,11.25,False,False,design_000004,4,2.297206989298564e-09,7.142857142857143,3.935657431727131e-17,False,2576663.7723644343,4,511,273,13.0,1.813930947463645e-16,-11.700829864771107,-11.700829864771107,0.0007098536973537263,-749.0552822799483,-33029.87014695028,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.003073612287660383,tesseract_cpp_soft_uncertainty_penalized,5,709,True,2574834.718058784,2576663.7723644343,2576685.548567668,37.48018119052485,nan,nan,retained_space_scaled_weak_galerkin_optimality,34,3.4752114793833314e-22,0.0009359643204047353,1.4206018411668275e-13,True,True,,True,45,nan,1837345.3441933,5.57765136662968e-16,True,24505,0.17565930481781752,-322.2402651621523,6.34858917785199e-17,2.8764020260930778e-09,3.4736058391557035e-15,-1.5857892811062656e-09
1766172.4068759757,,,,,,,,,,False,,False,False,,,,,35,,,1.7642273989276417e-17,-2.8280759762793055e-16,True,2.328819734219183e-09,186357919066.21353,3777.2158247126813,2.540060616809324e-05,11.5,False,False,design_000004,4,2.328819693847772e-09,7.142857142857143,3.5689380208878745e-17,False,2535620.4645967274,4,511,273,13.0,2.3441124539631702e-17,-11.735015361366147,-11.735015361366147,0.00043876676330523504,-748.9953888369203,-30367.23977570779,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0028972800459083296,tesseract_cpp_soft_uncertainty_penalized,7,605,True,2534507.918612506,2535620.4645967274,2535637.868502666,39.10851423186041,nan,nan,retained_space_scaled_weak_galerkin_optimality,34,6.635582171177382e-25,0.0009450254806590278,2.2167464094756578e-15,True,True,,True,46,nan,1766172.4068759757,3.7786677448783364e-16,True,23164,0.16604660831666704,-322.1133812489866,1.6509921848907752e-17,2.8973659319372026e-09,3.4574596818481232e-15,-1.6487302306888733e-09
1692099.6873056297,,,,,,,,,,False,,False,False,,,,,35,,,1.693796253825664e-17,-2.510410135460272e-16,True,2.4156441398183797e-09,147179244014.9454,3800.048974091906,2.54619325187664e-05,11.75,False,False,design_000004,4,2.415644135963833e-09,7.142857142857143,9.501000014137678e-18,False,2488881.4031058974,4,511,273,12.0,2.578478327021379e-17,-11.768105116891325,-11.768105116891325,0.0002728512852482976,-749.0646473870488,-27935.805238905006,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.002756752890175396,tesseract_cpp_soft_uncertainty_penalized,6,517,True,2488202.3086162293,2488881.4031058974,2488895.7744035968,40.82430892591813,nan,nan,retained_space_scaled_weak_galerkin_optimality,34,6.798010716454833e-25,0.0009546257124136419,2.7723875791784267e-15,True,True,,True,47,nan,1692099.6873056297,3.300850757346607e-16,True,21894,0.15694286144383993,-322.16312275423843,8.170584132024711e-19,2.9748580104760075e-09,2.749435122095296e-15,-1.3517980288311768e-09
1617292.2902202273,,,,,,,,,,False,,False,False,,,,,35,,,5.63751276038448e-16,-7.75458998032393e-15,True,2.6330593943902483e-09,114732249700.35667,3818.183672222106,2.5537425029182872e-05,12.0,False,False,design_000004,4,2.6330593981535656e-09,7.142857142857143,9.98804754972293e-18,False,2435809.716694903,4,511,273,12.0,1.2740827628278705e-16,-11.801010359368444,-11.801010359368444,0.00017078670660566705,-748.9685584533502,-25715.306825818938,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0026418959009785574,tesseract_cpp_soft_uncertainty_penalized,4,440,True,2435393.7127754707,2435809.716694903,2435822.652692007,42.57136188214577,nan,nan,retained_space_scaled_weak_galerkin_optimality,34,1.3485231999521726e-21,0.0009642960879630319,9.955307587184735e-10,True,True,,True,48,nan,1617292.2902202273,3.591554096081927e-16,True,20684,0.1482692128484692,-322.2593343034161,5.805177476455332e-16,3.1983963233908857e-09,1.7044474564207535e-15,-8.560707308854502e-10
1540232.6223166902,,,,,,,,,,False,,False,False,,,,,35,,,1.704209798303851e-15,-2.1811637348688087e-14,True,3.0682161489640034e-09,87987755119.54182,3828.161566664639,2.5635717901063037e-05,12.249999999999998,False,False,design_000004,4,3.0682161710818605e-09,7.142857142857143,6.712581395886991e-19,False,2371093.3756093555,4,511,273,12.0,6.94042425489003e-17,-11.835577618500603,-11.835577618500603,0.00010973558474316968,-749.0491579012587,-23687.4859598157,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0025487842800377782,tesseract_cpp_soft_uncertainty_penalized,4,369,True,2370833.1822913024,2371093.3756093555,2371106.497753889,44.34446918944743,nan,nan,retained_space_scaled_weak_galerkin_optimality,34,4.3263564810536454e-20,0.000973556084745655,1.8199142807075344e-10,True,True,,True,49,nan,1540232.6223166902,7.323590538435596e-16,True,19541,0.1400758406629248,-322.4197191836708,1.7220183969920156e-15,3.66481071447431e-09,3.3189256215117625e-15,-1.6878931710746692e-09
1455452.251518826,,,,,,,,,,False,,False,False,,,,,35,,,6.71380282075588e-16,-7.99868509816547e-15,True,3.8164587176135975e-09,65877246140.208786,3826.028966419617,2.5772650559992917e-05,12.5,False,False,design_000004,4,3.8164587296373055e-09,7.142857142857143,2.3884253091209276e-17,False,2284755.646240424,4,511,273,13.0,1.4512587733445791e-16,-11.871047278029193,-11.871047278029193,7.459228151753084e-05,-748.964534582938,-21835.42499956596,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.002474923733226839,tesseract_cpp_soft_uncertainty_penalized,6,312,True,2284585.2211040608,2284755.646240424,2284770.521960795,46.169910037703126,nan,nan,retained_space_scaled_weak_galerkin_optimality,34,4.364733375456251e-20,0.0009819996703982333,2.514175276343463e-15,True,True,,True,50,nan,1455452.251518826,6.061157615088588e-16,True,18470,0.1323985864103281,-322.2321469848355,6.59478215432829e-16,4.471247119424154e-09,3.4071811583939744e-16,1.7366835487691283e-10
1349871.534267605,,,,,,,,,,False,,False,False,,,,,35,,,1.0879639757313572e-15,-1.2026385044845456e-14,True,4.954657680517035e-09,44027850957.12073,3795.4606182765924,2.6063201262128143e-05,12.75,False,False,design_000004,4,4.954657685100829e-09,7.142857142857143,5.362343508530501e-18,False,2162498.062490335,4,511,273,12.0,1.5336067997215934e-16,-11.9093099899058,-11.9093099899058,8.176619410694149e-06,-748.9824306874918,-20143.0746191573,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0024158449626490927,tesseract_cpp_soft_uncertainty_penalized,4,273,True,2162492.2733256295,2162498.062490335,2162515.744558548,48.07010202826644,nan,nan,retained_space_scaled_weak_galerkin_optimality,34,4.440445741399962e-20,0.0009893602494599433,7.291855110035429e-12,True,True,,True,51,nan,1349871.534267605,5.64466408837791e-16,True,17430,0.12494354960108385,-322.2795807106364,1.1404028490827802e-15,5.6757091849440355e-09,3.472562948502365e-16,1.7501743635698802e-10
1335706.6511786114,,,,,,,,,,False,,False,False,,,,,35,,,7.158458336710789e-16,-7.790819446759481e-15,True,2.6140354811837877e-15,821356086752.0536,2562.151082477255,3.8646132671476326e-05,12.999999999999998,False,False,design_000004,4,0.0,7.142857142857143,3.227632105290964e-17,False,2099289.9150745985,4,511,273,13.0,1.7809173252546796e-16,-11.949203827986015,-11.949203827986015,0.00026236502252252787,-749.0320774932911,-18596.971398627236,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.002366711815659191,tesseract_cpp_soft_uncertainty_penalized,4,247,True,2098739.1348287486,2099289.9150745985,2099289.9150745985,49.468767671937314,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,0.0,0.0009955366990540828,9.27937841594262e-13,True,True,,True,52,nan,1335706.6511786114,1.3798977714630777e-16,True,16466,0.11803330394328437,-322.18590826197243,6.997678364882134e-16,3.9782431968134105e-15,2.9441202272304704e-15,1.4241351869755418e-09
1256995.2715631423,,,,,,,,,,False,,False,False,,,,,35,,,8.148988818079013e-16,-8.627490253906298e-15,True,1.3500132611543784e-16,509036613814.11414,777.3233865747391,0.0001272643255784379,13.25,False,False,design_000004,4,0.0,7.142857142857143,4.178397094606252e-18,False,1714119.2218679592,4,511,273,13.0,4.4385001580374613e-17,-11.990542617217578,-11.990542617217578,2.385672143942368e-07,-748.9830345264245,-17183.53777406454,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0022690865182388204,tesseract_cpp_soft_uncertainty_penalized,5,218,True,1714118.8129353113,1714119.2218679592,1714119.2218679592,47.253393467650106,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,1.2706930170232374e-20,0.0010005845078477887,6.935820598871932e-13,True,True,,True,53,nan,1256995.2715631423,7.131201816527838e-16,True,15536,0.11136678064271019,-322.3669111565616,7.9529028822313e-16,1.7764743322836652e-16,1.5187755503171341e-15,-6.795042318843225e-10
967973.9191041079,,,,,,,,,,False,,False,False,,,,,35,,,2.019404111414295e-15,-2.062788939876349e-14,True,2.889135829951323e-16,342749059690.3863,402.480041296297,0.00024518387938806557,13.5,False,False,design_000004,4,0.0,7.142857142857143,3.198159837126277e-17,False,1379246.0440508416,4,511,273,13.0,2.0764456063509478e-16,-12.034470168004708,-12.034470168004708,2.667683279624967e-06,-749.0532577518036,-15890.762796897749,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.002159779081333645,tesseract_cpp_soft_uncertainty_penalized,8,183,True,1379242.3646592314,1379246.0440508416,1379246.0440508416,43.744177538887186,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,1.385454864947921e-20,0.0010046898455835437,9.841054039523986e-12,True,True,,True,54,nan,967973.9191041079,1.0556299374572913e-16,True,14666,0.10513035561959241,-322.3127625874404,2.0061234970412136e-15,4.122843389930333e-16,9.844996074828734e-16,3.9959480251859564e-10
752505.9121590611,,,,,,,,,,False,,False,False,,,,,35,,,2.720632403690378e-16,-2.69005926664227e-15,True,6.269347934016e-16,237693409508.99734,269.00166448156745,0.0003655417701455119,13.750000000000002,False,False,design_000004,4,0.0,7.142857142857143,2.941905026887571e-17,False,1101352.6424046184,4,511,273,12.0,2.6625326807166924e-17,-12.078239792919682,-12.078239792919682,6.338640482161627e-06,-749.0402756197615,-14707.693310112094,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0020592231919699,tesseract_cpp_soft_uncertainty_penalized,6,130,True,1101345.6613261742,1101352.6424046184,1101352.6424046184,40.18163333091767,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,3.4379135465972113e-20,0.0010081433128052654,7.922865318297147e-11,True,True,,True,55,nan,752505.9121590611,5.608341080115234e-16,True,13842,0.0992236726091912,-322.37417116753784,2.840068031133268e-16,8.132626266307505e-16,1.869066514546572e-15,6.715775548226193e-10
575920.3306359092,,,,,,,,,,False,,False,False,,,,,35,,,1.2476344920768213e-16,1.1919339879425558e-15,True,1.5311071544286718e-16,166563867477.8964,202.87772675442338,0.00048275240272416665,14.0,False,False,design_000004,4,0.0,7.142857142857143,2.1757032940137118e-17,False,856947.7941980596,4,511,273,11.0,1.2572510683692597e-16,-12.12437466880238,-12.12437466880238,6.390665605160587e-06,-749.0437086708555,-13624.06569217222,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0019671855625032816,tesseract_cpp_soft_uncertainty_penalized,6,67,True,856942.3177312658,856947.7941980596,856947.7941980596,36.71855988180044,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,3.5141616195794886e-20,0.001011318875403211,3.938899815773465e-11,True,True,,True,56,nan,575920.3306359092,8.465142655494857e-16,True,13063,0.09363956330688229,-322.3878094932908,1.2817108802491687e-16,1.7368669961625775e-16,3.829584479181381e-15,1.1810880688626322e-09
434110.351227931,,,,,,,,,,False,,False,False,,,,,35,,,2.814482239264167e-16,2.5974661499543532e-15,True,1.2142926037441855e-16,118471599281.22787,163.9478839389249,0.0005947826771286384,14.25,False,False,design_000004,4,0.0,7.142857142857143,1.050539303040646e-17,False,654716.4548960862,4,511,273,12.0,1.5766296389337154e-16,-12.15200061559566,-12.15200061559566,4.309176520572334e-06,-748.9768651233385,-12631.398774340512,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.001889334670358047,tesseract_cpp_soft_uncertainty_penalized,6,24,True,654713.6336073112,654716.4548960862,654716.4548960862,33.52177926119959,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,5.320891749751331e-21,0.0010146521811588071,2.480708645077095e-12,True,True,,True,57,nan,434110.351227931,3.5556921478922847e-16,True,12336,0.08842820584503559,-322.2888206603285,2.884565063559323e-16,1.633627134256341e-16,3.90285199438051e-15,1.0006855626890507e-09
322038.3435400424,,,,,,,,,,False,,False,False,,,,,35,,,3.21490052534625e-16,-2.8645221925090524e-15,True,3.0724168943028306e-16,85151048579.34631,138.2739746939811,0.0007023208346483196,14.500000000000002,False,False,design_000004,4,0.0,7.142857142857143,1.145545893498946e-19,False,496212.4973202596,4,511,273,12.0,1.455614202261822e-16,-12.176003796218312,-12.176003796218312,1.7911544739336258e-06,-749.0069438236545,-11733.220343690527,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.001821812939312005,tesseract_cpp_soft_uncertainty_penalized,7,5,True,496211.608527025,496212.4973202596,496212.4973202596,30.54608451224558,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,1.3854294257408398e-22,0.0010186086311823048,2.048426433402077e-15,True,True,,True,58,nan,322038.3435400424,5.089456915290336e-16,True,11595,0.08311649211844907,-322.3650578450571,3.2697818635639093e-16,3.4937257412204566e-16,1.2649090335819816e-15,2.6006789188821627e-10
235535.53818666915,,,,,,,,,,False,,False,False,,,,,35,,,9.84574092253193e-16,-8.47316637618781e-15,True,3.617681482696577e-16,61837626814.20234,119.76312264810014,0.0008080278566743103,14.75,False,False,design_000004,4,0.0,7.142857142857143,1.5643474813558795e-17,False,379719.8091696286,4,511,273,11.0,6.91262011680364e-17,-12.200077331451439,-12.200077331451439,1.0553941138656991e-07,-748.958274842563,-10918.66036769429,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0017635269203324546,tesseract_cpp_soft_uncertainty_penalized,6,0,True,379719.76909422345,379719.8091696286,379719.8091696286,27.791498652675966,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,3.356961468911062e-20,0.0010236365046298694,4.866238918757581e-15,True,True,,True,59,nan,235535.53818666915,2.3507264758853446e-16,True,10922,0.07829222310631312,-322.4240503696803,9.609124518877919e-16,4.252936299759899e-16,1.7334587866072717e-15,2.7426185424254796e-10
169409.27122300037,,,,,,,,,,False,,False,False,,,,,35,,,3.8682704335968154e-16,-3.2209656783043916e-15,True,3.8677792480702843e-16,45361576230.15051,105.24362644670977,0.000917062148687049,15.0,False,False,design_000004,4,0.0,7.142857142857143,1.0401053484996633e-18,False,300583.7862341742,4,511,273,12.0,1.8873377564273919e-16,-12.22431896315343,-12.22431896315343,1.0731850004395194e-06,-748.9225702415871,-10169.030982218934,True,nan,0.0,0.0,0.0,0.0,nan,False,nan,True,tesseract_cpp_variational_ritz,diagonal trial-space equilibration,True,pilot_authorized_fine_structured_grid,True,0.0017135214417713146,tesseract_cpp_soft_uncertainty_penalized,5,0,True,300583.46365216345,300583.7862341742,300583.7862341742,25.255484069022412,nan,nan,retained_space_scaled_weak_galerkin_optimality,35,1.272978059979993e-20,0.0010301099128373363,5.025202551649089e-10,True,True,,True,60,nan,169409.27122300037,5.695319246000874e-16,True,10294,0.07379052780226948,-322.4162234097273,3.807485913012398e-16,4.0323344837409833e-16,2.7559651764176724e-15,3.2113164847984957e-10
