design_index,design_id,day,source_time_index,fully_grid_usable,validation_mmd2
416,design_000416,15.0,60,True,0.04834548448398939
416,design_000416,17.5,70,True,0.051163574383425635
416,design_000416,20.0,80,True,0.04796659981268454
416,design_000416,22.5,90,True,0.046763653655299164
416,design_000416,25.0,100,True,0.03941855658143722
416,design_000416,27.5,110,True,0.028301650465448705
416,design_000416,30.0,120,True,0.018279093411209067
416,design_000416,32.5,130,True,0.016940579737689206
416,design_000416,35.0,140,True,0.017766176273200648
416,design_000416,37.5,150,True,0.015153631959632295
416,design_000416,40.0,160,True,0.015728949236860676
416,design_000416,42.5,170,True,0.014552382947035775
416,design_000416,45.0,180,True,0.01655649113563328
417,design_000417,0.0,0,True,0.0020688041891315854
417,design_000417,2.5,10,True,0.06740926631666701
417,design_000417,5.0,20,True,0.10147697906145971
417,design_000417,7.5,30,True,0.11946331352389725
417,design_000417,10.0,40,True,0.11086287823531214
417,design_000417,12.5,50,True,0.0665380563673628
417,design_000417,15.0,60,True,0.041843005747673995
417,design_000417,17.5,70,True,0.01979534605421427
417,design_000417,20.0,80,True,0.008714810169463802
417,design_000417,22.5,90,True,0.00872009391899543
417,design_000417,25.0,100,True,0.009934494114344217
417,design_000417,27.5,110,True,0.011550733425232822
417,design_000417,30.0,120,True,0.008846262573185767
417,design_000417,32.5,130,True,0.01071231688716165
417,design_000417,35.0,140,True,0.011864540545684244
417,design_000417,37.5,150,True,0.013337354090313214
417,design_000417,40.0,160,True,0.01584736774227241
417,design_000417,42.5,170,True,0.01354865737514857
417,design_000417,45.0,180,True,0.013503657153770943
418,design_000418,0.0,0,True,0.002079555631846391
418,design_000418,2.5,10,True,0.0024502713267016613
418,design_000418,5.0,20,True,0.00401445587180174
418,design_000418,7.5,30,True,0.011299551535955799
418,design_000418,10.0,40,True,0.022720394884486544
418,design_000418,12.5,50,True,0.029393554669262623
418,design_000418,15.0,60,True,0.03633762275042285
418,design_000418,17.5,70,True,0.04661473260837947
418,design_000418,20.0,80,True,0.046898410708421365
418,design_000418,22.5,90,True,0.0474633968498297
418,design_000418,25.0,100,True,0.04147689474475705
418,design_000418,27.5,110,True,0.02996138346723155
418,design_000418,30.0,120,True,0.016557532665399294
418,design_000418,32.5,130,True,0.01535458433224968
418,design_000418,35.0,140,True,0.01700084125274186
418,design_000418,37.5,150,True,0.013008869196670658
418,design_000418,40.0,160,True,0.011655213864070734
418,design_000418,42.5,170,True,0.009613503405815342
418,design_000418,45.0,180,True,0.01162911822027048
419,design_000419,0.0,0,True,0.0020688041891315854
419,design_000419,2.5,10,True,0.0729537833113228
419,design_000419,5.0,20,True,0.14163444024511776
419,design_000419,7.5,30,True,0.15866160825687337
419,design_000419,10.0,40,True,0.1700852052901151
419,design_000419,12.5,50,True,0.14662920320790512
419,design_000419,15.0,60,True,0.11051017269425009
419,design_000419,17.5,70,True,0.0730796568613291
419,design_000419,20.0,80,True,0.04353696137495401
419,design_000419,22.5,90,True,0.027785122227339372
419,design_000419,25.0,100,True,0.016249859608474446
419,design_000419,27.5,110,True,0.010356139488513499
419,design_000419,30.0,120,True,0.006044339651507656
419,design_000419,32.5,130,True,0.007840513179335788
419,design_000419,35.0,140,True,0.011835276609861514
419,design_000419,37.5,150,True,0.013356280244222564
419,design_000419,40.0,160,True,0.016058468352884357
419,design_000419,42.5,170,True,0.014366121845556051
419,design_000419,45.0,180,True,0.017190125565462407
420,design_000420,0.0,0,True,0.0022674792594559834
420,design_000420,2.5,10,True,0.0023570160957290314
420,design_000420,5.0,20,True,0.01078115497207021
420,design_000420,7.5,30,True,0.036207808351503855
420,design_000420,10.0,40,True,0.05369434664314168
420,design_000420,12.5,50,True,0.04065149684680704
420,design_000420,15.0,60,True,0.028740702890943548
420,design_000420,17.5,70,True,0.019794560544026115
420,design_000420,20.0,80,True,0.013242568885591506
420,design_000420,22.5,90,True,0.01495747065357819
420,design_000420,25.0,100,True,0.012958932196884015
420,design_000420,27.5,110,True,0.008002140441960237
420,design_000420,30.0,120,True,0.0035178986535181586
420,design_000420,32.5,130,True,0.0014892439032246488
420,design_000420,35.0,140,True,0.0021678890369256527
420,design_000420,37.5,150,True,0.0025692555734782435
420,design_000420,40.0,160,True,0.004804672357405587
420,design_000420,42.5,170,True,0.004549611236099609
420,design_000420,45.0,180,True,0.006569916798657492
421,design_000421,0.0,0,True,0.002064537331096239
421,design_000421,2.5,10,True,0.005495287758865286
421,design_000421,5.0,20,True,0.019629858407946885
421,design_000421,7.5,30,True,0.05978996951632956
421,design_000421,10.0,40,True,0.08867253549269327
421,design_000421,12.5,50,True,0.06124854225533058
421,design_000421,15.0,60,True,0.04169004834280053
421,design_000421,17.5,70,True,0.026664046492712937
421,design_000421,20.0,80,True,0.018752757829437805
421,design_000421,22.5,90,True,0.01713473980962219
421,design_000421,25.0,100,True,0.014680436264681159
421,design_000421,27.5,110,True,0.009549421457857447
421,design_000421,30.0,120,True,0.0049243330283773624
421,design_000421,32.5,130,True,0.004516247363582295
421,design_000421,35.0,140,True,0.008521789007748321
421,design_000421,37.5,150,True,0.009033392338440565
421,design_000421,40.0,160,True,0.012841887368120232
421,design_000421,42.5,170,True,0.012072057119598485
421,design_000421,45.0,180,True,0.015771267790566666
422,design_000422,0.0,0,True,0.0020923284759568413
422,design_000422,2.5,10,True,0.042058124542712766
422,design_000422,5.0,20,True,0.029683959358170673
422,design_000422,7.5,30,True,0.0365906201438739
422,design_000422,10.0,40,True,0.03490111500726536
422,design_000422,12.5,50,True,0.04036967502857862
422,design_000422,15.0,60,True,0.044588733688048915
422,design_000422,17.5,70,True,0.042610281469356526
422,design_000422,20.0,80,True,0.032190046758440144
422,design_000422,22.5,90,True,0.03015222744930833
422,design_000422,25.0,100,True,0.02006260670301828
422,design_000422,27.5,110,True,0.009789764458543746
422,design_000422,30.0,120,True,0.004176002978717088
422,design_000422,32.5,130,True,0.001546633694194546
422,design_000422,35.0,140,True,0.0015291613831360925
422,design_000422,37.5,150,True,0.0027333356007425303
422,design_000422,40.0,160,True,0.005978173187957015
422,design_000422,42.5,170,True,0.006808394233114332
422,design_000422,45.0,180,True,0.010184042080428026
423,design_000423,0.0,0,True,0.0021218090305929853
423,design_000423,2.5,10,True,0.01185131897784896
423,design_000423,5.0,20,True,0.005567195405397932
423,design_000423,7.5,30,True,0.01868635495934156
423,design_000423,10.0,40,True,0.0373482254178194
423,design_000423,12.5,50,True,0.05066735924771596
423,design_000423,15.0,60,True,0.059940851988171395
423,design_000423,17.5,70,True,0.057778387368816395
423,design_000423,20.0,80,True,0.04538086764969171
423,design_000423,22.5,90,True,0.03681784620045286
423,design_000423,25.0,100,True,0.02468161179601939
423,design_000423,27.5,110,True,0.014729084322571659
423,design_000423,30.0,120,True,0.0068219563293112845
423,design_000423,32.5,130,True,0.005502032509156104
423,design_000423,35.0,140,True,0.0065417018251275475
423,design_000423,37.5,150,True,0.0077063672122155025
423,design_000423,40.0,160,True,0.009714407856836861
423,design_000423,42.5,170,True,0.00673046265433418
423,design_000423,45.0,180,True,0.009018510205282635
424,design_000424,0.0,0,True,0.0020075545022352863
424,design_000424,2.5,10,True,0.009475241336728245
424,design_000424,5.0,20,True,0.010270880109238413
424,design_000424,7.5,30,True,0.021724978278631832
424,design_000424,10.0,40,True,0.04423670188912776
424,design_000424,12.5,50,True,0.05168488946474431
424,design_000424,15.0,60,True,0.052699700057022215
424,design_000424,17.5,70,True,0.03960610119665649
424,design_000424,20.0,80,True,0.031416212229369196
424,design_000424,22.5,90,True,0.025034044764793355
424,design_000424,25.0,100,True,0.018566942122346993
424,design_000424,27.5,110,True,0.013851889832750637
424,design_000424,30.0,120,True,0.008798417763977976
424,design_000424,32.5,130,True,0.010836043175975179
424,design_000424,35.0,140,True,0.010029839192744269
424,design_000424,37.5,150,True,0.011022601580573173
424,design_000424,40.0,160,True,0.010367152063786494
424,design_000424,42.5,170,True,0.01019080467260178
424,design_000424,45.0,180,True,0.011121013939771884
425,design_000425,0.0,0,True,0.0020542538299712053
425,design_000425,2.5,10,True,0.030316949329520025
425,design_000425,5.0,20,True,0.06969177422387243
425,design_000425,7.5,30,True,0.06257361640502694
425,design_000425,10.0,40,True,0.060337515805969154
425,design_000425,12.5,50,True,0.05486361206884824
425,design_000425,15.0,60,True,0.04953446891274399
425,design_000425,17.5,70,True,0.03594417913857029
425,design_000425,20.0,80,True,0.025227916179055457
425,design_000425,22.5,90,True,0.020870155214935487
425,design_000425,25.0,100,True,0.012972062296429014
425,design_000425,27.5,110,True,0.007922116022140505
425,design_000425,30.0,120,True,0.004245873193400577
425,design_000425,32.5,130,True,0.00432152234874586
425,design_000425,35.0,140,True,0.0051817919302883896
425,design_000425,37.5,150,True,0.00502226584056327
425,design_000425,40.0,160,True,0.006910280667840252
425,design_000425,42.5,170,True,0.007808795839386539
425,design_000425,45.0,180,True,0.009982381500341428
426,design_000426,0.0,0,True,0.0020838565093854243
426,design_000426,2.5,10,True,0.01377392330304449
426,design_000426,5.0,20,True,0.023324037615727378
426,design_000426,7.5,30,True,0.03462269674590525
426,design_000426,10.0,40,True,0.05037245450262259
426,design_000426,12.5,50,True,0.06057100252044538
426,design_000426,15.0,60,True,0.05966056530302139
426,design_000426,17.5,70,True,0.04589539505328988
426,design_000426,20.0,80,True,0.03238392111167142
426,design_000426,22.5,90,True,0.0275323853629957
426,design_000426,25.0,100,True,0.017681462968526664
426,design_000426,27.5,110,True,0.00956633354532187
426,design_000426,30.0,120,True,0.0044077960890583755
426,design_000426,32.5,130,True,0.0023629071771002035
426,design_000426,35.0,140,True,0.002422955477574357
426,design_000426,37.5,150,True,0.0032013390004960378
426,design_000426,40.0,160,True,0.005863899826432064
426,design_000426,42.5,170,True,0.006002282744893317
426,design_000426,45.0,180,True,0.009431396258749563
427,design_000427,0.0,0,True,0.0021261774353822753
427,design_000427,2.5,10,True,0.033484604345305466
427,design_000427,5.0,20,True,0.01540160669884613
427,design_000427,7.5,30,True,0.02189585814825091
427,design_000427,10.0,40,True,0.033098815331765154
427,design_000427,12.5,50,True,0.04443570749155132
427,design_000427,15.0,60,True,0.047771817609019836
427,design_000427,17.5,70,True,0.036003771452293915
427,design_000427,20.0,80,True,0.023670368210576803
427,design_000427,22.5,90,True,0.021195704583109334
427,design_000427,25.0,100,True,0.014159584148051522
427,design_000427,27.5,110,True,0.007022800057970825
427,design_000427,30.0,120,True,0.0038321262299744955
427,design_000427,32.5,130,True,0.001642398897692762
427,design_000427,35.0,140,True,0.0019031212238350978
427,design_000427,37.5,150,True,0.003238959083834591
427,design_000427,40.0,160,True,0.006486193391648508
427,design_000427,42.5,170,True,0.007576405994232127
427,design_000427,45.0,180,True,0.010433103007433539
428,design_000428,0.0,0,True,0.0020261510962752585
428,design_000428,2.5,10,True,0.0549369329695769
428,design_000428,5.0,20,True,0.06787039347124499
428,design_000428,7.5,30,True,0.07275297176805727
428,design_000428,10.0,40,True,0.08312553939362166
428,design_000428,12.5,50,True,0.07833957874543933
428,design_000428,15.0,60,True,0.07549996570920928
428,design_000428,17.5,70,True,0.06710968604026352
428,design_000428,20.0,80,True,0.05281002307528238
428,design_000428,22.5,90,True,0.04637601699049353
428,design_000428,25.0,100,True,0.037770355168109435
428,design_000428,27.5,110,True,0.027461344220493282
428,design_000428,30.0,120,True,0.015330688771530139
428,design_000428,32.5,130,True,0.013795881035680465
428,design_000428,35.0,140,True,0.01508610446639061
428,design_000428,37.5,150,True,0.013362331875833418
428,design_000428,40.0,160,True,0.015147151065026536
428,design_000428,42.5,170,True,0.013700522989563018
428,design_000428,45.0,180,True,0.015504284786179583
429,design_000429,0.0,0,True,0.0020227104117348533
429,design_000429,2.5,10,True,0.005149595327152638
429,design_000429,5.0,20,True,0.0138065025810522
429,design_000429,7.5,30,True,0.033662462016237155
429,design_000429,10.0,40,True,0.04453028452059885
429,design_000429,12.5,50,True,0.028868601108735667
429,design_000429,15.0,60,True,0.01787609989849221
429,design_000429,17.5,70,True,0.011731982677119349
429,design_000429,20.0,80,True,0.008224884016007083
429,design_000429,22.5,90,True,0.007628317421402847
429,design_000429,25.0,100,True,0.005308843014993932
429,design_000429,27.5,110,True,0.003963762297120327
429,design_000429,30.0,120,True,0.0019256273641795733
429,design_000429,32.5,130,True,0.0021666696534503246
429,design_000429,35.0,140,True,0.004563386612412823
429,design_000429,37.5,150,True,0.0060177879351451715
429,design_000429,40.0,160,True,0.008062243807747536
429,design_000429,42.5,170,True,0.005965832784868836
429,design_000429,45.0,180,True,0.009213498582702468
430,design_000430,0.0,0,True,0.002073463628592163
430,design_000430,2.5,10,True,0.0028060590148630328
430,design_000430,5.0,20,True,0.008562963627373991
430,design_000430,7.5,30,True,0.00959104951401027
430,design_000430,10.0,40,True,0.013866726958361256
430,design_000430,12.5,50,True,0.02114327297735879
430,design_000430,15.0,60,True,0.026947347231413704
430,design_000430,17.5,70,True,0.027080670285149763
430,design_000430,20.0,80,True,0.020659940625203266
430,design_000430,22.5,90,True,0.01800742466050475
430,design_000430,25.0,100,True,0.012114129485368302
430,design_000430,27.5,110,True,0.0074995164917674734
430,design_000430,30.0,120,True,0.003801914053446157
430,design_000430,32.5,130,True,0.003998445657194959
430,design_000430,35.0,140,True,0.0034795924854928778
430,design_000430,37.5,150,True,0.0033834009637298823
430,design_000430,40.0,160,True,0.0048218756757040515
430,design_000430,42.5,170,True,0.005590678422665954
430,design_000430,45.0,180,True,0.006807937339584541
431,design_000431,0.0,0,True,0.0020808878166491316
431,design_000431,2.5,10,True,0.00237552069008918
431,design_000431,5.0,20,True,0.018139085772917618
431,design_000431,7.5,30,True,0.026188288308903563
431,design_000431,10.0,40,True,0.02959154013846381
431,design_000431,12.5,50,True,0.028700036049594597
431,design_000431,15.0,60,True,0.025986072646305473
431,design_000431,17.5,70,True,0.01926748926754055
431,design_000431,20.0,80,True,0.013789967971031044
431,design_000431,22.5,90,True,0.013330746107221444
431,design_000431,25.0,100,True,0.010936830288760956
431,design_000431,27.5,110,True,0.0058519254064477826
431,design_000431,30.0,120,True,0.0031543749780187976
431,design_000431,32.5,130,True,0.0027645172910293996
431,design_000431,35.0,140,True,0.0035659836741202596
431,design_000431,37.5,150,True,0.004229730285002418
431,design_000431,40.0,160,True,0.006954813669534788
431,design_000431,42.5,170,True,0.007552600417442382
431,design_000431,45.0,180,True,0.009639894071370714
432,design_000432,0.0,0,True,0.0020962132177316313
432,design_000432,2.5,10,True,0.011800454697504717
432,design_000432,5.0,20,True,0.0036545959097325233
432,design_000432,7.5,30,True,0.013753635943084715
432,design_000432,10.0,40,True,0.03272482095142067
432,design_000432,12.5,50,True,0.04149067203623803
432,design_000432,15.0,60,True,0.0483673755051783
432,design_000432,17.5,70,True,0.03513805009839622
432,design_000432,20.0,80,True,0.020307776786208792
432,design_000432,22.5,90,True,0.013168733061972342
432,design_000432,25.0,100,True,0.005946507606479281
432,design_000432,27.5,110,True,0.00301318607198611
432,design_000432,30.0,120,True,0.001551926171875892
432,design_000432,32.5,130,True,0.0017804049057750285
432,design_000432,35.0,140,True,0.003901225007939712
432,design_000432,37.5,150,True,0.004744064026250716
432,design_000432,40.0,160,True,0.006671978326988953
432,design_000432,42.5,170,True,0.006358034809032969
432,design_000432,45.0,180,True,0.00870223013577855
433,design_000433,0.0,0,True,0.0020164336791986433
433,design_000433,2.5,10,True,0.002778833526607215
433,design_000433,5.0,20,True,0.005399217226226409
433,design_000433,7.5,30,True,0.02644580164862647
433,design_000433,10.0,40,True,0.05345322394388977
433,design_000433,12.5,50,True,0.07103798179394794
433,design_000433,15.0,60,True,0.08524690944001477
433,design_000433,17.5,70,True,0.0819325986714837
433,design_000433,20.0,80,True,0.06483564964671226
433,design_000433,22.5,90,True,0.05541158815782943
433,design_000433,25.0,100,True,0.04424649223038249
433,design_000433,27.5,110,True,0.03489356872278806
433,design_000433,30.0,120,True,0.016259703611800114
433,design_000433,32.5,130,True,0.013126243341527954
433,design_000433,35.0,140,True,0.015311047029415482
433,design_000433,37.5,150,True,0.011579130773409267
433,design_000433,40.0,160,True,0.011013595031539439
433,design_000433,42.5,170,True,0.009622619590260529
433,design_000433,45.0,180,True,0.01023694345507775
434,design_000434,0.0,0,True,0.0021739099931095953
434,design_000434,2.5,10,True,0.01630349339270704
434,design_000434,5.0,20,True,0.08439349069689585
434,design_000434,7.5,30,True,0.1344087256214598
434,design_000434,10.0,40,True,0.1665428863702259
434,design_000434,12.5,50,True,0.13918123354240647
434,design_000434,15.0,60,True,0.10370913729895292
434,design_000434,17.5,70,True,0.07046366482654953
434,design_000434,20.0,80,True,0.050261195613797834
434,design_000434,22.5,90,True,0.037641293941321055
434,design_000434,25.0,100,True,0.030758139837558977
434,design_000434,27.5,110,True,0.02455377474568212
434,design_000434,30.0,120,True,0.01498495475513939
434,design_000434,32.5,130,True,0.016103095674372254
434,design_000434,35.0,140,True,0.018011522528114443
434,design_000434,37.5,150,True,0.015778787043080014
434,design_000434,40.0,160,True,0.016331584052645894
434,design_000434,42.5,170,True,0.013420669603511874
434,design_000434,45.0,180,True,0.014390066946903226
435,design_000435,0.0,0,True,0.002120737184270499
435,design_000435,2.5,10,True,0.001723675285905037
435,design_000435,5.0,20,True,0.014508904503779459
435,design_000435,7.5,30,True,0.032848288059868315
435,design_000435,10.0,40,True,0.03519722705519676
435,design_000435,12.5,50,True,0.027635246460239866
435,design_000435,15.0,60,True,0.018503792300430606
435,design_000435,17.5,70,True,0.012453787497769563
435,design_000435,20.0,80,True,0.00841818367308967
435,design_000435,22.5,90,True,0.008309639989559648
435,design_000435,25.0,100,True,0.006034697177216693
435,design_000435,27.5,110,True,0.004898710176824111
435,design_000435,30.0,120,True,0.0035652031632954955
435,design_000435,32.5,130,True,0.00336454984781809
435,design_000435,35.0,140,True,0.004200857179001732
435,design_000435,37.5,150,True,0.005554453216541593
435,design_000435,40.0,160,True,0.006709911405774434
435,design_000435,42.5,170,True,0.0057501902683136825
435,design_000435,45.0,180,True,0.00856602133924439
436,design_000436,0.0,0,True,0.001985831973861845
436,design_000436,2.5,10,True,0.0016908552771042014
436,design_000436,5.0,20,True,0.025746864047021856
436,design_000436,7.5,30,True,0.05720205215861217
436,design_000436,10.0,40,True,0.06230834943498113
436,design_000436,12.5,50,True,0.04835496679334289
436,design_000436,15.0,60,True,0.037465234913665255
436,design_000436,17.5,70,True,0.02501238038639353
436,design_000436,20.0,80,True,0.01730121084706352
436,design_000436,22.5,90,True,0.013715757929918047
436,design_000436,25.0,100,True,0.009041957476269116
436,design_000436,27.5,110,True,0.0075078803153483895
436,design_000436,30.0,120,True,0.00492236408435436
436,design_000436,32.5,130,True,0.004811262314974992
436,design_000436,35.0,140,True,0.004074486453193891
436,design_000436,37.5,150,True,0.004947586937773803
436,design_000436,40.0,160,True,0.0056874081819633954
436,design_000436,42.5,170,True,0.005605380498195181
436,design_000436,45.0,180,True,0.0071491346538980274
437,design_000437,0.0,0,True,0.0020991436925817076
437,design_000437,2.5,10,True,0.07308097277656973
437,design_000437,5.0,20,True,0.09021921189764688
437,design_000437,7.5,30,True,0.09941515837381985
437,design_000437,10.0,40,True,0.11718837805970062
437,design_000437,12.5,50,True,0.11336767656147381
437,design_000437,15.0,60,True,0.11074540970934313
437,design_000437,17.5,70,True,0.09974431484605915
437,design_000437,20.0,80,True,0.08294893110341608
437,design_000437,22.5,90,True,0.0701172055931539
437,design_000437,25.0,100,True,0.05398226962207596
437,design_000437,27.5,110,True,0.042926143780052994
437,design_000437,30.0,120,True,0.024772107402231052
437,design_000437,32.5,130,True,0.020536321490000377
437,design_000437,35.0,140,True,0.02154768618209215
437,design_000437,37.5,150,True,0.017969752849691514
437,design_000437,40.0,160,True,0.01615179785834337
437,design_000437,42.5,170,True,0.012838835609495473
437,design_000437,45.0,180,True,0.013546050747743385
438,design_000438,0.0,0,True,0.0022933483364722075
438,design_000438,2.5,10,True,0.012677163586026337
438,design_000438,5.0,20,True,0.043820030295232196
438,design_000438,7.5,30,True,0.04706176794806457
438,design_000438,10.0,40,True,0.03364292830168354
438,design_000438,12.5,50,True,0.038796855733486596
438,design_000438,15.0,60,True,0.043536817319272274
438,design_000438,17.5,70,True,0.04527106223493137
438,design_000438,20.0,80,True,0.034863866499550686
438,design_000438,22.5,90,True,0.03342160424319432
438,design_000438,25.0,100,True,0.025343099145048
438,design_000438,27.5,110,True,0.01589463407957037
438,design_000438,30.0,120,True,0.0061114144580237655
438,design_000438,32.5,130,True,0.0040192456872841726
438,design_000438,35.0,140,True,0.005166617654123637
438,design_000438,37.5,150,True,0.004698900592618456
438,design_000438,40.0,160,True,0.007203721365706036
438,design_000438,42.5,170,True,0.007179351425636743
438,design_000438,45.0,180,True,0.009853832508394583
439,design_000439,0.0,0,True,0.0020321866580685966
439,design_000439,2.5,10,True,0.04282829542660212
439,design_000439,5.0,20,True,0.005581103169946759
439,design_000439,7.5,30,True,0.012865004936788837
439,design_000439,10.0,40,True,0.02304219162375985
439,design_000439,12.5,50,True,0.03285861762738406
439,design_000439,15.0,60,True,0.04050245663294508
439,design_000439,17.5,70,True,0.043881184096193813
439,design_000439,20.0,80,True,0.040355606921799056
439,design_000439,22.5,90,True,0.0414744355147222
439,design_000439,25.0,100,True,0.03662802906790845
439,design_000439,27.5,110,True,0.026786399066894194
439,design_000439,30.0,120,True,0.017395548538619264
439,design_000439,32.5,130,True,0.016532285792079795
439,design_000439,35.0,140,True,0.019248004147586033
439,design_000439,37.5,150,True,0.017445549557937205
439,design_000439,40.0,160,True,0.017329427551695684
439,design_000439,42.5,170,True,0.017826014378200555
439,design_000439,45.0,180,True,0.020820454942510204
440,design_000440,0.0,0,True,0.0020658816157192953
440,design_000440,2.5,10,True,0.023073431261296802
440,design_000440,5.0,20,True,0.039899938565742914
440,design_000440,7.5,30,True,0.07952405237473996
440,design_000440,10.0,40,True,0.11859606134914252
440,design_000440,12.5,50,True,0.08992063579364151
440,design_000440,15.0,60,True,0.056243833878315073
440,design_000440,17.5,70,True,0.03486411773977895
440,design_000440,20.0,80,True,0.023694574279221035
440,design_000440,22.5,90,True,0.017537803501205814
440,design_000440,25.0,100,True,0.012210406373800144
440,design_000440,27.5,110,True,0.008211722175785505
440,design_000440,30.0,120,True,0.004743077428831342
440,design_000440,32.5,130,True,0.003934191464275412
440,design_000440,35.0,140,True,0.007878402571770344
440,design_000440,37.5,150,True,0.009347986905395232
440,design_000440,40.0,160,True,0.013221168975514948
440,design_000440,42.5,170,True,0.010814908660973248
440,design_000440,45.0,180,True,0.013546954338417988
441,design_000441,0.0,0,True,0.002016269613379625
441,design_000441,2.5,10,True,0.008795794908899757
441,design_000441,5.0,20,True,0.03319996131027746
441,design_000441,7.5,30,True,0.05094485109932062
441,design_000441,10.0,40,True,0.0604670303017962
441,design_000441,12.5,50,True,0.06147235911247126
441,design_000441,15.0,60,True,0.060292347168641736
441,design_000441,17.5,70,True,0.049368218958469025
441,design_000441,20.0,80,True,0.034440259569746876
441,design_000441,22.5,90,True,0.02921582053853358
441,design_000441,25.0,100,True,0.018688649987047987
441,design_000441,27.5,110,True,0.010891308848621656
441,design_000441,30.0,120,True,0.003217155677856875
441,design_000441,32.5,130,True,0.002006461384699521
441,design_000441,35.0,140,True,0.0033745603958812926
441,design_000441,37.5,150,True,0.003701104153406246
441,design_000441,40.0,160,True,0.0075317169632401065
441,design_000441,42.5,170,True,0.008926632417066423
441,design_000441,45.0,180,True,0.012009402580695636
442,design_000442,0.0,0,True,0.002022881652182929
442,design_000442,2.5,10,True,0.014043987858587473
442,design_000442,5.0,20,True,0.042241728756444025
442,design_000442,7.5,30,True,0.06337521679488764
442,design_000442,10.0,40,True,0.07316984895577627
442,design_000442,12.5,50,True,0.06934809316233427
442,design_000442,15.0,60,True,0.06231108419560845
442,design_000442,17.5,70,True,0.0469850583885931
442,design_000442,20.0,80,True,0.03201757066016824
442,design_000442,22.5,90,True,0.02644788525655401
442,design_000442,25.0,100,True,0.01665427777955797
442,design_000442,27.5,110,True,0.0080846525268982
442,design_000442,30.0,120,True,0.0034584194273450455
442,design_000442,32.5,130,True,0.0015331885675655146
442,design_000442,35.0,140,True,0.0022666119732137197
442,design_000442,37.5,150,True,0.0027631363942114367
442,design_000442,40.0,160,True,0.006369148951001202
442,design_000442,42.5,170,True,0.00637644255988892
442,design_000442,45.0,180,True,0.009146620185327027
443,design_000443,0.0,0,True,0.002007741303513996
443,design_000443,2.5,10,True,0.02389416666261578
443,design_000443,5.0,20,True,0.015816965417058515
443,design_000443,7.5,30,True,0.018441444407437155
443,design_000443,10.0,40,True,0.023342166596892297
443,design_000443,12.5,50,True,0.03382912780746053
443,design_000443,15.0,60,True,0.0360613178792662
443,design_000443,17.5,70,True,0.029040524385087904
443,design_000443,20.0,80,True,0.020737678957343287
443,design_000443,22.5,90,True,0.01803823987496942
443,design_000443,25.0,100,True,0.011040941468709282
443,design_000443,27.5,110,True,0.005945171981723913
443,design_000443,30.0,120,True,0.003425281191742211
443,design_000443,32.5,130,True,0.0027347423291407963
443,design_000443,35.0,140,True,0.003168571176389471
443,design_000443,37.5,150,True,0.004795942850088217
443,design_000443,40.0,160,True,0.006603350409008869
443,design_000443,42.5,170,True,0.006551192746018685
443,design_000443,45.0,180,True,0.008982727654690471
444,design_000444,0.0,0,True,0.0021174101110916716
444,design_000444,2.5,10,True,0.007248882949843291
444,design_000444,5.0,20,True,0.021099610998962088
444,design_000444,7.5,30,True,0.03967415534843503
444,design_000444,10.0,40,True,0.05696662231890118
444,design_000444,12.5,50,True,0.04382833685882093
444,design_000444,15.0,60,True,0.02691109305119413
444,design_000444,17.5,70,True,0.017952257679467308
444,design_000444,20.0,80,True,0.011951448263561943
444,design_000444,22.5,90,True,0.011807542639768076
444,design_000444,25.0,100,True,0.008098106341987356
444,design_000444,27.5,110,True,0.006029691010313943
444,design_000444,30.0,120,True,0.003779953691168706
444,design_000444,32.5,130,True,0.0018152129514419197
444,design_000444,35.0,140,True,0.0015582195128674104
444,design_000444,37.5,150,True,0.002081275486919166
444,design_000444,40.0,160,True,0.004252016967234045
444,design_000444,42.5,170,True,0.00406632897284517
444,design_000444,45.0,180,True,0.005939955608948205
445,design_000445,0.0,0,True,0.0019111690447182134
445,design_000445,2.5,10,True,0.002908831950799842
445,design_000445,5.0,20,True,0.017441271427058168
445,design_000445,7.5,30,True,0.03439320941757215
445,design_000445,10.0,40,True,0.045890862580937
445,design_000445,12.5,50,True,0.05327097668899512
445,design_000445,15.0,60,True,0.05384711187040032
445,design_000445,17.5,70,True,0.04459265920423988
445,design_000445,20.0,80,True,0.03272895070018607
445,design_000445,22.5,90,True,0.028065629433250364
445,design_000445,25.0,100,True,0.01816578097379444
445,design_000445,27.5,110,True,0.009999859246351826
445,design_000445,30.0,120,True,0.004261640108604977
445,design_000445,32.5,130,True,0.001559689809143689
445,design_000445,35.0,140,True,0.001484245592123539
445,design_000445,37.5,150,True,0.002110991824379252
445,design_000445,40.0,160,True,0.005168663611572609
445,design_000445,42.5,170,True,0.007004580066385886
445,design_000445,45.0,180,True,0.009840066822135233
446,design_000446,0.0,0,True,0.002094772439132363
446,design_000446,2.5,10,True,0.02859354970445097
446,design_000446,5.0,20,True,0.015723172697903333
446,design_000446,7.5,30,True,0.015514315828770475
446,design_000446,10.0,40,True,0.02783582088498971
446,design_000446,12.5,50,True,0.03671490534651357
446,design_000446,15.0,60,True,0.04672916125477128
446,design_000446,17.5,70,True,0.04947429364162162
446,design_000446,20.0,80,True,0.041004864277072985
446,design_000446,22.5,90,True,0.03469414269798697
446,design_000446,25.0,100,True,0.02348974343322787
446,design_000446,27.5,110,True,0.015633352757940002
446,design_000446,30.0,120,True,0.008764692886320195
446,design_000446,32.5,130,True,0.009060941136252873
446,design_000446,35.0,140,True,0.009364458711448712
