design_id,style,feasible_repeat_count,feasible_all_repeats,mean_valid_fold_risk,std_valid_fold_risk,repeat_0_risk,repeat_1_risk,repeat_2_risk,repeat_0_feasible,repeat_1_feasible,repeat_2_feasible
design_000498,uniform_control,0,False,nan,nan,0.05000010132789612,0.32709798216819763,0.04056192561984062,False,False,False
design_000499,uniform_control,0,False,nan,nan,0.021164121106266975,0.03753704950213432,0.031224247068166733,False,False,False
design_000500,uniform_control,0,False,nan,nan,0.04453597962856293,0.18626408278942108,0.756790280342102,False,False,False
design_000501,uniform_control,0,False,nan,nan,0.03371911123394966,0.09341740608215332,0.038787566125392914,False,False,False
design_000502,uniform_control,0,False,nan,nan,0.0922795981168747,0.25158214569091797,0.07832541316747665,False,False,False
design_000503,uniform_control,0,False,nan,nan,0.022497020661830902,0.030892450362443924,0.017287081107497215,False,False,False
design_000504,uniform_control,0,False,nan,nan,0.07097141444683075,0.0786551833152771,0.1543309986591339,False,False,False
design_000505,uniform_control,0,False,nan,nan,0.04053540155291557,0.043907396495342255,0.048246145248413086,False,False,False
design_000506,uniform_control,0,False,nan,nan,0.09841817617416382,0.10316400974988937,0.11616753041744232,False,False,False
design_000507,uniform_control,0,False,nan,nan,0.06274048984050751,0.10735508054494858,0.06819100677967072,False,False,False
design_000508,uniform_control,0,False,nan,nan,0.09881797432899475,0.05694125220179558,0.03701918199658394,False,False,False
design_000509,uniform_control,0,False,nan,nan,0.11550536751747131,0.6044427752494812,0.22061054408550262,False,False,False
design_000510,uniform_control,0,False,nan,nan,0.038889262825250626,0.03894774243235588,0.050139978528022766,False,False,False
design_000511,uniform_control,0,False,nan,nan,0.12902510166168213,0.21471114456653595,0.14133620262145996,False,False,False
