design_index,design_id,source_time_index,day,grid_nx,grid_ny,dx_km,compatibility_residual,compatibility_relative_residual,compatibility_valid,projected_moment_residual,soft_projection_stationarity_residual,soft_projection_penalty_trace,projection_backend,projection_iterations,refined_multiplier_norm,relative_multiplier_grid_change,covariance_minimum_eigenvalue,covariance_condition,multiplier_coordinate_ready,lambda_dot_solve_relative_residual,relative_lambda_dot_grid_change,gram_rank,tangent_compatibility_relative_residual,minimum_log_density,maximum_log_density,minimum_active_log_density,maximum_active_log_density,underflow_cell_count,underflow_cell_fraction,underflow_log10_probability_mass,tangent_action_density,accepted_medium_grid_tangent_action_density,poisson_backend,residual_contract,operator_floor_relative,operator_floor_absolute_density,operator_floor_to_physical_coefficient_sum_ratio,preconditioner,cg_tolerance,cg_maximum_iterations,solver_converged,solver_success,iterations,native_relative_pde_residual,stabilized_relative_pde_residual,physical_relative_pde_residual,physical_absolute_pde_residual,physical_pde_valid,scaled_weak_relative_residual,complete_scaled_weak_relative_residual,discarded_scaled_load_relative_residual,weak_relative_residual,weighted_mean_potential_residual,weighted_mean_potential_relative_residual,variational_compatibility_relative_residual,energy_load_identity_relative_error,condition_proxy,retained_rank,basis_size,quadrature_underflow_count,maximum_relative_rank_action_change,rank_sensitivity_valid,rank_tolerance_1e-12_action,rank_tolerance_1e-10_action,rank_tolerance_1e-14_action,full_action_density,tangent_full_inequality_valid,solve_accepted_before_refinement,solver_error,density_floor_or_cell_threshold_used,final_test_accessed,coarse_fine_relative_action_change,grid_refinement_valid,positive_floor_maximum_relative_action_change,operator_floor_sensitivity_valid,adaptive_quadrature_attempted,adaptive_quadrature_valid,adaptive_refinement_level,adaptive_quadrature_cell_count,adaptive_minimum_cell_width_km,adaptive_maximum_projected_cell_weight,adaptive_action_density,adaptive_solver_success,adaptive_scaled_weak_relative_residual,adaptive_gauge_relative_residual,adaptive_compatibility_relative_residual,adaptive_energy_load_identity_relative_error,adaptive_last_relative_action_change,adaptive_maximum_relative_rank_action_change,adaptive_rank_sensitivity_valid,adaptive_level_actions
138,design_000138,90,22.5,511,273,7.142857142857143,1.1074474670635936e-14,3.4798576919151848e-15,True,0.0009475668246395264,7.63775204707066e-11,0.0012180476810077653,tesseract_cpp_soft_uncertainty_penalized,7,3.442475637818882,nan,0.02124369677581916,4.5975232511891795,True,1.9182113145096051e-16,nan,4,5.991274697403994e-16,-6597.507164261657,-12.597049336671347,-748.6256676563561,-12.597049336671347,2081,0.014917241923112765,-322.97375476780354,128964.88133209612,128964.88133209612,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,11.0,nan,nan,nan,nan,False,2.404602623501637e-20,3.122137135825317e-17,0.0,4.297012147973879e-17,3.4084280085885e-11,1.0080713602781575e-16,3.4679045224261742e-15,7.33888023590736e-19,12214185.774364294,35,35,0,0.0,True,542186.1636040997,542186.1636040997,542186.1636040997,542186.1636040997,True,True,,False,False,1.1967059294947263e-08,True,0.0,True,False,False,,,,,,,,,,,,,,
138,design_000138,180,45.0,219,117,16.666666666666668,9.853229343548264e-16,6.086288905370135e-16,True,0.0006268328001943466,1.7972042473323217e-13,0.001233808915432115,tesseract_cpp_soft_uncertainty_penalized,5,1.956440992817913,nan,0.027605307835361154,2.696202528612783,True,4.093482524911651e-17,nan,4,2.6876085917176093e-16,-2061.5913145292116,-13.889666855888255,-744.6747413887904,-13.889666855888255,40,0.0015610974515084103,-324.49746778770617,54678.71704411303,54678.71704411303,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,8.0,nan,nan,nan,nan,False,1.7129417242826783e-20,1.0647096427346e-18,0.0,1.510587187775937e-18,-1.2349629328982884e-13,2.762108958843589e-19,6.137326064017239e-16,2.3805353847461646e-19,1176.1891138428098,35,35,0,0.0,True,358176.26924417174,358176.26924417174,358176.26924417174,358176.26924417174,True,True,,False,False,2.8953774812570757e-05,True,0.0,True,,,,,,,,,,,,,,,,
138,design_000138,180,45.0,511,273,7.142857142857143,2.130240428499519e-15,1.3158615151614287e-15,True,0.0006268059435011453,1.8549841899766975e-13,0.001233808915432115,tesseract_cpp_soft_uncertainty_penalized,5,1.9563462610530111,nan,0.027604763462183463,2.696223870350063,True,1.8619837087284303e-16,nan,4,8.637441679022889e-16,-2951.895562762481,-13.88955715157388,-747.6375189221932,-13.88955715157388,216,0.0015483537988430357,-323.85394424147336,54680.17991296143,54680.17991296143,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,8.0,nan,nan,nan,nan,False,2.211061270156695e-21,8.547439906217093e-19,0.0,1.342044860837755e-18,4.078662922935273e-12,9.123352661002572e-18,1.3036494441543777e-15,1.5870695401544186e-19,1176.1726906932483,35,35,0,0.0,True,358165.89898938686,358165.89898938686,358165.89898938686,358165.89898938686,True,True,,False,False,2.8953774812570757e-05,True,0.0,True,False,False,,,,,,,,,,,,,,
192,design_000192,0,0.0,219,117,16.666666666666668,8.307798893270046e-13,2.2865622826351287e-14,True,0.016719006849449058,9.477205118623017e-16,0.0004026561888378452,tesseract_cpp_soft_uncertainty_penalized,6,190.2278553618057,nan,2.5214267020282492e-05,1253.8505010606893,True,5.3072622699313955e-16,nan,4,3.494117684785549e-16,-298933.39443379163,-7.831381026441969,-749.8258932410465,-7.831381026441969,23450,0.9151933809468056,-323.38893347334374,236999.90200459538,236999.90200459538,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,12.0,nan,nan,nan,nan,False,1.519232831877824e-21,9.185674075452862e-09,9.185674131945817e-09,5.820060663735652e-09,-3.912423886316297e-10,5.7362861994075985e-15,2.2835879667346807e-14,1.5808636734697066e-16,323317790715.21356,19,35,17227,0.0010927085670225615,True,1966139.2664473436,1963990.8492269372,1966422.0895517468,1966139.2664473436,True,True,,False,False,0.43554961706920403,False,0.0,True,,,,,,,,,,,,,,,,
192,design_000192,0,0.0,511,273,7.142857142857143,6.84452494681409e-13,1.9856681240808666e-14,True,0.015897802967656558,2.480319451251218e-12,0.0004026561888378452,tesseract_cpp_soft_uncertainty_penalized,6,184.19504295509472,nan,2.5215446067107014e-05,1259.7362044695308,True,2.9707587614463233e-16,nan,4,3.306707700898371e-16,-299873.0472602919,-7.6531359344223695,-749.059286021922,-7.6531359344223695,127682,0.9152634710364652,-322.64153288702187,169123.6228346292,169123.6228346292,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,13.0,nan,nan,nan,nan,False,5.699759932124763e-20,7.128949088319359e-09,7.128949054476377e-09,4.215280943751491e-09,-6.0983086147326026e-12,1.0343355088395795e-16,1.9858354598059872e-14,2.4902065556928157e-17,156014146385.709,19,35,93819,0.0018371236389975907,True,1369607.3218711752,1367095.5172219235,1369676.7833725875,1355526.7805344379,True,True,,False,False,0.43554961706920403,True,0.0,True,True,True,2,146094,1.7857142857142858,0.001613420171848104,1355526.7805344379,True,1.0241050472332835e-18,1.701125475759735e-17,1.1308285300439267e-13,1.58022840446654e-14,0.00017750244692933039,0.0018371236389975907,True,0:1369607.3216228522;1:1355286.1712140148;2:1355526.7805344379
192,design_000192,10,2.5,219,117,16.666666666666668,-4.129543515733243e-13,6.590629984164184e-15,True,0.04636327609375004,4.83566235928469e-12,0.0007535103256927965,tesseract_cpp_soft_uncertainty_penalized,8,557.8402133285829,nan,7.154529223184145e-05,494.6912410564862,True,8.994601628942828e-17,nan,4,2.5412435403418993e-16,-278298.62468808866,-9.055961456717679,-750.7370281054735,-9.055961456717679,19365,0.7557663037115092,-322.9530620443756,4811925.544235595,4811925.544235595,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,12.0,nan,nan,nan,nan,False,1.6847972685985914e-22,3.2368024529202584e-08,3.23680242342309e-08,3.8828097239313585e-08,3.151875021024429e-09,8.600911263883866e-15,6.601093516965945e-15,6.687326244857029e-16,334732080849.3488,24,35,10371,0.02030291596263977,True,14538693.053041648,14243515.189779129,14546322.5696893,14538693.053041648,True,True,,False,False,4.817180276264903e-06,True,0.0,True,,,,,,,,,,,,,,,,
192,design_000192,10,2.5,511,273,7.142857142857143,3.278664764460908e-13,5.2326389572695125e-15,True,0.046363282283759195,1.8107539676122888e-13,0.0007535103256927965,tesseract_cpp_soft_uncertainty_penalized,8,557.8402413365948,nan,7.154532516322311e-05,494.6915438954934,True,2.280903729155849e-16,nan,4,5.6121745965456e-16,-289355.11087546573,-9.057335667831829,-748.9251498593068,-9.057335667831829,105486,0.7561557815960948,-322.3553453943998,4811946.2943393225,4811946.2943393225,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,14.0,nan,nan,nan,nan,False,5.058012910930383e-20,3.236978130077267e-08,3.23697810056645e-08,3.882974399097765e-08,3.360788182510932e-08,9.17100828137153e-14,5.248629563344231e-15,3.7903007046419934e-16,334724930716.31384,24,35,56457,0.020303989656308957,True,14538763.088884441,14243568.193512205,14546394.698986521,14538763.088884441,True,True,,False,False,4.817180276264903e-06,True,0.0,True,False,False,,,,,,,,,,,,,,
192,design_000192,40,10.0,219,117,16.666666666666668,5.199833619240479e-16,4.2200351334535147e-17,True,0.0034950086556229934,8.187939377783957e-11,0.0015230358688154322,tesseract_cpp_soft_uncertainty_penalized,15,11.954135570973298,nan,0.004292640134523161,31.445919767427835,True,7.124249987377713e-17,nan,4,2.8410335641504923e-16,-36117.94408764462,-11.69115908767074,-750.6382472463383,-11.69115908767074,5871,0.22913007844514693,-322.92698696620454,1891739.6418071985,1891739.6418071985,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,13.0,nan,nan,nan,nan,False,3.6186130736731626e-20,1.7676027489536055e-08,1.767602057425239e-08,1.625540432328447e-08,-1.1150579797448855e-09,3.1714973959846992e-15,5.764209035948902e-17,9.672616526737376e-17,404822004502.4028,33,35,282,0.0009784231998452317,True,2477632.12006506,2476127.6357421493,2480058.667001832,2477632.12006506,True,True,,False,False,1.293456317651562e-10,True,0.0,True,,,,,,,,,,,,,,,,
192,design_000192,40,10.0,511,273,7.142857142857143,-2.3773301036089656e-14,1.9293726096026953e-15,True,0.0034950085849566955,1.254874859932828e-12,0.0015230358688154322,tesseract_cpp_soft_uncertainty_penalized,16,11.954135569332252,nan,0.004292640135991403,31.445919760486746,True,1.5550959809232335e-16,nan,4,6.208390340586524e-16,-50565.918806632144,-11.692160356156855,-749.0563800453042,-11.692160356156855,32040,0.22967248016171696,-322.1684235225344,1891739.6418954202,1891739.6418954202,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,13.0,nan,nan,nan,nan,False,1.8119419999718757e-20,1.76760312423329e-08,1.7676024309984942e-08,1.6255408461471924e-08,4.290950542889237e-09,1.2204511978657735e-14,1.8831560327120836e-15,1.4389623066378047e-16,404822091122.66766,33,35,1533,0.000978426306709528,True,2477632.120385531,2476127.6359726437,2480058.6750353687,2477632.120385531,True,True,,False,False,1.293456317651562e-10,True,0.0,True,False,False,,,,,,,,,,,,,,
192,design_000192,90,22.5,219,117,16.666666666666668,4.385380947269368e-15,1.4945606841880354e-15,True,0.000833533609349421,2.1544323524572165e-14,0.0012884398477920715,tesseract_cpp_soft_uncertainty_penalized,7,4.456729457214231,nan,0.009194591420090359,11.153907474908003,True,9.178484670191333e-17,nan,4,5.948853515368546e-16,-5056.381813883265,-12.641329005834756,-750.4950169739,-12.641329005834756,387,0.01510361784334387,-323.5590076744984,99531.68210776281,99531.68210776281,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,10.0,nan,nan,nan,nan,False,1.963752374902366e-21,1.1207090970534992e-17,0.0,1.375458888589814e-17,-1.0960243214158334e-11,3.7921695673320564e-17,1.4634171030269914e-15,7.067409977317771e-19,12105543.289843561,35,35,0,0.0,True,482582.04102981393,482582.04102981393,482582.04102981393,482582.04102981393,True,True,,False,False,9.707292362733071e-09,True,0.0,True,,,,,,,,,,,,,,,,
192,design_000192,90,22.5,511,273,7.142857142857143,-4.163336342344337e-17,1.4188867269289166e-17,True,0.0008335336088822346,2.3377004999769643e-14,0.0012884398477920715,tesseract_cpp_soft_uncertainty_penalized,7,4.456729455064194,nan,0.009194591420322857,11.153907475479185,True,2.348457104066542e-16,nan,4,8.146717341395315e-16,-6597.497569830958,-12.640828047419422,-748.6160732109365,-12.640828047419422,2081,0.014917241923112765,-322.96960508531254,99531.68196861018,99531.68196861018,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,10.0,nan,nan,nan,nan,False,2.0120981309537355e-21,1.3651706082339974e-17,0.0,1.7693607900440036e-17,6.443827638949337e-11,2.229520481993521e-16,6.603794586295617e-17,6.478459082986326e-19,12105508.5252073,35,35,0,0.0,True,482582.04571437894,482582.04571437894,482582.04571437894,482582.04571437894,True,True,,False,False,9.707292362733071e-09,True,0.0,True,False,False,,,,,,,,,,,,,,
192,design_000192,180,45.0,219,117,16.666666666666668,1.4710455076283324e-15,1.3628745453845562e-15,True,0.0003510537454379926,1.883659955059309e-15,0.0010139918458391087,tesseract_cpp_soft_uncertainty_penalized,5,0.9837524980110042,nan,0.017411719789509766,4.2163761473556125,True,1.3277918491867836e-16,nan,4,6.57351934946464e-16,-2061.441886192974,-13.817615894921165,-744.5253134145133,-13.817615894921165,40,0.0015610974515084103,-324.43257188619725,29457.822744021883,29457.822744021883,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,8.0,nan,nan,nan,nan,False,2.5498254755159073e-20,1.2566982848392753e-18,0.0,2.2086854760149397e-18,-6.171449627668465e-13,1.4426035933479462e-18,1.3642595891438915e-15,5.437243345757701e-20,1037.1979997024273,35,35,0,0.0,True,261361.38869505876,261361.38869505876,261361.38869505876,261361.38869505876,True,True,,False,False,9.028751637911473e-06,True,0.0,True,,,,,,,,,,,,,,,,
192,design_000192,180,45.0,511,273,7.142857142857143,1.6514567491299204e-15,1.5300180061515315e-15,True,0.00035104083266439376,8.588065725668451e-10,0.0010139918458391087,tesseract_cpp_soft_uncertainty_penalized,9,0.9837343781865096,nan,0.017411698381783112,4.216326260027128,True,1.408247018845339e-16,nan,4,4.742487428389535e-16,-2951.7461285219033,-13.81673277568524,-747.4880848143549,-13.81673277568524,216,0.0015483537988430357,-323.78904579494616,29460.307797986294,29460.307797986294,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,8.0,nan,nan,nan,nan,False,3.274718253224284e-20,1.1130255902250125e-18,0.0,2.1409525746989417e-18,3.1276063052036605e-12,7.311679180054914e-18,1.5091795234987096e-15,1.0874388508475874e-19,1037.1805767583746,35,35,0,0.0,True,261363.74848343097,261363.74848343097,261363.74848343097,261363.74848343097,True,True,,False,False,9.028751637911473e-06,True,0.0,True,False,False,,,,,,,,,,,,,,
223,design_000223,0,0.0,219,117,16.666666666666668,-3.197442412857119e-14,1.6412797765622846e-15,True,0.006177995109853259,5.572386141959895e-16,0.00018324988603512615,tesseract_cpp_soft_uncertainty_penalized,6,224.0109638900095,nan,2.500000000230935e-05,975.5383659938185,True,5.3889061348013905e-17,nan,3,9.604001568118077e-10,-298841.81994511955,-8.930635684987966,-750.3583143070791,-8.930635684987966,23372,0.9121492409163642,-323.2986549109282,1262996.3651048087,1262996.3651048087,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,13.0,nan,nan,nan,nan,False,3.363532978577979e-25,1.5451503122315076e-09,1.5451503383588468e-09,1.135651273998222e-09,3.2197245050887404e-11,1.4265322030904839e-16,1.6384385358625692e-15,2.6423638794578173e-17,288039353246.53424,21,35,17211,0.00023151973841183484,True,2934282.591769734,2933603.247431661,2934449.054632335,2934282.591769734,True,True,,False,False,0.0028455267887930874,True,0.0,True,,,,,,,,,,,,,,,,
223,design_000223,0,0.0,511,273,7.142857142857143,-3.108624651088325e-14,1.5053055715499654e-15,True,0.006303228680968571,2.6626551809966804e-10,0.00018324988603512615,tesseract_cpp_soft_uncertainty_penalized,5,229.22947608117175,nan,2.500000000230878e-05,960.8648962507136,True,1.5216514989695946e-16,nan,3,8.258556801817967e-10,-299785.3493923065,-8.823404834622094,-749.0534428963348,-8.823404834622094,127230,0.9120233973462937,-322.66028811292404,1331543.3890962484,1331543.3890962484,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,14.0,nan,nan,nan,nan,False,6.736373365586366e-22,8.4168530012533e-10,8.416853012601092e-10,6.310076394572826e-10,-6.468472664610605e-11,2.909070228953029e-16,1.5128301467201376e-15,1.3490312419373e-16,403629195266.7827,21,35,93694,0.00027663306713804787,True,2925956.703586829,2925147.2872096025,2925990.08675855,2925956.703586829,True,True,,False,False,0.0028455267887930874,True,0.0,True,False,False,,,,,,,,,,,,,,
223,design_000223,10,2.5,219,117,16.666666666666668,-1.0024620303165903e-13,2.402511159070531e-15,True,0.053308874501272994,1.2608200815649701e-15,0.0005457181302817686,tesseract_cpp_soft_uncertainty_penalized,6,262.2492842591624,nan,2.500022065209858e-05,917.2156853478954,True,9.493033335691887e-17,nan,3,1.165553561871394e-06,-278298.480885921,-8.954524161959283,-750.4981930228757,-8.954524161959283,19480,0.7602544588845959,-323.07828061011503,4099379.629755741,4099379.629755741,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,14.0,nan,nan,nan,nan,False,0.0,2.9951270848152827e-07,2.99512707867052e-07,2.760988599243793e-07,-9.62295040642207e-09,1.2014079045456721e-14,2.3615838437147785e-15,1.6766996783903758e-16,602677258742.2432,25,35,10371,0.028051845953700506,True,20764277.36736395,20310565.433872804,21363564.796044488,20764277.36736395,True,True,,False,False,1.5212198375529056e-06,True,0.0,True,,,,,,,,,,,,,,,,
223,design_000223,10,2.5,511,273,7.142857142857143,4.710647520019961e-13,1.128958756405476e-14,True,0.05330887324109948,3.2948108859298207e-15,0.0005457181302817686,tesseract_cpp_soft_uncertainty_penalized,6,262.2492717695538,nan,2.5000220652098977e-05,917.2157372680559,True,1.1391644718321097e-16,nan,3,1.1655531441170548e-06,-289354.96705736866,-8.937664414078384,-748.9553925460655,-8.937664414078384,106101,0.7605642889400228,-322.49462758448243,4099380.9239524235,4099380.9239524235,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,15.0,nan,nan,nan,nan,False,1.1411173089115306e-20,2.995247101422101e-07,2.995247095541447e-07,2.7610668560148566e-07,1.376530103066354e-10,1.718575556771012e-16,1.1305434885590064e-14,2.690695348188309e-15,602683127128.7102,25,35,56457,0.028053955310962154,True,20764245.780381355,20310566.152479842,21363578.661431376,20764245.780381355,True,True,,False,False,1.5212198375529056e-06,True,0.0,True,False,False,,,,,,,,,,,,,,
223,design_000223,40,10.0,219,117,16.666666666666668,-3.050771441026612e-14,8.871711442859764e-16,True,0.0057328043995945235,5.075697183531553e-13,0.0011004928609567462,tesseract_cpp_soft_uncertainty_penalized,13,41.54685665830129,nan,0.0006814005363695604,161.7974084612971,True,1.0412309982263905e-16,nan,4,5.995794250384805e-16,-36119.51400025121,-11.18624690399405,-750.6153262792284,-11.18624690399405,5880,0.22948132537173632,-322.93289570835907,1927848.7578551618,1927848.7578551618,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,13.0,nan,nan,nan,nan,False,1.0266987312842275e-20,2.4692895302773463e-08,2.4692896100967027e-08,2.1478905643296344e-08,1.3613397496793737e-08,8.339412635002226e-15,8.883097655249202e-16,1.4549868573867502e-16,110562999649.45778,34,35,282,0.02528658193238722,True,8826241.366948785,8603055.89146841,8829016.049090771,8826241.366948785,True,True,,False,False,5.722416582377015e-10,True,0.0,True,,,,,,,,,,,,,,,,
223,design_000223,40,10.0,511,273,7.142857142857143,5.569416455797338e-14,1.61959873641511e-15,True,0.005732804452380412,1.2907437953707048e-10,0.0011004928609567462,tesseract_cpp_soft_uncertainty_penalized,13,41.54685666130319,nan,0.0006814005395945968,161.79740772169413,True,2.5718718912877533e-17,nan,4,3.315994236678811e-16,-50567.488719239846,-11.18264313813975,-749.0474097075723,-11.18264313813975,32083,0.2299807172605607,-322.1330523471095,1927848.756830451,1927848.756830451,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,14.0,nan,nan,nan,nan,False,1.026700222486264e-20,2.469291741134599e-08,2.469291784791119e-08,2.1478927118326767e-08,-5.1573526671917326e-08,3.159335644265905e-14,1.618579157755749e-15,7.744816723697559e-16,110563004107.59837,34,35,1535,0.025286582633448174,True,8826241.371999528,8603055.890203703,8829016.061905831,8826241.371999528,True,True,,False,False,5.722416582377015e-10,True,0.0,True,False,False,,,,,,,,,,,,,,
223,design_000223,90,22.5,219,117,16.666666666666668,-1.734723475976807e-15,3.9293827953010573e-16,True,0.001010097674216208,7.537168918833823e-15,0.0011649196062399243,tesseract_cpp_soft_uncertainty_penalized,10,3.1293232426378106,nan,0.001875560913889948,52.20035414409556,True,1.988256353702336e-16,nan,4,4.825314145535976e-16,-5056.996398186111,-13.169075632222327,-750.7442840695438,-13.169075632222327,388,0.015142645279631581,-323.4901876048143,509461.81777712365,509461.81777712365,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,10.0,nan,nan,nan,nan,False,1.1092102398075773e-22,8.824958302709191e-18,0.0,1.0637700162387666e-17,7.969617923028132e-12,1.4622281565941664e-17,3.9831004753849247e-16,2.09805094957175e-19,19426289.019517858,35,35,0,0.0,True,1625606.4383682613,1625606.4383682613,1625606.4383682613,1625606.4383682613,True,True,,False,False,3.3175193064245275e-09,True,0.0,True,,,,,,,,,,,,,,,,
223,design_000223,90,22.5,511,273,7.142857142857143,1.4224732503009818e-14,3.2220938920328807e-15,True,0.0010100976741077368,7.215339073536515e-15,0.0011649196062399243,tesseract_cpp_soft_uncertainty_penalized,10,3.1293232407048426,nan,0.001875560914197217,52.20035414089539,True,1.478774350988703e-16,nan,4,3.494339716952581e-16,-6598.112154123461,-13.168079801048894,-749.034303858615,-13.168079801048894,2082,0.014924410227737038,-323.1026764467426,509461.8176703309,509461.8176703309,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,9.0,nan,nan,nan,nan,False,3.544290105901477e-21,1.0601436934736182e-17,0.0,1.66344825670282e-17,3.085710530963051e-11,5.661517082070573e-17,3.140960308478389e-15,6.993503142038085e-19,19426235.19206054,35,35,0,0.0,True,1625606.443761242,1625606.443761242,1625606.443761242,1625606.443761242,True,True,,False,False,3.3175193064245275e-09,True,0.0,True,False,False,,,,,,,,,,,,,,
223,design_000223,180,45.0,219,117,16.666666666666668,2.2620794126737565e-15,1.319707261806648e-15,True,0.0004237667296845768,5.023549657413792e-10,0.0009864981882690912,tesseract_cpp_soft_uncertainty_penalized,5,1.3422746021004917,nan,0.010024240931315648,8.28432388765079,True,2.460560411285035e-16,nan,4,6.140910604229552e-16,-2061.5348189387105,-13.586386261689608,-744.6182555523739,-13.586386261689608,40,0.0015610974515084103,-324.47293222261607,52625.69436269204,52625.69436269204,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,8.0,nan,nan,nan,nan,False,2.4072910641256278e-20,1.3701548522005626e-18,0.0,2.13447181572415e-18,-2.734863131404969e-13,7.187701074678609e-19,1.3323291663497973e-15,2.949669979262277e-19,1096.1019197409075,35,35,0,0.0,True,289066.6714943383,289066.6714943383,289066.6714943383,289066.6714943383,True,True,,False,False,0.0002833028958645881,True,0.0,True,,,,,,,,,,,,,,,,
223,design_000223,180,45.0,511,273,7.142857142857143,3.608224830031759e-15,2.1051129072189063e-15,True,0.0004237480334423835,5.01394041632405e-10,0.0009864981882690912,tesseract_cpp_soft_uncertainty_penalized,5,1.3420997191219832,nan,0.01002402722086488,8.284367200274577,True,1.2302392627438404e-16,nan,4,5.502707663897449e-16,-2951.8390532646654,-13.58590428281174,-747.581015093347,-13.58590428281174,216,0.0015483537988430357,-323.82940324188183,52629.425919722475,52629.425919722475,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,8.0,nan,nan,nan,nan,False,3.043691546899681e-20,1.1767062316001057e-18,0.0,1.7829182653607696e-18,8.060099986762051e-13,2.119122502157027e-18,2.1154900653244975e-15,9.835018764364156e-20,1096.075323102116,35,35,0,0.0,True,288984.8012632796,288984.8012632796,288984.8012632796,288984.8012632796,True,True,,False,False,0.0002833028958645881,True,0.0,True,False,False,,,,,,,,,,,,,,
241,design_000241,0,0.0,219,117,16.666666666666668,3.621963839961495e-13,1.6291445504473833e-14,True,0.00873760399853086,4.3176711237477244e-12,0.00022488706790924033,tesseract_cpp_soft_uncertainty_penalized,8,147.49771467603637,nan,2.5000000070666256e-05,482.6177486638897,True,3.8954729668186534e-16,nan,3,2.384061420553164e-07,-298888.30546616873,-7.605751199745891,-750.7594768888453,-7.605751199745891,23403,0.9133590914412832,-324.1007335065539,85016.32073119975,85016.32073119975,tesseract_cpp_variational_ritz,retained_space_scaled_weak_galerkin_optimality,0.0,0.0,0.0,diagonal trial-space equilibration,,,True,True,13.0,nan,nan,nan,nan,False,7.559818421615148e-25,1.6370624223963015e-07,1.637062422926172e-07,1.2030485137327236e-07,-1.0932545308246116e-09,5.299395082509006e-15,1.627285897492354e-14,1.6983039703158197e-17,195955572218.39215,19,35,17219,0.01592191392387686,True,950567.8158114059,942976.6896058935,965947.549550326,950567.8158114059,True,True,,False,False,0.42394793136858366,False,0.0,True,,,,,,,,,,,,,,,,
