design_index,design_id,source_time_index,day,grid_nx,grid_ny,dx_km,compatibility_residual,compatibility_relative_residual,compatibility_pass,a_tan,minimum_log_q_mass,maximum_log_q_mass,log_q_range,operator_floor,density_floored_clipped_thresholded_or_truncated,final_test_accessed,formulation,solver,preconditioner,convergence,physical_residual_pass,physical_relative_residual,physical_absolute_residual,physical_log10_absolute_residual,gauge_residual,a_full,lower_bound_pass,iteration_count,condition_proxy,log10_condition_proxy,scaled_relative_residual,unrepresentable_equilibrated_coefficient_count,unrepresentable_equilibrated_coefficient_fraction,solver_error
192,design_000192,10,2.5,219,117,16.666666666666668,-8.054383577035127e-10,3.851715270677437e-12,True,1442931.6294387577,-278290.1907257332,-3.4741178728650923,278286.7166078603,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,2.879596278965972e-07,0.0001424625425458527,nan,0.00030782151346405356,13132908686.603045,True,1200,4.49423283715579e+307,307.6526555685888,5.985592565104015e-06,,,
192,design_000192,10,2.5,219,117,16.666666666666668,-8.054383577035127e-10,3.851715270677437e-12,True,1442931.6294387577,-278290.1907257332,-3.4741178728650923,278286.7166078603,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,13234.4303333976,inf,27956,0.21936081228470766,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
192,design_000192,10,2.5,219,117,16.666666666666668,-8.054383577035127e-10,3.851715270677437e-12,True,1442931.6294387577,-278290.1907257332,-3.4741178728650923,278286.7166078603,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,6.0886686436207516,93.3471805792186,1.9701012052269409,5.0948931994432234e-08,3651105712.166223,True,0,inf,120858.38540976774,1.265578366939534e-11,0,0.0,
192,design_000192,10,2.5,219,117,16.666666666666668,-8.054383577035127e-10,3.851715270677437e-12,True,1442931.6294387577,-278290.1907257332,-3.4741178728650923,278286.7166078603,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,2.533838485658151,38.84702757262379,1.589357793839795,-3.790937250355213e-06,156977380.19267777,True,1,616067661764.9547,11.789628412679741,4.357834491421971e-06,,,
192,design_000192,40,10.0,219,117,16.666666666666668,-1.9204892520211704e-09,1.5423636011780667e-10,True,1961607.4043390553,-36112.2742576248,-6.08014388922698,36106.19411373557,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),True,True,9.790734826606486e-09,1.5266597658469309e-06,nan,6.276460832547551e-10,2896713.9756869315,True,647,4.49423283715579e+307,307.6526555685888,9.789656786875564e-09,,,
192,design_000192,40,10.0,219,117,16.666666666666668,-1.9204892520211704e-09,1.5423636011780667e-10,True,1961607.4043390553,-36112.2742576248,-6.08014388922698,36106.19411373557,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,5885.268044583147,inf,2650,0.02079360969217611,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
192,design_000192,40,10.0,219,117,16.666666666666668,-1.9204892520211704e-09,1.5423636011780667e-10,True,1961607.4043390553,-36112.2742576248,-6.08014388922698,36106.19411373557,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.08554676543166806,0.03051810935986469,-1.5154423750425663,1.7714873709636415e-10,2822250.0251659458,True,0,inf,15680.720866123027,8.74948029951217e-13,0,0.0,
192,design_000192,40,10.0,219,117,16.666666666666668,-1.9204892520211704e-09,1.5423636011780667e-10,True,1961607.4043390553,-36112.2742576248,-6.08014388922698,36106.19411373557,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,0.8593459063296963,0.3065646283057875,-0.5134779558671718,1.1177991021962828e-06,2566610.3811992537,True,1,715790965240.8019,11.854786212395942,1.072665634075222e-08,,,
192,design_000192,90,22.5,219,117,16.666666666666668,-7.45931094670027e-17,2.5189165371368423e-17,True,101890.02768677227,-5050.748403151522,-7.016417520252028,5043.731985631271,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,1.6756288161008123e-08,7.507837012297779e-07,nan,-7.894919286223335e-12,522044.52976780065,True,1200,4.49423283715579e+307,307.6526555685888,1.675610366077409e-08,,,
192,design_000192,90,22.5,219,117,16.666666666666668,-7.45931094670027e-17,2.5189165371368423e-17,True,101890.02768677227,-5050.748403151522,-7.016417520252028,5043.731985631271,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,709.9953263264956,inf,36,0.00028247922600692073,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
192,design_000192,90,22.5,219,117,16.666666666666668,-7.45931094670027e-17,2.5189165371368423e-17,True,101890.02768677227,-5050.748403151522,-7.016417520252028,5043.731985631271,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.16946814457760614,0.006811357549911367,-2.166766321614643,-2.61011910012631e-11,518481.28700204974,True,0,inf,2190.464969558592,1.3211618511568552e-12,0,0.0,
192,design_000192,90,22.5,219,117,16.666666666666668,-7.45931094670027e-17,2.5189165371368423e-17,True,101890.02768677227,-5050.748403151522,-7.016417520252028,5043.731985631271,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,0.5928731208166228,0.023829084915510678,-1.6228926351094766,4.295981931909203e-09,493605.072933732,True,1,57248776.08417104,7.757766206373102,7.151801559042035e-14,,,
192,design_000192,180,45.0,219,117,16.666666666666668,2.7585603940005754e-11,2.5420028731177334e-11,True,29782.016520473157,-2055.815280967024,-8.187840190958921,2047.6274407760652,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),True,True,9.7587443587191e-09,4.619097875416749e-07,nan,-6.315935428978675e-11,265795.61249669245,True,559,4.49423283715579e+307,307.6526555685888,9.818401950661403e-09,,,
192,design_000192,180,45.0,219,117,16.666666666666668,2.7585603940005754e-11,2.5420028731177334e-11,True,29782.016520473157,-2055.815280967024,-8.187840190958921,2047.6274407760652,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,323.9765246476146,inf,1,7.84664516685891e-06,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
192,design_000192,180,45.0,219,117,16.666666666666668,2.7585603940005754e-11,2.5420028731177334e-11,True,29782.016520473157,-2055.815280967024,-8.187840190958921,2047.6274407760652,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.3695435159362198,0.004862896163588979,-2.3131050037326206,5.91547470072801e-10,281738.0121863236,True,0,inf,889.2732985227226,1.8972176750565017e-12,0,0.0,
192,design_000192,180,45.0,219,117,16.666666666666668,2.7585603940005754e-11,2.5420028731177334e-11,True,29782.016520473157,-2055.815280967024,-8.187840190958921,2047.6274407760652,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,0.3606435060564072,0.004745779174563215,-2.323692473767196,-2.2105180156577e-10,263993.1854002736,True,1,4117.240092808457,3.6146061931916975,1.0550335546050163e-14,,,
223,design_000223,0,0.0,219,117,16.666666666666668,-1.8922252050994808e-06,4.29670107703133e-08,True,291901.952150585,-298932.81631630746,-2.1961918337780304,298930.6201244737,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,78667.96418105843,7951861.947206928,nan,189127.60416666596,6.735955750256641e+18,True,1200,4.49423283715579e+307,307.6526555685888,80870.71640813841,,,
223,design_000223,0,0.0,219,117,16.666666666666668,-1.8922252050994808e-06,4.29670107703133e-08,True,291901.952150585,-298932.81631630746,-2.1961918337780304,298930.6201244737,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,1759.0417298721318,inf,61605,0.4833925755043431,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
223,design_000223,0,0.0,219,117,16.666666666666668,-1.8922252050994808e-06,4.29670107703133e-08,True,291901.952150585,-298932.81631630746,-2.1961918337780304,298930.6201244737,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,1639.9092932132648,18437.27581584814,4.265696752642536,-1.663119375245972e-08,886804670356.0621,True,0,inf,129823.91879197607,2.3333445753796305e-13,0,0.0,
223,design_000223,0,0.0,219,117,16.666666666666668,-1.8922252050994808e-06,4.29670107703133e-08,True,291901.952150585,-298932.81631630746,-2.1961918337780304,298930.6201244737,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,1.3529611979128058,15.211157639811422,1.1821622671398222,-1.072451721826474e-06,2661673.5125266407,True,1,646471115091.547,11.810549124983469,7.928584585210287e-07,,,
223,design_000223,10,2.5,219,117,16.666666666666668,-1.1280567345548832e-08,2.3616736155991017e-10,True,2036266.6943963487,-278303.9046822268,-2.9514428122676577,278300.95323941455,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,1859.4182688384137,173140.26773466935,nan,-5393.202039930561,9.940871316545224e+16,True,1200,4.49423283715579e+307,307.6526555685888,1904.4364658488068,,,
223,design_000223,10,2.5,219,117,16.666666666666668,-1.1280567345548832e-08,2.3616736155991017e-10,True,2036266.6943963487,-278303.9046822268,-2.9514428122676577,278300.95323941455,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,13234.430333397575,inf,27963,0.2194157388008757,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
223,design_000223,10,2.5,219,117,16.666666666666668,-1.1280567345548832e-08,2.3616736155991017e-10,True,2036266.6943963487,-278303.9046822268,-2.9514428122676577,278300.95323941455,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.3876091477443365,1.8863387320365503,0.275619682168658,-2.974648356072616e-11,4640213.19511647,True,0,inf,120864.56830029264,7.843590642010395e-14,0,0.0,
223,design_000223,10,2.5,219,117,16.666666666666668,-1.1280567345548832e-08,2.3616736155991017e-10,True,2036266.6943963487,-278303.9046822268,-2.9514428122676577,278300.95323941455,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,0.3447989734385368,1.6779987318373526,0.22479162827084115,-2.4654277181767656e-07,4147529.9537557806,True,1,230145776580.13846,11.362003009537313,7.375345335250728e-07,,,
223,design_000223,40,10.0,219,117,16.666666666666668,-8.203952081115793e-12,2.202323682448303e-13,True,2219583.155896695,-36113.88989886403,-5.563001590536597,36108.326897273495,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,3.470427615887997e-08,6.469043112927316e-06,nan,-3.789561257387202e-10,14228701.24649059,True,1200,4.49423283715579e+307,307.6526555685888,3.4704234028631506e-08,,,
223,design_000223,40,10.0,219,117,16.666666666666668,-8.203952081115793e-12,2.202323682448303e-13,True,2219583.155896695,-36113.88989886403,-5.563001590536597,36108.326897273495,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,5885.268044583148,inf,2651,0.02080145633734297,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
223,design_000223,40,10.0,219,117,16.666666666666668,-8.203952081115793e-12,2.202323682448303e-13,True,2219583.155896695,-36113.88989886403,-5.563001590536597,36108.326897273495,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.15791220310012502,0.1129514613011244,-0.9471081460547341,1.3587005850124543e-09,17906138.637664244,True,0,inf,15681.647122244643,5.066626030346509e-13,0,0.0,
223,design_000223,40,10.0,219,117,16.666666666666668,-8.203952081115793e-12,2.202323682448303e-13,True,2219583.155896695,-36113.88989886403,-5.563001590536597,36108.326897273495,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,0.8749559251837653,0.625838588680328,-0.2035376621322169,6.408847459285934e-06,8064766.821797443,True,1,371973021535.2268,11.570511442507538,8.100145565392348e-09,,,
223,design_000223,90,22.5,219,117,16.666666666666668,2.1399880695618934e-10,4.81376943158423e-11,True,517073.48768915347,-5051.3659820359,-7.538206007619753,5043.82777602828,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),True,True,9.93331675491954e-09,1.1198433622836858e-06,nan,-1.3895057943753075e-09,1668371.916345849,True,1158,4.49423283715579e+307,307.6526555685888,9.996281607929518e-09,,,
223,design_000223,90,22.5,219,117,16.666666666666668,2.1399880695618934e-10,4.81376943158423e-11,True,517073.48768915347,-5051.3659820359,-7.538206007619753,5043.82777602828,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,709.9953263202526,inf,36,0.00028247922600692073,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
223,design_000223,90,22.5,219,117,16.666666666666668,2.1399880695618934e-10,4.81376943158423e-11,True,517073.48768915347,-5051.3659820359,-7.538206007619753,5043.82777602828,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.09489117153778147,0.005694918739726796,-2.244512468448802,5.408569181920307e-10,1675890.665978023,True,0,inf,2190.5065707994327,8.599937277759539e-12,0,0.0,
223,design_000223,90,22.5,219,117,16.666666666666668,2.1399880695618934e-10,4.81376943158423e-11,True,517073.48768915347,-5051.3659820359,-7.538206007619753,5043.82777602828,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,0.24318388007530936,0.014594744836604133,-1.8358034934833332,1.5970149031156477e-09,1648670.442117503,True,1,91157762.48623666,7.95979365665965,5.074886952101203e-14,,,
223,design_000223,180,45.0,219,117,16.666666666666668,3.106710114858524e-11,1.8019181399265294e-11,True,53238.20119431855,-2055.9088708177037,-7.955908307378037,2047.9529625103257,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),True,True,9.974365622567464e-09,5.972788288632146e-07,nan,1.5789838572446667e-11,304822.56895384705,True,546,4.49423283715579e+307,307.6526555685888,9.977241536985152e-09,,,
223,design_000223,180,45.0,219,117,16.666666666666668,3.106710114858524e-11,1.8019181399265294e-11,True,53238.20119431855,-2055.9088708177037,-7.955908307378037,2047.9529625103257,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,323.97652464486777,inf,1,7.84664516685891e-06,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
223,design_000223,180,45.0,219,117,16.666666666666668,3.106710114858524e-11,1.8019181399265294e-11,True,53238.20119431855,-2055.9088708177037,-7.955908307378037,2047.9529625103257,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.4515984450899661,0.00948063002261498,-2.023162801242779,-3.066052605599827e-10,346213.05649408227,True,0,inf,889.4146708156516,1.2435479251936036e-12,0,0.0,
223,design_000223,180,45.0,219,117,16.666666666666668,3.106710114858524e-11,1.8019181399265294e-11,True,53238.20119431855,-2055.9088708177037,-7.955908307378037,2047.9529625103257,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,0.5053231669648386,0.010608499741170112,-1.9743460298781705,-6.799132810553044e-10,291807.12695803813,True,1,4298.053544763372,3.6332718215906077,6.9795531788534765e-15,,,
241,design_000241,0,0.0,219,117,16.666666666666668,-0.0001069540558363716,1.4731436940221576e-06,True,1668728.5279025922,-298902.0854617402,-1.7283577150095084,298900.3571040252,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,5.456682375643681,414.4700914717594,nan,-54.080738789505745,5581580632296.72,True,1200,4.49423283715579e+307,307.6526555685888,6.6181824796743065,,,
241,design_000241,0,0.0,219,117,16.666666666666668,-0.0001069540558363716,1.4731436940221576e-06,True,1668728.5279025922,-298902.0854617402,-1.7283577150095084,298900.3571040252,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,1598.4815767149184,inf,61809,0.48499329111838235,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
241,design_000241,0,0.0,219,117,16.666666666666668,-0.0001069540558363716,1.4731436940221576e-06,True,1668728.5279025922,-298902.0854617402,-1.7283577150095084,298900.3571040252,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,400.74048687529694,5405.1969755556465,3.7328115250863965,5.155468266021327e-10,56547787772.20125,True,0,inf,129810.77572918957,3.8403544282042864e-14,0,0.0,
241,design_000241,0,0.0,219,117,16.666666666666668,-0.0001069540558363716,1.4731436940221576e-06,True,1668728.5279025922,-298902.0854617402,-1.7283577150095084,298900.3571040252,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,3.474043023704776,46.8579728269946,1.6707834961880974,-9.672439436276272e-06,79233240.11551236,True,1,923683718806.7863,11.965523288654053,4.122607499917905e-06,,,
241,design_000241,10,2.5,219,117,16.666666666666668,-4.1851122446788655e-09,3.88091855037367e-11,True,1427733.018545838,-278301.01554308675,-4.13705344419561,278296.8784896426,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,49957.89330615004,12401832.920058675,nan,-87083.33333333324,5.816680145743873e+19,True,1200,4.49423283715579e+307,307.6526555685888,50513.23039338254,,,
241,design_000241,10,2.5,219,117,16.666666666666668,-4.1851122446788655e-09,3.88091855037367e-11,True,1427733.018545838,-278301.01554308675,-4.13705344419561,278296.8784896426,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,13234.430333397588,inf,27958,0.2193765055750414,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
241,design_000241,10,2.5,219,117,16.666666666666668,-4.1851122446788655e-09,3.88091855037367e-11,True,1427733.018545838,-278301.01554308675,-4.13705344419561,278296.8784896426,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.2614024839859554,1.0363154859914943,0.01549198800334233,6.068441626967101e-10,10147495.029511409,True,0,inf,120862.79865895153,2.452378202665832e-14,0,0.0,
241,design_000241,10,2.5,219,117,16.666666666666668,-4.1851122446788655e-09,3.88091855037367e-11,True,1427733.018545838,-278301.01554308675,-4.13705344419561,278296.8784896426,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,5.794136104866463,22.97052760117675,1.3611709704518062,0.0003825446789657403,1575763029.9876556,True,1,649387100795.5044,11.812503657697787,7.460955131365639e-07,,,
241,design_000241,40,10.0,219,117,16.666666666666668,-8.004722551568802e-11,2.635153474182133e-12,True,1883981.6910694083,-36115.27513477467,-6.068985529984116,36109.20614924468,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),True,True,9.82669249934232e-09,2.3471634661488936e-06,nan,-1.1613426270034523e-08,3119783.309072538,True,461,4.49423283715579e+307,307.6526555685888,9.947960875879618e-09,,,
241,design_000241,40,10.0,219,117,16.666666666666668,-8.004722551568802e-11,2.635153474182133e-12,True,1883981.6910694083,-36115.27513477467,-6.068985529984116,36109.20614924468,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,5885.268044583146,inf,2651,0.02080145633734297,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
241,design_000241,40,10.0,219,117,16.666666666666668,-8.004722551568802e-11,2.635153474182133e-12,True,1883981.6910694083,-36115.27513477467,-6.068985529984116,36109.20614924468,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.20501078904335626,0.11328848297580539,-0.9458142387181571,7.693132707663351e-11,3020448.237737364,True,0,inf,15682.028976523932,5.515044789730052e-14,0,0.0,
241,design_000241,40,10.0,219,117,16.666666666666668,-8.004722551568802e-11,2.635153474182133e-12,True,1883981.6910694083,-36115.27513477467,-6.068985529984116,36109.20614924468,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,0.6127366536761369,0.3385968430371765,-0.4703170954235555,2.4790339653231555e-07,2420432.655551606,True,1,68932401866.33623,10.838423411224824,8.00570687617319e-09,,,
241,design_000241,90,22.5,219,117,16.666666666666668,7.058301534391964e-12,1.4518359191231084e-12,True,346776.19519312953,-5051.748858010417,-7.3035582340622245,5044.445299776355,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,1.4387490121445935e-08,1.2636690633158664e-06,nan,-4.354837478280792e-08,1734596.5963958793,True,1200,4.49423283715579e+307,307.6526555685888,3.154445743589018e-08,,,
241,design_000241,90,22.5,219,117,16.666666666666668,7.058301534391964e-12,1.4518359191231084e-12,True,346776.19519312953,-5051.748858010417,-7.3035582340622245,5044.445299776355,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,709.9953263290066,inf,36,0.00028247922600692073,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
241,design_000241,90,22.5,219,117,16.666666666666668,7.058301534391964e-12,1.4518359191231084e-12,True,346776.19519312953,-5051.748858010417,-7.3035582340622245,5044.445299776355,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.04137055561261289,0.0024459334094647004,-2.6115553708057413,2.669253529665655e-10,1733815.3215680353,True,0,inf,2190.774757955666,1.0150165806959362e-11,0,0.0,
241,design_000241,90,22.5,219,117,16.666666666666668,7.058301534391964e-12,1.4518359191231084e-12,True,346776.19519312953,-5051.748858010417,-7.3035582340622245,5044.445299776355,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,0.4052348938096183,0.023958526801792317,-1.6205398900190573,1.1706018231549069e-09,1700264.2075720178,True,1,119274611.12231605,8.076548009278689,3.465243621179351e-14,,,
241,design_000241,180,45.0,219,117,16.666666666666668,2.441872572200854e-11,1.7070595982783002e-11,True,31426.409908866004,-2055.9184372339364,-7.995042274260768,2047.9233949596755,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),True,True,9.357449724115842e-09,4.5816075332189613e-07,nan,-1.5789838572446677e-11,289356.8858262128,True,616,4.49423283715579e+307,307.6526555685888,9.358687259191826e-09,,,
241,design_000241,180,45.0,219,117,16.666666666666668,2.441872572200854e-11,1.7070595982783002e-11,True,31426.409908866004,-2055.9184372339364,-7.995042274260768,2047.9233949596755,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,323.9765246475416,inf,1,7.84664516685891e-06,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
241,design_000241,180,45.0,219,117,16.666666666666668,2.441872572200854e-11,1.7070595982783002e-11,True,31426.409908866004,-2055.9184372339364,-7.995042274260768,2047.9233949596755,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,SuperLU sparse direct,True,False,0.4254415932660594,0.007022594400874974,-2.1535024141052332,3.660131433644987e-11,318437.7818848508,True,0,inf,889.4018297915608,1.4751558044154014e-12,0,0.0,
241,design_000241,180,45.0,219,117,16.666666666666668,2.441872572200854e-11,1.7070595982783002e-11,True,31426.409908866004,-2055.9184372339364,-7.995042274260768,2047.9233949596755,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,0.48146399202579593,0.007947333754245332,-2.099778548077428,-8.705627215823401e-10,282422.9479334116,True,1,4373.751499594463,3.6408541043941898,1.0864990939036838e-14,,,
56,design_000056,0,0.0,511,273,7.142857142857143,-9.692255314996956e-08,4.4712869661804775e-10,True,286760.0169583321,-300135.2067086802,-2.6336421027039023,300132.5730665775,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,35324.83966141324,2995229.709525049,nan,-27397.95918367327,3.241074980019493e+19,True,1200,4.49423283715579e+307,307.6526555685888,35520.865425741074,,,
56,design_000056,0,0.0,511,273,7.142857142857143,-9.692255314996956e-08,4.4712869661804775e-10,True,286760.0169583321,-300135.2067086802,-2.6336421027039023,300132.5730665775,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,610.3273948194726,inf,219747,0.3157524926467102,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
56,design_000056,0,0.0,511,273,7.142857142857143,-9.692255314996956e-08,4.4712869661804775e-10,True,286760.0169583321,-300135.2067086802,-2.6336421027039023,300132.5730665775,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,none,False,False,inf,inf,inf,nan,nan,False,0,inf,130345.92032223914,inf,0,0.0,RuntimeError: Factor is exactly singular
56,design_000056,0,0.0,511,273,7.142857142857143,-9.692255314996956e-08,4.4712869661804775e-10,True,286760.0169583321,-300135.2067086802,-2.6336421027039023,300132.5730665775,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,21.86394259401565,133.1380468274015,2.1243021814401692,7.328855075098766e-05,768624430.439027,True,1,753788965562.8694,11.877249775684252,2.4395299503171852e-05,,,
56,design_000056,10,2.5,511,273,7.142857142857143,-2.2216798576775006e-07,1.140393508223062e-09,True,1027033.89659955,-289361.4573561567,-4.534978255519032,289356.9223779012,0.0,False,False,native_unfloored_ic0_pcg_baseline,native PCG,native IC(0),False,False,111415.93157405264,53553664.6325147,nan,8785102.040816316,1.72048524837185e+20,True,1200,4.49423283715579e+307,307.6526555685888,313132.85933462635,,,
56,design_000056,10,2.5,511,273,7.142857142857143,-2.2216798576775006e-07,1.140393508223062e-09,True,1027033.89659955,-289361.4573561567,-4.534978255519032,289356.9223779012,0.0,False,False,equilibrated_log_conductance_finite_volume,row-equilibrated sparse solve,not attempted,False,False,inf,inf,inf,nan,nan,False,0,inf,7676.24134728458,inf,86884,0.12484284004385392,positive locally equilibrated conductances/RHS exceed float64 exponent range; solve rejected rather than thresholding them
56,design_000056,10,2.5,511,273,7.142857142857143,-2.2216798576775006e-07,1.140393508223062e-09,True,1027033.89659955,-289361.4573561567,-4.534978255519032,289356.9223779012,0.0,False,False,divided_log_density_central_difference,row-equilibrated sparse solve,none,False,False,inf,inf,inf,nan,nan,False,0,inf,125666.11468923005,inf,0,0.0,RuntimeError: Factor is exactly singular
56,design_000056,10,2.5,511,273,7.142857142857143,-2.2216798576775006e-07,1.140393508223062e-09,True,1027033.89659955,-289361.4573561567,-4.534978255519032,289356.9223779012,0.0,False,False,cosine_ritz_variational_mode_5,dense eigensolved Ritz normal equations,none,True,False,5.318562083222929,27.42332432364463,1.4381200999029753,1.8724939443412672e-05,117166104.01359062,True,1,459100014330.8303,11.661907306322545,5.279754201446174e-06,,,
