design_index,design_id,rank,validation_risk,bootstrap_SE,bootstrap_CI_low,bootstrap_CI_high,bootstrap_rank_median,bootstrap_rank_CI_low,bootstrap_rank_CI_high,near_optimal,maximum_KL,integrated_KL_uniform,minimum_intrinsic_ESS,minimum_log10_intrinsic_ess,maximum_lambda_norm,maximum_covariance_condition,maximum_projection_residual,sensor_1_x_km,sensor_1_y_km,sensor_2_x_km,sensor_2_y_km,sensor_3_x_km,sensor_3_y_km,sensor_4_x_km,sensor_4_y_km
391,design_000391,262,0.018562297736212104,0.012921532458251603,0.008356876004133278,0.05789154873850743,256.5,48.0,308.525,False,29.07328401692111,2.5351655460187246,0.0,-12695.644351604216,239065729.48569098,171749182751.34384,8.682894542928237e-09,751.179399783734,-533.3072019595928,954.5191612514658,-142.33942659891437,807.390327239327,124.9635845280558,1308.3827589546822,504.45271080252775
313,design_000313,263,0.018664464999009308,0.008257053894555399,0.014872251682367445,0.04668713603309023,264.0,140.47500000000002,438.0,False,15.504255159316969,1.1978382683678286,0.0,-1505.314342017407,3640.6296172409916,68983236561115.43,8.37487887514889e-09,-213.80053608519808,-174.30241225065788,69.79274164001518,-254.88087628638806,393.91872054915467,67.5984209130234,2012.5412548299944,398.8904548603801
66,design_000066,264,0.01883043406502908,0.008144180065600623,0.015379482258820602,0.047257504982643375,261.0,178.0,393.525,False,5.114727139786193,0.7121127868617543,0.0,-4654.627530255339,11128.496405987762,31427373511161.188,4.501058992273579e-09,167.9162640904167,-16.65764203598303,-116.15051448717173,43.01445045832445,1596.8002178351903,254.10751888420776,-186.58258494191023,338.619682542054
341,design_000341,265,0.018850325730482453,0.00816354661105783,0.01537609244290036,0.04707769368961974,261.0,181.0,403.57499999999993,False,3.2607985593622746,0.5526351481893454,0.0,-3738.579203793672,8962.346508654462,19113611205532.93,5.193200415494824e-09,-84.74183745915272,0.7446891200370231,204.6156644152339,-400.6252593926908,200.65991645921713,338.2007691158616,1509.2571169483322,447.3833956944804
309,design_000309,266,0.0188876886229665,0.010776111272023855,0.011748094552299247,0.05215931336420751,259.5,96.42500000000003,354.525,False,25.148214899054604,1.879574519255754,0.0,-3305.9606750204057,7936.96527153275,14235407139841.17,6.8514378220912605e-09,16.47761945101037,-1.0357730708534056,298.5408255359648,-460.123776553693,513.1154810278331,44.67424966250543,1462.3609285449222,559.7199085479718
463,design_000463,267,0.018890631510974854,0.013092620263987956,0.008891907513548049,0.0584781943644796,262.0,56.95000000000002,312.525,False,24.501184790626912,2.2053401618895876,0.0,-381.51898148125224,1092.6724417677624,2027740.6202936892,2.3925738099935144e-09,-231.20371881581352,-527.285540366971,185.75966433949054,-193.55893003937246,275.562139730579,-530.6786726523328,697.4871374518336,107.97210446387282
314,design_000314,268,0.018896013972516803,0.012665812437282079,0.008872078819256316,0.05761549382496626,264.5,59.0,306.0,False,15.826032752478435,1.545950321630738,0.0,-887.0499804955829,11910.582683040042,30838589770377.223,7.428516500284581e-09,-176.34761696119264,180.43180626703668,253.601995365119,-70.44137770600321,669.3282614056408,295.82252147664894,1804.273453962669,569.2553843907691
291,design_000291,269,0.018921805336067448,0.013334945001637575,0.008596023795542444,0.06010485212196196,261.5,45.47500000000001,326.0,False,23.771435574399522,2.273522932514824,0.0,-504.574019262365,1364.1676058634532,155087313.899935,3.769967001876572e-09,23.632192875621868,-447.3020392400804,196.98895828816083,-653.6335570317044,531.9064091317606,-102.56805209360948,773.4332907941789,154.8427422088841
145,design_000145,270,0.018933691804445197,0.007875936796832655,0.015731956524285027,0.046581197880465296,263.0,167.47500000000002,431.0999999999999,False,3.656800065905521,0.6339538941689401,0.0,-1057.259986454306,2548.49126403921,210034046028047.7,9.470445680847691e-09,1797.6116461970355,259.93171828889353,-131.5957479454368,-49.80132489298265,232.23682884540796,-295.62399932789873,41.993400794069714,230.47697717211423
107,design_000107,271,0.018994800634169695,0.01182267573780754,0.010919551728696344,0.05592100194747507,261.0,116.47500000000001,298.525,False,30.658681436703226,2.281372677300988,0.0,-4056.5187288063544,9760.389265986596,5282369726315.392,8.363025384328635e-09,289.070011274626,247.35033053223754,-92.69786444594574,-535.7420536308284,1499.1693128198328,73.18287871974717,629.6899083442147,58.61285509415745
207,design_000207,272,0.019015411785873598,0.010516457365748633,0.011989952241404598,0.052287630285919214,258.0,151.0,343.525,False,12.89977480640115,1.0079559306288217,0.0,-3760.5762626749024,8905.56649422124,106006473170657.34,9.458960811391254e-09,116.82942623940622,-218.99304639101683,1690.1157913013096,240.07909469530466,1526.8795042878126,586.8802138281565,378.47502013107083,-195.33429914981073
385,design_000385,273,0.019048314258320438,0.014004542671617588,0.007843185986200723,0.061033838297809104,265.5,16.47500000000001,341.525,False,31.80501648410357,2.5665881060000912,0.0,-12386.065395573154,119925.20939525477,11828048.65785875,8.469114491003502e-09,704.4508191005116,-541.7737963734868,618.1890889149986,-118.50495934490655,686.4019050476386,248.66643707596282,956.4410963533455,554.1614173720379
133,design_000133,274,0.01908861253784471,0.010389583804515308,0.01203967055577049,0.05238738573660191,258.0,121.85000000000007,361.0,False,17.762638218219603,1.8976399580923418,0.0,-13490.172541588348,84513756.22166035,10639053231338.752,8.446632044338849e-09,-99.3496236743038,-484.5985937364582,1846.5495197067146,75.38059524889374,1349.4095630924653,-53.026985434544955,908.431324188658,116.21586643808519
315,design_000315,275,0.01913047955660106,0.007558203523209043,0.01644264467210649,0.04621110395177323,266.0,166.0,453.04999999999995,False,3.318791239886472,0.691786553606053,0.0,-11351.154861621793,27495.533133325458,3415070.3493440235,9.089313200963439e-09,-36.796811035914025,-426.12066689629114,-49.03621494508377,-140.8771500097074,322.9170053872839,-520.3689137516246,921.3007830790433,531.3546028696123
472,design_000472,276,0.019131055073048457,0.011125472475910598,0.01156127594659134,0.054767235236823426,262.0,123.0,324.0,False,11.655702133698025,1.6465721198579797,0.0,-2961.8543995279897,1000000247.5939368,501359355653267.9,9.672158901992569e-09,849.8197513002503,-111.38923531897245,869.2917501151649,343.1651882270786,1602.0624304332846,-170.08762374800676,1794.8172183277181,-488.8195826243302
485,design_000485,277,0.0193822339402562,0.013427809673447404,0.008616513901146842,0.0594720194595251,270.0,51.37500000000005,325.525,False,30.208555592802853,2.478707516872844,0.0,-8201.86345457078,158748778.1128088,16502600616367.242,9.550083931064678e-09,1276.9841185823325,603.8911837570083,1732.8924691601082,-282.03592646069075,1155.5203976143,-388.4938097108625,723.9824995507029,92.33589792116652
306,design_000306,278,0.019451172835631334,0.012055933807055835,0.010016121075197486,0.055853565727810944,265.0,100.90000000000003,336.525,False,6.98221763019571,1.0082995332813913,0.0,-747.8587632936456,254314.89426837864,79630202311.20494,5.0914203677716734e-09,-546.3954438481619,-326.66445492886,176.96294422659582,-253.52391062839774,487.7377881911394,485.95194351383844,882.2992055384789,318.655617671832
219,design_000219,279,0.019687889231111227,0.011994737161759065,0.01093865374585592,0.05783273868831895,275.0,133.42500000000004,307.0,False,17.96808299697169,1.3586818142770052,0.0,-16423.696251669673,39164.25595953405,13065320.801560141,9.734643097009336e-09,144.59212128094674,199.04191591980157,-147.28159365616432,-405.6254388005881,614.1196446902383,-245.40743497069667,1092.6843139530297,512.4210990284114
445,design_000445,280,0.0197183721182967,0.008866574834329956,0.014984126500013357,0.04989203927337233,277.5,169.47500000000002,428.0,False,11.402828974533286,0.9870279435033634,8.760768585068515e-10,-9.057457791364813,152.86789556519776,362.2224370163807,9.172301767880482e-09,222.51180169427766,-346.36475333464307,-92.24799355130739,-591.930148598793,-149.70815561320313,-27.783225732720098,-93.78759239689498,545.9039087068859
475,design_000475,281,0.019741509448007722,0.009281674527766693,0.014141895145384779,0.049565830955974,270.0,120.32500000000007,395.0,False,16.055399662970643,1.8122483995705285,0.0,-1799.9327343552825,1000004951.2345672,27635563566330.336,9.634558791696271e-09,1714.1047254609243,536.8077713951529,892.2956555784151,193.24463183508897,1819.5007058539022,-65.83146743001271,1464.1019136447271,136.93835745057902
119,design_000119,282,0.01993718569535867,0.01200437064595089,0.011443485223243847,0.05673289480665486,279.0,119.42500000000003,321.0,False,19.921102286862663,1.524971337340366,0.0,-4076.9515355006233,9761.155156625375,36758312626921.74,4.75996128216087e-09,441.55315478717534,245.77398419901704,1550.8738100891658,430.7168728417353,-52.384817871901646,114.29257367842723,422.54581391330214,-121.18654635619146
78,design_000078,283,0.019986165603386688,0.01373009058261445,0.008682042033079797,0.061132126647906786,282.0,50.47500000000001,334.0,False,11.306936814844201,1.5055843110074474,0.0,-7340.906561477727,18427.267419857355,80758757852247.75,6.268704472055587e-09,874.5198755465424,76.59402063665536,-40.39056402065172,-506.05693100765,1899.1150705820676,669.1968497910283,251.86885612354374,171.8240989532071
507,design_000507,284,0.020013531812566827,0.012643564555348156,0.009974887307533828,0.0581622782017117,279.0,71.47500000000001,337.0,False,19.480117771630898,1.9460917412665382,0.0,-504.83056705199766,1007190381.8118722,640347469951985.8,9.989724074058096e-09,808.7780726622493,-18.943621861619818,-159.07625067691583,578.2893419463037,1453.233327296796,-713.9085413418355,1474.3494045532634,315.8844769332409
166,design_000166,285,0.020142171101969517,0.011736077122701341,0.011959395869866218,0.055610103545438765,279.0,133.42500000000004,332.0,False,30.598611100891034,2.3613390929058817,0.0,-648.8456430811336,767310705.1550021,4194419155501.0864,9.97129390244163e-09,660.3728722078413,43.54721310364484,1528.1065963794192,348.5533910846642,1546.2387663308664,72.5822123893056,124.54754551381535,-742.8577191858737
151,design_000151,286,0.020239081101054317,0.012788076623634634,0.011110280260891838,0.059363258674857526,284.0,114.0,327.525,False,9.578419571527876,1.248946529746556,0.0,-1238.9004614260532,1727575.2150905912,3113453133231.747,7.784707770621828e-09,325.8743568437194,235.67369387912217,1013.8336959253963,274.20596558426655,147.6808838752226,-464.521027293289,590.9961558517261,-661.721512932405
97,design_000097,287,0.020509880451533357,0.013244608206764824,0.01050458199145513,0.061334625545008854,286.0,79.0,352.525,False,30.840264625134836,2.398306544276404,0.0,-310.42552709211816,3034.0316253996316,14292386.230222257,8.026517071160304e-10,671.9745400708147,221.8174566779615,652.3638935048579,-168.59631640265553,151.74447974942984,-295.2299545108055,233.98245361575988,322.3182517735465
180,design_000180,288,0.020544144966262237,0.009803091321406273,0.014458826130006293,0.05305383375793255,290.0,231.47500000000002,372.525,False,4.5938392527307235,0.6693046991400761,0.00011287358959969973,-3.9474076633264517,137.66463031921901,536.5040858840665,8.313001726724032e-09,228.1426978626795,-236.36062049701138,50.58691122362194,18.348562625115253,-404.0177342754328,-30.472994314863964,-142.07340110908413,309.8269335180285
134,design_000134,289,0.020633014721467526,0.013935206877471363,0.009255921002475848,0.06155534530941108,290.0,45.95000000000002,348.0,False,24.49067820120768,2.1906202901977516,0.0,-511.58596534653196,20662.33485784446,271270785.6366208,7.877298750025386e-09,384.84908023235295,222.82787658953197,165.19518815252826,-130.92165470058603,-505.68457472846524,-768.4614584490037,754.1950968600731,10.238926059876555
424,design_000424,290,0.02068117403609029,0.013358230124480161,0.009810902362079392,0.060829473402239244,291.0,77.0,344.525,False,24.84833382686502,1.9272678942763743,1.774725964186747e-44,-43.75086869693532,277.8884840012415,43602.42535358572,7.51753559243701e-09,487.8454702939638,316.17753596101363,387.5812570364127,-485.4587343770498,437.27502920025313,-84.58302697261513,138.04117931728263,-62.1610482709857
339,design_000339,291,0.020685903117591765,0.01362225392710146,0.009060035030668788,0.061341242813888586,291.0,29.850000000000062,359.04999999999995,False,14.870250072935224,1.7038317675879482,0.0,-796.037767830671,93983.75825453737,41569777466.41047,6.500417371234185e-09,-86.86976304390465,146.10536348021995,222.44976975069585,76.32502374096217,490.7552453355247,-202.3953207159414,862.7835025397268,49.64912107495912
446,design_000446,292,0.020844964095711023,0.013961887080926189,0.008881829099224343,0.062395660200048414,297.0,43.0,349.0,False,19.174171180758968,1.8627955912440677,0.0,-395.4363530109652,6477.744341471509,26004244.403060336,5.14626109517073e-09,136.37220043265864,53.50424858343797,561.6807817768691,493.49217116693035,700.0199017165626,258.325836136367,421.0669129943491,-144.27661641967364
30,design_000030,293,0.020867623703410783,0.009376975325064974,0.015843285138057946,0.05175155877773254,299.0,217.0,409.525,False,5.793785640257282,0.6397324929435377,0.0,-338.5352583048843,1724.7838427259148,85602868858344.42,9.647085678523266e-09,408.614958532067,450.2130212802838,2054.761984181498,513.6636815879732,-223.74240672232102,-339.1552326255313,189.0775006991334,108.36550100518026
422,design_000422,294,0.02094990696103733,0.00864830986768892,0.01669338570724704,0.049753310309584076,299.5,185.0,458.04999999999995,False,3.9143705143156993,0.7001255333972477,0.0,-411.58066213033504,5467.631466183373,72364468394.84383,2.0693566908223155e-09,6.391147169971418,-375.96520834903527,498.3035754719243,579.4605452235678,-207.00391866163304,-164.97696679697304,743.714040416867,513.4487843817351
365,design_000365,295,0.02106183690133828,0.015081601416080517,0.007729503321889439,0.06496450074233483,300.0,18.0,360.0,False,24.85829904094268,2.2081697948238626,0.0,-10219.755186137143,258008.49428633167,4806504545.621922,8.18180949037767e-09,866.6499830546395,-582.4190039629793,274.61139027950514,-127.1817358299884,747.7219431413058,202.54055613648046,876.37555262545,611.5369391807114
495,design_000495,296,0.021087079510797975,0.010628110236224722,0.013885461231395842,0.0554087383087626,294.0,198.42500000000004,366.0,False,8.030432624337076,1.1187307426316402,0.0,-6361.203225608337,1000000120.8300546,3010848884425363.5,9.696161586122055e-09,1723.4023635091935,-291.11768948496047,1858.746368535549,-64.99350654805653,1606.8452899902031,178.07571061202884,704.2993995000127,347.32802124810667
93,design_000093,297,0.021198987401580018,0.012534699436936624,0.012209899156360143,0.0601484010299167,296.0,141.32500000000007,351.0999999999999,False,13.337647198724765,1.6682917964718962,0.0,-844.3403631726932,395050.65034205833,6462906305.881121,7.50773469521274e-09,860.8472838109608,351.1360960646675,873.8070337921561,66.415702985288,272.2332617236045,-559.8535149722389,444.3313530318379,385.3872895388078
173,design_000173,298,0.021215989430067483,0.012042570037136642,0.012129106262431842,0.05830143492395958,296.0,133.95000000000002,355.525,False,10.987405531407202,1.0616614822861201,0.0,-2008.210547267408,12378586.898085844,5283558153592.908,8.785494959712517e-09,1575.5534866880216,648.5873727060831,363.6876078917883,213.75905120700295,-372.0698504420315,203.77603744529668,1297.0238266995561,190.7404312268228
289,design_000289,299,0.021219963489992007,0.010384612934016355,0.014651119463870778,0.05466215686798673,295.5,234.47500000000002,358.525,False,15.978401121519802,1.2910164681154035,0.0,-4153.10854374471,9948.933812956817,28197887605991.47,7.510538906597613e-09,32.68964221787839,107.84483144828296,128.76422422798368,-491.5027887391186,365.56982692036166,204.62949545728355,1498.0015992042297,-16.64798250478058
147,design_000147,300,0.02123285736485494,0.008975784465893607,0.016327645677912457,0.05060759107160846,297.0,205.0,424.04999999999995,False,11.700391720931714,1.2151901830185625,0.0,-708.2847326100269,15785.968513769934,19738681812755.16,8.590543726534168e-09,-15.909578983213414,-7.968449914152998,284.02356200840006,-100.63185398114584,1635.1050314230438,375.1984188580908,710.5086076085216,-253.01892187460592
120,design_000120,301,0.021308448728409073,0.01122500630335573,0.013406115019904945,0.05477432411588568,296.0,173.37500000000006,376.04999999999995,False,15.046151433225832,1.7799646185795908,5.5582106694307006e-173,-172.2550649964508,1000000010.3845863,4684979937851227.0,8.370047914622788e-09,-205.18997138591806,220.40420994664345,830.1091435684438,169.19662392773887,1522.9222084285254,281.5274289611808,284.08225638175486,-430.3125373912203
253,design_000253,302,0.021387637671398355,0.014429859452607162,0.008640646796020888,0.06361096718068636,306.0,47.90000000000004,356.525,False,10.055457477267328,1.375047988545143,0.0,-943.6629207496826,42164.726211958965,30007211357.514378,6.648928891661014e-10,-90.44748213528281,-592.6090057087767,212.97128155283485,-286.9914272732273,272.22066353940255,36.80430681761709,908.5025584171599,97.68413362646162
260,design_000260,303,0.021629697729426176,0.00980541464700745,0.015777333893415738,0.05377808757619813,308.5,196.90000000000003,429.0,False,23.851001229684442,1.7757081382641697,0.0,-1811.9475662986797,4363.031862135288,228060827347178.62,4.757593768100564e-09,-215.85213664073984,-43.50004279304138,143.10369620262364,98.14823362770184,403.001668166765,116.89697743228135,1978.0367417861787,-83.61091422596152
426,design_000426,304,0.021640172883421245,0.009750329921932185,0.015925292547306343,0.05288252055276552,308.5,221.47500000000002,440.0,False,10.515763359614779,0.9547843636225314,2.1471218682967904e-08,-7.668143304782776,208.00474790219488,10911.71280049167,1.8518549873680524e-09,257.54697709322693,-493.7819396661851,-172.8265990014363,-88.55172565153435,-34.27939088086055,135.0361560026763,-153.18584240711215,551.5460437459371
405,design_000405,305,0.021640680029271688,0.014539025927477179,0.008924112693978963,0.06384420443642809,310.0,52.0,357.0,False,27.318203764873072,2.470535584417887,5.95755083848533e-152,-151.22493224293376,39339786.675862476,97829676473.26692,2.889165547119767e-09,1198.0445781496833,-517.3383218489806,768.3278716111563,-196.67560511187236,809.5724511907786,176.40760306742877,928.8895822538371,560.0558128891996
293,design_000293,306,0.021644153153857135,0.0116185823318959,0.013469772992231335,0.058269954189198746,305.0,209.70000000000013,359.0,False,7.623429431647594,0.7967190452247138,0.0,-18269.46050212135,43419.22949841666,370908946.41376823,6.741532928165267e-09,26.537128712022714,-302.67087618497214,84.09666516978564,363.6562568206599,480.65223439247063,-369.4722026058842,1150.3795694663936,-163.2322958393982
49,design_000049,307,0.021653317391955407,0.013745339490186052,0.009772695327314467,0.06231570586371943,305.5,75.90000000000003,355.525,False,31.933933019706743,2.313705829843798,1.1790101810331405e-213,-212.92848244465264,695.8587161316816,243065.14371061433,7.384619331611417e-09,273.7528478745517,407.3389119554449,621.7896495948742,47.05180877981499,-200.24073505319984,538.8089734210873,80.11281139326101,91.1405072658321
148,design_000148,308,0.021674807932487678,0.00907038275951921,0.016858662078220527,0.05210446919706475,311.5,197.95000000000002,457.0,False,6.330021405318485,0.7577320956644819,0.0,-410.51439892129633,2028.0507879716338,205218428.28324223,5.770665945081072e-09,672.5900896653723,-430.5257516198664,-47.704719265801685,-156.09609236974347,414.56087373924396,-386.5914393399421,-318.8369789521505,24.496886179393655
228,design_000228,309,0.021753214143257434,0.012658567075724318,0.011676643620990843,0.0599324507466021,307.0,114.90000000000003,360.525,False,19.26705684140655,1.4852160105695915,0.0,-5599.210889692449,13351.86701878272,15053098845114.34,8.136169912499212e-09,41.38391034021787,332.75482737133467,188.00165536134534,-42.20042263654889,402.669119342502,251.0421842597157,1684.8868244504235,176.82057019291437
15,design_000015,310,0.021764314473777028,0.011851389811095132,0.012662583992666381,0.05889048067290989,308.0,157.37500000000006,396.0,False,10.36667897574058,1.3423920487273002,0.0,-433.16219056053325,6833.494079842283,94565091.3722658,1.0107399279397306e-09,-19.566400178328166,51.31855703150478,733.8283032299984,318.65017643170347,405.61454719219194,-391.303950852987,-279.27014995915926,64.55579997547501
179,design_000179,311,0.02179504012156006,0.012791734196909186,0.011474045837993933,0.06079419939892872,311.0,128.85000000000005,350.0,False,9.319234384970445,1.0258487095199953,0.0,-480.2694057640292,391663632.48051274,4957513896860.691,9.976157898306763e-09,679.2540235014296,-585.7644416768795,1454.8818607641442,362.4185331393162,774.1635030422849,455.3276236573294,327.6549103668331,-79.0745841287204
91,design_000091,312,0.02180323645672961,0.012322125629839864,0.012388523845750942,0.05826257396385275,302.0,141.90000000000003,377.525,False,17.774028925472194,1.309069346899795,0.0,-1559.5606253630951,3760.3296818338936,36082624443287.22,7.3773589086947336e-09,52.12020129706613,-262.7977786026846,426.0964676586186,120.1406807983781,-220.96695829047042,-599.6422294693081,1780.804866152689,-484.45083692345264
418,design_000418,313,0.021870127972184215,0.014688530503484388,0.009130700011766786,0.06467423728907347,309.5,52.47500000000001,378.0,False,28.312038626315818,2.433583659253063,0.0,-901.2079988404062,119650.46563353082,58140.996853619225,3.819564810427849e-09,829.8995301337889,-531.7365204614772,791.1776079594329,-138.71794856730403,663.8076038017349,229.49676438102088,689.3344239813529,525.1407432388506
510,design_000510,314,0.021964910574611102,0.012823101148099631,0.011652641951230109,0.06069755106874388,312.5,127.0,350.525,False,19.5187901595068,1.4478059047111516,0.0,-3368.573104719873,8128.8789490089475,5439232889273.958,4.733695467047756e-09,1418.9029797520948,165.29437360217844,464.52685720243176,69.10318835695136,-311.1202979803659,-426.74510427721106,446.5087066438723,730.8341189654861
423,design_000423,315,0.021979450431242453,0.011978819044178511,0.013041967418888852,0.05953729441349709,310.0,169.95000000000002,400.525,False,21.740722813062984,1.9836298947405424,0.0,-480.0464560266834,1307.098837482076,13594305.739004925,9.581688348089911e-09,-273.12286431210674,-124.80258216206653,466.1892367971715,-449.31635082258106,735.0361621699171,-1.021691841998063,-129.54772649103361,225.71510887614716
209,design_000209,316,0.02205651720720189,0.01112330256518965,0.014577836263961362,0.05688434519440441,314.0,231.47500000000002,370.525,False,8.638692043831828,0.702958433499429,0.0,-1390.5074203042034,3359.2663353904813,45800114741569.516,4.717981384158912e-09,258.6283609705949,132.52877360853037,330.0243004502664,-239.76373316130721,1921.8888812515625,214.96729331931513,-93.32114027828288,-324.99590169376006
494,design_000494,317,0.022075522750575536,0.013092599276739874,0.01119687899443063,0.062344831961902804,315.0,131.85000000000005,345.0,False,15.370160198694515,1.7241114855875723,0.0,-1604.4907405972767,1000000282.2009687,2515808467434990.0,8.242730323053545e-09,766.6816070915862,203.3023343894149,1611.449896979958,-197.38554927821468,752.8644307770626,453.05548550564254,1984.0819635075597,64.35008489590552
229,design_000229,318,0.02211103726619691,0.01472511132527943,0.009231513592190037,0.0656160368852001,317.5,57.850000000000065,366.0,False,26.106959639721325,2.178493187562339,0.0,-14956.593572394699,35791.04482688258,1247603.5316042325,5.161588926498745e-09,-528.6353837958758,222.38779525266978,82.00739622728744,-467.366752508755,567.070106780199,187.32661035500604,1047.3648297532332,-138.34823959918913
438,design_000438,319,0.022150498762834175,0.010939948123340905,0.014624496607142129,0.055081326142256505,314.5,199.47500000000002,427.525,False,5.4362323079920865,0.7945820446018347,0.0,-456.83859675637814,18143.94690707375,3277482780.9742546,9.801977281299619e-09,-346.529467758626,593.690718693198,184.8928426271574,-242.9630318790958,-297.8145330859191,-252.5514081984141,752.5539019596058,458.7850334590962
474,design_000474,320,0.02222060995635508,0.011912907075188446,0.01325543451195824,0.05693231466867917,308.0,167.42500000000004,380.525,False,22.844261492818454,2.1566652531335166,0.0,-1225.657277734878,371195113.1650097,6473156551439.135,9.649636379948279e-09,722.7274782344958,-151.00373739844838,1328.8668923813261,60.98586896909535,1679.19962516045,-61.92392451825913,1394.5065860101627,-407.39747795870227
468,design_000468,321,0.02227539754453759,0.011262805744630289,0.014039713109887756,0.05693981810610454,310.0,199.37500000000006,385.04999999999995,False,9.707284145351746,1.3751082903658425,0.0,-1781.9543788542003,1016753343.4912944,125276409057914.69,8.03604757854529e-09,1391.1166381106636,-286.848191024955,1629.438196005819,-176.91978958386687,1587.4608138002,477.9684789905257,897.4734807773842,135.1390942874035
79,design_000079,322,0.022280375585259523,0.01415211882532167,0.01069458536803308,0.06421313318006101,319.0,95.37500000000006,359.525,False,27.393973067218084,2.0650772750884427,0.0,-9980.90451055844,36028.86761955174,930397871623.7916,7.857430200269396e-09,286.7679910249304,310.9593470391047,34.9499602654561,-662.9801925251771,559.8035053799348,80.381341702833,1210.3756634402414,-116.46393729312564
144,design_000144,323,0.02232618741711323,0.014798990838212782,0.009337218073041593,0.06638306887728897,319.5,52.90000000000004,372.525,False,20.344241231394278,1.6298774742848778,3.9313884337963467e-100,-99.40545404437114,406.6013240780527,57992.52910019116,7.3976991502297556e-09,536.6989193767963,310.0262152082389,388.66405847491313,-222.30397502548,201.0594521703444,156.9413556009172,-157.84304721539425,-497.3500916197505
64,design_000064,324,0.022538339264904603,0.011490156424816735,0.013906662392643019,0.058392150454766804,320.5,198.80000000000007,397.0,False,5.795616604163906,0.8451924916017386,0.0,-1696.72165273759,415520.813126708,19028697331777.76,4.7204942654009456e-09,-214.98870740377373,68.84334381256723,516.5101468245595,-278.206922808332,1131.4754936567945,287.13655457433913,-516.8261612560315,-456.1935841891325
68,design_000068,325,0.02253937378035541,0.011268914713488487,0.014773824438388058,0.05687269767197058,320.0,201.0,402.0,False,28.211265111290498,2.0820412754246442,0.0,-2802.117927629176,6786.37434844215,7598006543651.759,7.76802469510614e-09,545.1261509617154,-2.5652649403006365,1368.8918333365923,452.11978630035196,-284.1045050174538,9.407174260141218,267.0440813752943,79.90861010344568
450,design_000450,326,0.02259189445041244,0.009892088591283883,0.016701915892334194,0.054714635026897766,323.0,243.47500000000002,435.525,False,15.388354466777653,1.2649999025498948,8.704525161517143e-25,-24.060254914995532,133.75064110920704,19129.290490220654,8.119241673724453e-09,402.06460501440756,240.35443652380116,-168.66454412546597,185.07435543415988,-158.56865593946537,-276.303674261649,218.27251113319733,-558.0543227561523
387,design_000387,327,0.022619290239135486,0.015052405003598392,0.009377328974325071,0.06668816136676459,321.0,54.47500000000001,386.0,False,24.417599208026406,2.246785641432887,0.0,-1955.066565397746,17851.1002029061,360685.84891364264,7.698719917139588e-09,674.0339821737629,-632.7855762623428,842.5111499408767,-140.419777674001,663.6664347422727,243.5026433082589,592.6775962050305,643.746747582924
10,design_000010,328,0.022657522963674525,0.012309240677706066,0.012703679262085692,0.059556281709433785,319.0,175.47500000000002,377.04999999999995,False,16.31220034785988,1.3290189091181663,0.0,-12570.81006879585,313205899.5923233,33480589259050.45,9.99687150770453e-09,100.0,-250.0,700.0,-250.0,1300.0,-250.0,1900.0,-250.0
394,design_000394,329,0.02277601068344127,0.015035693600922672,0.00949541692872127,0.06649508215021847,326.5,56.95000000000002,376.0,False,28.659273487782478,2.5084427378748035,0.0,-1859.488617921352,965987.0439255926,2190835.2563693724,7.56646235453e-09,1024.673663437361,-688.1938608478689,876.2643306910701,-52.68912896474947,759.0312587396471,213.78201422579605,913.2541428016757,547.2076649208476
421,design_000421,330,0.022792428723645876,0.012921560973390419,0.012829831250773601,0.06276458101653595,325.0,170.95000000000002,373.0,False,16.97484776614787,1.1761847596795796,3.4535323638636543e-25,-24.46173646976308,267.777243918261,5653.905398025828,9.546329388236822e-09,-317.287937984527,42.36926204441227,296.70570038753783,289.2270073619611,403.2869588244607,-258.2831165997514,-275.6424928589323,-392.4880926759646
19,design_000019,331,0.022910364574023016,0.011939692313564171,0.014589174152052391,0.060552866980170234,323.0,234.95000000000002,370.04999999999995,False,10.82979167848597,1.164426358324147,0.0,-1840.3426630516624,25914.561774558213,29804905010150.824,9.8733315881541e-09,-188.21385784601227,139.02263276526662,734.8707195946488,500.25656880907974,450.57975390671095,321.3636949139103,1030.1921578940926,533.1946804539684
130,design_000130,332,0.0229117693379624,0.01269852997336141,0.012410076866179886,0.06169420339373274,327.0,151.95000000000002,398.525,False,10.568944623332778,1.4092712392741078,0.0,-476.72786583866707,1291.244545915647,130773394.92944722,4.437634920972253e-09,749.8366431321274,280.3645563350981,66.8194458215276,25.123579835563703,-209.3783919679214,131.7068408698644,416.5272215937278,-405.85920108085804
379,design_000379,333,0.02296096352213303,0.014834173847582607,0.009724464926326209,0.06631411889333645,331.0,74.37500000000006,371.0,False,22.300723405616573,2.184330502312644,0.0,-9232.824835501598,90021.76958863666,523085.86490659916,9.586972559935636e-09,800.7162810101772,-550.4449911097153,847.9066336211079,-164.7782866973834,780.3385600368172,136.5695382887506,823.7009044286261,519.0442467433195
256,design_000256,334,0.023064699710178316,0.012328673457664675,0.01310798438974965,0.059700796511340394,325.5,167.0,383.525,False,13.27534093187714,1.0980420364886312,0.0,-4584.436489069013,10974.364165565588,34505599760261.594,8.43879486700364e-09,-99.57995182875263,295.4412065615975,81.09169413841057,57.239854872228506,375.4080598027002,-36.878128120411816,1590.3537729344548,266.5802342789192
