design_index,design_id,style,day,source_time_index,grid_nx,grid_ny,domain_moment_feasible,domain_feasibility_basis,converged,iterations,reported_residual,verified_l2_residual,verified_linf_residual,lambda_0,lambda_1,lambda_2,lambda_3,lambda_norm,kl_divergence,intrinsic_ess,log10_intrinsic_ess,covariance_min_eigenvalue,covariance_max_eigenvalue,covariance_condition_regularized,maximum_quadrature_weight,usable,zero_start_retry_performed,trajectory_warm_start_verified_l2_residual,trajectory_warm_start_converged,solver_initialization
289,design_000289,longitudinal_stratified,25.0,100,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.4182656674211622e-11,1.4181527296993135e-11,1.3158946154945284e-11,-1.076118121866844,-0.20007630664983664,0.4103387078346726,2.5326074785131,2.7893617972684672,0.12130023632665425,0.6870351434109448,-0.1630210472212591,0.02090803321252769,0.0996082430725164,4.764113489777188,0.00010185389602831146,True,,,,
289,design_000289,longitudinal_stratified,27.5,110,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,5.396804036418973e-14,5.989116900622449e-14,5.898059818321144e-14,-0.9203127611066321,-0.05984028286606976,0.47275619948886405,2.619504147592726,2.817065288757052,0.10895388339008345,0.7160125319175058,-0.14507937644215638,0.020293383544197616,0.10177983530674947,5.015419685193248,8.78087132205116e-05,True,,,,
289,design_000289,longitudinal_stratified,30.0,120,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.253587077139047e-09,1.2535858977794483e-09,1.144833353117214e-09,-0.7337899086472484,-0.07787675992138805,0.4879647665338605,2.301520681065773,2.4656884390612483,0.08745453934840519,0.7776166287981076,-0.10923446089294224,0.021049067778126526,0.10327205295244536,4.906253048401424,7.911604890068876e-05,True,,,,
289,design_000289,longitudinal_stratified,32.5,130,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,2.1943724409346635e-09,2.194372500786241e-09,2.006501853557552e-09,-0.5001421979601327,-0.13661506906551213,0.4247551109982585,1.934010080985612,2.0468555867352447,0.06431925689539436,0.8365584402862729,-0.07750371470478995,0.022147583093624378,0.1039456800324505,4.693319338414386,6.991562216412627e-05,True,,,,
289,design_000289,longitudinal_stratified,35.0,140,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,3.78253102615938e-15,5.287127536272801e-15,3.1363800445660672e-15,-0.6723325276852348,-0.2309739825272285,0.6345670470843325,1.4383939998825563,1.7254079646656248,0.05495976869275818,0.8820757514902017,-0.054494116635173014,0.021968918857572923,0.1033235556263844,4.703169796212523,7.587811496149559e-05,True,,,,
289,design_000289,longitudinal_stratified,37.5,150,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.173838010406779e-10,1.1738386415513816e-10,1.0836936903402261e-10,-0.6812293884201919,-0.282773754277725,0.7723646579520744,1.1928825807907613,1.6011091443630945,0.0509635523525828,0.8963136890040675,-0.04753997073803906,0.021938943850104094,0.10381930530969599,4.732192489256937,7.853393394795383e-05,True,,,,
289,design_000289,longitudinal_stratified,40.0,160,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.0178657950999405e-11,1.0180037340474013e-11,9.537842737827873e-12,-0.660561627441214,-0.5572623720696989,0.664516051682472,0.9667815598642977,1.4570968335734722,0.043671832300297975,0.9135989808623588,-0.03924439356199766,0.02103685403719526,0.09781557222144424,4.649724338463008,6.79790539351258e-05,True,,,,
289,design_000289,longitudinal_stratified,42.5,170,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,2.8509589245754273e-12,2.8539444837340095e-12,2.795791376186685e-12,-0.5894602579113576,-0.36539154949068964,0.8835541852791811,1.1323109881387232,1.5949202338299493,0.05045438058297575,0.8965148647172336,-0.04744250519700187,0.022027847332484685,0.10061079783600169,4.567436677646952,7.288662333833354e-05,True,,,,
289,design_000289,longitudinal_stratified,45.0,180,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,3.732806732078293e-11,3.732807959322727e-11,3.52175788531639e-11,-0.7731151378593946,-0.4564838240417535,0.9762011589400319,0.8720577468126705,1.587305236711259,0.0515074283825084,0.8980807269133282,-0.0466846236030245,0.021121844437564995,0.09662576576895855,4.574684093265406,7.255348673872031e-05,True,,,,
291,design_000291,longitudinal_stratified,0.0,0,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,1.7120077801133657e-09,1.7120080006353373e-09,1.7017635911553697e-09,7.043077260663974,-90.70431728405588,-20.217041072820233,1211.2492683568835,1214.829369482024,0.0154397697525137,0.9743180873778093,-0.011299235071592178,6.781711256042619e-11,0.010517728910758941,155087313.899935,0.013145721197167518,True,,,,
291,design_000291,longitudinal_stratified,2.5,10,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,14,4.825463829531238e-14,4.8180748242611105e-14,4.04867112058227e-14,-24.23402215923628,104.19721638087917,241.57028171549427,1338.3395339552608,1364.1676058634532,23.771435574399522,0.0,-504.574019262365,0.0002731782750912841,0.00807299305853481,29.552104960793894,0.016344226686276168,True,,,,
291,design_000291,longitudinal_stratified,5.0,20,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,21,2.9693549239764885e-10,2.9693527962657787e-10,2.1945201211792664e-10,-4.183457526292812,39.25844065583961,8.536614823554464,156.80477817015637,161.92386707721644,12.983274009556009,5.769622680687691e-52,-51.23885258772007,0.002179053302770593,0.057831708721680905,26.539832067496597,0.0014767649864923056,True,,,,
291,design_000291,longitudinal_stratified,7.5,30,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,21,1.0746827413110136e-11,1.074690290189801e-11,7.364053811187432e-12,-4.279649114438078,26.05721161096836,-1.345484715012091,26.265499015420477,37.26902790694815,3.336772353130822,1.3381581410546158e-07,-6.873492559416478,0.0034922957846989233,0.10401681877106117,29.784653186242025,0.0010323252769559258,True,,,,
291,design_000291,longitudinal_stratified,10.0,40,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,11,7.086508688188445e-11,7.086589638164828e-11,5.027727539852478e-11,-3.9048436904524197,17.945473620787713,-0.7085403907651633,7.312259974597611,19.780268025047125,1.223485571125239,0.00033208037750047614,-3.4787567859344013,0.004490468305239108,0.13112175520586578,29.20001796980852,0.00058788953042071,True,,,,
291,design_000291,longitudinal_stratified,12.5,50,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,6,1.4643389934437973e-09,1.4643386076809606e-09,1.0816334980456865e-09,-3.425363528675403,12.86132001841989,-0.5791116438430959,3.824717917813535,13.860393405912633,0.6966726681826073,0.007651736925419445,-2.1162399698787575,0.005865207215592655,0.12859880942209492,21.92570606545563,0.00036711679996576194,True,,,,
291,design_000291,longitudinal_stratified,15.0,60,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,5,2.305012188000065e-09,2.3050149657560912e-09,1.7594064607995286e-09,-2.5341245600861857,9.01342030541076,-0.9375215922825456,2.651924321308349,9.776256043596943,0.4268651135362532,0.07798559227016748,-1.1079856252009517,0.007480101187274329,0.12967283950287056,17.335706597587574,0.00030188843341176616,True,,,,
291,design_000291,longitudinal_stratified,17.5,70,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,5,7.436187139238393e-13,7.451042354231018e-13,5.882239140220236e-13,-2.3670584161758157,6.7069081459838795,-0.9673996450517659,1.528724537238622,7.338831188156286,0.23364358630369267,0.27477424748853946,-0.5610239728414176,0.008535890746686096,0.12681714540427264,14.856931651039845,0.000269171948142024,True,,,,
291,design_000291,longitudinal_stratified,20.0,80,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,5,2.4568486292306748e-15,6.080387666705929e-15,3.941291737419306e-15,-2.5947590112651224,5.281674849392039,-0.9941947181841853,0.7702041267433064,6.017516188242432,0.14487308644240285,0.5163970618603126,-0.2870162373999692,0.008908424174935104,0.11564018416598719,12.980992136784689,0.00024677534374790993,True,,,,
291,design_000291,longitudinal_stratified,22.5,90,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,3.0937311450676616e-09,3.0937320948715775e-09,2.5865984631945338e-09,-2.278143450708674,3.8781814633508507,-0.8419458233428876,0.3540175496528176,4.58960022655478,0.08611036591869498,0.754018035655028,-0.12261826594484443,0.009062198281543744,0.10509750329401085,11.597351992180966,0.00021115872291060863,True,,,,
291,design_000291,longitudinal_stratified,25.0,100,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,1.8537332420478475e-10,1.853746353214393e-10,1.565867643882335e-10,-1.9992468808518236,2.786515309433173,-0.6107266931457832,0.1584689351061675,3.487084047942588,0.05346782853303006,0.8794010532019082,-0.05581301858951798,0.008707372236105723,0.09633905624861645,11.064079223480284,0.00017522923191018108,True,,,,
291,design_000291,longitudinal_stratified,27.5,110,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,8.363165073338888e-13,8.391990414839141e-13,7.137415658498014e-13,-1.5799377279026308,1.947174620857998,-0.4356783438432663,0.1548285333969834,2.549799937683639,0.033182576390936205,0.9336803138387256,-0.029801797968707626,0.008774440428897903,0.09194365979797872,10.478578154700363,0.00014219413973437682,True,,,,
291,design_000291,longitudinal_stratified,30.0,120,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,6.181335563831432e-15,8.191436992597474e-15,6.543376951384516e-15,-1.240861202251608,1.3451607952848144,-0.20183176641019962,0.2174220803888368,1.8539693933281238,0.021779241744145476,0.9591970984461159,-0.01809214364017805,0.00879332344792628,0.0897191217007453,10.20309581832731,0.00011499793845677809,True,,,,
291,design_000291,longitudinal_stratified,32.5,130,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,3.769964679599669e-09,3.769967001876572e-09,3.248513291698174e-09,-1.0426331761723135,0.8864154773232058,0.12765026195290904,0.2117112135618695,1.3906590401021306,0.0184616796264301,0.9666221922781324,-0.014743238295735785,0.008514345236086787,0.08685462902105916,10.200975719533844,9.479078506970912e-05,True,,,,
291,design_000291,longitudinal_stratified,35.0,140,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.1313121262452753e-10,1.131336876146472e-10,1.0005220263398229e-10,-0.9452510775328136,0.6020306643892398,0.3892257476225692,0.1779733860572915,1.199629830072152,0.020874879517511928,0.9613975992780341,-0.017096966690005697,0.008432343633038847,0.0838053510761071,9.93855975552747,8.015976228795616e-05,True,,,,
291,design_000291,longitudinal_stratified,37.5,150,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,9.240777016810006e-13,9.249403337722535e-13,8.044329091738689e-13,-0.981758298824468,0.4999047688939527,0.4226092799093345,0.23490338611690775,1.2031343813341489,0.02374956665981839,0.9560871228157359,-0.0195025311191556,0.008575450271292499,0.08035519445189321,9.370376121343147,6.980892370635378e-05,True,,,,
291,design_000291,longitudinal_stratified,40.0,160,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,9.95283624487567e-10,9.952892705158235e-10,9.83750941818684e-10,-0.8395871248760923,0.18258451773055792,0.3267660468026802,0.60224047649222,1.0989600935617412,0.03326644352172958,0.9351408934889152,-0.02912295099380926,0.007944715362709414,0.08316650167618549,10.46815371970903,5.954694916549291e-05,True,,,,
291,design_000291,longitudinal_stratified,42.5,170,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,2.6803625697754493e-12,2.6834021370592833e-12,2.168251689305123e-12,-0.5194264598225999,-0.07037069974168352,0.50575574428812,0.7137507603118369,1.0197965009118872,0.03818112650605559,0.920735993609872,-0.03586487898318874,0.00796547095675579,0.08415929309540407,10.565513772166367,5.078085465645401e-05,True,,,,
291,design_000291,longitudinal_stratified,45.0,180,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,5.833921257237081e-14,6.2605242267409e-14,5.563605132152816e-14,-0.48283498344604564,-0.17257892068211975,0.635766603445259,0.596045436476813,1.0111292902019526,0.03540027693423393,0.9263223038368978,-0.03323787895124012,0.007984058067172693,0.0787470648269267,9.86303758870377,4.583360605476336e-05,True,,,,
290,design_000290,longitudinal_stratified,0.0,0,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,2.0015790346401764e-10,2.0015779204280404e-10,1.982466413252837e-10,-59.296381361249345,1.0751864552431623,-7.64698959143629,0.23601526036806975,59.79756701962814,0.014815090892035804,0.9750390427411838,-0.010977993832159619,6.798825196635703e-29,0.024969542979599035,24969542979598.332,0.013173636869265688,True,,,,
290,design_000290,longitudinal_stratified,2.5,10,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,14,6.258484177036618e-09,6.258485330829838e-09,5.440355678176347e-09,110.87843069649851,15.243203221482679,104.29542712054668,7914.747134690321,7916.225497283732,12.177653465775,0.0,-3280.395668014376,5.947487048913877e-09,0.008272578421709248,1390936.535504426,0.020359552008994867,True,,,,
290,design_000290,longitudinal_stratified,5.0,20,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,44,1.66192944697416e-09,1.6619291765279188e-09,1.4366195243553846e-09,51.86026494220789,-3.785348754631325,9.627140829464434,1077.770549238311,1079.0671223751892,2.332427750976804,0.0,-436.76238599987124,4.119050927834309e-06,0.05483021112107947,13311.370038485396,0.0022054949016471702,True,,,,
290,design_000290,longitudinal_stratified,7.5,30,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,41,2.2792706937469293e-09,2.2792699676831777e-09,2.0041697720353004e-09,32.029681587510886,-5.087763435239619,1.9379695396689716,232.8639581248111,235.11946869381265,0.9898213796325082,3.924623679348211e-92,-91.4062019801462,0.0004060141706376384,0.0991720616461284,244.25763635327579,0.001072666091587098,True,,,,
290,design_000290,longitudinal_stratified,10.0,40,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,22,5.9490984696610905e-12,5.948429748757177e-12,5.302594301148655e-12,20.2340123147683,-5.38044854870976,-0.2473698378691313,71.34938209980862,74.35832165131679,0.8339564083409587,2.3937509182002292e-27,-26.62092104209964,0.0024681091166846277,0.11347576406334162,45.97680195587416,0.0005972979087663446,True,,,,
290,design_000290,longitudinal_stratified,12.5,50,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,20,2.857284498964433e-09,2.85728528621205e-09,2.574582018931293e-09,12.543427601643087,-4.914202671715299,-1.0628669118013077,25.87168802598769,29.18836910967436,0.6676857053703826,2.171374380909709e-09,-8.663265290527306,0.005801582638802174,0.11102089071633595,19.136311180640146,0.0005365128321825252,True,,,,
290,design_000290,longitudinal_stratified,15.0,60,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,8,3.575170785577897e-09,3.5751712349729884e-09,2.990286296356004e-09,7.790594033987923,-3.762309098858186,-1.2825853407747558,9.940571940486015,13.240404858542187,0.4407667978888957,0.005082220061349927,-2.2939465338230773,0.007463873743837618,0.10117854438865331,13.55576847373344,0.0004328550109284479,True,,,,
290,design_000290,longitudinal_stratified,17.5,70,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,6,4.759291373643765e-09,4.759288850475534e-09,4.328981065976345e-09,4.93412560303342,-2.8166191777948435,-1.1222147963201998,4.408492565051118,7.278262966149449,0.2769525067383228,0.31361030479333046,-0.5036096754475688,0.008726618720940152,0.09323706625697717,10.684214498020685,0.0003257449842114906,True,,,,
290,design_000290,longitudinal_stratified,20.0,80,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,5,2.6325128286614567e-14,2.754722440159558e-14,2.2315482794965646e-14,2.791038561314045,-2.2112025301850533,-0.8945350819503147,2.936015743267608,4.7010311994065574,0.19279683879714435,0.5675701314236785,-0.24598046751194622,0.007652685929714806,0.08592687278066598,11.228328663928064,0.00024839517602711947,True,,,,
290,design_000290,longitudinal_stratified,22.5,90,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,7.605463651279624e-12,7.606727610483196e-12,6.105227434716198e-12,1.675837207284685,-1.717139864549081,-0.6247411281709558,2.2404383248616155,3.341685955394434,0.1397253682906021,0.6892667377963376,-0.16161267891195577,0.00795412115052953,0.08269849264830306,10.396936516712245,0.00019164496151506427,True,,,,
290,design_000290,longitudinal_stratified,25.0,100,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,2.5673035241197502e-11,2.5671689959052447e-11,2.394307668796003e-11,1.188313787641474,-1.502624787133,-0.37877265891533807,1.4506390195628098,2.4326514754533304,0.09545273849673017,0.8095316544606843,-0.09176616471317268,0.009367591829515338,0.08207306775628917,8.761383848694837,0.00015366583319015127,True,,,,
290,design_000290,longitudinal_stratified,27.5,110,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,8.618593106805131e-13,8.601806268416087e-13,8.043704591287337e-13,0.3220420617516243,-1.320309484673508,-0.34403920039859426,0.7361118596459185,1.5833988335786842,0.060471435360697205,0.8907605079460443,-0.05023904574813295,0.008453429073295047,0.07761716975065167,9.181737857816938,0.0001321997543338107,True,,,,
290,design_000290,longitudinal_stratified,30.0,120,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,7.72942027399376e-09,7.729418506204977e-09,7.268644422464554e-09,0.046047064920715704,-1.1320560620407882,-0.2019042568420339,0.3491528675407649,1.2026405587847029,0.03812343235792517,0.9333136286875371,-0.0299723923516645,0.00938657824494763,0.07651364786840373,8.151388703288168,0.00011251750023673198,True,,,,
290,design_000290,longitudinal_stratified,32.5,130,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.4887820071150856e-10,1.488777461808614e-10,1.1460443705146872e-10,-0.2817938824191754,-0.9704618827873893,-0.02189633868932539,0.13931910379681764,1.0203398063600493,0.026793388351770798,0.9536364244175343,-0.02061716928438234,0.009430633718303716,0.07668881415570383,8.131883439270155,9.681773917228652e-05,True,,,,
290,design_000290,longitudinal_stratified,35.0,140,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,7.801734717036897e-11,7.801927921507059e-11,7.701964066519906e-11,-0.12518704709493075,-0.9934134975834163,0.3066863448783692,0.25738382189630815,1.0783529662638616,0.030527303107525612,0.9472857040058165,-0.023519016815190284,0.01127021274272326,0.08140479244731558,7.223004064397035,8.269200221586123e-05,True,,,,
290,design_000290,longitudinal_stratified,37.5,150,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,9.991514794982495e-14,1.0069175678906769e-13,9.946557466555817e-14,-0.2105385020641637,-0.8955270072913313,0.4673481651290085,0.43033141067005487,1.1179868121307694,0.03220603125026906,0.9423737446649552,-0.025776822202528926,0.011833710372187629,0.08139188429115486,6.877968256046016,7.318010223067309e-05,True,,,,
290,design_000290,longitudinal_stratified,40.0,160,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.449321587488566e-12,1.4494107280637776e-12,1.367402718832622e-12,-0.4292232416474604,-1.0878032202613228,0.31611417877574166,0.24200825989013303,1.235331780963871,0.032985807564746186,0.9442164759059133,-0.02492842570883733,0.011791079120560648,0.0727055750907334,6.166151066185976,6.531198928745431e-05,True,,,,
290,design_000290,longitudinal_stratified,42.5,170,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.7979232117605775e-11,1.7983462825090273e-11,1.783090342044602e-11,-0.36528625625517014,-0.9965299603567922,0.5901991140245109,0.43042289880976276,1.2884505721651662,0.037126791608445155,0.9337861619643488,-0.02975256628768653,0.01272272491751246,0.07553365214732592,5.936908377493183,6.229289158747267e-05,True,,,,
290,design_000290,longitudinal_stratified,45.0,180,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,2.6181264934431678e-12,2.619018430199167e-12,2.523981024182831e-12,-0.1620557888983907,-0.8840063084895046,0.7416385727031728,0.5104635096556427,1.2721359987736676,0.03606401204356058,0.9319007252185548,-0.030630350292125484,0.015123907729803076,0.07467852917415042,4.937780004236964,6.013842588474385e-05,True,,,,
287,design_000287,longitudinal_stratified,0.0,0,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,1.3205486579026008e-09,1.3205493324944654e-09,1.1279493450366829e-09,1.1696632652655023,-2.5168252035701086,-15.942461491901778,-1.951914335619311e-06,16.182230985874973,0.0036032383201304087,0.9932445816116484,-0.00294379544710795,1.4976109209842564e-40,0.027601729261002995,27601729261003.992,0.012095168868227885,True,,,,
287,design_000287,longitudinal_stratified,2.5,10,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,8,8.6040312003529e-11,8.603985217806244e-11,6.001021901624881e-11,3.535728651286139,-102.71964299626897,444.0641463901346,957.7751220250584,1060.702586455643,28.08978044700615,5.115231558661863e-113,-112.29113470166386,1.3914653077686055e-27,0.05005987843220747,50059878432138.805,0.009940237810997975,True,,,,
287,design_000287,longitudinal_stratified,5.0,20,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,33,4.8897106218708695e-09,4.8897119809499075e-09,3.915032801132974e-09,1.4017297646300306,-16.601317778427227,41.29596909481499,2370.8696231336558,2371.2877715620507,5.279026654974943,0.0,-977.201522467262,1.1100392453281757e-08,0.1291146220053202,11631535.63418505,0.00406250970992891,True,,,,
287,design_000287,longitudinal_stratified,7.5,30,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,34,1.1656650404542458e-09,1.1656588149607642e-09,9.702042502723884e-10,-5.33545774996193,0.4964142269539407,2.890186841278669,557.1359155868831,557.1691800102536,1.4631254436406345,4.097099908169339e-226,-225.38752344560564,5.924683478027655e-06,0.16797664520809807,28352.003242486633,0.0009480641522265596,True,,,,
287,design_000287,longitudinal_stratified,10.0,40,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,23,2.0034973999863493e-12,2.0031839114218494e-12,1.6810754177587484e-12,-4.935780961754206,0.4688407843002902,0.15868468119975906,184.40432193713812,184.47102990797,0.796657493776695,4.8566809809058516e-73,-72.31366042293884,0.00018415770306748824,0.18172091009078425,986.767900896349,0.0005597223173071924,True,,,,
287,design_000287,longitudinal_stratified,12.5,50,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,16,2.5423297230772426e-11,2.542109935411244e-11,2.154020028750231e-11,-4.38756893423607,0.8473431591759033,-1.0974986165841734,71.97038374729082,72.11733072935925,0.5221413543591296,8.910709358832453e-27,-26.050087721511503,0.0004725330606091853,0.17459188560264435,369.4807837936114,0.00036796011665719483,True,,,,
287,design_000287,longitudinal_stratified,15.0,60,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,10,8.175954531128393e-13,8.154189457785412e-13,6.920553539957464e-13,-4.204296023078858,1.3448777158341143,-1.964049482490509,28.013643643623745,28.427214455198317,0.4389557468951689,7.600483480498164e-09,-8.119158780583163,0.0008364400127368042,0.15401463937590426,184.13112360776515,0.0002857970849673362,True,,,,
287,design_000287,longitudinal_stratified,17.5,70,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,11,3.6409775379726144e-10,3.6409798048694206e-10,3.0445594309536084e-10,-3.635119472497143,1.3890086757781128,-1.909078546405347,10.426353577628372,11.291451124757344,0.3806283973406425,0.017983686275614925,-1.7451212822875062,0.0032105138182686897,0.14109971255349513,43.94926187532872,0.0002006319386677609,True,,,,
287,design_000287,longitudinal_stratified,20.0,80,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,5,6.421159701869608e-09,6.4211574423189404e-09,5.826607554076935e-09,-2.963743884519125,1.431271788190534,-1.7785153873902282,4.309740098070659,5.706951326303436,0.2868681875930197,0.3770390151316655,-0.4236137076729955,0.00954558321139906,0.1349436772397937,14.136766109653177,0.00014124165202855735,True,,,,
287,design_000287,longitudinal_stratified,22.5,90,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,5,7.415223824156261e-10,7.415190140485988e-10,6.666709684299832e-10,-2.3749490587062185,1.262298545431192,-1.4355527514527344,2.331849739814548,3.8382438120218403,0.19338571881729086,0.6279416981379295,-0.20208067688761885,0.015061914068774464,0.1339617613835892,8.894072876255715,0.00011519338565325633,True,,,,
287,design_000287,longitudinal_stratified,25.0,100,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,1.2329346311610852e-13,1.2517496583079104e-13,1.1235457009206584e-13,-1.8181338415392643,0.9304517751311729,-0.8400288674844993,1.9412276076662884,2.9403000347869512,0.13140205030276067,0.7341636098351785,-0.13420714590047295,0.016534947456861813,0.1347114605781627,8.147075213247916,0.00010367672625855652,True,,,,
287,design_000287,longitudinal_stratified,27.5,110,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,1.2877001809734155e-14,1.0343209844388717e-14,1.0068335054569388e-14,-1.685130725235845,0.9193176624622932,-0.7425161097857779,1.4850319145141506,2.538003247843861,0.1021788865295359,0.8117144883216427,-0.09059670222559338,0.015760950676420242,0.1348131058712832,8.553615111109245,9.712756686047771e-05,True,,,,
287,design_000287,longitudinal_stratified,30.0,120,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,4.829738682827261e-10,4.829720889823787e-10,4.368150841038698e-10,-1.3358770748421278,0.7411109936460532,-0.4508184912007772,1.2659531972611924,2.034622292627352,0.07183785070518485,0.8636067112534351,-0.06368399133895514,0.016007835259861825,0.13395026269741075,8.367793678716282,8.81397493808851e-05,True,,,,
287,design_000287,longitudinal_stratified,32.5,130,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,3.232692976247379e-14,2.999457184454273e-14,2.847028168773136e-14,-0.8989527116991967,0.3968737299234597,-0.0941529977143049,0.7769251319415895,1.2562253711001639,0.03545808132252788,0.9333813289096322,-0.02994089086528313,0.015912933754746904,0.12859411345660596,8.081106566426737,7.321728893250044e-05,True,,,,
287,design_000287,longitudinal_stratified,35.0,140,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,2.2448152929560158e-15,6.137999802224101e-15,4.912736883966318e-15,-1.1557265208504075,0.6270187886600029,-0.0576188985721464,0.2892574514074434,1.3475333624801433,0.04050922711588729,0.9306933571787719,-0.03119338585172679,0.01578377957437032,0.1334545530051714,8.455170852858796,7.988819757290769e-05,True,,,,
287,design_000287,longitudinal_stratified,37.5,150,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,2.7693837532540447e-15,5.401223604480756e-15,3.7192471324942744e-15,-1.0767064933204777,0.5479652869451339,0.15060300055441944,-0.13466215484596547,1.2248991746993287,0.037424597466731414,0.933629928824267,-0.029825234817342002,0.015588802846401708,0.13219427155000466,8.480078480209336,7.606102212406665e-05,True,,,,
287,design_000287,longitudinal_stratified,40.0,160,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,3.9377317475597085e-14,4.387866442017808e-14,3.0503377601576176e-14,-0.8797252494317985,0.2720945139256079,0.3715452660047637,-0.24275905194634637,1.02221806919497,0.030986380569890497,0.9427308729497319,-0.025612270226138475,0.015041410696515933,0.12394337322222437,8.240142877750579,6.32949534503702e-05,True,,,,
287,design_000287,longitudinal_stratified,42.5,170,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,3.2732577807953634e-11,3.2738620568349265e-11,2.951638933268441e-11,-0.9366428775745032,0.5074396707135393,0.3827300354295352,-0.27611261284797045,1.1651246090090697,0.03690437803450738,0.9295132905140221,-0.03174439614960149,0.014978866660621244,0.127922636246297,8.540207957294408,6.867695575474537e-05,True,,,,
287,design_000287,longitudinal_stratified,45.0,180,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,3,7.787272047153948e-14,8.316851393485581e-14,7.704947790898586e-14,-0.9617451522754367,0.47962720313476653,0.5089149091720385,-0.22577955880979486,1.210358122981009,0.0405768892244753,0.9213670175915372,-0.0355673383546367,0.014370584264004177,0.12463613260445242,8.673003846937293,6.48763397322584e-05,True,,,,
295,design_000295,longitudinal_stratified,0.0,0,512,272,True,empirical target is a convex combination of Phi at strictly interior observations,True,4,3.167541193159744e-13,3.17118566658016e-13,2.916555885690286e-13,1.2220612873554468,-2.004563640363453,-33.14308139920223,6960.219818841244,6960.299124473334,0.011109355230076168,0.980176715845996,-0.00869561839113708,5.242812553305258e-11,0.04925046923112253,939372318.9236648,0.01304454717135791,True,,,,
