source_time_index,day,layout_count,rank_sensitive_count,rank_sensitive_fraction,median_log10_kappa_C,p25_log10_kappa_C,p75_log10_kappa_C,median_log10_cov_eig_minor,median_log10_cov_area_scale,median_minor_std,median_log_weight_range,fraction_cases_with_zero_float64_weights,median_zero_weight_fraction,median_log10_normal_roundoff_amplification,final_test_accessed
140,35.0,68,0,0.0,2.267362165356033,2.2538475514971155,2.285922868258207,4.805985957670364,5.204110107402151,252.9257189518061,4241.337848123043,1.0,0.0036558353583793896,-11.419865439478937,False
141,35.25,68,0,0.0,2.246680752456354,2.2325052566740937,2.265501358740525,4.8104307128435835,5.20808795073774,254.22330328132398,4203.412435815504,1.0,0.0036056572260094763,-11.461228265278296,False
142,35.5,68,0,0.0,2.226722507539641,2.2118166278144633,2.245314636620787,4.815109484903678,5.21199374037618,255.59640578717983,4165.807167615451,1.0,0.0035268058751424703,-11.50114475511172,False
143,35.75,68,0,0.0,2.207776440474544,2.191502525779747,2.2253795877734257,4.819204295665221,5.215779235899362,256.8042184208841,4128.516129678495,1.0,0.003447954524275464,-11.539036889241917,False
144,36.0,68,0,0.0,2.1891637540737228,2.1720398514009673,2.205611034287176,4.822935085728989,5.219584746681223,257.9096532094386,4091.541241539019,1.0,0.0033834397826570037,-11.576262262043556,False
145,36.25,68,0,0.0,2.1688432642594053,2.153609754652109,2.185906932466481,4.8263383599102045,5.223341381125568,258.92219710960285,4054.8717783395186,1.0,0.003333261650287091,-11.616903241672194,False
146,36.5,68,0,0.0,2.1499885018688714,2.1347657526018997,2.1677846030176613,4.829565220233267,5.226988437489155,259.88591306245155,4018.512182113177,1.0,0.003247241994795811,-11.65461276645326,False
147,36.75,68,0,0.0,2.1318206685532175,2.1161886267819354,2.14931006659081,4.832999066632356,5.231109925707405,260.91532403796936,3982.4583538758175,1.0,0.003182727253177351,-11.690948433084568,False
148,37.0,68,0,0.0,2.1134741807716404,2.0984150649572144,2.1294998006695645,4.836394055115337,5.23532407046825,261.9371083878435,3946.7073248904353,1.0,0.003118212511558891,-11.727641408647724,False
149,37.25,68,0,0.0,2.094463970837113,2.081477246520749,2.1096045842553526,4.8393620899837,5.239433101893065,262.8336982677861,3911.255793341529,1.0,0.0030393611606918847,-11.765661828516777,False
150,37.5,68,0,0.0,2.075428720579069,2.0629297438881853,2.090638773736934,4.842937125913464,5.243439569772049,263.91773013671036,3876.089622427975,1.0,0.0029891830283219714,-11.803732329032865,False
151,37.75,68,0,0.0,2.0569563831774595,2.0447768909383472,2.0716737466504376,4.846571513634869,5.248203198993914,265.0243852922457,3841.204306694889,1.0,0.0029246682867035117,-11.840677003836085,False
152,38.0,68,0,0.0,2.0390901409671596,2.027068174301881,2.0521219680538705,4.8501555700984795,5.252902864254464,266.1202041821881,3806.6159324047085,1.0,0.002860153545085052,-11.876409488256684,False
153,38.25,68,0,0.0,2.0204464833075955,2.00826316051755,2.033575713973269,4.853248604107067,5.257844961178555,267.0695336676073,3772.3089074340005,1.0,0.0027956388034665923,-11.913696803575812,False
154,38.5,68,0,0.0,2.002236071736083,1.9914063247783762,2.01578548401761,4.857449718685997,5.262003585807031,268.3643729535021,3738.2848594565085,1.0,0.002745460671096679,-11.950117626718837,False
155,38.75,68,0,0.0,1.9852579439908897,1.9732113803569347,1.997405955583851,4.861310503425842,5.266009606436432,269.5598784293974,3704.5469117065886,1.0,0.0026952825387267657,-11.984073882209223,False
156,39.0,68,0,0.0,1.9680139448291303,1.9555357115258232,1.9790798377293175,4.865167905651557,5.269376267494553,270.75966759213895,3671.0628075111017,1.0,0.002630767797108306,-12.018561880532744,False
157,39.25,68,0,0.0,1.9508238374601943,1.9379470339521072,1.9621423884623959,4.867703808938362,5.273227507305338,271.5514639565155,3637.857804642651,1.0,0.0025734213601141193,-12.052942095270616,False
158,39.5,68,0,0.0,1.9332278164297036,1.920562051068923,1.9464825672314796,4.870420479496783,5.277401020253588,272.4027422278433,3604.9175477535046,1.0,0.0025232432277442064,-12.088134137331597,False
159,39.75,68,0,0.0,1.9154960018605738,1.9037962108241595,1.9292442552236828,4.874282038286696,5.2816560869729665,273.6166070109464,3572.2353767615095,1.0,0.0024658967907500197,-12.123597766469857,False
160,40.0,68,0,0.0,1.8984376499607678,1.8875778162221444,1.9115960052138283,4.877915515006878,5.286128789117125,274.76354789827826,3539.8126175121215,1.0,0.0024157186583801064,-12.157714470269468,False
161,40.25,68,0,0.0,1.8820856353466011,1.8711828220339528,1.8941564960809334,4.881785379334196,5.290609267043012,275.9901278014685,3507.6364366496787,1.0,0.0023512039167616467,-12.1904184994978,False
162,40.5,68,0,0.0,1.8664012247136288,1.8548216164797897,1.8779227210102358,4.8855143314787455,5.294467312696748,277.1773066369202,3475.7172299272524,1.0,0.0023081940890160068,-12.221787320763745,False
163,40.75,68,0,0.0,1.850450728259056,1.8388702984976004,1.8618832405026973,4.888969642950035,5.298088086868394,278.28198662641546,3444.040015245364,1.0,0.0022723525658946402,-12.25368831367289,False
164,41.0,68,0,0.0,1.8355576273849645,1.823023090011511,1.846376616964725,4.8920880959719035,5.3014140847406175,279.2827947330825,3412.6014743139385,1.0,0.0022078378242761806,-12.283474515421075,False
165,41.25,68,0,0.0,1.8211325536135008,1.808047733240305,1.8330700665491648,4.894838154171115,5.304843894404142,280.1683903368496,3381.400442873646,1.0,0.0021576596919062672,-12.312324662964002,False
166,41.5,68,0,0.0,1.8070698946133747,1.7943666203959605,1.8201284204972288,4.8976149119178025,5.30789204866912,281.065449497558,3350.41655261589,1.0,0.002128986473409174,-12.340449980964253,False
167,41.75,68,0,0.0,1.7935637888638498,1.781196780872833,1.8076474468689643,4.900331228669662,5.3103843472544,281.94593978918977,3319.661535689022,1.0,0.002064471731790714,-12.367462192463304,False
168,42.0,68,0,0.0,1.7803021400799877,1.768443074091747,1.7948959192224554,4.902814319754664,5.312971208455861,282.75342256960437,3289.114905944665,1.0,0.002014293599420801,-12.393985490031028,False
169,42.25,68,0,0.0,1.7675573222205487,1.7560027578864879,1.7818252406352881,4.905387829391894,5.315504467157145,283.59232595109086,3258.7894161096838,1.0,0.001985620380923708,-12.419475125749905,False
170,42.5,68,0,0.0,1.7551371297925167,1.743167215258926,1.7687351443096153,4.90755096028242,5.318066762528179,284.2992043508649,3228.677572172192,1.0,0.0019426105531780678,-12.44431551060597,False
171,42.75,68,0,0.0,1.7423552270585034,1.730140202808722,1.755565602895751,4.909828198056937,5.321142459789117,285.04544088814765,3198.7560481839973,1.0,0.0019067690300567013,-12.469879316073996,False
172,43.0,68,0,0.0,1.7286634587002625,1.717222433447368,1.7422370783536458,4.912582314535831,5.3243842915909525,285.95069690763535,3169.0396561041807,1.0,0.0018637592023110613,-12.497262852790477,False
173,43.25,68,0,0.0,1.715221023419696,1.7042033473266147,1.729486508094431,4.915142625871581,5.327596870473465,286.79484782637155,3139.5219673340303,1.0,0.0018207493745654216,-12.52414772335161,False
174,43.5,68,0,0.0,1.7024830530563237,1.6907899884607822,1.7161121775441248,4.917557584859714,5.3304168634767795,287.5933259540322,3110.205461948749,1.0,0.0017634029375712351,-12.549623664078357,False
175,43.75,68,0,0.0,1.6890751726311213,1.6787174306963608,1.7024331912149535,4.920070725250601,5.332525154952068,288.4266348080371,3081.080726890681,1.0,0.0017490663283226883,-12.576439424928761,False
176,44.0,68,0,0.0,1.6761067201550695,1.6660025624734796,1.689535636637081,4.921899051296802,5.334816843956009,289.03439614873764,3052.1237517226837,1.0,0.0016845515867042287,-12.602376329880865,False
177,44.25,68,0,0.0,1.6634753650906462,1.6534556414693928,1.6770219543506748,4.9235369873213255,5.337171995914979,289.57996004426144,3023.351955962493,1.0,0.0016702149774556819,-12.627639040009711,False
178,44.5,68,0,0.0,1.6510149270111274,1.6410751736750713,1.6646494163455425,4.926650500267831,5.340265030838256,290.6198357095912,2994.759216571493,1.0,0.0016272051497100422,-12.652559916168748,False
179,44.75,68,0,0.0,1.6387814726650751,1.6288773791706403,1.6525397977063652,4.929877568602562,5.343015763943303,291.7015873223237,2966.336002040667,1.0,0.0015841953219644022,-12.677026824860853,False
180,45.0,68,0,0.0,1.6268016110318726,1.6168664762875593,1.6407155322274076,4.932521231321992,5.345833090739089,292.5907734403338,2938.0804915905915,1.0,0.0015483537988430357,-12.700986548127258,False
