design_index,design_id,bandwidth_label,source_time_index,day,projection_valid,projection_backend,moment_residual,soft_projection_stationarity_residual,soft_projection_penalty_trace,lambda_norm,KL,log10_intrinsic_ESS,covariance_minimum_eigenvalue,covariance_maximum_eigenvalue,covariance_condition,multiplier_coordinate_ready,lambda_dot_norm,lambda_dot_solve_relative_residual,gram_rank,gram_compatibility_relative_residual,gram_compatible,tangent_action_density,iterations
235,design_000235,nominal,87,21.75,True,tesseract_cpp_soft_uncertainty_penalized,0.0012113870231432293,3.573206332796046e-15,0.0014540926182634209,2.733569863708891,0.2388045249950972,-4189.544999423161,0.019783222378237302,0.10435632097835486,5.27499104964583,True,13.338113916593338,1.970141575185605e-16,4,5.7607317260102925e-16,True,317685.90358751104,3
235,design_000235,nominal,88,22.0,True,tesseract_cpp_soft_uncertainty_penalized,0.00117532117293231,2.871176185597829e-15,0.0014476356884862156,2.6836690946795865,0.22886705399825452,-4140.797056281716,0.019957802149571494,0.10388790976093487,5.205378276744035,True,13.578125435654465,9.880817333852901e-17,4,6.641179927247986e-16,True,326475.9416905445,3
235,design_000235,nominal,89,22.25,True,tesseract_cpp_soft_uncertainty_penalized,0.0011395937390668064,5.329107084145732e-15,0.0014414380141625398,2.6359276296768472,0.21923066718950643,-4092.482624781487,0.02014067010298457,0.10342626188287522,5.135194675948188,True,13.56303879772194,1.121837273452966e-16,4,3.5729405437394765e-16,True,327353.6963345283,3
235,design_000235,nominal,90,22.5,True,tesseract_cpp_soft_uncertainty_penalized,0.0011045763595682356,3.420857541843931e-15,0.0014354003252899335,2.590253212535807,0.20999099831585366,-4044.6071171107455,0.020329247374488293,0.10298769613648036,5.0659866663692785,True,13.287604567226762,1.0629693997773676e-16,4,8.517883824018997e-16,True,321031.06435525184,3
235,design_000235,nominal,91,22.75,True,tesseract_cpp_soft_uncertainty_penalized,0.0010697892538433938,4.025365605088387e-15,0.0014294401220135743,2.5449731864572898,0.20100407906091322,-3997.168477380396,0.020521362901243505,0.10260000281222476,4.999668068148029,True,12.826087794443835,5.3485799316479906e-17,4,6.003808690589957e-16,True,310443.06802601484,3
235,design_000235,nominal,92,23.0,True,tesseract_cpp_soft_uncertainty_penalized,0.001036687539205214,1.885050610118665e-15,0.0014234849089931625,2.5019565023954087,0.19268315883302037,-3950.1843346858477,0.020713299756079617,0.10224540259845559,4.936219907136972,True,12.312702717023011,1.598915059910686e-16,4,3.6947907027538593e-16,True,300044.92862514284,3
235,design_000235,nominal,93,23.250000000000004,True,tesseract_cpp_soft_uncertainty_penalized,0.0010043964436740735,4.950412105456402e-15,0.0014174669274570823,2.4596819577911893,0.18482012473518972,-3903.6519064126264,0.02090223719154478,0.10193703753811911,4.8768481863440885,True,11.870248795778451,1.1556294663488263e-16,4,6.049517302688746e-16,True,293626.2475863792,3
235,design_000235,nominal,94,23.5,True,tesseract_cpp_soft_uncertainty_penalized,0.0009726274039055026,2.583049467249268e-15,0.0014113206429682045,2.418133351775588,0.17739033833241297,-3857.5743624634983,0.021085068123931905,0.1016682055030336,4.821810624725394,True,11.571840323525274,1.3305783833326372e-16,4,1.338280053682173e-15,True,293165.02841262345,3
235,design_000235,nominal,95,23.75,True,tesseract_cpp_soft_uncertainty_penalized,0.000941095972531503,1.3746409253910328e-15,0.0014049793483077915,2.3776081652106935,0.17036673020994936,-3811.954346343898,0.02125934892008024,0.10142606784004807,4.770892477532433,True,11.425168062200934,1.2140433879397068e-16,4,3.6243074117542017e-16,True,298061.5683443527,3
235,design_000235,nominal,96,24.0,True,tesseract_cpp_soft_uncertainty_penalized,0.0009090530093965309,1.8134567940579225e-15,0.0013983643965840282,2.3375737555005456,0.1635746415102678,-3766.787009051209,0.021424606640778734,0.10120782493821537,4.7239058637174915,True,11.382844131622944,1.3765034667322167e-16,4,5.601518858965861e-16,True,305174.5113666298,3
235,design_000235,nominal,97,24.25,True,tesseract_cpp_soft_uncertainty_penalized,0.0008776649186701261,1.4138952334661764e-15,0.0013913657301289596,2.3008247427729085,0.15731322797220987,-3722.087550278529,0.021580029572788005,0.10096434683593154,4.678600948871989,True,11.392557706650571,6.241064484300594e-17,4,8.990165381231254e-16,True,310693.98416584893,3
235,design_000235,nominal,98,24.499999999999996,True,tesseract_cpp_soft_uncertainty_penalized,0.0008465443785460855,1.1701178523455161e-15,0.0013838247333391258,2.2671953008976726,0.15143798305123554,-3677.850531101261,0.021728040855404803,0.10068805331624298,4.634014358970475,True,11.392046157788519,9.010631233571106e-17,4,1.9799617082583784e-16,True,310785.8249133903,3
235,design_000235,nominal,99,24.750000000000004,True,tesseract_cpp_soft_uncertainty_penalized,0.0008160210124660974,3.1384981444419104e-15,0.0013755402811756923,2.237749335980255,0.1459792685545321,-3634.0766514510515,0.021870783408785517,0.1003611181712352,4.588821364803971,True,11.346882580587307,1.315767192393965e-16,4,2.6945287636916123e-16,True,303721.1123813896,3
235,design_000235,nominal,100,25.0,True,tesseract_cpp_soft_uncertainty_penalized,0.0007864940663052207,1.4522149451855672e-15,0.0013663149693677536,2.2136877889411264,0.14098525751840674,-3590.7661698306583,0.022009489145047113,0.09997445891595477,4.542334365741171,True,11.244927823692882,9.725437695545946e-17,4,6.734036461216963e-16,True,289998.7575551298,3
235,design_000235,nominal,101,25.25,True,tesseract_cpp_soft_uncertainty_penalized,0.0007579290320548632,1.9952097489127568e-15,0.0013560388024147557,2.1951693918280033,0.1363921001874979,-3547.911842735929,0.02214412270280195,0.09954829769175985,4.4954726374941805,True,11.069535292411226,1.6247704394252443e-16,4,7.882944409955516e-16,True,271247.26537459786,3
235,design_000235,nominal,102,25.5,True,tesseract_cpp_soft_uncertainty_penalized,0.0007315136082504804,1.3297630932745129e-15,0.0013447823705162762,2.1846097661729047,0.1324627435559858,-3505.5268734068695,0.022271114671597737,0.09907002221342917,4.448363886329083,True,10.800785705323388,1.9307793990240122e-17,4,4.641234014619404e-16,True,249903.54700517,3
235,design_000235,nominal,103,25.75,True,tesseract_cpp_soft_uncertainty_penalized,0.0007070286817950724,1.8764770783519333e-15,0.0013328566254229824,2.1806563252250926,0.12906082245006334,-3463.6036024196287,0.022387923537298713,0.09858452687998398,4.403468982540532,True,10.359697174760985,1.6958132467516046e-16,4,1.0036096783376739e-15,True,227335.46960992063,3
235,design_000235,nominal,104,25.999999999999996,True,tesseract_cpp_soft_uncertainty_penalized,0.0006845696830842814,1.7608344047542387e-15,0.0013208025314536043,2.181568767326965,0.1260947323066132,-3422.1407148760604,0.022492623776177167,0.09812570000942247,4.362572414221915,True,9.659825772036037,4.373921647705839e-17,4,3.3888363375116247e-16,True,204675.91489598178,3
235,design_000235,nominal,105,26.25,True,tesseract_cpp_soft_uncertainty_penalized,0.000664125643880628,3.1599068797667207e-15,0.0013092999430800003,2.184413132642588,0.12340272009822786,-3381.1365524556627,0.02258622361735977,0.09772267643122565,4.326649646562252,True,8.664256928678203,2.1267186408009226e-16,4,7.17272018363561e-16,True,182934.20890726187,3
235,design_000235,nominal,106,26.5,True,tesseract_cpp_soft_uncertainty_penalized,0.0006452862536960758,1.5765381948349408e-15,0.001299018728219946,2.184725133661462,0.12068919100735145,-3340.581953340195,0.022673749773515876,0.09740823162595681,4.296079501580048,True,7.460665109979421,9.777455875814547e-17,4,2.765840939057591e-16,True,163206.5340195161,3
235,design_000235,nominal,107,26.75,True,tesseract_cpp_soft_uncertainty_penalized,0.0006285242085330127,1.893786521532196e-15,0.001290460364309033,2.1807936289445724,0.11793890842937056,-3300.488617407665,0.022761842863790908,0.09715156996024568,4.268176814224145,True,6.3530335497249135,1.1453477461852566e-16,4,3.4634044779995114e-16,True,147389.69456845548,3
235,design_000235,nominal,108,27.0,True,tesseract_cpp_soft_uncertainty_penalized,0.0006132935241341574,1.4937019011226e-15,0.0012838438157293523,2.169277107407655,0.1149139954492134,-3260.847156956764,0.022858876618673887,0.09695453095353392,4.241439007301425,True,5.774955612585725,5.31857945744371e-17,4,1.707255753911322e-16,True,136742.51748488392,3
235,design_000235,nominal,109,27.249999999999996,True,tesseract_cpp_soft_uncertainty_penalized,0.0005992992452774535,6.038378704549456e-10,0.0012790735371605239,2.149084139986201,0.11154917981937199,-3221.654741131509,0.022970761539034393,0.09679579801603357,4.213869786230105,True,5.9730421411712795,5.456647490043968e-17,4,6.531768464286322e-16,True,131736.56611852956,2
235,design_000235,nominal,110,27.500000000000004,True,tesseract_cpp_soft_uncertainty_penalized,0.0005862001614170303,3.2156568486816144e-10,0.001275796755620282,2.1205405406127618,0.1078604622423506,-3182.9082957833593,0.023099571039121785,0.09665471364258993,4.1842644384561964,True,6.694925062790092,5.5244185049964376e-17,4,3.408724649700233e-16,True,131565.3412486978,2
235,design_000235,nominal,111,27.75,True,tesseract_cpp_soft_uncertainty_penalized,0.0005734017264770944,1.7207776587630714e-10,0.001273524443061844,2.084164193811572,0.10384687333563722,-3144.5972428985187,0.023243617453797747,0.09653336481747066,4.153112785019536,True,7.522113313730132,1.353871023625777e-16,4,9.17106755778043e-16,True,134546.46964727034,2
235,design_000235,nominal,112,28.0,True,tesseract_cpp_soft_uncertainty_penalized,0.000561106456221683,1.6866867690166542e-10,0.0012717695545257216,2.0433844668697123,0.09974772014443595,-3106.732274978043,0.0233974960933148,0.09640042698634126,4.120117238266579,True,8.21545946315464,1.5468174765426442e-16,4,8.362182997611286e-16,True,139403.80295362326,2
235,design_000235,nominal,113,28.25,True,tesseract_cpp_soft_uncertainty_penalized,0.0005488537983292212,2.2784413325413802e-10,0.001270155897749635,1.999092145080775,0.09557168796234396,-3069.3027714868076,0.023555592638803403,0.09627929778338042,4.087322244857402,True,8.71207893001015,1.857756274844972e-16,4,3.0978151824677e-16,True,145125.28498224032,2
235,design_000235,nominal,114,28.5,True,tesseract_cpp_soft_uncertainty_penalized,0.0005365240343923573,2.52034775626537e-10,0.0012684696653208548,1.952569879378063,0.09137560780734896,-3032.3048732075854,0.023712505668091282,0.09618603207862564,4.056341975199117,True,9.04946419724791,1.1674535020494113e-16,4,4.482398530831581e-16,True,151262.8630842442,2
235,design_000235,nominal,115,28.749999999999996,True,tesseract_cpp_soft_uncertainty_penalized,0.0005240735950346543,2.3132492518469167e-10,0.0012666518948342067,1.904642099271401,0.08719396739994711,-2995.734569255773,0.023864148517695066,0.09613939535553977,4.028612011203887,True,9.30240768447905,1.8929638740888644e-16,4,2.941423286943462e-16,True,157422.2245219919,2
235,design_000235,nominal,116,29.000000000000004,True,tesseract_cpp_soft_uncertainty_penalized,0.0005113300732712831,1.896567395031174e-10,0.0012647505312058287,1.8550444250401816,0.0829974395693595,-2959.5803400751556,0.02400820224980122,0.09617077075291448,4.005746442498032,True,9.54563113538865,1.2000165127754074e-16,4,4.3465492459137643e-16,True,162883.01833839086,2
235,design_000235,nominal,117,29.25,True,tesseract_cpp_soft_uncertainty_penalized,0.0004987183844669224,2.128358226286809e-10,0.0012628580458565856,1.8057854681726424,0.07893291831651132,-2923.8523157249483,0.024142397479800654,0.09626538264763007,3.9873994589051454,True,9.827870444715451,1.0640213695435621e-16,4,3.8652135842139133e-16,True,166867.22898189703,2
235,design_000235,nominal,118,29.5,True,tesseract_cpp_soft_uncertainty_penalized,0.000486138935091965,3.6396834892770186e-10,0.0012610561962568202,1.7566838858179057,0.0749946122233092,-2888.539091341293,0.024266167704236563,0.09644310651333836,3.9743855597149205,True,10.149221647553954,6.588402810651032e-17,4,3.6328594774875656e-16,True,168229.44507052616,2
235,design_000235,nominal,119,29.75,True,tesseract_cpp_soft_uncertainty_penalized,0.0004737148075409312,5.914022183224118e-10,0.0012593801599864007,1.7085370417382495,0.0712487519058759,-2853.636206976879,0.02437899305326098,0.09670235244951685,3.9666261948658192,True,10.45630454452606,2.0119976867415247e-16,4,3.651147784952592e-16,True,166076.7025513418,2
235,design_000235,nominal,120,30.0,True,tesseract_cpp_soft_uncertainty_penalized,0.0004615934762897705,8.114201198007662e-10,0.0012578060817097468,1.6623190358712165,0.06776647251298268,-2819.139126116261,0.024480508658672625,0.09703325357844672,3.963694338682423,True,10.662217321224816,1.927581782474824e-16,4,7.07793933578256e-16,True,160010.87835363788,2
235,design_000235,nominal,121,30.250000000000004,True,tesseract_cpp_soft_uncertainty_penalized,0.0004498034105858595,1.7438081089560278e-15,0.0012562611252843784,1.6183816980953178,0.06457253055287929,-2785.035791501312,0.02457071924512128,0.09743132572054136,3.9653428435916527,True,10.686110066938896,2.223316107037256e-16,4,7.53274501935401e-16,True,150340.97893662774,3
235,design_000235,nominal,122,30.5,True,tesseract_cpp_soft_uncertainty_penalized,0.00043872437196235283,9.701557327177068e-10,0.0012546519256149877,1.578992510525396,0.06178452464916695,-2751.336125007077,0.024648327219171033,0.09784919703292756,3.969810858272856,True,10.489853672779146,2.082065385159964e-16,4,1.0343521053627428e-15,True,138183.97212347563,2
235,design_000235,nominal,123,30.75,True,tesseract_cpp_soft_uncertainty_penalized,0.00042831620336585485,8.940468778686003e-10,0.0012529038448847798,1.544150974962175,0.0593777660720414,-2718.028302576966,0.024713031591595498,0.09827660724390064,3.976711917340118,True,10.095293770243124,1.334564847992541e-16,4,1.627563039843878e-15,True,125007.81390083728,2
235,design_000235,nominal,124,31.0,True,tesseract_cpp_soft_uncertainty_penalized,0.00041863221880657773,7.7196509863681e-10,0.0012509996847051184,1.514205728387042,0.05734194326574017,-2685.1075984502354,0.024764135954002935,0.09869453040922846,3.985381545011072,True,9.574957301990557,8.626502144665771e-17,4,5.020495764859626e-16,True,112260.25912615316,2
235,design_000235,nominal,125,31.25,True,tesseract_cpp_soft_uncertainty_penalized,0.0004097101532657474,6.470003296177674e-10,0.001249004515806858,1.4891630743641664,0.05564854498317788,-2652.569264603518,0.02480118946259331,0.09909087627590173,3.995408221261191,True,9.024973966926517,6.645048090725292e-17,4,8.60903083883239e-16,True,100924.54813785134,2
235,design_000235,nominal,126,31.499999999999996,True,tesseract_cpp_soft_uncertainty_penalized,0.0004015364378077019,5.825397292489176e-10,0.0012470651093552563,1.4682250778817474,0.05423838753789847,-2620.401013152667,0.02482455053797991,0.09947278622340017,4.007032718325088,True,8.531225719529987,9.936887160270035e-17,4,2.879971077480066e-16,True,91372.83404997076,2
235,design_000235,nominal,127,31.750000000000004,True,tesseract_cpp_soft_uncertainty_penalized,0.00039433338394730203,4.520004439091921e-10,0.0012453788542925695,1.4518746399583973,0.053114988774026595,-2588.612801340081,0.02483433728587505,0.09981930721114322,4.019406922846182,True,8.141154869031345,1.4162017055400685e-16,4,3.9662719554175896e-16,True,83524.35072751307,2
235,design_000235,nominal,128,32.0,True,tesseract_cpp_soft_uncertainty_penalized,0.00038814951792814407,3.757821949679209e-10,0.0012441375120510784,1.4389435281119596,0.052217850174292,-2557.1926494432496,0.024832178147838932,0.10014590640876649,4.032908664417015,True,7.851105557182589,1.8277233601007696e-16,4,9.157452627997616e-16,True,77061.1121573166,2
235,design_000235,nominal,129,32.25,True,tesseract_cpp_soft_uncertainty_penalized,0.0003831213061067781,3.047488834275002e-10,0.0012434632580574925,1.428758388957218,0.05151400419048948,-2526.135794131201,0.024819753947305376,0.10045510161720468,4.047385072006762,True,7.613932369187068,1.3422425177407337e-16,4,1.0427518008347997e-16,True,71634.10053079028,2
235,design_000235,nominal,130,32.5,True,tesseract_cpp_soft_uncertainty_penalized,0.00037936157477375104,2.362678447215686e-10,0.001243362371368407,1.4207105189279852,0.05097397268422558,-2495.4374826217877,0.024798825260209323,0.10074444717352118,4.062468528909293,True,7.363324019377947,5.680120829296187e-17,4,4.187115804921164e-16,True,66930.94092335738,2
235,design_000235,nominal,131,32.75,True,tesseract_cpp_soft_uncertainty_penalized,0.00037690378567187694,1.9020530362023982e-10,0.0012437182801369984,1.4139783748649402,0.050560691865204725,-2465.0853987052806,0.024771134417058246,0.10101601488531924,4.077972901223133,True,7.0449834120984045,1.656297204152924e-16,4,1.1315557054703413e-15,True,62740.6488717528,2
235,design_000235,nominal,132,33.0,True,tesseract_cpp_soft_uncertainty_penalized,0.0003757233409280447,1.2128897298509973e-10,0.001244328557624658,1.4088117836380385,0.05026257982226971,-2435.0896662019477,0.024737771784417755,0.10123730494502844,4.092418097607219,True,6.642855465504607,1.4929685779065864e-16,4,1.6111741275845416e-15,True,59075.951977088174,2
235,design_000235,nominal,133,33.25,True,tesseract_cpp_soft_uncertainty_penalized,0.0003756375363149695,8.318104129175784e-11,0.0012449687653369335,1.4045303019380446,0.050037101751020385,-2405.438310201578,0.02470006406771808,0.1014066883222012,4.105523291121151,True,6.185921060895571,2.128610172012341e-17,4,3.1057165045455786e-16,True,56220.23589071972,2
235,design_000235,nominal,134,33.5,True,tesseract_cpp_soft_uncertainty_penalized,0.00037640640658147506,5.984390036652188e-11,0.001245454028680711,1.4008126191665367,0.04985196210262991,-2376.1266538992245,0.02465915551929625,0.10151664452354756,4.11679323098104,True,5.735892129755927,1.6869456011164182e-16,4,4.677970188102085e-16,True,54595.80628821006,2
235,design_000235,nominal,135,33.75,True,tesseract_cpp_soft_uncertainty_penalized,0.00037775623068480137,5.319227475954801e-11,0.001245674001150146,1.3973204850159182,0.049678185869415366,-2347.1500445330225,0.024616392083314065,0.10156600913873631,4.1259502527822365,True,5.3604805699268185,1.6605365038910206e-16,4,5.223801687370506e-16,True,54481.474905704636,2
235,design_000235,nominal,136,34.0,True,tesseract_cpp_soft_uncertainty_penalized,0.0003794601066382656,6.916277470419373e-11,0.0012455926891469227,1.3935279535326632,0.049494988020059826,-2318.4962420904844,0.024573386183464517,0.10156910399563698,4.133297024566482,True,5.1059269595305885,3.025853035527506e-17,4,5.602372840637471e-16,True,55797.182299351596,2
235,design_000235,nominal,137,34.25,True,tesseract_cpp_soft_uncertainty_penalized,0.00038120872712428376,8.346649565967837e-11,0.0012452202917226983,1.389435164233145,0.04928861642353738,-2290.17556885278,0.024531939915358205,0.10151587142696883,4.138110225983999,True,4.9858168542522465,1.7384550208736602e-16,4,3.404887742780356e-16,True,58222.866805338,2
235,design_000235,nominal,138,34.5,True,tesseract_cpp_soft_uncertainty_penalized,0.0003828277153470153,1.1027744354032841e-10,0.0012445733061434202,1.38460468379737,0.049055781251277804,-2262.176124341842,0.024493488956643966,0.101425277938887,4.140907737497926,True,4.9787269701836765,5.566067658740646e-17,4,5.199154924043069e-16,True,61370.33952948111,2
235,design_000235,nominal,139,34.75,True,tesseract_cpp_soft_uncertainty_penalized,0.0003841496259119315,1.4325986546312896e-10,0.0012436412179728938,1.3789396461545111,0.04880099816328243,-2234.4933538997648,0.024458746015708948,0.1013053747573255,4.141887515094225,True,5.040670528344143,3.856929862859242e-17,4,8.119948392296955e-16,True,64994.17719971198,2
235,design_000235,nominal,140,35.0,True,tesseract_cpp_soft_uncertainty_penalized,0.00038504488640694326,1.811581066808013e-10,0.0012423736323652831,1.372498570315427,0.04853086217478474,-2207.1227255541503,0.024427678317511855,0.10116044122468795,4.141222096909941,True,5.118611012165806,1.0180343956014713e-16,4,5.381033971520892e-16,True,68878.93894309731,2
235,design_000235,nominal,141,35.25,True,tesseract_cpp_soft_uncertainty_penalized,0.00038550517706617625,2.3086688256027602e-10,0.0012406911114523364,1.3653499055582943,0.04825585023678344,-2180.0521013092934,0.02439986096792074,0.10099843187958658,4.139303580965989,True,5.169243709613623,3.739767339317166e-17,4,5.810502629649407e-16,True,72584.14825553652,2
235,design_000235,nominal,142,35.5,True,tesseract_cpp_soft_uncertainty_penalized,0.00038530886926994,2.42744315239543e-10,0.001238510647217919,1.3576696764712852,0.047952520235630715,-2153.2919587987117,0.024375828065545856,0.10079518615463115,4.135046648819313,True,5.182622713579179,4.358428812690611e-17,4,8.591410802079269e-16,True,75371.68299167056,2
235,design_000235,nominal,143,35.75,True,tesseract_cpp_soft_uncertainty_penalized,0.0003844863760243319,2.4369549717113527e-10,0.0012357708232119138,1.3492508246278416,0.04760957672006963,-2126.8304738636198,0.02435687543251679,0.1005478316281042,4.1281087923893285,True,5.182617680164182,1.4608266892262898e-16,4,1.0646218038523661e-15,True,76151.55827186638,2
235,design_000235,nominal,144,36.0,True,tesseract_cpp_soft_uncertainty_penalized,0.0003830130671386197,2.1959094204139535e-10,0.0012324463032409192,1.3397636280805985,0.04720367571859415,-2100.6631871387312,0.024345588969307413,0.10024236668668679,4.117475523515277,True,5.2194076601002335,1.8522305581556898e-17,4,2.1268161378650478e-16,True,73825.73852375304,2
235,design_000235,nominal,145,36.25,True,tesseract_cpp_soft_uncertainty_penalized,0.00038089699908366826,1.8406523562954236e-10,0.0012285504121891876,1.3287892269277919,0.046716050291878815,-2074.7856518873023,0.02434505956673065,0.09986621641237067,4.10211427655923,True,5.346444356846503,8.013279595414126e-17,4,8.880520580641521e-16,True,67777.81289077853,2
235,design_000235,nominal,146,36.5,True,tesseract_cpp_soft_uncertainty_penalized,0.00037832030036316687,1.6901437916190628e-10,0.0012241286677984482,1.3160015762020127,0.04615537683621852,-2049.1858076039957,0.024357617923367506,0.09942095171431381,4.081718993503639,True,5.60180766717951,9.999483487531482e-17,4,7.503649271268789e-16,True,58481.785305614605,2
235,design_000235,nominal,147,36.75,True,tesseract_cpp_soft_uncertainty_penalized,0.00037522326134887206,1.4237399426545153e-10,0.001219243622532161,1.3013183871010698,0.04551398979174562,-2023.8742014780426,0.02438472999064568,0.09889223177652459,4.055498330900568,True,6.006382758200889,1.538974985745799e-16,4,6.315607891759163e-16,True,47894.40047695204,2
235,design_000235,nominal,148,37.0,True,tesseract_cpp_soft_uncertainty_penalized,0.0003719709053941147,1.439505780950733e-10,0.0012139503754615112,1.284996789261247,0.04484053021764987,-1998.8390506768003,0.024425414780836065,0.0983000543899329,4.024498878400138,True,6.555739580236835,3.310736009448936e-16,4,6.894333972941158e-16,True,38897.05192300269,2
235,design_000235,nominal,149,37.25,True,tesseract_cpp_soft_uncertainty_penalized,0.00036889364529761083,1.571011770576191e-10,0.0012082689551935922,1.2675958041208064,0.044183095096792684,-1974.075934461377,0.024477363006054756,0.0976636722048355,3.9899588930669236,True,7.21330348211188,6.712517877678279e-17,4,6.940451052548355e-16,True,33974.0458874994,2
235,design_000235,nominal,150,37.5,True,tesseract_cpp_soft_uncertainty_penalized,0.0003663267188698887,1.7882427616750839e-10,0.0012021690563022317,1.249840624865537,0.04358781634175217,-1949.5804328228635,0.024537553688670385,0.0970056912428291,3.9533562503265802,True,7.9018126247591995,2.392192072804112e-16,4,4.745684849822668e-16,True,33726.040930029376,2
235,design_000235,nominal,151,37.75,True,tesseract_cpp_soft_uncertainty_penalized,0.00036463966726780914,2.2390828838066053e-10,0.0011955820659174047,1.2324789422459876,0.04309907193120907,-1925.3405211173094,0.024602851069717078,0.09635550733046715,3.9164366380719304,True,8.518165334118553,8.27920146567412e-17,4,5.970990044205521e-16,True,36541.10024553767,2
235,design_000235,nominal,152,38.0,True,tesseract_cpp_soft_uncertainty_penalized,0.0003637314198492534,2.5242573313864345e-10,0.0011884405538675428,1.2160450303531078,0.04270241965691036,-1901.3667228157801,0.024671558540058067,0.09571535437347783,3.879582808604055,True,8.9685503680256,1.4154300770532171e-16,4,9.770586163437112e-16,True,39823.59941939464,2
235,design_000235,nominal,153,38.25,True,tesseract_cpp_soft_uncertainty_penalized,0.0003636773368247109,2.793094832094292e-10,0.0011807269195954068,1.2009515420000103,0.04240154601516682,-1877.647257847122,0.024741805152136018,0.09510477734093445,3.8438899973603515,True,9.193672772741493,2.916103074663236e-16,4,3.6071702053683603e-16,True,41550.59223308176,2
235,design_000235,nominal,154,38.5,True,tesseract_cpp_soft_uncertainty_penalized,0.00036432773352572124,2.767041569401698e-10,0.0011725064333171973,1.1874381073915388,0.042177001673583875,-1854.177691175296,0.024811983937708,0.09453005757826272,3.8098548594738006,True,9.177674806651426,7.067448009053843e-17,4,2.7860781753878036e-16,True,41057.335383651356,2
235,design_000235,nominal,155,38.75,True,tesseract_cpp_soft_uncertainty_penalized,0.0003654834650321329,2.4525377376087116e-10,0.0011639306457281496,1.175674485502639,0.04200929135154745,-1830.9535809581307,0.024879846147598784,0.0939928952685875,3.7778728498149894,True,8.937101627561674,1.5141831744284728e-16,4,4.1556083227885674e-16,True,38693.23505155933,2
235,design_000235,nominal,156,39.0,True,tesseract_cpp_soft_uncertainty_penalized,0.0003670604810020237,2.0439714383761506e-10,0.0011552149862305704,1.165881299549901,0.04189870041934008,-1807.9629113518374,0.02494180492432358,0.09349922027200999,3.7486950345292898,True,8.501792053414949,2.286407150518279e-16,4,7.973923598298135e-16,True,35127.97317137779,2
235,design_000235,nominal,157,39.25,True,tesseract_cpp_soft_uncertainty_penalized,0.00036871504391300814,1.5226495625046493e-10,0.001146604583549887,1.1581258174478393,0.041818638427503,-1785.2161127512593,0.02499439405185741,0.0930336186671686,3.722179400474603,True,7.8977408391460875,9.087957899052888e-17,4,8.196992139916782e-16,True,30988.724599084515,2
235,design_000235,nominal,158,39.5,True,tesseract_cpp_soft_uncertainty_penalized,0.00037045052128469415,1.1322056154485506e-10,0.0011383394130099651,1.1525871445154214,0.04178421343626218,-1762.7013946556153,0.02503274361765631,0.09260282924862609,3.6992680731692014,True,7.134598079015964,1.8436309567436629e-16,4,8.914575428442922e-16,True,26775.467566492953,2
235,design_000235,nominal,159,39.75,True,tesseract_cpp_soft_uncertainty_penalized,0.000372195449883175,8.333516006943029e-11,0.0011306212600201097,1.1492965757833422,0.04179937483449801,-1740.4142861205971,0.025052394967265915,0.09220932674986493,3.6806591493686707,True,6.213107571921959,1.6754547204779237e-16,4,2.897408921041409e-16,True,23082.243026031876,2
235,design_000235,nominal,160,40.0,True,tesseract_cpp_soft_uncertainty_penalized,0.0003738894683563184,6.070109612322872e-11,0.0011235824086636406,1.1481489215623177,0.041865216269259535,-1718.3503104863867,0.025049444294582692,0.09185839816351307,3.667083272716704,True,5.15585100198089,1.7236523998642323e-16,4,6.63970312022844e-16,True,20799.37448290109,2
235,design_000235,nominal,161,40.25,True,tesseract_cpp_soft_uncertainty_penalized,0.00037558860975255834,4.607320598786999e-11,0.0011172629179111242,1.149004314648863,0.04199246539661363,-1696.497471650528,0.025020614377793553,0.091563801046654,3.6595344808127197,True,4.0721625766850185,4.981798062770365e-17,4,2.902421682815536e-16,True,21158.20351282552,2
235,design_000235,nominal,162,40.5,True,tesseract_cpp_soft_uncertainty_penalized,0.0003770738647043055,2.7532996355126672e-11,0.0011116107114611524,1.1514035081513045,0.042153310008411375,-1674.866082819017,0.024965457321463165,0.09132146787536291,3.6579128793628195,True,3.2672460000524026,1.6696834800855e-16,4,5.000863643603372e-16,True,25437.944874370907,2
235,design_000235,nominal,163,40.75,True,tesseract_cpp_soft_uncertainty_penalized,0.0003784606391622356,1.55296827361116e-11,0.001106513780240986,1.1551120436169482,0.042356601952587065,-1653.4443738629095,0.024884863225940034,0.09114519363795887,3.662676093913545,True,3.2101677658712946,1.9862377938360504e-16,4,2.5230912495859246e-16,True,34256.93836741787,2
235,design_000235,nominal,164,41.0,True,tesseract_cpp_soft_uncertainty_penalized,0.0003797928618026303,1.4190191112133491e-11,0.0011018551226924533,1.1598090564630055,0.04259735398404153,-1632.2278637747065,0.024783300162725046,0.09103933866847974,3.6734146812863164,True,3.9202224257582876,1.173201861172548e-16,4,3.6474701337923237e-16,True,46958.84096627166,2
235,design_000235,nominal,165,41.25,True,tesseract_cpp_soft_uncertainty_penalized,0.00038111829460218857,5.981033481257347e-11,0.0010975630862839643,1.1651211222140925,0.042864538618390166,-1611.2120771548741,0.02466860879571705,0.09100231530920598,3.6889926003855456,True,4.90767180837612,6.096318580929253e-18,4,1.6000364313248604e-16,True,61515.98357248371,2
