seed,method,resample,sampling_seed,sampled_minus_total_variation,sampled_plus_total_variation,correction_energy,ess_penalty_unscaled,ess_penalty_scaled,total_objective,minimum_ess,median_ess,projection_distortion,maximum_moment_error,plan_level_correction_energy,plan_level_minimum_ess,plan_level_median_ess,plan_level_projection_distortion,plan_level_maximum_moment_error
401,fiber_aware,12,40110012,0.07398515962817334,0.07744496334985983,0.2419316325917889,0.0009359200519503785,0.014038800779255678,0.2559704333710446,0.08404732397403987,0.1915796192426547,0.6533502904166404,1.3597399555105182e-16,0.24648512177371001,0.0599028292379622,0.1580798981602183,0.5812252435715723,1.3597399555105182e-16
401,fiber_aware,13,40110013,0.06292045544519663,0.10392016822135641,0.36964029271065163,0.00041879368380306066,0.00628190525704591,0.37592219796769755,0.12955517333535047,0.19378626222422055,0.6097820258098394,0.0012004108723280072,0.24648512177371001,0.0599028292379622,0.1580798981602183,0.5812252435715723,1.3597399555105182e-16
401,fiber_aware,14,40110014,0.07592579219275612,0.06872639955975623,0.331431215370228,0.00030696783741408773,0.004604517561211316,0.33603573293143935,0.11644647537476283,0.19676410480215478,0.6273825273687891,1.3597399555105182e-16,0.24648512177371001,0.0599028292379622,0.1580798981602183,0.5812252435715723,1.3597399555105182e-16
401,fiber_aware,15,40110015,0.07875860250777547,0.07911693276317276,0.28168910041878314,0.0012703786194500873,0.01905567929175131,0.3007447797105345,0.08260104756473503,0.21068816120631764,0.6289374017566226,1.5700924586837752e-16,0.24648512177371001,0.0599028292379622,0.1580798981602183,0.5812252435715723,1.3597399555105182e-16
401,fiber_aware,16,40110016,0.0901514033563393,0.08491843819692813,0.32956645188172107,0.0008652998527799375,0.012979497791699064,0.3425459496734201,0.0733181025114926,0.2330988618859174,0.6047037075959636,1.6653345369377348e-16,0.24648512177371001,0.0599028292379622,0.1580798981602183,0.5812252435715723,1.3597399555105182e-16
401,fiber_aware,17,40110017,0.08211829866972065,0.07888071535282534,0.5628285700490092,0.002139324067942401,0.032089861019136016,0.5949184310681452,0.05193073278227475,0.19452060983697592,0.633912523916919,0.0005006275962931827,0.24648512177371001,0.0599028292379622,0.1580798981602183,0.5812252435715723,1.3597399555105182e-16
401,fiber_aware,18,40110018,0.06578557790202633,0.08274813424935909,0.4116679995565539,0.0006996171101603877,0.010494256652405816,0.42216225620895975,0.11928860462826457,0.17209201975846516,0.6352343712908656,0.001318750631340962,0.24648512177371001,0.0599028292379622,0.1580798981602183,0.5812252435715723,1.3597399555105182e-16
401,fiber_aware,19,40110019,0.0651649981570909,0.08130038032406643,0.25548228113497806,0.00022377156046516402,0.0033565734069774603,0.25883885454195554,0.1259431916406742,0.1930977509728869,0.5929234151858191,2.0770370905276122e-16,0.24648512177371001,0.0599028292379622,0.1580798981602183,0.5812252435715723,1.3597399555105182e-16
402,geometric_sinkhorn,0,40200000,0.07575158947331918,0.07929467974241428,0.15917495138041218,0.0,0.0,0.15917495138041218,0.21089524188414654,0.5136739735732812,0.27919951941595383,7.850462293418876e-17,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
402,geometric_sinkhorn,1,40200001,0.07091076601630987,0.07386372356096872,0.10223331069520517,0.0,0.0,0.10223331069520517,0.28109144265556696,0.5286605993740334,0.2717870821551945,1.3597399555105182e-16,0.10197842150256049,0.2551327446932166,0.5022534808789221,0.27058973173991113,1.3597399555105182e-16
