objective,model_seed,evaluation_seed,strength,normalized_strength,tangent_local_mmd,tangent_rollout_mmd,mfsi_rollout_mmd,velocity_gap,angular_error,min_ess,mean_ess,max_moment_error,mean_projection_distortion,mean_lambda_norm
info,20260814,20300818,0.1341618964061991,0.2611360667160319,0.06582154299138052,0.1440487967861648,0.0932651928687812,1.0256805518798673,0.08218575120520935,0.6830697632209246,0.8645007442780652,0.0016791256295095307,0.07183315194719934,0.3518320203496167
info,20260814,20300819,0.1341618964061991,0.2611360667160319,0.0529098087193813,0.12572650177877656,0.06731710348156655,1.1403903522034313,0.09347911522198864,0.6652914149166758,0.855046231420739,0.0016791256295110202,0.07678943188527101,0.3678218065817515
info,20260815,20300810,0.20570793251230957,0.40064012776542346,0.06370258412351791,0.0978334853538888,0.06584546149887222,0.7205091727512671,0.04191030330509363,0.48885012163494374,0.7744690824630195,0.001535294086808503,0.11861368640422469,0.44462858805056077
info,20260815,20300811,0.20570793251230957,0.40064012776542346,0.07827617145429631,0.10796383280547923,0.07700681233848782,0.7231733967063944,0.04683041358522009,0.49442431546018245,0.7716149770072468,0.0015357590710361906,0.12337260508397593,0.4640443179667333
info,20260815,20300812,0.20570793251230957,0.40064012776542346,0.06664864278363042,0.12413749323369823,0.08217504593435036,0.7321497591735667,0.06455188126416633,0.49480738096073323,0.7732546409003307,0.0015353600124907237,0.1180576485768015,0.44195065557806545
info,20260815,20300813,0.20570793251230957,0.40064012776542346,0.06176654740353106,0.11764101739234263,0.09876672879756083,0.7249306658441219,0.05231131041108527,0.47262015069260027,0.7689675158884199,0.0015356698426040026,0.12130029764483519,0.4479078043819448
info,20260815,20300814,0.20570793251230957,0.40064012776542346,0.05440994079699595,0.11146266201718118,0.06738434365008779,0.7173701372719907,0.04024969364393869,0.5396863768043979,0.780170803034191,0.0015356916096053823,0.11658989582790462,0.4564218296614987
info,20260815,20300815,0.20570793251230957,0.40064012776542346,0.06839074287018289,0.10763181095924296,0.06913777499873895,0.715681073521255,0.05432454227943767,0.5272231960676879,0.7856005235154191,0.0015355386179784155,0.11310571165176034,0.4383910104925814
info,20260815,20300816,0.20570793251230957,0.40064012776542346,0.06919351089009443,0.09112702541656571,0.07157273244065644,0.7248277199578397,0.03861026993528033,0.49348538821804566,0.7697036662865943,0.0015355511034775293,0.12435455974885903,0.45607182743399244
info,20260815,20300817,0.20570793251230957,0.40064012776542346,0.05224617796322157,0.07294266315194109,0.06195720306524575,0.7205448806196787,0.04915893027176487,0.4801113265774768,0.7776521445941155,0.0015354698617720732,0.12073166675617605,0.45082301103670613
info,20260815,20300818,0.20570793251230957,0.40064012776542346,0.06786593753976093,0.091342161772058,0.08441028210731982,0.719452784861201,0.06395916925724048,0.5162860138871872,0.7837263936527561,0.001535516926837524,0.11365813054510739,0.4339875497931113
info,20260815,20300819,0.20570793251230957,0.40064012776542346,0.06299836145137362,0.1029769471259281,0.0717447551844804,0.7228629923720392,0.04179807862870632,0.48051736850356114,0.7663324691987731,0.0015354463140755882,0.12251775071101392,0.45031628584143224
info,20260816,20300810,0.2680459737601353,0.5222661257036196,0.06326101082604371,0.11177989977555151,0.08311131931381327,0.2529391131089937,0.06634365577676227,0.41124053270136385,0.7353992070766557,0.002007359576402381,0.14234760822284534,0.44965513210215907
info,20260816,20300811,0.2680459737601353,0.5222661257036196,0.07222536202017801,0.09742769965147284,0.08022019564003358,0.2545161468975604,0.034537523706759554,0.41281199609473657,0.7258519711618329,0.002007359576403342,0.14108042594094386,0.4516789908965583
info,20260816,20300812,0.2680459737601353,0.5222661257036196,0.08277291375695711,0.11424447272082888,0.09174379236944491,0.25650734106500067,0.08412102045183484,0.4456802889883503,0.7306640461457832,0.0020073595764032353,0.14343337080265273,0.45074599956380784
info,20260816,20300813,0.2680459737601353,0.5222661257036196,0.07194818841236411,0.09139795818962461,0.07751473999009666,0.25526388913372156,0.047858909080109056,0.39935044887043986,0.7276785077174682,0.002007359576401902,0.13993187354354608,0.43990334120493796
info,20260816,20300814,0.2680459737601353,0.5222661257036196,0.06632136591765508,0.11262184207558364,0.10255545204891636,0.2525759280593461,0.05881475130830607,0.4216453686373658,0.726756701788224,0.0020073595764023983,0.14152385051543026,0.4592918510509353
info,20260816,20300815,0.2680459737601353,0.5222661257036196,0.0710102483977337,0.09431027917568639,0.07475159983603052,0.2548750930732763,0.06936030364781505,0.45262780478725234,0.7423305770277172,0.0020073595764004597,0.1340327508976167,0.429567448626758
info,20260816,20300816,0.2680459737601353,0.5222661257036196,0.0660713326496673,0.09270103215663493,0.07183555957792004,0.2507197653140797,0.07293701592339025,0.4127329057590144,0.7306666703984867,0.0020073595764025115,0.1492301609377525,0.46888235687415475
info,20260816,20300817,0.2680459737601353,0.5222661257036196,0.05187558815255155,0.10032194263647054,0.077511274757041,0.2555422953131581,0.06319259419528639,0.400711137413871,0.7182637376895697,0.0020073595764012555,0.15140260161452052,0.46561553424354063
info,20260816,20300818,0.2680459737601353,0.5222661257036196,0.07304594605089716,0.09911323561862113,0.08032325464448815,0.25614311483423047,0.04892547478280288,0.44707472082956906,0.7401827989427087,0.0020073595764023592,0.13387659537239371,0.43151721167701956
info,20260816,20300819,0.2680459737601353,0.5222661257036196,0.06240734114869827,0.10410877329007401,0.08655546807506993,0.25496261385217944,0.0794444203757077,0.41692962564960995,0.7244303158805867,0.002007359576404164,0.14483337607087016,0.45254303040351473
info,20260817,20300810,0.5010973162191472,0.9712921111198901,0.0810292283617931,0.0991121268347816,0.08456165971889928,0.3402259266293127,0.05680624178893012,0.26673728050122214,0.6355081319333793,0.0014665911877542598,0.25322777857411916,0.5940186604005625
info,20260817,20300811,0.5010973162191472,0.9712921111198901,0.0863183514756647,0.08184821641653257,0.07992579805586839,0.3447728083800056,0.06629103057815122,0.27818191760382477,0.6361396835885433,0.0014665911877545003,0.24526496196448128,0.5791411598621633
info,20260817,20300812,0.5010973162191472,0.9712921111198901,0.09764654336767647,0.09593047371178719,0.08942609338054912,0.33798690754164895,0.09048168513727979,0.2501470781859758,0.6290716025360503,0.001466591187754547,0.24904048411650334,0.5899540658491552
