objective,train_geometry,eval_geometry,model_seed,evaluation_seed,strength,normalized_strength,tangent_local_mmd,tangent_rollout_mmd,mfsi_rollout_mmd,velocity_gap,angular_error,min_ess,mean_ess,max_moment_error,mean_projection_distortion,mean_lambda_norm
train_smoothstep_eval_smoothstep,smoothstep,smoothstep,20260812,20300815,0.03837001829268254,0.11210222470075577,0.06179030142728162,0.0643404996436741,0.052548660947590344,0.19451677270398848,0.03762134744916972,0.8132554227917023,0.945374314613449,0.0014563404179393016,0.025755905235248226,0.22049758691433965
train_smoothstep_eval_smoothstep,smoothstep,smoothstep,20260812,20300816,0.03837001829268254,0.11210222470075577,0.058826546457943725,0.06415943518676125,0.057831019460678625,0.1974922150653296,0.05382908270357115,0.8158266861381153,0.9463207900884683,0.0014563404179398502,0.025295243707625942,0.21466899817157156
train_smoothstep_eval_smoothstep,smoothstep,smoothstep,20260812,20300817,0.03837001829268254,0.11210222470075577,0.04623206787417063,0.06058511975333234,0.05402817613676745,0.20063926361242113,0.03666117924274807,0.8097372398474686,0.9489914084596933,0.0014563404179390033,0.023964975790662108,0.20678444248322067
train_smoothstep_eval_smoothstep,smoothstep,smoothstep,20260812,20300818,0.03837001829268254,0.11210222470075577,0.06252549246064842,0.08222242608790849,0.07543010788087547,0.1996667824737717,0.05804526096092443,0.8275634605393771,0.9501075383101698,0.00145634041794,0.023191385890210504,0.20318452942605333
train_smoothstep_eval_smoothstep,smoothstep,smoothstep,20260812,20300819,0.03837001829268254,0.11210222470075577,0.045949256587081135,0.0677152550789044,0.058458896308909915,0.19694497222325674,0.04090875296899143,0.8200333906760975,0.947215737261191,0.0014563404179399862,0.024717313875531603,0.21138368993213602
train_smoothstep_eval_cosine,smoothstep,cosine,20260812,20300810,0.03676322356031217,0.11567965302039103,0.056833407164073826,0.05563708841570456,0.06040519892191434,0.225516063714599,0.056568894345257796,0.8239636090117778,0.9511112792321617,0.001456340417939244,0.02308815728617516,0.2044986615988918
train_smoothstep_eval_cosine,smoothstep,cosine,20260812,20300811,0.03676322356031217,0.11567965302039103,0.060264597927032225,0.07609461249683401,0.060098328153794955,0.23994812669511664,0.0630873147301416,0.8025990567288942,0.9475717824564036,0.0014563404179394595,0.024275420793393787,0.20823676129148755
train_smoothstep_eval_cosine,smoothstep,cosine,20260812,20300812,0.03676322356031217,0.11567965302039103,0.0560644871902478,0.07029794030884184,0.05775055826662432,0.23108642657634945,0.02954131618288194,0.8124788377361878,0.9472265626511414,0.0014563404179390841,0.024717613523224508,0.2117302091691553
train_smoothstep_eval_cosine,smoothstep,cosine,20260812,20300813,0.03676322356031217,0.11567965302039103,0.05273709334514519,0.09178007917594207,0.07065811614647496,0.22691281768607618,0.052848787510965466,0.8137904901018508,0.94762402155473,0.0014563404179390484,0.024408196001716294,0.21176881013756196
train_smoothstep_eval_cosine,smoothstep,cosine,20260812,20300814,0.03676322356031217,0.11567965302039103,0.04786803334796265,0.06442621446169443,0.059471160680827674,0.2277842683180334,0.04441044134386133,0.8247475982265914,0.9517845687534748,0.0014563404179397965,0.02272255580015705,0.21395693966948048
train_smoothstep_eval_cosine,smoothstep,cosine,20260812,20300815,0.03676322356031217,0.11567965302039103,0.0616696865903059,0.06357120391540745,0.05234688270434568,0.22376917018151615,0.03807309158729163,0.8132554227917022,0.9473023449671778,0.0014563404179393016,0.024852847536112638,0.21418067984645744
train_smoothstep_eval_cosine,smoothstep,cosine,20260812,20300816,0.03676322356031217,0.11567965302039103,0.05879792222682799,0.06352822753131211,0.057535549624411216,0.22769865763069094,0.05308973564768236,0.8158266861381149,0.9482597552407548,0.0014563404179398502,0.02437657448045578,0.20824997096059347
train_smoothstep_eval_cosine,smoothstep,cosine,20260812,20300817,0.03676322356031217,0.11567965302039103,0.046069798133017995,0.06043696742436233,0.05329716043735494,0.23132536874581,0.03544674707213224,0.8097372398474684,0.9506378542679361,0.0014563404179390033,0.023189991398040503,0.2006499512177944
train_smoothstep_eval_cosine,smoothstep,cosine,20260812,20300818,0.03676322356031217,0.11567965302039103,0.06247730370326231,0.08139661216886886,0.07459172652391378,0.23054271038234214,0.054789722588915186,0.8275634605393769,0.9519620697591836,0.00145634041794,0.022328908614192563,0.1968639550942898
train_smoothstep_eval_cosine,smoothstep,cosine,20260812,20300819,0.03676322356031217,0.11567965302039103,0.04585233299406018,0.0668890516365628,0.05775385842173936,0.22587777537059717,0.04079745611217093,0.8200333906760974,0.9492002143083443,0.0014563404179399862,0.023786296191923025,0.2048494365936901
train_cosine_eval_default,cosine,default,20260812,20300810,0.06972794866645321,0.13612934918905237,0.0574363592090322,0.0599050684654057,0.04885054775094189,0.258914511484959,0.06558462665590524,0.7676958670794143,0.9060106299885262,0.001534564983733119,0.044405711901336443,0.3008810095445904
train_cosine_eval_default,cosine,default,20260812,20300811,0.06972794866645321,0.13612934918905237,0.06677454952612513,0.08355686605971828,0.07288710702226626,0.2613379497198433,0.07737506495990225,0.7444172679192294,0.9003275119370444,0.001534564983733359,0.0468356871326991,0.3126554478585736
train_cosine_eval_default,cosine,default,20260812,20300812,0.06972794866645321,0.13612934918905237,0.057659635746468346,0.08080843236278244,0.07195451004655233,0.25136589490578054,0.042500537401354545,0.7572611235248086,0.8983287093632478,0.0015345649837329675,0.04803683525588775,0.3142206639329501
train_cosine_eval_default,cosine,default,20260812,20300813,0.06972794866645321,0.13612934918905237,0.055613807079549604,0.10493692425523769,0.09250393354910315,0.24995853089608527,0.0717037089668792,0.7578713680204923,0.9005716276784316,0.0015345649837328595,0.04703272966771902,0.3110356600588342
train_cosine_eval_default,cosine,default,20260812,20300814,0.06972794866645321,0.13612934918905237,0.05016353314843454,0.07375729037195665,0.07412927021710426,0.2560959870272528,0.05505371841268838,0.7742289584674639,0.9053422920222574,0.0015345649837337169,0.04506502908418523,0.3198649181862519
train_cosine_eval_default,cosine,default,20260812,20300815,0.06972794866645321,0.13612934918905237,0.06389356640729144,0.07287921767278455,0.06597471906441169,0.26496785897217806,0.04068091571157329,0.7616230347982417,0.9012001129539536,0.0015345649837330924,0.04694387233163452,0.3129779542412526
train_cosine_eval_default,cosine,default,20260812,20300816,0.06972794866645321,0.13612934918905237,0.06048227079449346,0.06960494413438256,0.06352994068265239,0.25344589556371794,0.060176077904615786,0.7582329062256007,0.8994331533604614,0.0015345649837337366,0.04792864538829384,0.3112242154515724
train_cosine_eval_default,cosine,default,20260812,20300817,0.06972794866645321,0.13612934918905237,0.04903788624867641,0.0629970238904664,0.06079980008053315,0.25961691729669856,0.053750814605472354,0.7481827816614455,0.9050328870843354,0.0015345649837327884,0.044989379895104015,0.30275199659038826
train_cosine_eval_default,cosine,default,20260812,20300818,0.06972794866645321,0.13612934918905237,0.06352467594391056,0.08963230197302102,0.08542281829802234,0.2548509646120691,0.06835826034907302,0.775444421774781,0.9054515385666327,0.0015345649837339448,0.04392378944592819,0.29469158441539184
train_cosine_eval_default,cosine,default,20260812,20300819,0.06972794866645321,0.13612934918905237,0.05042824340221262,0.07638946760643471,0.06806488343864546,0.2543503866434981,0.05086174780433226,0.764573474254695,0.8999443988056657,0.0015345649837340176,0.04713149264298215,0.30781005184439725
train_cosine_eval_smoothstep,cosine,smoothstep,20260812,20300810,0.05133628563132872,0.14740498850353076,0.056803588302390365,0.05957658745693612,0.058159935430098925,0.20978248549835854,0.052571274816915835,0.7676958670794143,0.9321250817246309,0.001534564983733119,0.0324803199492033,0.24318439121514487
train_cosine_eval_smoothstep,cosine,smoothstep,20260812,20300811,0.05133628563132872,0.14740498850353076,0.06268093093195766,0.0794782672659381,0.06068688496976974,0.21959407326335317,0.059293152794918945,0.7444172679192294,0.9282139318118631,0.001534564983733359,0.03359326704207964,0.2465991117694036
train_cosine_eval_smoothstep,cosine,smoothstep,20260812,20300812,0.05133628563132872,0.14740498850353076,0.05624584745928604,0.07356616310553053,0.05707687667356457,0.21310726013619807,0.02802764723001873,0.7572611235248086,0.9280004060568506,0.0015345649837329675,0.03415318055727493,0.24907658153477003
train_cosine_eval_smoothstep,cosine,smoothstep,20260812,20300813,0.05133628563132872,0.14740498850353076,0.05461086460451425,0.09619868579872555,0.07286807573588115,0.20852414389458448,0.050477192072945855,0.7578713680204923,0.9285020897347884,0.0015345649837328595,0.033801742055268216,0.2483929699682254
train_cosine_eval_smoothstep,cosine,smoothstep,20260812,20300814,0.05133628563132872,0.14740498850353076,0.04768489732634432,0.06634492850843336,0.060330326378586596,0.2095953692444319,0.042972662542592084,0.7742289584674639,0.9337981384686269,0.0015345649837337169,0.031677167577315965,0.25269402367725746
train_cosine_eval_smoothstep,cosine,smoothstep,20260812,20300815,0.05133628563132872,0.14740498850353076,0.06296582233480776,0.06719168750312281,0.052880899746442854,0.20776695241072823,0.03904684648366024,0.7616230347982417,0.9294712881163688,0.0015345649837330924,0.03380552185557295,0.2505032787331116
train_cosine_eval_smoothstep,cosine,smoothstep,20260812,20300816,0.05133628563132872,0.14740498850353076,0.059478311916479995,0.06447898318233088,0.05777646993234648,0.21024353048308225,0.04965522239619689,0.7582329062256007,0.9287800274126603,0.0015345649837337366,0.034048742124664445,0.24576850288173815
train_cosine_eval_smoothstep,cosine,smoothstep,20260812,20300817,0.05133628563132872,0.14740498850353076,0.045899393794066455,0.058884898024046804,0.05329068809770407,0.21396052926957465,0.03470597029860347,0.7481827816614455,0.9313552606433338,0.0015345649837327884,0.032827750598245796,0.24041363420168316
train_cosine_eval_smoothstep,cosine,smoothstep,20260812,20300818,0.05133628563132872,0.14740498850353076,0.06207862543879197,0.08092652667122291,0.0737830112977761,0.21239808390115883,0.05347658956135176,0.775444421774781,0.9339711615205564,0.0015345649837339448,0.03100304352931545,0.23254615735375023
train_cosine_eval_smoothstep,cosine,smoothstep,20260812,20300819,0.05133628563132872,0.14740498850353076,0.04703269319816891,0.06890424434310725,0.05861951449916487,0.2103124866541941,0.03763253018758747,0.764573474254695,0.9298883825309361,0.0015345649837340176,0.03327933793081504,0.2432310061280277
train_cosine_eval_cosine,cosine,cosine,20260812,20300810,0.04932866797014643,0.15019026680965974,0.05685284849882842,0.05972274307573062,0.05890703201178602,0.23526759554419155,0.05089776607932985,0.7676958670794143,0.934526969926656,0.001534564983733119,0.03135675295076129,0.23619948647487168
train_cosine_eval_cosine,cosine,cosine,20260812,20300811,0.04932866797014643,0.15019026680965974,0.06232552419458274,0.07875157269512464,0.06047927173093099,0.24806310319965946,0.057778228578240824,0.7444172679192294,0.930679924819249,0.001534564983733359,0.032414353744916184,0.2390550508849016
train_cosine_eval_cosine,cosine,cosine,20260812,20300812,0.04932866797014643,0.15019026680965974,0.05613369425268372,0.07271160909446277,0.05653045486259122,0.2392687212792604,0.027633361969588047,0.7572611235248086,0.9306718002099696,0.0015345649837329675,0.03289218540130027,0.2415756946309096
train_cosine_eval_cosine,cosine,cosine,20260812,20300813,0.04932866797014643,0.15019026680965974,0.05450285207096388,0.09515202541396804,0.07193779692509618,0.23434159271359428,0.04825101553125769,0.7578713680204922,0.9310660518824181,0.0015345649837328595,0.03258302804514363,0.24112278458669872
train_cosine_eval_cosine,cosine,cosine,20260812,20300814,0.04932866797014643,0.15019026680965974,0.04748129841399902,0.06531659510494608,0.059553632467047445,0.23570809169956816,0.04228843486141152,0.7742289584674638,0.9362914184795954,0.0015345649837337169,0.030493178862274567,0.24501825820727183
train_cosine_eval_cosine,cosine,cosine,20260812,20300815,0.04932866797014643,0.15019026680965974,0.06278599438677987,0.06635832868603886,0.05253822219845028,0.2330364280767339,0.03949313447741381,0.7616230347982417,0.9320468574138066,0.0015345649837330924,0.032597358156551716,0.2432487441366133
train_cosine_eval_cosine,cosine,cosine,20260812,20300816,0.04932866797014643,0.15019026680965974,0.05945520439397692,0.06381884085661634,0.05774061824069582,0.23648840541007068,0.04835796735322295,0.7582329062256005,0.9314196474949398,0.0015345649837337366,0.03280067740443394,0.23834938551883647
train_cosine_eval_cosine,cosine,cosine,20260812,20300817,0.04932866797014643,0.15019026680965974,0.045700604629767584,0.058719979933385257,0.053444317753620206,0.24051600952088292,0.034682789514587024,0.7481827816614451,0.9336489534865138,0.0015345649837327884,0.031749323586660064,0.233235097676028
train_cosine_eval_cosine,cosine,cosine,20260812,20300818,0.04932866797014643,0.15019026680965974,0.06198401348760214,0.08011116427327399,0.07344901850174608,0.239208487255332,0.05151884186276611,0.7754444217747809,0.9364966956619449,0.0015345649837339448,0.029835230674717706,0.2253051231396883
train_cosine_eval_cosine,cosine,cosine,20260812,20300819,0.04932866797014643,0.15019026680965974,0.046898678205901816,0.06802152939017436,0.0582407347515494,0.2355300012600225,0.037164186994662,0.7645734742546952,0.9325821871248371,0.0015345649837340176,0.03202219280542933,0.23577222243927828
train_default_eval_default,default,default,20260813,20300810,0.04860015617146204,0.09459920635956111,0.058454289463003455,0.09613349508102932,0.0961375886800326,0.23472326792089726,0.027071083774315097,0.8365434331891866,0.934565424970919,0.001641605119164653,0.03388278753692907,0.28719668200568177
train_default_eval_default,default,default,20260813,20300811,0.04860015617146204,0.09459920635956111,0.05993384334374947,0.08856251055277818,0.08865608660756828,0.23237796780275652,0.05195385054687338,0.851410537147691,0.936162793205369,0.0016416051191647332,0.03290694336019993,0.28675754680721005
train_default_eval_default,default,default,20260813,20300812,0.04860015617146204,0.09459920635956111,0.05840003379554163,0.09137282213753754,0.09148736451896711,0.23367951611004967,0.04829010858183442,0.8523653105312412,0.9362843549583003,0.0016416051191647009,0.03291986940926697,0.27720160009605005
train_default_eval_default,default,default,20260813,20300813,0.04860015617146204,0.09459920635956111,0.0550229675863481,0.06639960014738944,0.06681796917170438,0.22733659032930573,0.03264760713063833,0.8243199624020718,0.9333723592593854,0.0016416051191645656,0.03466484025619074,0.28535514153104263
train_default_eval_default,default,default,20260813,20300814,0.04860015617146204,0.09459920635956111,0.05081334566439174,0.08332505151716592,0.08334280565551477,0.23179526377549464,0.01886690412734447,0.8555279377000782,0.9338577083347331,0.0016416051191647401,0.03484807519664814,0.29634318904587104
train_default_eval_default,default,default,20260813,20300815,0.04860015617146204,0.09459920635956111,0.05386698155518463,0.06934334804820846,0.06950885545557879,0.22656810227302937,0.032461202083849006,0.8333133132516796,0.934700412420257,0.0016416051191645944,0.034512358398450155,0.2836774390786113
train_default_eval_default,default,default,20260813,20300816,0.04860015617146204,0.09459920635956111,0.057537790022131996,0.08143857934030144,0.0814430028154577,0.2302980153210213,0.03285843976427593,0.818770454323551,0.9339710380191532,0.001641605119164739,0.034326871520144644,0.2902185326274188
train_default_eval_default,default,default,20260813,20300817,0.04860015617146204,0.09459920635956111,0.0481362021758272,0.10322977731539802,0.1032876990947628,0.23154765006592187,0.03974938166628963,0.8008072111242648,0.9266055539270444,0.0016416051191645194,0.03857552056421787,0.29806508041598506
train_default_eval_default,default,default,20260813,20300818,0.04860015617146204,0.09459920635956111,0.0652507248685994,0.11329723483832488,0.1134981582785654,0.23079610635248293,0.029322394589571893,0.8475513832458925,0.9380152478785764,0.0016416051191647449,0.03231792179385614,0.27589120216089674
train_default_eval_default,default,default,20260813,20300819,0.04860015617146204,0.09459920635956111,0.04841820951218813,0.0828122331724938,0.08285525760058282,0.2313549703793566,0.05380643799682658,0.8419261776109058,0.933990868204466,0.001641605119164894,0.03426703030173652,0.28750171979802136
train_default_eval_smoothstep,default,smoothstep,20260813,20300810,0.03399068230372508,0.09166907679440583,0.05782024549926036,0.0894879754003684,0.07828943035737904,0.4801823523629041,0.052773360578028096,0.836543433189187,0.952481385598729,0.001641605119164653,0.024419862693746602,0.22619031133633666
train_default_eval_smoothstep,default,smoothstep,20260813,20300811,0.03399068230372508,0.09166907679440583,0.05611141597705377,0.08154774332582926,0.05051998992790707,0.5049150064936996,0.03740552562820918,0.851410537147691,0.9549250188736153,0.0016416051191647332,0.023077596399926285,0.22349574834590213
train_default_eval_smoothstep,default,smoothstep,20260813,20300812,0.03399068230372508,0.09166907679440583,0.05758870743702218,0.08244518257160507,0.05917318369111605,0.500135846557535,0.07161703824821232,0.8523653105312414,0.9554763602061989,0.0016416051191647009,0.0229404807472412,0.21452962381499416
train_default_eval_smoothstep,default,smoothstep,20260813,20300813,0.03399068230372508,0.09166907679440583,0.05375741511586415,0.06069530542834551,0.06632620040484206,0.486148428732703,0.03573641672317547,0.8243199624020718,0.9509236558395028,0.0016416051191645656,0.025549858453995756,0.22554087373832207
train_default_eval_smoothstep,default,smoothstep,20260813,20300814,0.03399068230372508,0.09166907679440583,0.04974219295815473,0.07586782422498906,0.049807510723747554,0.4908041088490696,0.03549889705369899,0.8555279377000782,0.9534248806862167,0.0016416051191647401,0.024519041958020432,0.23325271419133325
train_default_eval_smoothstep,default,smoothstep,20260813,20300815,0.03399068230372508,0.09166907679440583,0.05435156826653952,0.06166703951072886,0.04691581716684496,0.4970242239430076,0.0471778479038811,0.8333133132516796,0.9526217892463315,0.0016416051191645944,0.02512600233678582,0.22214637469819115
train_default_eval_smoothstep,default,smoothstep,20260813,20300816,0.03399068230372508,0.09166907679440583,0.05509871860151258,0.07466712161674491,0.05581051405145088,0.5093040198914799,0.044404585162775144,0.8187704543235507,0.9518690991886432,0.001641605119164739,0.02513543469537316,0.22613714852227634
train_default_eval_smoothstep,default,smoothstep,20260813,20300817,0.03399068230372508,0.09166907679440583,0.046676492408779455,0.09405614247735745,0.06134047939150928,0.47575338117101906,0.05056766109367017,0.8008072111242648,0.9454544529609381,0.0016416051191645194,0.02863555476779851,0.23463161735267204
train_default_eval_smoothstep,default,smoothstep,20260813,20300818,0.03399068230372508,0.09166907679440583,0.06428719064236556,0.10463727996379713,0.06563418986641019,0.46512089144513336,0.04146842872879613,0.8475513832458924,0.9553776551633438,0.0016416051191647449,0.023178207012541075,0.21658850407971558
train_default_eval_smoothstep,default,smoothstep,20260813,20300819,0.03399068230372508,0.09166907679440583,0.04639738561205266,0.0752451711252655,0.05218658502169044,0.5004653111049917,0.054591128803045896,0.8419261776109056,0.953077631074796,0.001641605119164894,0.024378878710382957,0.22433946541236088
train_default_eval_cosine,default,cosine,20260813,20300810,0.03424172212937653,0.09857853315164428,0.05785615878207561,0.08869573822419745,0.07720498454176536,0.5495952572192206,0.05548497287115226,0.8365434331891867,0.9540666658344044,0.001641605119164653,0.023594465269416248,0.2197975768799955
train_default_eval_cosine,default,cosine,20260813,20300811,0.03424172212937653,0.09857853315164428,0.05579706219956759,0.08062070644334875,0.0505291592088869,0.5751798887516182,0.0356378768958453,0.8514105371476907,0.9565599787078589,0.0016416051191647332,0.02223057294048176,0.21699883227330394
train_default_eval_cosine,default,cosine,20260813,20300812,0.03424172212937653,0.09857853315164428,0.057533708753657084,0.0814219995202888,0.05927660024063827,0.5778054857386343,0.07311863626882707,0.8523653105312411,0.9571433412258866,0.0016416051191647009,0.022081658625521684,0.20804519867092508
train_default_eval_cosine,default,cosine,20260813,20300813,0.03424172212937653,0.09857853315164428,0.0537409723787997,0.06029180966751945,0.06617372751400857,0.5562562707644971,0.03573933366242118,0.8243199624020718,0.9524626304144421,0.0016416051191645656,0.02476006102786313,0.21929764070495103
train_default_eval_cosine,default,cosine,20260813,20300814,0.03424172212937653,0.09857853315164428,0.049681227396821806,0.07483059162485926,0.048587200385917795,0.5611917175356376,0.037826793649086914,0.8555279377000782,0.9551650700309855,0.0016416051191647401,0.02361050867174115,0.22671093329917102
train_default_eval_cosine,default,cosine,20260813,20300815,0.03424172212937653,0.09857853315164428,0.05435733680850623,0.06090047001098456,0.046126471898165274,0.5691196375686464,0.0466475093184864,0.8333133132516792,0.9541774959961064,0.0016416051191645944,0.02431776339340103,0.21575246644633267
train_default_eval_cosine,default,cosine,20260813,20300816,0.03424172212937653,0.09857853315164428,0.05490725686164037,0.0739081434375556,0.05412489104609536,0.5878930090681331,0.0437602257998127,0.8187704543235507,0.953356336860405,0.001641605119164739,0.024379901553378314,0.21959530472854275
train_default_eval_cosine,default,cosine,20260813,20300817,0.03424172212937653,0.09857853315164428,0.04660689827953483,0.09289553872389184,0.061458157483395504,0.5446254643826055,0.05173072876144128,0.8008072111242646,0.9470790489548548,0.0016416051191645194,0.027790220610724246,0.22814961700455222
train_default_eval_cosine,default,cosine,20260813,20300818,0.03424172212937653,0.09857853315164428,0.06425343556563876,0.10354658948654544,0.06696046168059523,0.5311622961638828,0.04178205312120617,0.8475513832458921,0.9569077383639251,0.0016416051191647449,0.02238219758875738,0.21039002031213433
train_default_eval_cosine,default,cosine,20260813,20300819,0.03424172212937653,0.09857853315164428,0.04636268366855698,0.074175153943134,0.050903345137841595,0.5754009263860422,0.057997561050574416,0.8419261776109058,0.9547445188336274,0.001641605119164894,0.023520952574995542,0.2177760260040765
train_smoothstep_eval_default,smoothstep,default,20260813,20300810,0.05791221137122536,0.11272305851324159,0.05929198706886766,0.09416528085541949,0.09414620119891552,0.2395848813863049,0.028813665253398447,0.7937311018851734,0.9180369760987647,0.0015555505325109032,0.041553487228066156,0.3167302227285421
train_smoothstep_eval_default,smoothstep,default,20260813,20300811,0.05791221137122536,0.11272305851324159,0.06273369870024266,0.08631355903800882,0.08641890601120598,0.23774929070006315,0.05438303255913548,0.8032862518215186,0.9185607431899273,0.0015555505325109177,0.04102493977549069,0.3181536461339324
train_smoothstep_eval_default,smoothstep,default,20260813,20300812,0.05791221137122536,0.11272305851324159,0.06005207467431433,0.0878924206526736,0.08800238562560248,0.2382122979354046,0.04698609409096982,0.8114719521279844,0.9191264790142201,0.001555550532510839,0.040927707416844164,0.30799787857880745
train_smoothstep_eval_default,smoothstep,default,20260813,20300813,0.05791221137122536,0.11272305851324159,0.05604923366217496,0.06426637493183766,0.0645557403569385,0.23283859895425896,0.03706345905613832,0.7811059750553879,0.9161362437006598,0.0015555505325108008,0.04278219763163053,0.315219612846845
train_smoothstep_eval_default,smoothstep,default,20260813,20300814,0.05791221137122536,0.11272305851324159,0.050671367792289895,0.07781345178177883,0.0778885466255395,0.2378032448718495,0.016527023626460958,0.8155631769877159,0.9174342505898894,0.0015555505325110842,0.04276504838199532,0.32807000195028296
train_smoothstep_eval_default,smoothstep,default,20260813,20300815,0.05791221137122536,0.11272305851324159,0.0556170010215111,0.06635974425826131,0.06650925161060617,0.2322874803957716,0.03145233235011949,0.7922142627783237,0.9175176059155483,0.0015555505325110242,0.04277266532543621,0.31542062302340124
train_smoothstep_eval_default,smoothstep,default,20260813,20300816,0.05791221137122536,0.11272305851324159,0.05837485088811471,0.07940932824765366,0.07943902985604191,0.23545841882604823,0.032638518479833185,0.7736500675627563,0.9163123102374857,0.0015555505325110606,0.042747163412356334,0.3220636365538276
train_smoothstep_eval_default,smoothstep,default,20260813,20300817,0.05791221137122536,0.11272305851324159,0.04806089458210205,0.09657657203427439,0.09663827902465134,0.23670932454794302,0.03836375166241008,0.7579811502468117,0.9109579993986685,0.0015555505325108021,0.04616117095445733,0.325318024349987
train_smoothstep_eval_default,smoothstep,default,20260813,20300818,0.05791221137122536,0.11272305851324159,0.06650359656702876,0.10902438849513696,0.10919013259270456,0.23655301243973845,0.03353727042645402,0.8067439272340451,0.9219858093101208,0.0015555505325111397,0.039915246297126714,0.30501565118103147
train_smoothstep_eval_default,smoothstep,default,20260813,20300819,0.05791221137122536,0.11272305851324159,0.0484213950654553,0.08155030840193471,0.08160180933220845,0.23682195494259717,0.04950990706212271,0.800526196909326,0.9164254086055751,0.001555550532511156,0.04251634046487372,0.3182158694862879
train_smoothstep_eval_smoothstep,smoothstep,smoothstep,20260813,20300810,0.04081091206222264,0.11130445579037199,0.058482124400359964,0.08791708065615217,0.07625644738619718,0.6013382690657527,0.048373546993758086,0.7937311018851734,0.9405809646577292,0.0015555505325109032,0.029892219354823717,0.2488947008071603
train_smoothstep_eval_smoothstep,smoothstep,smoothstep,20260813,20300811,0.04081091206222264,0.11130445579037199,0.058644335518267574,0.08018472595998315,0.05192071022492873,0.6526464683782863,0.044364413744442,0.8032862518215186,0.9423872660283019,0.0015555505325109177,0.02882221486216221,0.2468652300531919
train_smoothstep_eval_smoothstep,smoothstep,smoothstep,20260813,20300812,0.04081091206222264,0.11130445579037199,0.05902034131005106,0.0799942438603602,0.05833485813332231,0.6269645647100124,0.05892765638736194,0.8114719521279844,0.9436808800786659,0.001555550532510839,0.028529919202036992,0.238456436738301
train_smoothstep_eval_smoothstep,smoothstep,smoothstep,20260813,20300813,0.04081091206222264,0.11130445579037199,0.0545613748150691,0.05952209417800388,0.06502617838173956,0.6103291323956199,0.03176472260642459,0.7811059750553879,0.9387071917709943,0.0015555505325108008,0.03135582452546992,0.24855689651558013
train_smoothstep_eval_smoothstep,smoothstep,smoothstep,20260813,20300814,0.04081091206222264,0.11130445579037199,0.04984893659939996,0.07132069036749217,0.0503428643574326,0.6205750664844739,0.028252021103523595,0.8155631769877159,0.9422807070728515,0.0015555505325110842,0.02995114384121842,0.2571041850739875
train_smoothstep_eval_smoothstep,smoothstep,smoothstep,20260813,20300815,0.04081091206222264,0.11130445579037199,0.05566834260021544,0.05971918493943474,0.04456795743498959,0.626633140628317,0.043833234115389474,0.7922142627783237,0.940668376221938,0.0015555505325110242,0.030952131368416413,0.246602716266228
train_smoothstep_eval_smoothstep,smoothstep,smoothstep,20260813,20300816,0.04081091206222264,0.11130445579037199,0.056069187454934215,0.07324801944263383,0.055465298239556704,0.6424979366522328,0.03874480410086133,0.7736500675627563,0.939576159577516,0.0015555505325110606,0.031066924452562518,0.2502296895175816
train_smoothstep_eval_smoothstep,smoothstep,smoothstep,20260813,20300817,0.04081091206222264,0.11130445579037199,0.04639473015660066,0.08871232698997672,0.05927145957876131,0.5985081795291951,0.045982800477322096,0.7579811502468117,0.9344747912794066,0.0015555505325108021,0.03402876034636405,0.25449143481554537
train_smoothstep_eval_smoothstep,smoothstep,smoothstep,20260813,20300818,0.04081091206222264,0.11130445579037199,0.06511265777615334,0.10134063335370828,0.06626133207703735,0.5878758514482476,0.038572758080467354,0.8067439272340451,0.9441409193973765,0.0015555505325111397,0.02851510196459602,0.23858718193994694
train_smoothstep_eval_smoothstep,smoothstep,smoothstep,20260813,20300819,0.04081091206222264,0.11130445579037199,0.04614036841731752,0.07482437055330671,0.051988051194988644,0.630990523349111,0.051966560500249136,0.800526196909326,0.941107520626792,0.001555550532511156,0.030075438106741424,0.24778697854894607
train_smoothstep_eval_cosine,smoothstep,cosine,20260813,20300810,0.04089322496878677,0.11983042162658897,0.05852176679513142,0.08719912610539603,0.07551066321660248,0.6504252109899874,0.04832809292198816,0.7937311018851732,0.9425707766241462,0.0015555505325109032,0.028870032847841787,0.24163948194690818
train_smoothstep_eval_cosine,smoothstep,cosine,20260813,20300811,0.04089322496878677,0.11983042162658897,0.058281284148943506,0.07927268636779931,0.051643035960094986,0.7031054723024842,0.04256450835437502,0.8032862518215186,0.9444301947003787,0.0015555505325109177,0.027777087942539986,0.23942889978833418
train_smoothstep_eval_cosine,smoothstep,cosine,20260813,20300812,0.04089322496878677,0.11983042162658897,0.058943947125270894,0.07905907935409069,0.05830380427334889,0.6821819421557117,0.05857978870933656,0.8114719521279844,0.9457986131877052,0.001555550532510839,0.027461045062341864,0.23114024563092633
train_smoothstep_eval_cosine,smoothstep,cosine,20260813,20300813,0.04089322496878677,0.11983042162658897,0.05454644749806385,0.05918395553826755,0.06459369783985587,0.6575815224500567,0.03080764106583074,0.7811059750553881,0.9406790444160429,0.0015555505325108008,0.030361849190817393,0.24147454397330378
train_smoothstep_eval_cosine,smoothstep,cosine,20260813,20300814,0.04089322496878677,0.11983042162658897,0.049812795521450653,0.07036670488270762,0.05012527098174405,0.6700588308385029,0.030304239017386464,0.8155631769877159,0.9444570839048773,0.0015555505325110842,0.028830485596705712,0.249596652994473
