objective,matching_kind,model_seed,evaluation_seed,control_draw,candidate_index,strength,normalized_strength,tangent_local_mmd,tangent_rollout_mmd,mfsi_rollout_mmd,velocity_gap,angular_error,min_ess,mean_ess,max_moment_error,mean_projection_distortion,mean_lambda_norm
strength_matched_random,E1_strength_matched,20260812,20300815,3,19589,0.03885719489445742,0.0746006439174783,0.05110225685319738,0.05948242401805783,0.05515540129624511,0.15795691381944862,0.06212694268205964,0.8649376605367902,0.9457799956031143,0.001444726267668317,0.02553640018596835,0.24454175869610584
strength_matched_random,E1_strength_matched,20260812,20300816,3,19589,0.03885719489445742,0.0746006439174783,0.061013829437283104,0.06348686387314169,0.06195620192631381,0.15707028410765211,0.06589207270468674,0.8477686908571316,0.9397990670866365,0.0014447262676682085,0.027849206732659663,0.25353832051882697
strength_matched_random,E1_strength_matched,20260812,20300817,3,19589,0.03885719489445742,0.0746006439174783,0.05499706062141389,0.06391613107551876,0.05827970736530077,0.1626399406154156,0.058950635387265284,0.8525921940314575,0.9404818477738504,0.001444726267667762,0.027543206820116274,0.25049616408932057
strength_matched_random,E1_strength_matched,20260812,20300818,3,19589,0.03885719489445742,0.0746006439174783,0.060661484947743004,0.0689097099980276,0.081484916895919,0.15591522491940765,0.06024161834390396,0.8461244635761294,0.940197691018037,0.001444726267668497,0.027940944440826253,0.2555435641400118
strength_matched_random,E1_strength_matched,20260812,20300819,3,19589,0.03885719489445742,0.0746006439174783,0.05361000706133791,0.05804446821380979,0.06123917961376204,0.15887378880105762,0.07756169264547762,0.8315414420076221,0.9366714315030334,0.0014447262676683726,0.029293166713410902,0.2593433116675414
strength_matched_random,E1_strength_matched,20260812,20300810,4,19426,0.03869457466409876,0.07502246427958802,0.05814952630212971,0.08048354904028977,0.07766750737167462,0.3156313080558207,0.03684977916097439,0.8602274911397298,0.9460772354095376,0.0018016006817501867,0.026075468536622133,0.24205146795498994
strength_matched_random,E1_strength_matched,20260812,20300811,4,19426,0.03869457466409876,0.07502246427958802,0.05554019867835273,0.07443301228894644,0.06815678576576088,0.3407602271702454,0.05134442911673529,0.8903754087278913,0.9490383064564826,0.0018025956270581616,0.024447961601673347,0.23808652282360376
strength_matched_random,E1_strength_matched,20260812,20300812,4,19426,0.03869457466409876,0.07502246427958802,0.0629685449743801,0.08018696599047503,0.075284761591729,0.3493036065921361,0.06635984394638893,0.8635790290729463,0.94504654010092,0.0018018417541007022,0.02641165304143836,0.2419205680069608
strength_matched_random,E1_strength_matched,20260812,20300813,4,19426,0.03869457466409876,0.07502246427958802,0.053670323528423006,0.0693384812615625,0.06992536077897106,0.33800379452906676,0.03445381309889462,0.8496663881483368,0.9459135680737593,0.0018018703103713327,0.02599090908309723,0.2394836393380991
strength_matched_random,E1_strength_matched,20260812,20300814,4,19426,0.03869457466409876,0.07502246427958802,0.05147344317438813,0.07157833742494936,0.06858916191517925,0.33551379960170585,0.040754129855485904,0.8578488749919401,0.9426373701257965,0.001802061021284174,0.027741418883727054,0.25215450401036443
strength_matched_random,E1_strength_matched,20260812,20300815,4,19426,0.03869457466409876,0.07502246427958802,0.05242729151136805,0.061252505255983906,0.05267952732473987,0.3379587268516528,0.04657878651235583,0.8496427220700776,0.9426075060809112,0.0018016402445454483,0.02783921274884731,0.2423057516260946
strength_matched_random,E1_strength_matched,20260812,20300816,4,19426,0.03869457466409876,0.07502246427958802,0.058840963067064295,0.07345828950227594,0.06633149825372907,0.3326148601402198,0.044676686360540084,0.8519592982883432,0.9472422637784256,0.0018024062930383903,0.025532097229112184,0.23869103420186866
strength_matched_random,E1_strength_matched,20260812,20300817,4,19426,0.03869457466409876,0.07502246427958802,0.04974840903712919,0.10671349462985497,0.0964591525726415,0.3351493979957781,0.06553366130175194,0.8333513253526381,0.9344780031624452,0.0018014827857342549,0.031218737157927678,0.25999430040610033
strength_matched_random,E1_strength_matched,20260812,20300818,4,19426,0.03869457466409876,0.07502246427958802,0.06220088731504901,0.11427451014590856,0.10815345931147367,0.3215796862898346,0.03322875604233591,0.8734672284618307,0.9474924394747359,0.0018022245339979412,0.025416453060510748,0.2374172167052695
strength_matched_random,E1_strength_matched,20260812,20300819,4,19426,0.03869457466409876,0.07502246427958802,0.04840704022093482,0.08036347253494659,0.07222986335131104,0.32828456402193523,0.06298572556167661,0.8610467749597148,0.9469333900878916,0.0018018676374628104,0.025521494858324268,0.23852607233834572
joint_matched_random,E2_joint_matched,20260812,20300810,0,15800,0.03906860569569542,0.07654350109034952,0.05801691529185956,0.09304517795694221,0.10449870040321313,0.4373843946304129,0.05298392332747231,0.8449491621598235,0.9387849843750482,0.0015138401775140215,0.02838710240847962,0.2605248106163888
joint_matched_random,E2_joint_matched,20260812,20300811,0,15800,0.03906860569569542,0.07654350109034952,0.06388910751732192,0.07692008582848159,0.07835289208975758,0.44058123171461017,0.041779919308192505,0.8526988712758307,0.9389173440427199,0.0015138401775140462,0.028772720217146358,0.2666302337733394
joint_matched_random,E2_joint_matched,20260812,20300812,0,15800,0.03906860569569542,0.07654350109034952,0.054193045700560875,0.08194109032493992,0.08260953267613054,0.42284953217656673,0.06433792785629926,0.8616054071691328,0.9406431458952522,0.0015138401775136104,0.027482445684636887,0.2517973052454749
joint_matched_random,E2_joint_matched,20260812,20300813,0,15800,0.03906860569569542,0.07654350109034952,0.057489814300504545,0.06387903120679782,0.0668617853900686,0.4141520205374153,0.05327732537621697,0.8341409490315965,0.9368283704185183,0.0015138401775136754,0.029430290965321904,0.26092680244769634
joint_matched_random,E2_joint_matched,20260812,20300814,0,15800,0.03906860569569542,0.07654350109034952,0.05097143410821213,0.0719267816989463,0.07786339349144955,0.4368414917092846,0.04274058028342861,0.875342523022349,0.9410634691679285,0.0015138401775146725,0.02796283892402928,0.26198957654134003
joint_matched_random,E2_joint_matched,20260812,20300815,0,15800,0.03906860569569542,0.07654350109034952,0.055239493231084145,0.05888270013140448,0.06543865149668453,0.4588040350587497,0.04448063536200433,0.8511390823168377,0.9419516681865842,0.0015138401775142707,0.02759530776871381,0.2579429115576369
joint_matched_random,E2_joint_matched,20260812,20300816,0,15800,0.03906860569569542,0.07654350109034952,0.05978450496233915,0.07059266640498511,0.07865058625279231,0.42258081896561045,0.04522709343653125,0.8326134091227214,0.9377255586491862,0.001513840177514591,0.02926539734017336,0.26554061682948815
joint_matched_random,E2_joint_matched,20260812,20300817,0,15800,0.03906860569569542,0.07654350109034952,0.04836334192502617,0.08083145275708907,0.08652138596376459,0.4313715923569033,0.04439957245612263,0.8104659860977849,0.9336093482999097,0.0015138401775136728,0.031119743772834513,0.26669557042358755
joint_matched_random,E2_joint_matched,20260812,20300818,0,15800,0.03906860569569542,0.07654350109034952,0.06430665269667007,0.09293274910296889,0.09629215525033956,0.4428417941737117,0.04671442940780163,0.8558062319340194,0.9429890292960532,0.0015138401775149316,0.02661818159901578,0.2470144243086862
joint_matched_random,E2_joint_matched,20260812,20300819,0,15800,0.03906860569569542,0.07654350109034952,0.04853879984401273,0.06998090607597106,0.07554931923721153,0.43030081343017806,0.07260037697906707,0.8487410330153126,0.9368694208295978,0.0015138401775148338,0.02941518214725201,0.26691926428641605
joint_matched_random,E2_joint_matched,20260812,20300810,1,26757,0.03923557612960174,0.07710916599450203,0.057337321070769595,0.06496242582626825,0.05217360882097031,0.2717401259704725,0.03593404313373331,0.8577553748350843,0.9465722910840612,0.0011382823461776725,0.02604761379009824,0.23818300553668262
joint_matched_random,E2_joint_matched,20260812,20300811,1,26757,0.03923557612960174,0.07710916599450203,0.06103839765898112,0.07144350717652147,0.06681779855152349,0.2804782522501074,0.0482498891759958,0.8545401999550934,0.9448018199440756,0.0011382823461777024,0.02720323812099996,0.24460206478938815
joint_matched_random,E2_joint_matched,20260812,20300812,1,26757,0.03923557612960174,0.07710916599450203,0.056377140157286204,0.08066305712398009,0.07241987290531259,0.2724948051836173,0.03868385878122744,0.8499651257889632,0.9410561728656,0.001138282346177385,0.02863884082062696,0.24854828370585852
joint_matched_random,E2_joint_matched,20260812,20300813,1,26757,0.03923557612960174,0.07710916599450203,0.05542048917226841,0.11071122977745818,0.09691690172394847,0.2653347920199768,0.04275146812535491,0.8687635592616118,0.9453546211044918,0.0011382823461774621,0.026388503966221465,0.2418379581811672
joint_matched_random,E2_joint_matched,20260812,20300814,1,26757,0.03923557612960174,0.07710916599450203,0.05272749498173297,0.07684243606988791,0.0749500485032491,0.2740435124823297,0.02985829827669755,0.8738895697288005,0.9494666599730511,0.0011382823461782501,0.024482774014876408,0.242035796895485
joint_matched_random,E2_joint_matched,20260812,20300815,1,26757,0.03923557612960174,0.07710916599450203,0.05913556724030812,0.0740369349274838,0.06539256691606603,0.27752913506703053,0.043441036312575114,0.8752545728256925,0.9471261435761814,0.0011382823461780303,0.02527690850310253,0.23541386467672867
joint_matched_random,E2_joint_matched,20260812,20300816,1,26757,0.03923557612960174,0.07710916599450203,0.0601765117326901,0.06856494268237817,0.06172175227062814,0.27059171966446444,0.03642119749650962,0.8570619721602402,0.9393952150059672,0.0011382823461781773,0.029401469409404572,0.258790191140779
joint_matched_random,E2_joint_matched,20260812,20300817,1,26757,0.03923557612960174,0.07710916599450203,0.05060049082878756,0.06382284668970656,0.06623934019538871,0.27193458496603706,0.03758673990273655,0.8588866417632837,0.9471983428206311,0.0011382823461775354,0.02569524413416303,0.23477870308856863
joint_matched_random,E2_joint_matched,20260812,20300818,1,26757,0.03923557612960174,0.07710916599450203,0.0646361837677348,0.07647494880483433,0.08151595843853883,0.27280038076803276,0.04609919033787863,0.8694722094971603,0.9476706275952147,0.0011382823461784583,0.025058845598971376,0.22985982231738133
joint_matched_random,E2_joint_matched,20260812,20300819,1,26757,0.03923557612960174,0.07710916599450203,0.049633293873876355,0.06781686180171877,0.06169360359571413,0.2691241370688596,0.03966704105661664,0.8599010343155535,0.9438129905491446,0.0011382823461782547,0.02746312017318563,0.24276615149750985
joint_matched_random,E2_joint_matched,20260812,20300810,2,21903,0.03937838007603355,0.07565272895578673,0.057856729912222155,0.05349451480585915,0.06111926087533285,0.16065501801930604,0.034914124853698464,0.8851448942983934,0.9545257641742662,0.001587116897796457,0.02260839278433985,0.2150610647817411
joint_matched_random,E2_joint_matched,20260812,20300811,2,21903,0.03937838007603355,0.07565272895578673,0.05923391925170256,0.08813207738809105,0.06894610935507611,0.15838187255368202,0.07417651670099672,0.876000383211492,0.9524358392601059,0.0015871246965890988,0.023391920617079322,0.21897428157414872
joint_matched_random,E2_joint_matched,20260812,20300812,2,21903,0.03937838007603355,0.07565272895578673,0.06025993142177974,0.07963461877451013,0.06699512061940321,0.15808357898107434,0.037520927951315876,0.8801233583412085,0.9515946475947576,0.0015871540965382788,0.02424444272028315,0.22246259149713432
joint_matched_random,E2_joint_matched,20260812,20300813,2,21903,0.03937838007603355,0.07565272895578673,0.054872756043464255,0.09042855789741101,0.07117863232389753,0.15744909185077438,0.05045572416836321,0.8638342883314226,0.9501130729805338,0.0015870578955703822,0.024581536964599828,0.21907577276220866
joint_matched_random,E2_joint_matched,20260812,20300814,2,21903,0.03937838007603355,0.07565272895578673,0.05046706412180331,0.07992666585970339,0.07218725965492971,0.15802318989363487,0.0509253921526743,0.8673763835059212,0.9504257589915415,0.0015871213706584071,0.024789735508262717,0.23013652257178863
joint_matched_random,E2_joint_matched,20260812,20300815,2,21903,0.03937838007603355,0.07565272895578673,0.05502348404650216,0.06672878584116299,0.05229675353422717,0.1576070228749406,0.03527885839174764,0.8555225401767995,0.9441694122087725,0.0015872296717863825,0.02790498276612819,0.23973394861273745
joint_matched_random,E2_joint_matched,20260812,20300816,2,21903,0.03937838007603355,0.07565272895578673,0.05822359271427567,0.08369089751831292,0.06708403069642872,0.15891425565467115,0.048642609383653196,0.8734975635808652,0.9540050464701917,0.0015871155392038574,0.022882820274918503,0.21526336994120335
joint_matched_random,E2_joint_matched,20260812,20300817,2,21903,0.03937838007603355,0.07565272895578673,0.05110243971250705,0.09655863045185624,0.08029255451998324,0.15872357229019354,0.052510239528601566,0.8768404420643293,0.9514737658052581,0.0015870518624638355,0.02444312406896493,0.22438966559805595
joint_matched_random,E2_joint_matched,20260812,20300818,2,21903,0.03937838007603355,0.07565272895578673,0.06442890840654561,0.11835136813058206,0.1002667159044839,0.1577606852725808,0.058158126063943084,0.8799860580614989,0.9514932457924641,0.001587241007197306,0.02399810207694307,0.21781209845286242
joint_matched_random,E2_joint_matched,20260812,20300819,2,21903,0.03937838007603355,0.07565272895578673,0.04763285278693861,0.0915154733960346,0.07401966504182196,0.15755720617134283,0.02659643511633106,0.8794230846392886,0.9522150725476879,0.0015869587535893084,0.02369538517766956,0.21965945564504982
joint_matched_random,E2_joint_matched,20260812,20300810,3,11705,0.03713743111527224,0.07261024904562395,0.05478624731080213,0.06904562749573753,0.06982922844219155,0.1810898102532822,0.0406375888154712,0.8501855761211283,0.9430330628566453,0.0011487634987447752,0.028508333350477633,0.27573173274826174
joint_matched_random,E2_joint_matched,20260812,20300811,3,11705,0.03713743111527224,0.07261024904562395,0.05689681330857611,0.06538696279195845,0.061514700458015575,0.18424184197344728,0.06890900160826181,0.8642626173944954,0.9431382893135287,0.0011488508262925052,0.028416327719095393,0.27769231870321226
joint_matched_random,E2_joint_matched,20260812,20300812,3,11705,0.03713743111527224,0.07261024904562395,0.06317968910417884,0.06358487286123328,0.059819935659592094,0.19095222045001264,0.034309611704483746,0.8447078593346812,0.9368808156473725,0.001148763627640018,0.0314806108302233,0.2907213078414272
joint_matched_random,E2_joint_matched,20260812,20300813,3,11705,0.03713743111527224,0.07261024904562395,0.057711817626353495,0.08282490982113094,0.07316011681376182,0.18635070739242401,0.058737878502411876,0.8467152630478819,0.9407610045728291,0.0011488371266543459,0.028940942681310377,0.2748201743251707
joint_matched_random,E2_joint_matched,20260812,20300814,3,11705,0.03713743111527224,0.07261024904562395,0.04888919238075031,0.05380559987418975,0.05730032575911922,0.18649703253787886,0.04631431046259005,0.8513645780367813,0.9400611835062819,0.0011488083481510057,0.029947937166883754,0.29229284900872465
joint_matched_random,E2_joint_matched,20260812,20300815,3,11705,0.03713743111527224,0.07261024904562395,0.05853032458623608,0.04801469935500791,0.04004037046711558,0.18661055898631274,0.03481634798742768,0.845403575711636,0.9378885452590193,0.0011488798801377806,0.03074963477217804,0.27722274297214533
joint_matched_random,E2_joint_matched,20260812,20300816,3,11705,0.03713743111527224,0.07261024904562395,0.06147008236214937,0.06582825488159659,0.059886954957131366,0.18954635784220092,0.03489733156251081,0.8430918486008409,0.939905607922026,0.0011487978897893486,0.03006616967938249,0.2791892097936563
joint_matched_random,E2_joint_matched,20260812,20300817,3,11705,0.03713743111527224,0.07261024904562395,0.050063841138257174,0.08771698182991867,0.08143102897973002,0.18178715027242992,0.04120023086034213,0.8317119444982392,0.9347126531313492,0.0011487503035224622,0.032693007162344946,0.29276619113624575
joint_matched_random,E2_joint_matched,20260812,20300818,3,11705,0.03713743111527224,0.07261024904562395,0.0624368285644023,0.09606033678400229,0.09026541066956834,0.18371608238381118,0.058676984765906846,0.8617386457601821,0.9425823406612549,0.0011487624304258742,0.028301568112251513,0.2692172257169203
joint_matched_random,E2_joint_matched,20260812,20300819,3,11705,0.03713743111527224,0.07261024904562395,0.04703398058468553,0.07209133847139838,0.0669308411492404,0.18262113698101676,0.04001536914497945,0.8511638197108516,0.9401614558263092,0.0011487286208255437,0.02986742572784674,0.28156888154873305
joint_matched_random,E2_joint_matched,20260812,20300810,4,1377,0.03976002832776518,0.0776555426097556,0.05794250066128238,0.056059584123618535,0.05618959671080709,0.12157789941847891,0.023843846587577728,0.8625524885779734,0.9461624933995992,0.0007543097692549738,0.024853139741572123,0.22555345877312843
joint_matched_random,E2_joint_matched,20260812,20300811,4,1377,0.03976002832776518,0.0776555426097556,0.06103049735777152,0.0749412945890691,0.07608781177626368,0.124347110169686,0.049645137892028846,0.8470591155433962,0.9427318513636906,0.0007543118034891045,0.026471759410331856,0.23698277981288735
joint_matched_random,E2_joint_matched,20260812,20300812,4,1377,0.03976002832776518,0.0776555426097556,0.05920136612814757,0.07440050780640783,0.07562054893195658,0.12228193498352322,0.03935023070359544,0.8509545632430648,0.9387156319178214,0.0007543151371234048,0.028183456152699397,0.2409069430094927
joint_matched_random,E2_joint_matched,20260812,20300813,4,1377,0.03976002832776518,0.0776555426097556,0.053478835592582694,0.10195739622506077,0.10323733654231197,0.12381336217537695,0.0428019954201107,0.8544192400137299,0.9412629414204494,0.0007543068017951887,0.027074075357876048,0.2394365115763692
joint_matched_random,E2_joint_matched,20260812,20300814,4,1377,0.03976002832776518,0.0776555426097556,0.05157936425977025,0.06667704625732301,0.06781115544970454,0.1252586262239446,0.02881424465976679,0.861808826817631,0.9444678328173325,0.0007543151656006358,0.025737945744277436,0.24413219273106632
joint_matched_random,E2_joint_matched,20260812,20300815,4,1377,0.03976002832776518,0.0776555426097556,0.059817690927882014,0.06265594098632842,0.0638448844160263,0.1224051796506262,0.032628548915183166,0.847918538451375,0.9381230225517367,0.0007543083580803476,0.02862160398330283,0.245847709829932
joint_matched_random,E2_joint_matched,20260812,20300816,4,1377,0.03976002832776518,0.0776555426097556,0.0584079508624985,0.07045560639186178,0.07180785718352406,0.12227564487905612,0.02780144929755496,0.8539941212200522,0.9404095478601592,0.0007543148223694365,0.027631640830899955,0.24168649543995818
joint_matched_random,E2_joint_matched,20260812,20300817,4,1377,0.03976002832776518,0.0776555426097556,0.05019877426015461,0.07133942385511281,0.07234283704138722,0.12099506632414112,0.0371244980460197,0.8499482630340313,0.9445217287197722,0.0007543120285695102,0.02548692156671682,0.22403290080563484
joint_matched_random,E2_joint_matched,20260812,20300818,4,1377,0.03976002832776518,0.0776555426097556,0.06689803785720352,0.0889448742480055,0.08985967863129118,0.12445739644539083,0.038919895737649146,0.8644842312913087,0.9440783737308905,0.0007543161966045084,0.025553910922153873,0.22692146093004023
joint_matched_random,E2_joint_matched,20260812,20300819,4,1377,0.03976002832776518,0.0776555426097556,0.0475910205963306,0.07406053597369025,0.07514107863236973,0.12213131342163923,0.0351736952437486,0.8597213772982929,0.9413996240254139,0.0007543128610503838,0.026938972051577404,0.23258299319715578
strength_matched_random,E1_strength_matched,20260813,20300810,0,13816,0.048619195911352296,0.09297613996012109,0.058563736221886785,0.051550547298025516,0.051626730739577735,0.2813936951584972,0.023683970403306137,0.815462988660865,0.9308427979809506,0.0011923238348510317,0.03653973310644904,0.30775464785775897
strength_matched_random,E1_strength_matched,20260813,20300811,0,13816,0.048619195911352296,0.09297613996012109,0.058330089851078126,0.07297969681214046,0.07396267026558456,0.2757235870928966,0.05689762818671281,0.8346938960507438,0.9349448528718236,0.001192314945640956,0.03408163169324467,0.2904451358758966
strength_matched_random,E1_strength_matched,20260813,20300812,0,13816,0.048619195911352296,0.09297613996012109,0.06338051441411992,0.07868661494308617,0.07973468036703998,0.2778909355281612,0.04202529512490468,0.8180271665266146,0.9329177594156907,0.0011923127274475463,0.03560300047014272,0.29996945474870224
strength_matched_random,E1_strength_matched,20260813,20300813,0,13816,0.048619195911352296,0.09297613996012109,0.052757355327810285,0.09460585657519405,0.09553291296843824,0.28105442898522354,0.0309550836797445,0.815418678442294,0.9330813527621482,0.0011923178595569025,0.03575654866329071,0.2986867656032997
strength_matched_random,E1_strength_matched,20260813,20300814,0,13816,0.048619195911352296,0.09297613996012109,0.052901913692982624,0.08053745746367251,0.08148438203934343,0.2773874178129543,0.029914664950914882,0.8204090849716987,0.9342399403977366,0.001192314626187472,0.03496596956009059,0.30196836373463104
strength_matched_random,E1_strength_matched,20260813,20300815,0,13816,0.048619195911352296,0.09297613996012109,0.05398765578389928,0.0698640947188345,0.07072980024875497,0.2779269913274103,0.03212826382318799,0.8366542743928771,0.9334385787909442,0.0011923262837051037,0.03567665928469262,0.2963604321070641
strength_matched_random,E1_strength_matched,20260813,20300816,0,13816,0.048619195911352296,0.09297613996012109,0.05925015131179753,0.07300741729692721,0.07387293746974428,0.27862720448159595,0.03723361716943097,0.8179913954043043,0.9315871790986232,0.0011923168403864576,0.03639600649625405,0.31045537309138665
strength_matched_random,E1_strength_matched,20260813,20300817,0,13816,0.048619195911352296,0.09297613996012109,0.05498776139231259,0.08331499874282938,0.08410332545415951,0.2757474797781204,0.045459858128739684,0.8363892434183444,0.931706123713721,0.0011923203398783056,0.036079266523486316,0.30346188931746465
strength_matched_random,E1_strength_matched,20260813,20300818,0,13816,0.048619195911352296,0.09297613996012109,0.06273326132973744,0.10241554627329626,0.10315436898350346,0.27582829115614965,0.031768972506485506,0.8341960333372371,0.9364781662923483,0.0011923100157770876,0.033671060795390215,0.28164200292140323
strength_matched_random,E1_strength_matched,20260813,20300819,0,13816,0.048619195911352296,0.09297613996012109,0.04963832142213273,0.08343766190748232,0.08426659074920988,0.27521699660321813,0.03933576154098556,0.8182494550063163,0.9350610960162211,0.0011923193990746813,0.0347882557183858,0.2910846645779276
strength_matched_random,E1_strength_matched,20260813,20300810,1,11964,0.048572910253433965,0.09541635883427838,0.056703755877013484,0.08142876666805166,0.0704526396025157,0.39971712874023324,0.06313290660042682,0.8110200357213485,0.9322948056386758,0.0017225298561488536,0.03469113371449888,0.2857541735619146
strength_matched_random,E1_strength_matched,20260813,20300811,1,11964,0.048572910253433965,0.09541635883427838,0.06067747720357307,0.07709249088350818,0.061085656959599145,0.3984077769463446,0.05688248775359578,0.8257647544930652,0.9313755983975348,0.0017225298561496117,0.03490344218593865,0.28499313489164135
strength_matched_random,E1_strength_matched,20260813,20300812,1,11964,0.048572910253433965,0.09541635883427838,0.05592433749114897,0.08962234132551151,0.06894341674198569,0.4087743171419326,0.10881692512344754,0.8190555392355424,0.9318574544052479,0.0017225298561499174,0.034875576760161495,0.28256601093535066
strength_matched_random,E1_strength_matched,20260813,20300813,1,11964,0.048572910253433965,0.09541635883427838,0.057949744852190996,0.11111169553753257,0.08999858250180309,0.40488582938138784,0.05804761107224129,0.8375549482505966,0.9350983089279123,0.001722529856148938,0.03321563196022439,0.2784169864961361
strength_matched_random,E1_strength_matched,20260813,20300814,1,11964,0.048572910253433965,0.09541635883427838,0.052902270797019355,0.09222086495385512,0.07506993452283646,0.41384445271737647,0.07854144447634,0.8468841928390738,0.9388403724740396,0.0017225298561482961,0.031058766938461817,0.2747817944188605
strength_matched_random,E1_strength_matched,20260813,20300815,1,11964,0.048572910253433965,0.09541635883427838,0.052461087676086364,0.0853548025340986,0.06576321378102713,0.4013933686113606,0.08504106854466076,0.8735669505899085,0.9446963828367562,0.0017225298561472854,0.02782266635645179,0.25587065608057863
strength_matched_random,E1_strength_matched,20260813,20300816,1,11964,0.048572910253433965,0.09541635883427838,0.06132795557626176,0.07591837115078891,0.060372972154433886,0.4126725555131848,0.08471329184402143,0.8181648617399999,0.9256276636776188,0.0017225298561485917,0.038377745412567735,0.3077235910661694
strength_matched_random,E1_strength_matched,20260813,20300817,1,11964,0.048572910253433965,0.09541635883427838,0.04878005433556653,0.07611125961480635,0.075061184604226,0.40574136452724785,0.0817265196469661,0.8228177072235927,0.9328619346181661,0.0017225298561484325,0.03474318698823913,0.29106827778629474
strength_matched_random,E1_strength_matched,20260813,20300818,1,11964,0.048572910253433965,0.09541635883427838,0.0607977918088718,0.0783990552979953,0.07143375012686738,0.4009367330370014,0.04576338139663665,0.842937754648081,0.9394978417484398,0.0017225298561480324,0.030548620419181577,0.26197588537782196
strength_matched_random,E1_strength_matched,20260813,20300819,1,11964,0.048572910253433965,0.09541635883427838,0.051216166666622806,0.07250989688254207,0.057967528031447356,0.3982809048743835,0.08833423896312403,0.8240641540467825,0.9329466214003304,0.0017225298561493398,0.03477801535169163,0.2862059632950009
strength_matched_random,E1_strength_matched,20260813,20300810,2,4341,0.04855058845874004,0.09374773604330074,0.05590534445447563,0.07957187978264733,0.0631638783886791,0.5675127087180849,0.02737121160893849,0.8348056951768088,0.9379268727774186,0.00121931315135985,0.030184121579357726,0.24377878108339543
strength_matched_random,E1_strength_matched,20260813,20300811,2,4341,0.04855058845874004,0.09374773604330074,0.05905000651389285,0.07794976681322068,0.05788438362638635,0.5772592429922622,0.04598842959386842,0.8314367644384628,0.9335793292696424,0.001219485404856703,0.0326702664669707,0.2612855558850872
strength_matched_random,E1_strength_matched,20260813,20300812,2,4341,0.04855058845874004,0.09374773604330074,0.055220896894754914,0.09264624119275128,0.06891992309253848,0.5769232132650303,0.06892797883131845,0.8349577865858261,0.9386543593378756,0.0012188266680136482,0.03008118422440793,0.2455381409296157
strength_matched_random,E1_strength_matched,20260813,20300813,2,4341,0.04855058845874004,0.09374773604330074,0.05317379002009736,0.11497737664690821,0.08276141765518259,0.5832122638754585,0.03430223548281677,0.835013972612739,0.9356345945962493,0.0012194096770075345,0.03158306982375293,0.2531095647858938
strength_matched_random,E1_strength_matched,20260813,20300814,2,4341,0.04855058845874004,0.09374773604330074,0.04985464871484026,0.10082341504022807,0.07016616534358103,0.5792223860069595,0.05356771897770285,0.8476067399988235,0.941493375418551,0.001219082525161827,0.02856117126229061,0.2439434813200577
strength_matched_random,E1_strength_matched,20260813,20300815,2,4341,0.04855058845874004,0.09374773604330074,0.04963364981562917,0.09458712611795332,0.06906928864995422,0.5808453150345332,0.05068103006664907,0.8831438340821137,0.9490705537838439,0.0012193136878080831,0.02524437740265655,0.23214529725983754
strength_matched_random,E1_strength_matched,20260813,20300816,2,4341,0.04855058845874004,0.09374773604330074,0.058977844910149166,0.07945825284356096,0.0581390235928139,0.576735094383432,0.04853527457635028,0.8433562406497352,0.9351384341458149,0.0012189921610002014,0.031661141230736524,0.2538284322001072
strength_matched_random,E1_strength_matched,20260813,20300817,2,4341,0.04855058845874004,0.09374773604330074,0.05252700647739668,0.07407957820883951,0.06850633960033553,0.5746862954511128,0.05480524952513396,0.8618481933108557,0.9434562458852287,0.0012192224396319444,0.027194508610510332,0.2306320187267743
strength_matched_random,E1_strength_matched,20260813,20300818,2,4341,0.04855058845874004,0.09374773604330074,0.06203053663350831,0.07431661966906361,0.07297251620323161,0.5776377955701626,0.04530288199976166,0.849167574332875,0.9420541616896732,0.0012188607034720467,0.028436393874741683,0.23669662620262694
strength_matched_random,E1_strength_matched,20260813,20300819,2,4341,0.04855058845874004,0.09374773604330074,0.05402782157296068,0.07614205646325596,0.058952713700342656,0.5732757667152163,0.06021903714769374,0.8326103246802351,0.9368166667142293,0.0012191704205107103,0.030966200564780118,0.2487120630079585
strength_matched_random,E1_strength_matched,20260813,20300810,3,13112,0.04866502860664346,0.09553449106320631,0.05656097658684608,0.09183455666907796,0.06932127950502737,0.4344883731446473,0.03755564030043945,0.8435392334363282,0.9396393944413427,0.0017552960365056188,0.030547776400980088,0.24837410581595726
strength_matched_random,E1_strength_matched,20260813,20300811,3,13112,0.04866502860664346,0.09553449106320631,0.06084854903254182,0.09174914333348327,0.06166785981286573,0.44504425904753375,0.05116296211350401,0.8442326084482915,0.9373627248809637,0.001755530150802533,0.03198417465844564,0.2567093937074403
strength_matched_random,E1_strength_matched,20260813,20300812,3,13112,0.04866502860664346,0.09553449106320631,0.05320266965574071,0.1035488347848549,0.0684825259846719,0.45176580399926486,0.08583820267241456,0.8498018243850792,0.9402399685669958,0.0017548959851332157,0.03006931651738871,0.24382932812971672
strength_matched_random,E1_strength_matched,20260813,20300813,3,13112,0.04866502860664346,0.09553449106320631,0.05514791400858533,0.10953168536169337,0.07862763938350738,0.45088375275829207,0.04370013327416069,0.8476766476917501,0.9383595702022616,0.0017553250166726455,0.03113615373257777,0.25164419429587803
strength_matched_random,E1_strength_matched,20260813,20300814,3,13112,0.04866502860664346,0.09553449106320631,0.05084263660184812,0.10528220137800497,0.06895645529353715,0.44633432410615154,0.057751699919335354,0.87272978323221,0.9445401110548121,0.001755022845441618,0.027970550386413752,0.2400267522877701
